@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number,dc:description,authkeywords,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/0031445181,SCOPUS_ID:0031445181,2-s2.0-0031445181,Betula nana L. and Betula glandulosa Michx.,De Groot W.,Journal of Ecology,00220477,85,2,241-264,1997-01-01,1997,10.2307/2960655,86,Journal,re,Review,100,3,3,29602,undefined,0,FALSE,11,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031438415,SCOPUS_ID:0031438415,2-s2.0-0031438415,Costs of producing clonal offspring and the effects of plant size on population dynamics of the woodland herb Uvularia perfoliata L. (Liliaceae),Wijesinghe D.,Journal of Ecology,00220477,85,6,907-919,1997-01-01,1997,10.2307/2960611,36,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,12,"1 Clonal propagation is an important means of population increase in many temperate woodland herbs. The production of vegetative propagules is often limited by the patchy availability of light in the understorey. A field study and a greenhouse experiment investigated the patterns of clonal growth under different light conditions in the shade-tolerant herb species Uvularia perfoliata. 2 In the field study, vegetative propagation in four populations, two growing under closed canopy and two in gaps, was compared. A significantly higher proportion of plants in gap populations produced clonal offspring than plants from closed-canopy populations, possibly because of higher light availability. The cost to plants of producing clonal offspring was seen as a significantly lower probability of survival and reduced capacity of the survivors for future clonal propagation. 3 In the greenhouse experiment, offspring ramets of three size classes (small, medium and large) from both closed-canopy and gap sites were grown under low and high light conditions. Plants grown from larger ramets from both sites produced more clonal offspring and invested more biomass in reserves and clonal propagation than plants grown from small ramets. Counter to our expectations, plants did not produce more clonal offspring in high light than in low light. However, plants invested more biomass in clonal propagation in high light, especially if they were grown from larger ramets. The only evidence for adaptation to conditions at the site of origin was that increased reserve allocation in high light was more marked in plants from gaps. The effect of tamer size on performance was stronger than the effect of light level or site of origin of plants, although plants grown from larger ramets also benefited more from high light. 4 Unless plants have sufficient biomass and morphological capacity their positive response to high light is delayed. Although clonal propagation is always costly, costs are less severe in gaps where plants have the potential to produce clonal offspring repeatedly in consecutive seasons. Our results also show that plant size has a potential long-term effect on population dynamics of this species, with the advantages of large size expressed over several generations.",Canopy gaps | Reproductive costs | Reserve formation | Shade tolerant | Storage roots | Vegetative propagation,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031434996,SCOPUS_ID:0031434996,2-s2.0-0031434996,Life at the edge: A 14-year study of a Verbena officinalis population's interactions with climate,Woodward F.,Journal of Ecology,00220477,85,6,899-906,1997-01-01,1997,10.2307/2960610,31,Journal,ar,Article,100,1,1,29602,undefined,0,FALSE,13,"1 Controlled environment studies have demonstrated that absolute minimum winter temperature is critical for the geographical distribution of Verbena officinalis in the UK, with full survival if temperatures remain above -4 °C and full mortality if they fall below -17 °C. Flowering only occurs above a threshold temperature of 16 °C, and seed germination when the mean temperature is greater than 14 °C and the day temperature is greater than 19 °C. 2 Field observations on a population of Verbena indicated marked fluctuations in young and old plant numbers between 1980 and 1993. Population size was at a minimum in 1982, following extremely low temperatures in January 1982, and reached a maximum in 1984 following the very warm summer of 1983. 3 The northern limit to the distribution of Verbena in the UK cannot, however, be predicted correctly from these survival criteria and mean values. An improved prediction may be achieved on the basis of the frequency of warmer than average years suitable for flowering, allowing for a typical life span for Verbena of 5-10 years.",Biogeography | Climate | Seed production | Survival,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031434727,SCOPUS_ID:0031434727,2-s2.0-0031434727,Host-pathogen dynamics in a metapopulation context: The ecological and evolutionary consequences of being spatial,Thrall P.,Journal of Ecology,00220477,85,6,743-753,1997-01-01,1997,10.2307/2960598,138,Journal,re,Review,100,2,2,29602,undefined,0,FALSE,14,"1 The metapopulation concept is useful when considering ecological and evolutionary dynamics of spatially structured populations. However, debate has focused on genetic variation that is neutral rather than under selection. This distinction is particularly important in antagonistic or co-evolutionary interactions such as host-pathogen or predator-prey systems. Plant host-pathogen systems provide some of the best examples of studies in which numerical and genetic dynamics have been investigated in a spatially explicit context, and where genes under selection can be unambiguously identified. 2 Empirical studies of natural host-pathogen interactions have shown that, while in some cases pathogens appear to be locally adapted to their hosts, in others there is no local correspondence between resistance and virulence genes. Recent theory suggests that the dynamics (epidemic vs. endemic) and migration rates of host and pathogen will be important factors in the maintenance of genetic polymorphisms in resistance and virulence. 3 We argue that the relative spatial scales at which hosts and pathogens interact are crucial to understanding the evolution of resistance/virulence structure. Pathogens that disperse further than their hosts will be more likely to show gene-for-gene interactions than pathogens dispersing over spatial scales similar to or smaller than their hosts. 4 We predict that life-history features that influence encounter rates between specific host and pathogen genotypes will be important factors in determining the evolution of resistance-virulence structures. In particular, we would expect correlative and/or causal relationships between pathogen life-history features [e.g. local vs. systemic infection, type (fecundity vs. mortality) and severity of effects], and whether dynamics are endemic or epidemic. 5 Plant host-pathogen systems provide ideal models for investigating the evolution of non-neutral genetic variation in spatial systems. Understanding the co-evolution of such systems will require research programmes that integrate long-term descriptive and experimental studies of multiple populations, with analytical and computer simulation modelling and comparative/phylogenetic studies.",Co-evolution | Dispersal | Gene-for-gene | Plant pathogens | Resistance/ virulence structure | Spatial scale,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031434561,SCOPUS_ID:0031434561,2-s2.0-0031434561,Demography of two shrub species from an arid grazed ecosystem in Western Australia 1983-93,Watson I.,Journal of Ecology,00220477,85,6,815-832,1997-01-01,1997,10.2307/2960604,52,Journal,ar,Article,100,3,3,29602,undefined,0,FALSE,15,"1 The demographics of two long-lived arid zone shrubs, Eremophila maitlandii. and Eremophila forrestii, were characterized using data from a grazing trial (1983-93) in arid Western Australia. Two sites were used, one dominated by annual pasture, the other by shrubs. Recruitment, mortality and size change were described from 11 annual samplings, encompassing conditions of prolonged drought and 1 year of unusually high rainfall. 2 The dynamics of these two species can be described by a combination of event-driven and continuous processes. Both recruitment and mortality were observed in all years for both species. Highest rates of recruitment were observed during the wet year and in the two subsequent years. Highest rates of mortality were observed in the 2 years following the year of lowest rainfall. 3 Stocking rate had no effect on the mortality rate of the unpalatable E. forrestii but the mortality rate of the palatable E. maitlandii was greater under high stocking. The effect of high stocking and low rainfall was additive, rather than excessive stocking being especially damaging in drought years. 4 Higher mortality rates were observed in the shorter and younger stages of both species. Tall individuals had very low mortality rates. Shrubs decreased in height in the year(s) before death. 5 Individuals of both species increased in height during the wet period and decreased during the drought. Net change in height over the trial period was small. High stocking led to higher rates of size decline during the drought. There was large height variation within all cohorts and many plants present at the start of the trial remained short. Taken together, these results suggest that caution must be exercised if size frequency distributions are used to infer population dynamics.",Drought | Eremophila | Grazing trial | Long-term sites | Rangelands,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031434560,SCOPUS_ID:0031434560,2-s2.0-0031434560,Vegetation succession and herbivory in a salt marsh: Changes induced by sea level rise and silt deposition along an elevational gradient,Olff H.,Journal of Ecology,00220477,85,6,799-814,1997-01-01,1997,10.2307/2960603,196,Journal,ar,Article,100,6,6,29602,undefined,0,FALSE,16,"1 The relationships between soil development, vertical vegetation zonation, vegetation succession and herbivory by Brent geese, Branta bernicla, were studied in a coastal salt marsh. We were able to analyse up to 100 years of salt marsh development by comparing sites where vegetation succession had progressed for various periods of time. These data were related to a continuous daily record of high water levels measured since 1824. 2 Most elevational variation in edaphic conditions (and therefore vertical vegetation zonation) could be attributed to variation in height of the sandy subsoil, as rapid dune formation occurs on the beaches early in succession. In the intermediate part of this elevational gradient, the maximum annual increase of 1.2 mm of silt corresponded to an annual increase of 5.6 g N m-2 in the topsoil (0-50cm). The average sea level rise in this area over the last 170 years was 0.63 mm year-1. A sedimentation model suggests that this has had strong effects on sedimentation and the annual inundation frequency in the mid-part of the elevational gradient, thus affecting vegetation zonation on the salt marsh. For the major part of the investigated transects, sea level rise has probably speeded up succession due to an increased rate of sedimentation. 3 The occurrence and dominance of all plant species were recorded in 3927 plots, and and for the 11 most common species response surfaces were calculated for their dependence on elevation and transect age. Most plant species were clearly separated along these axes. Most halophytic species, which were preferred by the geese, occurred early in succession and low on the gradient, where we observed the highest densities of Brent geese grazing. Forage quality of Festuca rubra increased towards the lower salt marsh. Other preferred forage species (Puccinellia maritima and Plantago maritima) were gradually displaced during succession by the tall grass Elymus athericus, especially in the mid- and upper salt marsh. Few geese grazed in areas where Elymus was dominant. 4 Herbivores first increased in numbers but then declined along a gradient of primary productivity. We propose that declining forage quality (due to changing vegetation composition during succession) is a better explanation for this pattern than the classic explanation of predator control of herbivores at high levels of primary productivity. This quality threshold hypothesis, as an alternative explanation of the exploitation ecosystem hypothesis, is expected to hold especially where smaller (quality-sensitive) herbivores such as geese are present. 5 Grazing by cattle in a 200-year-old part of the salt marsh led to the disappearance of Elymus athericus, to establishment of early successional halophytes and a return of Brent geese. Grazing by a larger herbivore therefore facilitated conditions for smaller herbivores by preventing the dominance of plant species that were good light competitors, and thus improved forage quality. Populations of these small herbivores could then become regulated by predators, although none was present at our site.",Facilitation | Herbivory | Nitrogen accumulation | Salt marsh | Sea level rise | Succession,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/0031434069,SCOPUS_ID:0031434069,2-s2.0-0031434069,Population dynamics of epiphytes in a Mexican humid montane forest,Hietz P.,Journal of Ecology,00220477,85,6,767-775,1997-01-01,1997,10.2307/2960600,84,Journal,ar,Article,100,1,1,29602,undefined,0,FALSE,17,"1 Aspects of epiphyte population dynamics were studied in a Mexican humid montane forest using repeated photographs of branches to follow the fate of 5124 individuals of 44 epiphyte species over 2 years. The diameter of the supporting branch and the size of the longest leaf of bromeliads were measured. 2 Bromeliads tended to grow on smaller, ferns and orchids on thicker, and Peperomia on intermediate branches. Although most plants showed a non-random distribution, there was much overlap. Small individuals of Tillandsia and Catopsis were more frequently found on small branches than were large plants. 3 The probability of falling with a branch within a year decreased with increasing branch size, from 28% for twigs < 1 cm in diameter to 0% for branches > 12cm. 4 In Tillandsia, mortality from factors other than branchfall declined from 0.33 for plants < 2 cm to about 0.06 for plants > 15 cm. If branchfall was excluded, mortality of Tillandsia was higher on thick than on thin branches, which may have been caused by the decreasing light level towards the centre of tree crowns. 5 Overall probabilities for all plants registered were 0.840 (survival), 0.082 (birth), 0.071 (mortality from branchfall) and 0.096 (mortality from other factors). This resulted in a negative population balance if branchfall was included, and an almost balanced one if branchfall was excluded. 6 The distribution of epiphytes among branches and trees and the rates of recruitment, growth and mortality of these subpopulations must be determined to understand the population dynamics.",Canopy | Disturbance | Epiphyte | Population dynamics | Tillandsia,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031003012,SCOPUS_ID:0031003012,2-s2.0-0031003012,The no-interaction model does not mean that interactions should not be studied,Oksanen J.,Journal of Ecology,00220477,85,1,101-102,1997-01-01,1997,10.2307/2960633,16,Journal,re,Review,100,1,1,29602,undefined,0,FALSE,18,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031000984,SCOPUS_ID:0031000984,2-s2.0-0031000984,The humped relationship between species richness and biomass - Testing its sensitivity to sample quadrat size,Rapson G.L.,Journal of Ecology,00220477,85,1,99-100,1997-01-01,1997,10.2307/2960632,53,Journal,re,Review,100,3,3,29602,undefined,0,FALSE,19,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030984129,SCOPUS_ID:0030984129,2-s2.0-0030984129,Tapir-generated seed shadows: Scale-dependent patchiness in the Amazon rain forest,Fragoso J.,Journal of Ecology,00220477,85,4,519-529,1997-01-01,1997,10.2307/2960574,210,Journal,ar,Article,100,1,1,29602,undefined,0,FALSE,20,"1 Maximiliana maripa is a large seeded palm that occurs in monodominant patches (clumps) in the Amazonian forest of Maraca Island, Roraima, Brazil. 2 Rodents, collared peccaries (Tayassu tajacu), deer (Odocoileus virginiamus and Mazama spp.) and primates, all short-distance, small-to-medium bodied dispersers, ate the pulp of Maximiliana fruits and spat out intact seeds, from 97 to 100% of them within 5 m of parent plants (below the tree crown). 3 Tapirs (Tapirus terrestris) swallowed entire fruits and defecated intact seeds at latrines located up to 2 km from the nearest palm clump, creating a large-scale, punctuated seed shadow. 4 Bruchid beetle (Pachymeris cardo) larvae killed 77% of seeds remaining near parent trees, but only 0.7% of the 6140 seeds dispersed by tapirs to latrines. 5 Densities of zero-year seedlings to fifth-year saplings were significantly higher at tapir latrine sites than around parent trees located in conspecific aggregations; they were also significantly higher for the zero and one year classes at latrines than at randomly selected nonpalm, nonlatrine control trees. 6 Seeds dispersed by tapirs to latrines and secondarily dispersed by rodents gave rise to the seedlings and saplings located around the latrine sites, while seeds secondarily dispersed by rodents gave rise to the seedlings and saplings around control trees. 7 Collared (Tayassu tajacu) and white-lipped (T. pecari peccaries accounted for high seedlings and saplings mortality around parent trees. 8 Adult Maximiliana attained densities of 32 trees per 2500 m2 within these patches. 9 Clump dispersal of seeds by tapirs, a meso-scale process, interacting with the small-scale process of seed dispersal by rodents, is sufficient to explain the creation of palm patches.",Bruchid beetles | Forest structure | Palms | Seed shadows | Tapirs,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030967847,SCOPUS_ID:0030967847,2-s2.0-0030967847,On the relative importance of competition in unproductive environments,Goldberg D.,Journal of Ecology,00220477,85,4,409-418,1997-01-01,1997,10.2307/2960565,308,Journal,re,Review,100,2,2,29602,undefined,0,FALSE,21,"1 Whether or not competition intensity increases or is similar along productivity gradients has been highly controversial for a number of years, but empirical results bearing ont his question are quite variable and non consistent answer has yet emerged. We have developed a more general hypothesis that includes these contradictory predictions as special cases that apply under different types of resource dynamics and different types of interactions between the growth and survival components of fitness. 2 The two-phase resource dynamics hypothesis of plant interactions along productivity gradients is based on the fact that soil resources are usually supplied in pulses rather than continuously, as assumed by most formal theory for community dynamics of terrestrial plants. When soil resource supply is temporarily variable, individual plants will experience two distinct phases of resource availability: pulse periods when resources are high and most growth and resource accumulation occurs, and interpulse periods when resources are too low for most plants to take up and most mortality due to resource deficits takes place. 3 Competitive effects on growth should occur during pulses at both high and low productivity. In productive environments, interpulse intervals should be relatively mild and infrequent and therefore competitive effects during pulses will usually be important for individual and population persistence. However, as productivity decreases, the frequency of pulses (as well as or in place of their magnitude) often decreases and the duration of interpulse periods increases. Therefore, we suggest that processes occurring during interpulse intervals become increasingly important for individual and population persistence as interpulse intervals become longer. Whether or not competition occurs under low productivity will then depend on (i) the extent to which the asymptotically low resource availability during interpulse periods is determined by plant uptake or by abiotic factors such as leaching, drainage evaporation and volatization and (ii) the extent to which decreased growth due to competition during pulses results in decreased survival during pulse periods. 4 According to the two-phase resource dynamics hypothesis. Grime's hypothesis that competition is unimportant at low productivity will hold when soil resource availability between pulses in unproductive environments is controlled by abiotic factors and which survival during interpulse intervals is independent of or even negatively correlated with growth during pulse periods. In contrast, Newman's and Tilman's hypothesis that competition is equally important along productivity gradients will apply when either of these conditions is not true. We predict that the conditions for Grime's hypothesis to apply are more likely for productivity gradients driven by water than by mineral nutrients and when response to competition is measured for community structure or individual survival rather than for individual growth. 5 We tested the predictions about water vs. nutrient gradients and growth vs. survival or community structure response using data from a literature survey on field and garden experiments measuring relative competition intensity along productivity gradients. The results are consistent with the prediction that competitive effects on survival but not on growth will increase with productivity. However, the second prediction on nutrient vs. water gradients is not supported, although data on water gradients are extremely limited. 6 We intend this description and preliminary test of the two-phase resource dynamics hypothesis to stimulate experiments that explicitly examine processes occurring during pulse and interpulse phases of resource supply, as well as more direct comparisons of actual resource dynamics along productivity gradients. Even if the details of the hypothesis do not hold up under such detailed scrutiny, our more general point should still be relevant: that much of the controversy over the role of competition along productivity gradients could be resolved by a more careful consideration of the conditions under which apparently contradictory hypotheses are expected to apply.",Depletion ability | Drought tolerance | Nutrient gradients | Plant competition | Productivity gradients | Pulsed resources | Unproductive environments | Water gradients,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030931630,SCOPUS_ID:0030931630,2-s2.0-0030931630,Quantifying the impact of arbuscular mycorrhiza on plant competition,Watkinson A.,Journal of Ecology,00220477,85,4,541-545,1997-01-01,1997,10.2307/2960576,56,Journal,re,Review,100,2,2,29602,undefined,0,FALSE,22,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030931065,SCOPUS_ID:0030931065,2-s2.0-0030931065,A 5-year study of the effects of nutrient availability and herbivory on two boreal forest herbs,John E.,Journal of Ecology,00220477,85,4,419-430,1997-01-01,1997,10.2307/2960566,31,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,23,"The responses of population of Mertensia paniculata (bluebells or lungwort) and Anemone parriflora (small-flowered anemone) to herbivore exclosure and fertilization in a factorial experiment were monitored over a 5-year period beginning at peak herbivore (hare) densities during the snowshoe hare population cycle. For each species the population density, number and size of leaves and the number of flowers were measured. 2 Both species responded more strongly to fertilizer addition than to the exclusion of herbivores. Mertensia produced more flowering stems, more leaves per stem, and stem density increased in the fertilized plots. Fertilizing increased total leaf length per plant for non-flowering stems but this was not observed for flowering stems. However, the net effect of having more flowering stems and having greater leaf area on non-flowering stems was to increase the total leaf area of the population. The responses of Mertensia make it likely to become a stronger competitor in a more productive plant community. 3 Anemone showed contrasting responses at both individual and population levels. While individual stems produced slightly more leaves in fertilized plots, the density of stems declined. There were no strong effects on either leaf size or flowering. There was evidence of higher leaf turnover in fertilized plants. Meanwhile, control and exclosed unfertilized plots showed an increase in population density. 4 The weak responses to herbivory may be explained by the timing; this part of the experiment was run during a period of declining herbivore activity. However, observed interaction effects suggest that those herbivores remaining in the system may be attracted to fertilized plots. It is planned to continue the experiment for at least another 5 years through, and beyond, the next hare peak.",Anemone | Boreal forest | Herbaceous vegetation | Herbivory | Mertensia | Nutrient addition | Snowshoe hare cycle,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030924461,SCOPUS_ID:0030924461,2-s2.0-0030924461,"Dendroecological analysis of the population dynamics of an old-growth forest on cliff-faces of the Niagara Escarpment, Canada",Kelly P.,Journal of Ecology,00220477,85,4,467-478,1997-01-01,1997,10.2307/2960570,28,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,24,"1 We examined temporal fluctuations in age structure and population dynamics in an ancient forest of Thuja occidentalis on cliff-faces of the Niagara Escarpment, Canada. Living stem density was 1003 stems ha-1 and total numbers of dead stems and living trees on the cliff and in the talus were consistent along the length of the cliff-face, and similar to other old-growth forests. 2 The extreme longevity of T. occidentalis and the presence of persistent coarse woody debris provided a rare opportunity to reconstruct the palaeodemography of this forest, to determine whether the stable uneven-aged structure is indicative of a forest population free of disturbance and existing in a steady-state condition. 3 The forest had maintained a stable uneven-aged structure or reverse-J age structure with no evidence of disturbance for the 12 reconstructed years between 1770 and the present. There had been a net population reduction since 1770, with mortality rates exceeding recruitment rates over the last 140 years. While recruitment rate had varied, there had been continuous recruitment and survival of seedlings over this time. 4 Synchronous radial growth releases occurred in over 20% of the dated trees during 11 years between 1450 and 1992. Synchronous radial growth suppression occurred during three other years. 5 Cliffs and other rock outcrop ecosystems may, as a class of habitat types, represent systems that are locally constant, even when their neighboring communities experience large-scale disturbance.",Age structure | Dendroecology | Eastern white cedar | Steady state | Thuja occidentalis,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030897963,SCOPUS_ID:0030897963,2-s2.0-0030897963,The humped-back model: A response to Oksanen,Grime J.,Journal of Ecology,00220477,85,1,97-98,1997-01-01,1997,10.2307/2960631,43,Journal,re,Review,100,1,1,29602,undefined,0,FALSE,25,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030886748,SCOPUS_ID:0030886748,2-s2.0-0030886748,Stachys germanica L.,Dunn A.,Journal of Ecology,00220477,85,4,531-539,1997-01-01,1997,10.2307/2960575,5,Journal,ar,Article,100,1,1,29602,undefined,0,FALSE,26,"Downy woundwort, a rare and endangered member of the Lamiaceae is the subject of no. 196 in the Biological Flora of the British Isles series. There are sections on: geographical and altitudinal distribution (in this case restricted to a few sites on the oolitic limestone in Oxfordshire); climatic and topographical limitations and substratum; communities, including a table of species associated with S. germanica; response to environment; structure and physiology; phenology; floral and seed characters; herbivory and disease; and historical reference in Britain.",Flat 2,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030886747,SCOPUS_ID:0030886747,2-s2.0-0030886747,The insular biogeography of small Bahamian cays,Morrison L.,Journal of Ecology,00220477,85,4,441-454,1997-01-01,1997,10.2307/2960568,45,Journal,ar,Article,100,1,1,29602,undefined,0,FALSE,27,"1 The species occurring on 128 small cays in the central Exumas and 54 small cays near Andros, Bahamas, were surveyed. 2 Step-wise multiple linear regression selected the log transformations of vegetated area or total area as the variables explaining the most variation in species number at Andros. In the Exumas, the ratio of vegetated area to total area, which is an expression of both insular area and exposure, was the most frequent first-selected variable. 3 In both archipelagoes, cays with vegetation were significantly larger, higher and closer to a mainland island than cays naturally devoid of vegetation. 4 High degrees of nestedness were observed in both archipelagoes, both at the level of the entire species assemblage and at the level of individual species. Ninety per cent of the species that did not display significant nested patterns were rare species, occurring on ≤3 cays each. 5 Step-wise multiple logistic regressions revealed that the incidence of most species was positively related to some measure of area (14 of 14 species in the Exumas, 8 of 12 species on Andros) and negatively related to distance (12 of 14 species in the Exumas, 3 of 12 species on Andros). Correct classification was >75% for all but one species. 6 Species turnover was measured for 77 cays in the Exumas, which were surveyed annually over a 4-year period. Turnover was very low, and most of the observed turnover was due to immigrants that never became established. Contributing factors to the observed low turnover included the absence of annuals and the physical stability of these predominantly rock cays. 7 Propagules of Sesuvium portulacastrum were introduced to 10 cays naturally lacking vegetation. After 40 months, S. portulacastrum was still present on nine of 10 cays and had increased in vegetated area from approximately 1 m2 up to 650 m2, indicating that non-vegetated cays were physically able to support plant life, at least in the short term. 8 A 'small island effect' (i.e. a weak species area relationship on very small islands) was apparent at Andros and probably resulted from smaller cays being washed over by waves.",Bahamas | Nestedness | Small island effect | Species incidence | Turnover,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030886578,SCOPUS_ID:0030886578,2-s2.0-0030886578,Photosynthetic induction and stomatal oscillations in relation to the light environment of two dipterocarp rain forest tree species,Zipperlen S.,Journal of Ecology,00220477,85,4,491-503,1997-01-01,1997,10.2307/2960572,44,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,28,"1 This paper reports on changes in photosynthetic induction and stomatal conductance (g(s)) in response to (i) continuous saturating light and (ii) darkness, for seedlings of two climax tree species (Shorea leprosula and Dryobalanops lanceolata, Dipterocarpaceae) growing in three differing rain forest light environments (ranging from 2·4 to 21·8 mol photon m-2 day-1) in Malaysian Borneo. 2 For some species in understorey environments, a high proportion of diurnal carbon gain is attained during sunflecks (transient periods of high light), and D. lanceolata is slower growing than S. leprosula but its seedlings can survive under deeper shade conditions. Our aim was to determine whether interspecific differences in dynamic photosynthetic responses to light could further explain observed differences in seedling ecology. 3 In contrast to the expected trend for shade-tolerant species, D. lanceolata showed faster induction in higher light environments and S. leprosula showed no relationship between light environment and induction rate. However, both species showed greater potential sunfleck utilization efficiency in low light environments through slower rates of both induction loss and stomatal closure. 4 Shorea leprosula attained greater rates of maximal photosynthesis and g(s), had faster rates of induction and retained a higher level of induction in prolonged darkness (>30 min) than D. lanceolata in all light environments. However, S. leprosula showed faster induction loss and stomatal closure in the short term (10 min) than D. lanceolata, which, together with a potentially negative carbon balance between sunflecks, may limit its distribution to microsites of higher sunfleck frequency. 5 The balance between photosynthesis (A) and g(s) during induction resulted in a constant intercellular CO2 concentration of c.270 p.p.m. after c. 11 min, which may represent a physiological optimum for both species. 6 In some circumstances transient peaks in A and g(s) were observed during induction, rather than a rise to stable maximum, which we attribute to overcompensation of the stomatal response to light. In some cases for S. leprosula this initiated synchronized damped oscillations in g(s) and A that continued for c. 1 h in both continuous and discontinuous (80-s light/80-s dark) light. 7 Shorea leprosula plants with the ability to 'peak' or oscillate had the potential to increase both the rate and magnitude of response to sunflecks in comparison with simple sigmoidal induction.",Dynamic photosynthesis | Intercellular carbon dioxide | Stomatal conductance | Understorey seedling regeneration ecology,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030886577,SCOPUS_ID:0030886577,2-s2.0-0030886577,The pollen record of Empetrum nigrum in southern Pennine peats: Implications for erosion and climate change,Tallis J.,Journal of Ecology,00220477,85,4,455-465,1997-01-01,1997,10.2307/2960569,27,Journal,ar,Article,100,1,1,29602,undefined,0,FALSE,29,"1 Records of Empetrum nigrum pollen from blanket peat profiles at 18 sites in the southern Pennines, covering a variety of topographic situations, were collated. Inferences were drawn from the pollen database about climatic change over the last 3000 years and the time of onset of gully erosion of the peats. 2 Interpretations of the pollen record were based on observations of the present-day distribution of E. nigrum in British blanket mires, and on studies by surface-sample analysis of its pollen production and dispersal at a North Wales bog. Empetrum favours better-drained situations such as hummocks and gully sides, and its pollen is dispersed only over short distances. Pollen was found in quantity only at one hummock site. 3 Two episodes of high Empetrum pollen were found consistently in the peat profiles: prior to about 860 BC, and between c. AD 1100 and 1250. These episodes were interpreted as the product of extended periods of drier climate. At sites exhibiting severe gully erosion at the present day, high Empetrum pollen values have been maintained subsequent to AD 1250; sites along the middle and upper reaches of erosion gullies, however, show high values only within the last 200-250 years. 4 Because of the sensitivity of the southern Pennine bog vegetation to climatic change, the stratigraphic record of Sphagnum and Racomitrium macrofossils, in combination with the Empetrum pollen record, can be used to provide a framework of climatic change in the region the last 3000 years.",Climate change | Empetrum nigrum | Erosion | Peat stratigraphy | Pollen analysis | Southern Pennines,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030886401,SCOPUS_ID:0030886401,2-s2.0-0030886401,Non-manipulative estimates of competition coefficients in a montane grassland community,Law R.,Journal of Ecology,00220477,85,4,505-517,1997-01-01,1997,10.2307/2960573,48,Journal,ar,Article,100,3,3,29602,undefined,0,FALSE,30,"1 A method is given for estimating competitions coefficients in multispecies grassland communities without manipulation, using the natural turnover of individuals at a fine spatial scale. The method requires a detailed map of the spatial distribution of plants documented at several points in time, and uses non-linear regression of the local density of the plants on their densities in small neighbourhoods at a previous time. 2 The method is tested by generating realizations of two spatiotemporal stochastic processes for which the true parameter values are known. It is shown that non-linear regression successfully recovers the major features of the competition matrices. 3 The method is applied to a montane grassland dominated by four species of grass, for which spatial data on four plots area available for an 11-year period, and for which results of manipulation experiments are also available. 4 The results show that competitive interactions between species are as strong as interactions within species. There are strong asymmetries in the competition coefficients of species pairs, but little sign of species specificity. Intransitivities of the interaction matrix are not evident. The competition coefficients obtained show a good measure of agreement with the results of manipulation experiments that have been carried out on the community. 5 It is argued that non-manipulative methods of the kind described here hold a useful key to understanding interactions in plant communities.",Competition coefficient | Grassland | Plant community | Spatial pattern | Spatiotemporal dynamics,NA,NA
