@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/0033385397,SCOPUS_ID:0033385397,2-s2.0-0033385397,Variation thresholds for extinction and their implications for conservation strategies,Fagan W.F.,American Naturalist,00030147,154,5,510-520,1999-12-01,1999,10.1086/303262,"We examine the degree to which fitting simple dynamic models to time series of population counts can predict extinction probabilities. This is both an active branch of ecological theory and an important practical topic for resource managers. We introduce an approach that is complementary to recently developed techniques for estimating extinction risks (e.g., diffusion approximations) and, like them, requires only count data rather than the detailed ecological information available for traditional population viability analyses. Assuming process error, we use four different models of population growth to generate snapshots of population dynamics via time series of the lengths commonly available to ecologists. We then ask to what extent we can identify which of several broad classes of population dynamics is evident in the time series snapshot. Along the way, we introduce the idea of 'variation thresholds', which are the maximum amount of process error that a population may withstand and still have a specified probability of surviving for a given length of time. We then show how these thresholds may be useful to both ecologists and resource managers, particularly when dealing with large numbers of poorly understood species, a common problem faced by those designing biodiversity reserves.",22,Journal,ar,Article,100,3,3,Extinction risk | Process error | Stochastic population models,12604,undefined,0,FALSE,11,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033384436,SCOPUS_ID:0033384436,2-s2.0-0033384436,Evolution of size-dependent flowering in Onopordum illyricum: A quantitative assessment of the role of stochastic selection pressures,Rees M.,American Naturalist,00030147,154,6,628-651,1999-12-01,1999,10.1086/303268,"We explore the evolution of delayed, size-dependent reproduction in the monocarpic perennial Onopordum illyricum, using a range of mathematical models, parameterized with long-term field data. Analysis of the long-term data indicated that mortality, flowering, and growth were age and size dependent. Using mixed models, we estimated the variance about each of these relationships and also individual-specific effects. For the field populations, recruitment was the main density-dependent process, although there were weak effects of local density on growth and mortality. Using parameterized growth models, which assume plants grow along a deterministic trajectory, we predict plants should flower at sizes approximately 50% smaller than observed in the field. We then develop a simple criterion, termed the '1-yr look-ahead criterion,' based on equating seed production now with that of next year, allowing for mortality and growth, to determine at what size a plant should flower. This model allows the incorporation of variance about the growth function and individual-specific effects. The model predicts flowering at sizes approximately double that observed, indicating that variance about the growth curve selects for larger sizes at flowering. The 1-yr look-ahead approach is approximate because it ignores growth opportunities more than 1 yr ahead. To assess the accuracy of this approach, we develop a more complicated dynamic state variable model. Both models give similar results indicating the utility of the 1-yr look-ahead criterion. To allow for temporal variation in the model parameters, we used an individual-based model with a genetic algorithm. This gave very accurate prediction of the observed flowering strategies. Sensitivity analysis of the model suggested that temporal variation in the parameters of the growth equation made waiting to flower more risky, so selected for smaller sizes at flowering. The models clearly indicate the need to incorporate stochastic variation in life-history analyses.",54,Journal,ar,Article,100,4,4,Delayed reproduction | Dynamic state variable model | Genetic algorithm | Individual-based model | Monocarpic perennial | Von Bertalanffy equation,12604,undefined,0,FALSE,12,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033383974,SCOPUS_ID:0033383974,2-s2.0-0033383974,Variability and parasitoid foraging efficiency: A case study of pea aphids and Aphidius ervi,Ives A.,American Naturalist,00030147,154,6,652-673,1999-12-01,1999,10.1086/303269,"When a parasitoid is searching for hosts, not all hosts are equally likely to be attacked. This variability in attack probability may affect the parasitoid functional response. Using a collection of experiments, we quantified the functional response of Aphidius ervi (Hymenoptera: Braconidae), an insect parasitoid of the pea aphid Acyrthosiphon pisum (Homoptera: Aphididae). We measured variability in the number of hosts attacked by a foraging parasitoid both among plants and within plants. At the first scale, A. ervi, searching among plants containing different numbers of aphids, showed both aphid-density-dependent and aphid-density-independent variability in the number of aphids attacked per plant. Within plants, A. ervi selectively attacked second and third instar aphids relative to other instars. Furthermore, there was variability in the susceptibility of attack among aphids independent of instar. Variability in attack rates among aphids both among and within plants decreased parasitoid foraging efficiency, with the greatest decrease caused by among-plant variability. Furthermore, the decrease in foraging efficiency was greatest when the average number of aphids per plant was low, thereby transforming a strong Type II functional response into one approaching Type 1.",75,Journal,ar,Article,100,6,6,Host-parasitoid interactions | Parasitoid aggregation | Parasitoid foraging behavior,12604,undefined,0,FALSE,13,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033383810,SCOPUS_ID:0033383810,2-s2.0-0033383810,Genetic constraints and selection acting on tolerance to herbivory in the common morning glory Ipomoea purpurea,Tiffin P.,American Naturalist,00030147,154,6,700-716,1999-12-01,1999,10.1086/303271,"Tolerance to herbivory minimizes the effects of herbivory on plant fitness. In the presence of herbivores, maximal levels of tolerance may be expected to evolve. In many plant species, however, tolerance is found at an intermediate level. Tolerance may be prevented from evolving to a maximal level by genetic constraints or stabilizing selection. We report on a field study of Ipomoea purpurea, the common morning glory, in which we measured three types of costs that may be associated with tolerance and the pattern of selection acting on tolerance to two types of herbivore damage: apical meristem damage and folivory. We used genetic correlations to test for the presence of three types of costs: a trade-off between tolerance and fitness in the absence of herbivore damage, a trade-off between tolerance and resistance, and genetic covariances among tolerance to different types of damage. We found no evidence that tolerance to apical meristem damage or tolerance to folivory was correlated with resistance, although these two types of tolerance were positively correlated with one another. Tolerance to both types of damage involved costs of lower fitness in the absence of herbivory. Selection acting on tolerance to either type of herbivory was not detected at natural levels of herbivory. Selection is expected to act against tolerance at reduced levels of herbivory and favor tolerance at elevated levels of herbivory. In addition, significant correlational selection gradients indicate that the pattern of selection acting on tolerance depends on values of resistance. Although we found no evidence for stabilizing selection, fluctuating selection resulting from fluctuating herbivore loads may be responsible for maintaining tolerance at an intermediate level.",177,Journal,ar,Article,100,2,2,Costs | Herbivory | Ipomoea purpurea | Resistance | Tolerance,12604,undefined,0,FALSE,14,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033383809,SCOPUS_ID:0033383809,2-s2.0-0033383809,Non-native ants are smaller than related native ants,McGlynn T.P.,American Naturalist,00030147,154,6,690-699,1999-12-01,1999,10.1086/303270,"I compare the sizes of non-native and native ants to evaluate how worker size may be related to the ability of a species to invade new habitats. I compare the size of 78 non-native ant species belonging to 26 genera with the size of native congeneric species; native ants are larger than non-native ants in 22 of 26 genera. Ants were sorted by genera into fighting and nonfighting groups, based on observations of interspecific interactions with other ant species. In all of the genera with monomorphic worker castes that fight during competition, the non-native species were smaller than the native species. The genera that engage in combat had a higher frequency of significantly smaller size in non-native ants. I selected Wasmannia auropunctata for further studies, to compare native and non-native populations. Specimens of W. auropunctata from non-native populations were smaller than conspecific counterparts from its native habitat. I consider hypotheses to explain why non-native ants are smaller in size than native ants, including the role of colony size in interspecific fights, changes in life history, the release from intraspecific fighting, and climate. The discovery that fighting non-natives are smaller than their closest native relatives may provide insight into the mechanisms for success of non-native species, as well as the role of worker size and colony size during interspecific competition.",73,Journal,ar,Article,100,1,1,Body size | Exotic species | Fighting | Invasive species | Lanchester's laws | Tramp ants,12604,undefined,0,FALSE,15,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033380552,SCOPUS_ID:0033380552,2-s2.0-0033380552,Food web effects of prey size refugia: Variable interactions and alternative stable equilibria,Chase J.,American Naturalist,00030147,154,5,559-570,1999-12-01,1999,10.1086/303260,"Predators can have highly variable effects on the abundance and composition of food webs, ranging from strong to weak effects of top predators. Typical food web models assume that individual prey are identical in their susceptibility to predators throughout their lives, but many prey species become less vulnerable to predators through ontogeny. A simple set of models is explored where prey must pass through a vulnerable stage prior to achieving a predator-invulnerable size refuge. As productivity of the environment increases, the proportional impact of predators decreases because more individuals become and remain in the invulnerable adult stage. The addition of a competitor prey species that can not achieve size refuge results in contrasting outcomes. At low productivity, the small species wins in competition, and the system is strongly consumer controlled. At high productivity, the large species wins due to the presence of predators, and the system becomes less consumer controlled. At intermediate productivity, either the small or the large species can win depending on initial conditions, and the system can be either strongly or weakly consumer controlled. Such alternative stable equilibria derived from models with prey size refugia may help to explain many natural situations.",122,Journal,ar,Article,100,1,1,Alternative stable equilibria | Food webs | Productivity | Size refugia,12604,undefined,0,FALSE,16,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033375773,SCOPUS_ID:0033375773,2-s2.0-0033375773,Density-dependent variation in lifetime breeding success and natural and sexual selection in Soay rams,Coltman D.,American Naturalist,00030147,154,6,730-746,1999-12-01,1999,10.1086/303274,"Variation in male lifetime breeding success (LBS) is central to understanding selection, yet it has rarely been measured in natural populations of large mammals. Here, we first describe variation in the opportunity for selection in cohorts of Soay rams (Ovis aries) on the archipelago of St. Kilda, Scotland, that were born during years of varying population density. Variation in LBS is closely coupled with demography, as rams born in years of low density following population crashes enjoy greater LBS than do those born in high-density years. Paradoxically, the opportunity for selection was greatest in the largest cohorts, those born in years of high population density, owing to low juvenile breeding success and overwinter survival. Variation in longevity and the contribution of nonbreeders were the most important components of the total variance in LBS in cohorts born in years of high density, while variation in fecundity was more important in cohorts born in low-density years. The opportunity for sexual selection is thus stronger in cohorts born in low-density years, as many rams in these cohorts survive to compete for mates as adults in subsequent ruts. Variation in population density in the year of birth also influenced the intensity of selection. Individuals born in years of high population density underwent strong natural selection in favor of longer hindlimbs over their first winter. In contrast, in cohorts born in low-density years, there was no natural selection on hindlimb in the first year of life. Longer hindlimbs were associated with increased fecundity over the entire lifetime of individuals born in low-density years. Natural and sexual selection thus act on the same trait in the same direction at different life-history stages in Soay rams, depending on the population density experienced in the year of birth.",113,Journal,ar,Article,100,7,7,Effective population size | Genetic variation | Mating system | Ovis aries | Paternity | Reproductive success,12604,undefined,0,FALSE,17,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033373384,SCOPUS_ID:0033373384,2-s2.0-0033373384,Is there an immunological cost to carotenoid-based ornamental coloration?,Hill G.,American Naturalist,00030147,154,5,589-595,1999-12-01,1999,10.1086/303264,NA,92,Journal,no,Note,100,1,1,Carotenoid | Immune system | Ornament | Sexual selection,12604,undefined,0,FALSE,18,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033370936,SCOPUS_ID:0033370936,2-s2.0-0033370936,Finding the missing link between landscape structure and population dynamics: A spatially explicit perspective,Wiegand T.,American Naturalist,00030147,154,6,605-627,1999-12-01,1999,10.1086/303272,"We construct and explore a general modeling framework that allows for a systematic investigation of the impact of changes in landscape structure on population dynamics. The essential parts of the framework are a landscape generator with independent control over landscape composition and physiognomy, an individual-based spatially explicit population model that simulates population dynamics within heterogeneous landscapes, and scale-dependent landscape indices that depict the essential aspects of landscape that interact with dispersal and demographic processes. Landscape maps are represented by a grid of 50 x 50 cells and consist of good-quality, poor-quality, or uninhabitable matrix habitat cells. The population model was shaped in accordance to the biology of European brown bears (Ursus arctos), and demographic parameters were adjusted to yield a source-sink configuration. Results obtained with the spatially explicit model do not confirm results of earlier nonspatial source-sink models where addition of sink habitat resulted in a decrease of total population size because of dilution of high-quality habitat. Our landscape indices, which describe scale-dependent correlation between and within habitat types, were able to explain variations in variables of population dynamics (mean number of females with sink home ranges, mean number of females with source home ranges, and mean dispersal distance) caused by different landscape structure. When landscape structure changed, changes in these variables generally followed the corresponding change of an appropriate landscape index in a linear way. Our general approach incorporates source-sink dynamics as well as metapopulation dynamics, and the population model can easily be modified for other species groups.",186,Journal,ar,Article,100,4,4,Habitat connectivity | Heterogeneous landscapes | Population dynamics | Scale-dependent landscape indices | Source-sink dynamics | Spatially explicit population models,12604,undefined,0,FALSE,19,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0032837641,SCOPUS_ID:0032837641,2-s2.0-0032837641,"Adaptation, exaptation, and constraint: A hormonal perspective",Ketterson E.,American Naturalist,00030147,154,SUPPL.,NA,1999-09-06,1999,10.1086/303280,"We approach conceptual issues in evolutionary biology from an endocrinological perspective, noting that single hormones typically act on several target tissues and thereby mediate suites of correlated phenotypic traits. When several components of such a suite are beneficial, an important evolutionary question is whether all are adaptations or some are exaptations. The answer may depend on whether the traits arose in response to selection on variation in systemic levels of the hormone on variation in responsiveness of target tissues to invariant levels of the hormone. If the former, selection probably acted directly on fewer than all traits; beneficial traits arising indirectly would be exaptations. In contrast, multiple beneficial traits that arose out of independent changes in target-tissue sensitivity to invariant hormone levels could all be adaptations. Knowledge of specific hormonal mechanisms as well as of historical selective regimes will be necessary to draw such distinctions. Endocrine constraints on evolution can be studied experimentally by applying hormones systemically and measuring interdependent responses of beneficial and detrimental traits to selection (phenotypic engineering with hormones). Supposing that alteration of one trait in isolation would enhance fitness, cases in which the net effect of endocrine alteration of multiple traits is to depress fitness provide evidence for constraints. We briefly report results of recent studies employing hormonal manipulations, stressing our own work on the dark-eyed junco (Junco hyemalis: Emberizidae).",450,Journal,cp,Conference Paper,100,2,2,Dark-eyed junco | Junco hyemalis | Phenotypic engineering | Testosterone | Trade-offs,12604,undefined,0,FALSE,20,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/0032921796,SCOPUS_ID:0032921796,2-s2.0-0032921796,Timing of estrus in fallow deer is adjusted to the age of available mates,Komers P.E.,American Naturalist,00030147,153,4,431-436,1999-05-22,1999,10.1086/303185,"The ability to manipulate the timing of ovulation should be a tool available to females during their choice of mates. Females should advance estrus when preferred males are available and delay estrus when only nonpreferred males are available. However, ovulation in some female mammals can be induced by the presence of males. Female estrus could then be either a result of a better stimulus provided by the preferred male or simply manipulation of estrus by the female to reflect her preference. Evidence is therefore required that female estrus coincides with the availability of preferred mating partners, that females actively choose among males, that avoidance of nonpreferred males results in a cost, and that nonpreferred males are in fact capable of reproduction. We observed two experimental groups of fallow deer, one with only socially mature males, and one with subadult but physiologically mature males. Females with mature males conceived earlier (13 of 15 gave birth) than females with subadult males. The former also conceived earlier than they did in the previous year, whereas the latter conceived later (13 of 14 gave birth) than in the previous year. Females avoided subadults more than mature males, and they lost more weight than females with mature males. Because subadult males are capable of reproduction, females not reproducing with them incur two costs: energetic loss and delayed reproduction. Given these costs, we suggest that females receive a benefit from not responding to the advances of young males that would outweigh these costs. This benefit may be to adjust ovulation to the availability of preferred mates.",71,Journal,ar,Article,100,3,3,Cost of choice | Dama dama | Estrus | Fallow deer | Mate choice,12604,undefined,0,FALSE,21,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033063786,SCOPUS_ID:0033063786,2-s2.0-0033063786,Developmental stability is related to fitness,Moller A.,American Naturalist,00030147,153,5,556-560,1999-01-01,1999,10.1086/303197,NA,56,Journal,ar,Article,100,1,1,Developmental stability | Fitness | Fluctuating asymmetry | Meta-analysis,12604,undefined,0,FALSE,22,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033061035,SCOPUS_ID:0033061035,2-s2.0-0033061035,Interspecific killing among mammalian carnivores,Palomares F.,American Naturalist,00030147,153,5,492-508,1999-01-01,1999,10.1086/303189,"Interspecific killing among mammalian carnivores is common in nature and accounts for up to 68% of known mortalities in some species. Interactions may be symmetrical (both species kill each other) or asymmetrical (one species kills the other), and in some interactions adults of one species kill young but not adults of the other. There is a positive significant relationship between the body masses of solitary killer species and body masses of their victim species, and grouping species kill larger victims than solitary species. Interactions and consumption of the victim appear more common when food is scarce or disputed. In response to killers, victim species may alter their use of space, activity patterns, and form groups. Consequences of interspecific killing include population reduction or even extinction, and reduction and enhancement of prey populations, and may therefore have important implications for conservation and management of carnivores and their prey.",707,Journal,ar,Article,100,2,2,Carnivores | Interspecific killing | Intraguild predation | Mesopredator release | Population and community effects,12604,undefined,0,FALSE,23,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/0033060261,SCOPUS_ID:0033060261,2-s2.0-0033060261,Letter from the editor,Travis J.,American Naturalist,00030147,153,1,NA,1999-01-01,1999,10.1086/303155,NA,0,Journal,le,Letter,100,1,1,NA,12604,undefined,0,FALSE,24,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033058585,SCOPUS_ID:0033058585,2-s2.0-0033058585,Demographic stochasticity and social mating system in the process of extinction of small populations: The case of passerines introduced to New Zealand,Legendre S.,American Naturalist,00030147,153,5,449-463,1999-01-01,1999,10.1086/303195,"Underlying the many causes of extinction of small populations is the random fate of each constituent individual or, in other words, demographic stochasticity. Demographic stochasticity is inherent to any demographic process, regardless of the environment, and its strength increases as population size gets smaller. In particular, random fluctuations in the proportion of males and females and the way they pair for reproduction (i.e., the social mating system) are usually neglected. To assess the potential importance of demographic stochasticity to the extinction process, a two-sex model with an explicit mating system was built. Extinction probabilities computed via Monte Carlo simulation were compared to real data, the case of passerines introduced to New Zealand a century ago. This minimal model of extinction allowed assessment of the importance of the mating system in the colonization process. Monogamous mating led to a higher extinction risk than did polygynous mating. Demographic uncertainty imposes high extinction probabilities on short-lived bird species as compared to long-lived bird species. Theoretical results for two-sex models are provided.",146,Journal,ar,Article,100,4,4,Conservation biology | Demographic stochasticity | Mating system | Probability of extinction | Two-sex models,12604,undefined,0,FALSE,25,NA,NA
