@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-acr,fund-no,fund-sponsor,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number
true,https://api.elsevier.com/content/abstract/scopus_id/85093821512,SCOPUS_ID:85093821512,2-s2.0-85093821512,"Seasonal variation, physicochemical and hydrological characteristics that influence aquatic macroinvertebrates, in a tropical river",Quesada-Alvarado F.,Revista de Biologia Tropical,00347744,22152075,68,S2,S54-S67,2020-01-01,2020,10.15517/RBT.V68IS2.44332,"The distribution of aquatic macroinvertebrates in rivers may be determined by the type of substrate, the shape of the river channel, the hydrological regime, and interactions with biotic and abiotic factors. Variations in the distribution of aquatic macroinvertebrates due to transitions and variations in physicochemical and hydrological characteristics are unknown in most rivers. Objectives: 1) to study the change in the aquatic macroinvertebrates assemblages in two sites in Naranjo River, during the four hydrological seasons; 2) to determine the relationship between the physicochemical variables, substrate and flow with the assemblages. Methodology: The study was conducted in the Naranjo River, Costa Rica, at two sampling sites during one year, evaluating the four seasons of the year. In each station we measure, values of water velocity and depth, flow rate, dissolved oxygen, pH, conductivity, sulfates, ammonium, nitrate, silicates, phosphates, and substrate were obtained, and a sample of aquatic macroinvertebrates was obtained for each type of microhabitat determined by water velocity. Two-way PERMANOVA was made to determine if there is a difference among aquatic macroinvertebrate abundance, per period and between sites. Canonical correspondence analysis was used to observe the relationship between aquatic macroinvertebrates and environmental factors. Finally, a Spearman’s rank correlation coefficient was performed to determine the positive or negative relationship of variables with macroinvertebrates. Results: There was a greater abundance during the dry season, while during the transition from dry to the rainy season, the lowest abundance of organisms was recorded. The CCA indicates that the first axis presented a positive relationship with the silt and sand substrate and a negative relationship for the current velocity and rock substrate variables. The second axis showed a positive relationship with flow and nitrates and negative for the pebble substrate. Most organisms showed a negative response to increased flow and nitrates. Discussion: As flow increases, current velocity increases, and not all organisms recorded in the Naranjo River have the characteristics to survive these conditions. In addition, the depth also increases along with the drag force, causing movement of smaller substrates and removal of organisms. Increased nitrates can lead to a decrease in more sensitive organisms, such as Plecoptera and Ephemeroptera. In spite of the physicochemical and flow variations registered in the Naranjo River, these were not strong enough to vary the assemblages of aquatic macroinvertebrates, so the basin does not have stressful factors that eliminate organisms during one or several months of the year.",0,Journal,ar,Article,100,4,4,Aquatic insects | Aquatic macroinvertebrate assemblages | Current velocity | Flow | Substrate,13567,NA,undefined,NA,0,FALSE,all,All Open Access,40
true,https://api.elsevier.com/content/abstract/scopus_id/85093819835,SCOPUS_ID:85093819835,2-s2.0-85093819835,Urban streams in latin america: Current conditions and research needs,Walteros J.M.,Revista de Biologia Tropical,00347744,22152075,68,S2,S13-S28,2020-01-01,2020,10.15517/RBT.V68IS2.44330,"Introduction: Latin America is a highly urbanized region, with most of its population living in cities and urban centers. While information about urban streams in Latin America is rather limited, streams are expected to experience similar environmental impacts and conservation issues as urban streams in parts of the globe, including habitat loss, channelization, sewage discharge, trash, and loss of riparian habitats. Objective: We surveyed a network of researchers from approximately 80% of the countries in Latin America to obtain information on the condition, state of knowledge, and threats to urban streams in the region. Methods: Most participants were reached via the Macrolatinos@ network (www.macrolatinos.net). Results: We obtained 104 responses from researchers in 18 of the 23 Latin American countries. Most urban streams are impacted or degraded, and inputs of contaminants and wastewater discharges were considered major drivers of stream degradation. Most respondents indicated that stream channelization is common, with some streams completely channelized or buried. Sewage and rainfall runoff management were identified as a major factor degrading streams, with most respondents suggesting that streams are a primary destination for wastewater discharge, much of which is untreated. Major limitations to urban stream conservation in Latin America are the result of limited ecological knowledge, lack of citizen interest or political will to protect them. There are isolated efforts to restore urban streams and riparian zones, but these are initial steps that need further development. Conclusions: Our research network of Latin American scientists proved to be a valuable tool to assess a large number of urban rivers in a relatively understudied region. Urban streams in Latin America face a diversity of stressors and management challenges, and we propose three areas that would benefit from further research to improve our understanding and management of these systems: (1) Studies should focus on the watershed, rather than isolated reaches, (2) researchers should strive to attain a better understanding of ecosystem function and the services provided by urban streams to justify management and restoration efforts, and (3) studies that integrate economic models where downstream users pay for upstream protection and restoration could prove beneficial for many Latin American cities in attempting to address water conservation issues.",2,Journal,ar,Article,100,2,2,Management strategies | Quality conditions | Scientific knowledge | Urban ecosystems | Water manage-ment | Water supply,13567,NSF,1938843,National Science Foundation,0,FALSE,all,All Open Access,41
true,https://api.elsevier.com/content/abstract/scopus_id/85092537863,SCOPUS_ID:85092537863,2-s2.0-85092537863,Spawning and intracapsular development of the marine snail hexaplex nigritus (Neograstropoda: Muricidae) in the laboratory,Góngora-Gómez A.M.,Revista de Biologia Tropical,00347744,22152075,68,4,1143-1158,2020-01-01,2020,NA,"Introduction: The marine snail Hexaplex nigritus is a heav ily exploited muricid in the Gulf of California for consumption and handcrafts. When they reproduce, adults aggregated in the form of artificial reefs facilitating their identification and extraction, situation that has reduced their population in that area. Objective: In order to investigate the spawning and intracapsular and larval development of this species as tools for its production in captivity for repopulation purposes. Methods: Eighteen brooders were collected and kept in a closed system with controlled parameters and feeding from April 2017 to September 2018. Growth of parents, spawning of ovigerous masses, number of capsules, and number of embryos and larvae within the capsules, were registered. The main morphological structures of embryos and larvae were documented according to their development. Results: Intracapsular embryonic development and veliger larva until its establishment lasted 14-15 and 31-32 days, respectively. Each 80-88 mm length female produced around 4 ovigerous masses, 627 capsules and 663 993 extracapsular veliger larvae per year. Conclusions: Easy adaptation and reproductive potential shown by H. nigritus in the laboratory are presented as promising strategies for its repopulation and conservation.",0,Journal,ar,Article,100,6,6,Conservation | Controlled conditions | Embryonic development | Gastropods | Gulf of California | Reproductive strategy,13567,NA,undefined,NA,0,FALSE,NA,NA,42
true,https://api.elsevier.com/content/abstract/scopus_id/85092528467,SCOPUS_ID:85092528467,2-s2.0-85092528467,"Microhabitat selection, and seasonal and daily activity of the snail tikoconus costarricanus (Stylommatophora: Euconulidae) in tropical montane wet forest understory",Barrientos Z.,Revista de Biologia Tropical,00347744,22152075,68,4,1131-1142,2020-01-01,2020,NA,"Introduction: The integument of terrestrial mollusks is highly susceptible to dehydration; therefore, microhabitat selection, seasonality and behavior around the day are crucial to their survival. However, they are still poorly understood, especially for tropical montane wet forest species. Objetive: To analyze activity patterns and microhabitat selection on shrubs of the land snail Tikoconus costarricanus, according to season, daytime and weather. Methods: I conducted the study near “El llano” water dam in a tropical montane wet forest in Costa Rica. I observed daily activity of T. costarricanus, during the rainy and the dry season on a 2 km long trail. I observed 167 specimens and made 781 observations in total. I took note of: season, time, activity, weather, temperature and relative humidity inside the forest, and part of the leaf and height where snails were. Active snails had optical tentacles extended. I analysed daily rainfall data from a nearby meteorological station. Results: This species can be found mainly on understory leaves between 1.1 and 2 m above the floor. They are active the day around during the whole year. Only 24 % of the snails were on the upper side of leaves, but 92 % of them were active. The following behaviors were season dependent: activity peaks, leaf side selection according to daytime and weather, quantity of snails aestivating and vertical distribution. During the dry season, I found more active snails in rainy and cloudy days. During the rainy season I found more active snails in sunny days. During rainy season light hours, active snail percentage on the upper side of leaves decreased with rainfall increase, while in the dry season decreased with temperature increase and relative humidity decrease. During night hours of both seasons, the number of snails on the upper side of leaves decreased considerably in relation to active snails, especially in the rainy season. This snail aestivated on the underside of leaves during periods shorter than 21 h, mainly around noon and afternoons during the dry season. High humidity in this forest allowed snail activity around the day at any season. However, this species aestivated when moisture reached the lowest values, mainly, around noon and in the afternoons in the dry season. The rainfall pattern during the rainy season light hours explains the specimen decrease on the upper side of leaves, but in the dry season it is better explained by the temperature increase and the decrease in relative humidity. During dark hours, the almost complete snail absence on the upper side of leaves during the rainy season is explained if the effect of canopy drip produced by rain and dew condensed on leaves is added to the rain pattern. The situation is slightly different in dark hours of the dry season, in this case, snail decrease on the upper side of leaves is explained by canopy drip from dew and fog precipitation. Seasonal difference in vertical distribution may be a way to avoid rain and rain splash out on the soil. Conclusions: Moisture, temperature, rain, and canopy drip from dew, fog and rain, affect behavior and substrate selection of small terrestrial mollusks that inhabit shrubs in wet tropical rainforests.",0,Journal,ar,Article,100,1,1,Activity | Canopy drip | Land snails | Microhabitat | Seasonality,13567,NA,undefined,NA,0,FALSE,NA,NA,43
true,https://api.elsevier.com/content/abstract/scopus_id/85092513944,SCOPUS_ID:85092513944,2-s2.0-85092513944,Early life history of the caribbean coral orbicella faveolata (Scleractinia: Merulinidae),Alvarado-Chacon E.M.,Revista de Biologia Tropical,00347744,22152075,68,4,1262-1274,2020-01-01,2020,10.15517/RBT.V68I4.40805,"Introduction: Rehabilitation of hermatypic coral species that have declined in the Caribbean in recent decades is a priority. Production of sexual recruits is considered the best restoration method to aid affected populations. Objective: To gain knowledge of early life stages of Orbicella faveolata and to enhance production of new sexual recruits. Methods: Gamete bundles from the coral species O. faveolata were collected over two years (2018 and 2019) from Los Corales del Rosario y de San Bernardo Natural National Park, Cartagena, Colombia. Assisted fertilization, larval rearing, settlement (onto crustose coralline algae, CCA) and post settlement survival in laboratory conditions were monitored. Results: Embryonic and larval development were documented over 55 hours after the first cleavage, when larvae were fully developed and started pre-settlement behavior. Settlement began 7 days after first cleavage and after 37 days polyps had acquired zooxanthellae. Larval settlement was higher on Lythophyllum congestum and Titanoderma prototypum than in response to Porolithon pachydermum, Neogoniolithon sp., Hydrolithon sp., and Lythophyllum sp. Larvae did not settle on dead coral or on the negative control (sterilized seawater). After the first week post settlement survival was 59 % amongst O. faveolata recruits. During the second week, survival dropped to 42 %, and was further reduced to 0 % at the end of the third week. Conclusions: O. faveolata larvae require cues from certain CCA species to settle, they do not settle in absence of CCA. Increased larvae availability is possible through assisted fertilization in the laboratory, however, due to the high mortality in early post-settlement phases, additional research needs to be conducted in order to scale up larvae production and improve understanding of the cues that enhance settlement and the factors which cause post-settlement mortality.",1,Journal,ar,Article,100,10,10,Assisted fertilization | CCA | Embryogenesis | Larval settlement | Post-settlement survival | Spawning,13567,NA,undefined,NA,1,TRUE,all,All Open Access,44
true,https://api.elsevier.com/content/abstract/scopus_id/85092510358,SCOPUS_ID:85092510358,2-s2.0-85092510358,"Population structure and habitat of a tropical tree with edible fruits, annona purpurea (Annonaceae), in Western Mexico",Topete-Corona C.,Revista de Biologia Tropical,00347744,22152075,68,4,1171-1184,2020-01-01,2020,NA,"Introduction: Annona purpurea is a Mesoamerican tree, distributed from the Pacific and Atlantic slopes of Mexico to South America. Different parts of the plant are of utility and the fruits are edible. Objective: To describe the population structure, habitat and environmental factors that influence the distribution and abundance of A. purpurea in Western Mexico. Methods: From April to November 2015, 24 sampling units were established, each of which were 500 m2 in area and had a presence of A. purpurea. At each site, all woody species with a diameter at breast height (dap) ≥ 2.5 cm were measured and identified, and environmental, geographic and climatic information recorded. Information regarding the regeneration of the species was obtained. The structure of A. purpurea was estimated and its relationships with environmental variables examined. The Whittaker association index was determined using the importance value index matrix (IVI). With the matrix of environmental variables and that of IVI, a Canonical Correspondence Analysis was performed to determine the influence of environmental variables on the species and to visualize the distribution of the species in multidimensional space. Results: A. purpurea presented 1 108 stems in 1.2 ha, with 85 % of these concentrated in the first three diametric categories. Its density presented a positive relationship with the presence of stumps, while the basal area and IVI were similarly related to the incidence of fire. There was little or no regeneration of A. purpurea under its canopy. The highest IVI in the community were found for A. purpurea, Tabebuia rosea, Quercus magnoliifolia and Enterolobium cyclocarpum, and the similarity profiles test separated A. purpurea and Guazuma ulmifolia as a distinct group. The environmental variables with the greatest influence on the distribution and abundance of A. purpurea were annual precipitation, fire incidence, elevation, mean annual temperature, stoniness and livestock. Conclusion: A. purpurea presents the greatest structural attributes in the community, its populations are favored in places with greater precipitation and temperature, with little stoniness and with incidence of disturbances by fire and livestock that generate large gaps and its greatest association is with G. ulmifolia.",1,Journal,ar,Article,100,6,6,Cabeza de negro | Fire | Livestock | Secondary vegetation | Tropical subdeciduous forest,13567,NA,undefined,NA,0,FALSE,NA,NA,45
true,https://api.elsevier.com/content/abstract/scopus_id/85092505282,SCOPUS_ID:85092505282,2-s2.0-85092505282,"Gross anatomy, histology and morphometry of the digestive tract in the fish pterophyllum scalare (Perciformes: Cichlidae)",Espitia E.J.R.,Revista de Biologia Tropical,00347744,22152075,68,4,1371-1383,2020-01-01,2020,10.15517/RBT.V68I4.40393,"Ornamental Angel fish (Pterophyllum scalare) is one of the main commercialized species from South America, with an important number of national and international dealers. Objective: To make a histological and morphometric description of P. scalare digestive tract. Methods: Nineteen adult individuals were used. Intestinal coefficient values were obtained, and a macroscopic and microscopic description of esophagus, stomach, and intestine (anterior, middle and posterior) was carried out. Samples were processed for paraffin embedding, and 5 µm sections were stained with H&E and P.A.S. Positive P.A.S. cells were counted. Lumen area and tissue area were measured in representative digitalized sections from each region. Results: P. scalare exhibited a short esophagus, followed by a blind bag shaped, scarcely muscular stomach, and a short intestine (intestinal coefficient 1.66 +/-0.52). Four constitutive tissue layers were identi-fied: mucosa, submucosa, muscular and in some areas also a serosa layer. Esophagus exhibit abundant globet P.A.S. + cells and shows the larger tisular area was observed. Luminal area and perimeter are larger in anterior intestinal region. Conclusions: the intestinal coefficient value (1.66 +/-0.52), and the histological and morphometric characteristics of the evaluated organs, suggest that P. scalare is omnivorous with soft prey preferences.",0,Journal,ar,Article,100,3,3,Goblet cells | Gut | Histochemistry | P.A.S | Teleost,13567,NA,undefined,NA,1,TRUE,all,All Open Access,46
true,https://api.elsevier.com/content/abstract/scopus_id/85092496883,SCOPUS_ID:85092496883,2-s2.0-85092496883,Knowledge status of predators of the freshwater prawn cryphiops caementarius (Decapoda: Palaemonidae) in river systems along the north western andean region from Perú and Chile,Velásquez C.,Revista de Biologia Tropical,00347744,22152075,68,4,1062-1072,2020-01-01,2020,NA,"Introduction: Cryphiops caementarius, is an endemic prawn from river ecosystems in Southern Perú and Northern Chile. In these watersheds, natural populations are threatened by multiple anthropic interventions such as mining activities and fishing pressure, but also, by increasing impacts of invasive exotic predators. Information related with predation on C. caementarius is scarce representing a major knowledge gap to ensure suitable management and conservation practices. Accordingly, the further deepening in relevant aspects such as the estimation of populations losses due to predators has been indicated as critical by relevant agencies as FAO. Objective: To conduct a complete registry and classification of C. caementarius predators, updating the knowledge for the Andean region. Methods: A thorough bibliographic review on existing information on C. caementarius’ predators from Perú and Chile was carried out calculating percentage of occurrence, relative frequency of species, zoogeographic origin, trophic structure, phenotypic attributes, river zone that inhabits and life stage of incidence. The registry was complemented using semi-structured interviews from prawn´s fishers in central-Northern Chile. Results: C. caementarius is predated along the entire fluvial network (estuary, potamon and rhithron) by 21 species of opportunists, carnivores, omnivores and herbivores, mostly aquatic vertebrates. In turn, these belong to 15 families and six guilds of native, exotic and cosmopolitan species. Approximately 86 % predate on adult prawns, whilst, 71 % on juveniles and 24 % on larvae. More than 40 % of the predation pressure seems to be exerted by native waterfowls and 24 % by exotic fish. Conclusions: The results emphasize the relevance for conservation of native species of predators in the Andean region and the need of control measures on exotic species in a latitudinal basis. Accordingly, this review may serve as an initial decision-making tool for future conservation efforts both on prawns and native biota, but also supporting restocking actions, fisheries management plans and risk assessment for C. caementarius populations across the Andean region.",3,Journal,ar,Article,100,6,6,Exotic species | Freshwater crustaceans | Native predators,13567,NA,30480241-0,NA,0,FALSE,NA,NA,47
true,https://api.elsevier.com/content/abstract/scopus_id/85092488874,SCOPUS_ID:85092488874,2-s2.0-85092488874,"Effect of plumeria rubra (Apocynaceae) leaf extracts, a repellent of rice-field rats (rattus argentiventer), on its metabolism and daily activity",Bari I.N.,Revista de Biologia Tropical,00347744,22152075,68,4,1357-1370,2020-01-01,2020,10.15517/RBT.V68I4.40904,"Introduction: Rice-field rats are one of the most important pests because it can give large losses in all planting seasons including the storehouse. Synthetic rodenticide is the most commonly used of chemical technique for controlling rice-field rats. The application of these materials indirectly causes negative impacts; one of them is for the environment. As an alternative for controlling rice-field rats, natural materials can be used as a repellent. Objective: to examine the effects of methanol extract of Plumeria rubra leaves on metabolism, daily activity patterns, and its potency as a repellent of the rice-field rat. Methods: The experiments were conducted at the Laboratory of Pests, Universitas Padjadjaran involves choice test (T-maze arena), and the Laboratory of Rats, Indonesian Center for Rice Research involves no-choice test (metabolic cage) from February until May 2019. The observations including food (g), water consumption (ml), feces production (g), urine production (ml), body weight (g), and its changes (%), also the daily activities (time spent for locomotion, foraging, and resting).The treatment was done with three replications for twelve mature male and twelve mature non-pregnant females. Data experiments analysis followed by a T-test. Results: Rice-field rats on the T-Maze arena avoided consuming food and beverage that close to methanol extract of Plumeria rubra leaves treatment. The treatment of methanol extract of Plumeria leaves in metabolic cage caused metabolic disorder of rice-field rat, which was significantly indicated by the decrease of the average consumption of food by 2.28 g and excretion of feces by 0.34 g, and also the increase of average consumption of beverage by 3.89 ml, excretion of urine by 3.15 ml, and body weight by 6.67 g. The treatment also caused daily activity patterns disorder of rice-field rats, which was significantly indicated by the increase of the average percentage of time for movement activities (locomotion) by 7.64 % and the decrease of time for eating and drinking activities (foraging) by 16.46 %. Conclusion: Methanol extract of Plumeria leaves affects a repellent for the rice-field rat.",0,Journal,ar,Article,100,4,4,Apocynaceae | Chemical control | Choice-test | Secondary-metabolites | Vertebrates,13567,UNPAD,undefined,Universitas Padjadjaran,1,TRUE,all,All Open Access,48
true,https://api.elsevier.com/content/abstract/scopus_id/85092478049,SCOPUS_ID:85092478049,2-s2.0-85092478049,Abstract. Potential distribution of two subspecies of montanoa tomentosa (asteracerae) in Mexico,Hernández-Silva N.,Revista de Biologia Tropical,00347744,22152075,68,4,1095-1106,2020-01-01,2020,NA,"Introduction: Montanoa tomentosa is a phytogenetic resource with medicinal properties used in Mexico. Despite its botanic relevance, the specific information of infraespecific taxa distributions and the environmental factors that influence their development is still limited. Objective: To report the potential geographic distribution and the environmental variables associated to ecological niches of two subspecies of M. tomentosa (M. tomentosa subsp. tomentosa and M. tomentosa subsp. xanthiifolia) in the Mexican territory. Methods: A database of herbarium records was created, an in situ systematic search of both subspecies was carried out from October 2015 to March 2016, during the flowering-fruiting season. After that, exploratory tours (Guanajuato, Querétaro, Hidalgo, Mexico City, State of Mexico, Puebla, Oaxaca and Chiapas) were realized. A total of 181 individuals were sampled and georeferenced, generating new records for the database upgrading. Three habitat suitability models (M. tomentosa complex, M. tomentosa subsp. tomentosa and M. tomentosa subsp. xanthiifolia) were generated using the MaxEnt software. These software estimates the probability of species distribution using geo-referenced data and environmental characteristics as predictors, through the maximum entropy logarithm and the Bayesian method. Results: From 22 environmental variables used as predictors, five (seasonality of temperature, isothermality, maximum temperature of the warmest month, precipitation of the warmest trimester and precipitation of the wettest trimester) contributed 70.2 % of the total percentage contribution. The model showed a potential distribution of 77 688 km2, approximately 4 % of the Mexican Republic territory. Both subspecies grew between 500 and 2 500 m. They were associated to xerophilous and heliophiles vegetation, sometimes they were located in the periphery or embed in openings of temperate and sub-humid forests too. They were not present dry regions from the North of the country. Conclusions: Temperature seasonality, isothermality and maximum temperature of the warmest month determine the distribution of the species. Precipitation of the warmest quarter and precipitation of wettest quarter defines the habitat between M. tomentosa subsp. tomentosa and M. tomentosa subsp. xanthiifolia. These findings clarify the ecological preferences and delimitation the infraspecific taxa of M. tomentosa.",0,Journal,ar,Article,100,5,5,Ecological niche | Habitat suitability | Heliophile | Infraspecific taxa | MaxEnt | Zoapatle,13567,IPN,undefined,Instituto Politécnico Nacional,0,FALSE,NA,NA,49
true,https://api.elsevier.com/content/abstract/scopus_id/85092470440,SCOPUS_ID:85092470440,2-s2.0-85092470440,Light-water interaction effect on photosynthesis of the vanilla planifolia (orchidaceae),Gantiva E.R.A.,Revista de Biologia Tropical,00347744,22152075,68,4,1250-1261,2020-01-01,2020,10.15517/RBT.V68I4.41385,"Introduction: Vanilla planifolia Andrews is a CAM plant of economic importance in the global market of fla-vorings and essences. Being a hemiepiphyte which initially grows in the shady understory and later climbs to the canopy, it acclimates to different conditions of radiation and humidity. The possibility of extending this crop to dry areas where the incidence of diseases is lower will depend on the response to prolonged periods of drought. Objective: To evaluate the effects of the interaction of radiation and humidity on the parameters of photosynthesis and operation of CAM of vanilla plants, and to determine if the radiation environment could help to moderate the negative effects of drought. Methods: We evaluated well-watered vanilla plants grown for 18 months in relative illumination (RI) of 8, 17, 31 and 67 %, which underwent dehydration for 94 days until reaching critical water content (relative water content, RWC < 50 %) and then rehydration for 22 days; variables evaluated were: CO2 assimilation, titratable acidity, and quantum efficiency of Photosystem II (Fv / Fm). Results: Under intermediate conditions of radiation (17 % and 31 % RI), CO2 assimilation and nocturnal accumulation of organic acids were less affected by water deficit and also showed the best recovery after rehydration. The RWC was most affected by the water available in plant tissue, while Fv / Fm was affected by radiation. The combined effects of water stress and high radiation caused irreversible damage to photosynthesis for the 67 % RI treatment. Conclusions: In vanilla plants, the negative impact of drought on photosynthetic parameters was greater in high radiation; however, in low radiation conditions the susceptibility of plants to drought also increased, as compared to intermediate radiation environments, which were under a mean photon flux density of 340 µmol m-2 s-1 (17 % IR) and 620 µmol m-2 s-1 (31 % IR). These results suggest the potential for growing vanilla in areas with seasonal drought under low-tech production systems, maintaining these radiation conditions.",0,Journal,ar,Article,100,3,3,CAM | Chlorophyll fluorescence | Orchidaceae | Photosyn-thesis | Relative water content | Titratable acidity | Water deficit,13567,NA,undefined,NA,1,TRUE,all,All Open Access,50
true,https://api.elsevier.com/content/abstract/scopus_id/85092463927,SCOPUS_ID:85092463927,2-s2.0-85092463927,Elevation does not strongly influence interspecific variation in body size of small tropical endotherms,Murillo-García O.E.,Revista de Biologia Tropical,00347744,22152075,68,4,1275-1283,2020-01-01,2020,10.15517/RBT.V68I4.41139,"Introduction: Body size is an essential trait for endotherms to face the physiological require-ments of cold, so there is a tendency to large body size at high altitudes and latitudes, known as Bergmann’s rule. However, the validity of this ecomorphological rule to small-bodied endotherms across altitudinal gradients is poorly known. Objective: To understand the effects of environmental variation on body size, we assessed whether interspecific variation in body size of small tropical endotherms follows Bergmann’s rule along tropical altitudinal gradients. Methods: We compiled data on elevational ranges and body masses for 133 species of hummingbirds of Colombia. We then assessed the association between body mass and mid-point of the altitudi-nal distribution using phylogenetic generalized least squares (PGLS) analyses under different evolutionary mod-els. Results: We found a decelerating rate of evolution for body size since the Early Burst model of evolution provided a better fit to body mass data. For elevational range, we found a slow and constant rate since Pagel’s lambda model provided a better fit to the mid-point of the altitudinal distribution data. Besides, phylogenetic regression analysis indicated that body mass and the altitudinal range of hummingbirds are associated through the phylogeny, with a positive but slight association (R2= 0.036). Conclusions: We found that body mass and altitude of hummingbirds are positively related, which is in agreement with expectations under Bergmann’s rule. However, this association was weaker than expected for small and non-passerine birds like hummingbirds. Thus, our results suggest that environmental changes across altitudinal gradients do not strongly influence body mass in small tropical endotherms as hummingbirds.",0,Journal,ar,Article,100,3,3,Bergmann’s rule | Body mass | Elevational ranges | Evolutionary models | Hummingbirds | Non-passerine birds | Phylogenetic signal,13567,NA,undefined,NA,1,TRUE,all,All Open Access,51
true,https://api.elsevier.com/content/abstract/scopus_id/85092461067,SCOPUS_ID:85092461067,2-s2.0-85092461067,Bibliometrics of vietnam publications in the science citation index: General trends and comparison with other tropical countries,Trang N.T.N.,Revista de Biologia Tropical,00347744,22152075,68,4,1221-1230,2020-01-01,2020,NA,"Introduction: The economy of Vietnam, a highly populated tropical country with a per capita gross domestic product of $ 8 000, is growing rapidly, but there are few recent studies of general scope about its scientific productivity and how it compares with other tropical countries. Objective: To identify trends in Vietnamese science and compare them with trends in other tropical countries. Methods: We extracted data about scientific papers, in all disciplines that had Vietnam as country in the Science Citation Index Expanded for the period 1991 to 2018, focusing on type of publication, language, subject, authorship, collaboration, and citations. Results: Vietnam publishes more document types than other tropical countries, and those in this particular database are mostly in English, albeit most Vietnamese science is published in Vietnamese and not covered by the index. The primary categories were multidisciplinary materials science, mathematics, and applied mathematics. Most collaboration was done with the USA, Japan, South Korea, and France. A large number of articles were published by the Vietnam Academy of Science and Technology, and the most frequent foreign collaboration was with the University of Oxford. Conclusion: the tropical countries of Latin America, Africa, and Asia studied in our project have some similarities but also crucial differences. Science is developing rapidly in Vietnam and the production of articles in Vietnamese, which represent the vast majority of research in the country but is not included in this database, should also be studied.",4,Journal,ar,Article,100,3,3,Asia region | Scientific collaboration | Scientific productivity | Tropical science,13567,NA,undefined,NA,0,FALSE,NA,NA,52
true,https://api.elsevier.com/content/abstract/scopus_id/85092460836,SCOPUS_ID:85092460836,2-s2.0-85092460836,"Substrate influence on ichthyofaunal composition in shallow areas of barra de navidad coastal Lagoon, Mexico",Cabrera-Paez Y.,Revista de Biologia Tropical,00347744,22152075,68,4,1322-1336,2020-01-01,2020,10.15517/RBT.V68I4.42139,"Introduction: Coastal lagoons are important habitats for coastal fishes playing an essential role as nursery areas for many species. While the effects of salinity and temperature on fish abundance spatial and temporal variation have been well documented, research on the influence of substrate characteristics is scarce. Objective: To investigate the correlation of salinity, temperature and sediment characteristics with spatial and temporal variations of the ichthyofauna composition in Barra de Navidad coastal lagoon´s shallow zones. Methods: Samples of ichthyofauna were taken with a beach purse seine along a period of two years in four sites. Water salinity and temperature were measured simultaneously with fish sampling operations. Sediment particle size and organic matter content were determined four times at each site during the sampling period. Multivariate methods were used for data analyses. Results: A total of 13 487 fish pertaining to 69 species were collected, but only five taxa (Eucinostomus currani, Mugil setosus, Anchoa sp., Diapterus brevirostris, Centropomus robalito) made up more than 80 % of the individuals. Significant differences among all sampling sites and between seasons were found for the ichthyofauna composition. Redundancy analysis showed that changes in ichthyofaunal composition were mainly related to the percentage of mud and organic matter in sediments expressing a spatial gradient. The influence of salinity and temperature was also significant, but these variables explained a smaller proportion of the observed variability and were related mainly to seasonal changes. Conclusions: Sediment particle size and organic matter content are the most important abiotic factors influencing spatial changes in shallow water ichthyofaunal composition. Seasonal changes were correlated with changes in salinity and temperature but could also be related to biological processes such as reproduction and recruitment.",3,Journal,ar,Article,100,3,3,Estuarine system | Juvenile fish | Multivariate analysis | Seasonal variability | Spatial variability | Tropical Eastern Pacific,13567,UDG,undefined,Universidad de Guadalajara,1,TRUE,all,All Open Access,53
