@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/85030859159,SCOPUS_ID:85030859159,2-s2.0-85030859159,Activity against Trypanosoma cruzi (Kinetoplastida: Trypanosomatidae) of methanolic extracts of medicinal use plants in Mexico,Pérez K.C.,Revista de Biologia Tropical,00347744,22152075,65,4,1459-1469,2017-01-01,2017,10.15517/rbt.v65i4.27153,"American trypanosomiasis is a potentially lethal disease caused by the hemoflagellate protozoan Trypanosoma cruzi. This neglected disease affects from 6 to 7 million people worldwide. Currently there are only two medicines to treat this disease: Beznidazol and nifurtimox, both effective if they are administrated in the acute phase of infection, although their effectiveness fades away in the chronic phase; it also induces significant side effects. The aim of this study is to screen the trypanocidal activity of methanolic extracts from Hematoxilum brasiletto, Marrubium vulgare, Schinus molle, and Cympongon citratus, against T. cruzi epimastigotes, followed by the chromatographic separation, and identification of active compounds of the best candidate by colored chemical reactions; furthermore, it was also determined their cytotoxic effect in human lymphocytes and the brine shrimp Artemia salina. The extract of H. brasiletto showed the highest anti-T. cruzi activity with a inhibitory concentration (IC50) of 543 µg/mL; in descending order, it was followed by M. vulgare (IC50 = 647 µg/mL), S. molle (IC = 827 µg/mL) and finally, C. citratus (IC = 1 210 µg/mL). The chromatographic fraction Fr22 from H. brasiletto showed the best anti-T. cruzi effectivity (IC50 = 0.238 mg/mL), when compared to the other fraction or the whole extract, with no cytotoxic effect against human lymphocytes or A. salina. The active compounds were identified as tannins, quinones, flavonoids and sesquiterpenlactones. In conclusion, active compounds against T. cruzi were identified for the first time in H. brasiletto, with non-cytotoxic effects. The H. brasiletto extract, according to our results, could be used as an alternative treatment for the Chagas disease; however, additional studies will be necessary to test their activity and doses in a murine model, with the complete identification of the active compounds, on which we are investigating.",1,Journal,ar,Article,100,5,5,Haematoxylum brasiletto | Medicinal plants | Methanolic extracts | Trypanosoma cruzi,13567,undefined,1,TRUE,all,All Open Access,35,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/85030856924,SCOPUS_ID:85030856924,2-s2.0-85030856924,"Ecology and reproduction of Opsanus beta (Actinopterygii: Batrachoididae) in the Alvarado Lagoon, Veracruz, Mexico",López J.F.,Revista de Biologia Tropical,00347744,22152075,65,4,1381-1396,2017-01-01,2017,10.15517/rbt.v65i4.27239,"Opsanus beta is a permanent species in the Alvarado Lagoon System (ALS), Veracruz, and eventhough it is not of economic importance, it might be actively involved in the energy transfer of the system. Currently, there is no information about the reproductive and ecological characteristics of this common fish, so this work aimed to evaluate those aspects, and to contribute with some ecological features. For this, a total of six sampling sites were selected and studied from April 2008 to December 2012. Per site, we determined fish seasonality, feeding, sex ratio, gonadosomatic index, hepatosomatic and condition factors for both sexes, as well as the fecundity and length-weight relationships. We also considered some environmental parameters such as temperature, water temperature, depth, salinity and pH. Our results on the environmental parameters analysis did not show significant differences for the study period; besides, salinity data confirmed an oligohaline environment, and the rest of the physico-chemical parameters, varied in accordance with the climatic pattern in the area. We captured a total of 519 fishes, 311 (59.9 %) males and 208 (41.1 %) females; the proportion of males resulted favorable against females throughout the study. The standard length found along the study period showed that the average was higher in males than in females. The trophic spectrum was composed of 13 food items, principally crustaceans, molluscs and fishes; in addition, cannibalism was observed over young individuals during March and April. The most advanced stages of gonadal maturation were recorded from November to March for males, and from November to February in females; generally, the Gonadosomatic index (IGS) recorded the highest values from November to April. The Hepatosomatic Index (IHS) and the Condition Factor (FC) presented an inverse relationship with the Gonadosomatic index (IGS). The fecundity of this species ranged from 96 to 428 oocytes per female. The weight-length relationship by sexes and seasons, showed a higher growth rate for males than for females, and an allometric growth type. The biological and ecological information of O. beta in ALS evidenced the importance of this species and its ecological role in the structure and dynamics of these aquatic communities. This species may be used as a model for future proposals dealing with the management and sustainable use of this ecosystem.",5,Journal,ar,Article,100,8,8,Food | Growth | Opsanus beta | Reproductive index,13567,undefined,1,TRUE,all,All Open Access,36,NA,Indian Health Service
true,https://api.elsevier.com/content/abstract/scopus_id/85030856778,SCOPUS_ID:85030856778,2-s2.0-85030856778,Genetic divergences between Spondias mombin (Anacardiaceae) genotypes found through morphological traits,Da Silva B.M.,Revista de Biologia Tropical,00347744,22152075,65,4,1337-1346,2017-01-01,2017,10.15517/rbt.v65i4.25765,"The species Spondias mombin, is native to the Amazonian region. Since these trees’ cultivation is incipient, their exploitation is done through extraction techniques. The aim of the present study was to assess the genetic divergences between S. mombin genotypes and to quantify the relative contribution from 12 morphological traits of the species’ fruits and seeds, as well as to collect data able to subsidize future research on the species conservation and domestication. 60 genotypes were assessed in total, and ten fruits of each genotype were analyzed. Eight descriptors were used for fruit characterization, namely: fruit mass, pulp weight, volume, length, width, thickness, total soluble solids content and hydrogenionic potential. The seed descriptors were mass, length, width and thickness. The data were assessed through the principal components and groupings by applying the UPGMA and Tocher methods. They were analyzed in the GENES software, based on the dissimilarity matrix (Euclidean distance average). The analysis applied to the principal components showed that the first three components explained 83 % accumulated variation. The main traits contributing to the genotype discrimination were fruit width, fruit pulp weight, pH, seed length and thickness, and the most responsive traits to S. mombin genotype selection. The features fruit mass, seed width, fruit thickness, fruit volume, fruit length, seed mass and total soluble solid content presented the smallest contribution to diversity. The grouping methods UPGMA and Tocher evidenced genetic divergence between the analyzed genotypes. Genotypes 37 and 41 were more divergent than the others, what makes them promising for crossings in future genetic enhancement programs focused on the species’ domestication.",2,Journal,ar,Article,100,6,6,Amazonian rainforest | Cajá | Fruitful | Genetic resource,13567,undefined,1,TRUE,all,All Open Access,37,CAPES,Coordenação de Aperfeiçoamento de Pessoal de Nível Superior
true,https://api.elsevier.com/content/abstract/scopus_id/85030856481,SCOPUS_ID:85030856481,2-s2.0-85030856481,"Forest characteristics, population structure and life-stages diversity of Dioon holmgrenii (Cycadales: Zamiaceae)",Velasco-García M.V.,Revista de Biologia Tropical,00347744,22152075,65,4,1609-1624,2017-01-01,2017,10.15517/rbt.v65i4.26980,"Dioon holmgrenii is an endangered species and found in Southern Oaxaca, Mexico. Notwithstanding the extintion condition of this species, there is no relevant information on the ecological aspects of its populations, and this situation complicates the approval of management plans for its conservation. Our aim was to study D. holmgrenii forest characteristics, population structure and life-stages diversity in ten populations located in Sierra Madre del Sur, Oaxaca. For this, four sampling units (SU) measuring 25 x 50 m each (1 250 m2) were established per population, 40 SU in total (50 000 m2). Basal diameter (BD), basal area (BA), stem height (AT), crown diameter (DC), crown area (AC), and number of leaves (NH), were measured for each individual, from January to May 2013. Additionally, plant density, population structure, structural dominance index (IDE), heterogeneity (H’), evenness (E) and similarity (ISct) of life-stages (seedling, juvenile 1, juvenile 2, pre-reproductive, adult 1, adult 2, adult 3, and adult 4) were assessed. Plant density ranged from 148 to 954 individuals ha-1. Total basal area ranged from 1.3 to 17.6 m2.ha-1, and total crown area varied from 78.3 to 1 136.3 m2.ha-1. Forest traits of each individual (DB= 7.7 to 13.4 cm, AB= 0.010 to 0.023 m2, AT= 0.20 to 0.47 m, DC= 0.49 to 1.09 m, AC= 0.55 to 1.55 m2 and NH= 7.06 to 14.90) were different (p<0.05) among populations. The highest values of IDE (0.01 to 5.63) were found in adult 1 and adult 2 in all populations. The most common population structure was found in those populations with the lowest proportions in juvenile 1 and juvenile 2, and the highest proportion in adult 1. Heterogeneity (H’= 1.05 to 1.71) and uniformity (E= 0.57 to 0.88) of life-stages were significantly different among populations (p<0.05), and at least four life-stages (3.91= 48.9x8/100) were different among populations for half of the comparisons (22 of 45) of similarity (ISct < 0.68). Alfa diversity of life-stages was high in populations without plant damage, while beta diversity was low in those populations with human presence. Life-stages with the highest reproductive vigour (adult 1, adult 2) showed the highest structural dominance in all populations. These results may support the design and operation of management plans of D. holmgrenii populations, to enhance its protection in the area.",2,Journal,ar,Article,100,4,4,Basal and crown area | Density | Heterogeneity | Similarity of life-stages | Structural dominance | Uniformity,13567,undefined,1,TRUE,all,All Open Access,38,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/85030856182,SCOPUS_ID:85030856182,2-s2.0-85030856182,Essential oils of Baccharis trinervis (Asteraceae) from Costa Rica,Chaverri C.,Revista de Biologia Tropical,00347744,22152075,65,4,1307-1321,2017-01-01,2017,10.15517/rbt.v65i4.27845,"Baccharis is an Asteraceae genus of flowering plants, which has about 340 to 400 species, ranging from the Southern United States to the Southern extreme of Argentina and Chile through Central America and the Caribbean regions. The species Baccharis trinervis is a native shrub from Mexico, Central America and throughout South America. In Costa Rica, this species is commonly known as alcotán and the fresh leaves are used as a poultice on wounds and ulcers. The objective of the present research was to characterize the chemical composition of seven hydrodistilled essential oils of diverse morphological parts of B. trinervis. For this, samples were obtained from three locations in Costa Rica and standard laboratory analyses were followed. The essential oils were analyzed by capillary gas chromatography-flame ionization detector (GC-FID) and gas chromatography-mass spectrometry (GC-MS) using the retention indices on a 5 % phenyl/dimethylpolysiloxane fused silica column in addition to mass spectral fragmentation patterns, which allowed the identification of 268 compounds. The essential oils consisted mainly of terpenoids (92.3 to 97.8 %). The major constituents from the leaf oils were caryophyllene oxide (0.1-22.5 %), viridiflorol (8.8-21.0 %), germacrene D (0.5-19.1 %), germacrene B (0.2-16.0 %), β-caryophyllene (3.5-9.1 %), spathulenol (0.1-8.3 %), d-3-carene (2.0-6.8 %), and a-pinene (2.5-5.9 %). The flower oil consisted mainly of globulol (0-24 %), β-caryophyllene (9.5-17.1 %), cis-muurola-4(14), 5-diene (traces-13.7 %), germacrene D (4.3-9.9 %), bicyclogermacrene (5.9-8.3 %), ar-curcumene (0-8.0 %), spathulenol (4.3-4.8 %), caryophyllene oxide (3.1-4.7 %), and viridiflorol (0.3-4.7 %). The major components of the branch oil were germacrene B (1.4-18.7 %), germacrene D (14.7-15.6 %), β-caryophyllene (10.1-12.4 %), viridiflorol (0-11.5 %), globulol (0.6-11.3 %), d-3-carene (4.1-8.1 %), β-phellandrene (1.5-6.5 %), and bicyclogermacrene (3.6-4.9 %). The essential oil composition differed markedly from that of previously studied oils of plants growing in Brazil, which contain two characteristic stereoisomeric methyl dec-2-en-4,6-diynoate compounds not detected in this study. This is the first report about the chemical composition of the essential oils obtained from this species growing wild in Costa Rica.",2,Journal,ar,Article,100,2,2,Asteraceae | Baccharis trinervis | Costa rica | Essential oils | GC-MS | Terpenoids,13567,809-B1-190,1,TRUE,all,All Open Access,39,UCR,Universidad de Costa Rica
true,https://api.elsevier.com/content/abstract/scopus_id/85030854120,SCOPUS_ID:85030854120,2-s2.0-85030854120,"Population ecology of Cittarium pica (Gastropoda: Trochidae) of San Andrés Island, International Biosphere Reserve, Seaflower",Rico Mora J.P.,Revista de Biologia Tropical,00347744,22152075,65,4,1496-1506,2017-01-01,2017,10.15517/rbt.v65i4.26208,"Cittarium pica is a conspicuous gastropod of the rocky coastlines of the Caribbean. Given its importance in the diet of Caribbean communities, it has been over-exploited, even reaching extinction in some places, and the species has been included in the red lists of marine invertebrates in some countries. Its fishery in San Andres Island-Colombia is artisanal without any regulation, leading to a decrease in its population. Taking into account the socio-economic, cultural and ecological importance of C. pica and its vulnerability to extinction, it is urgent to develop management actions directed to increase the resilience of the species and its sustainability as a fishery resource. To assess the current population state of C. pica from San Andrés Island, we estimated size structure, sex structure, maturation size, and growth parameters, based on length-frequency data analysis. From September to December 2013, and January to March 2014, we randomly collected 458 individuals at eight representative sites of the rocky shores of the island. We measured the longest diameter of the shell base, determined the sex by the color of the gonad, and thus determined the minimum maturation size. We found, that 80 % of the population consisted of small individuals < 25.5 mm sizes. The sex ratio was 1:1 except in November, where males were more abundant. The minimum size at the beginning of maturity for both sexes was 14.07 mm. The growth parameters of von Bertalanffy: K (0.730 yr-1), ∞(110.78 mm) and Φ (3.95) were higher when compared to other populations of the Caribbean. The total mortality was 3.39 yr-1, while natural and fishing mortalities were 1.02 yr-1 and 2.36 yr-1, respectively. The maximum annual recruitment pulse was estimated for June, and the maximum exploitation rate for a sustainable yield was between 0.563 and 0.640, when the catch size was greater than 40 mm or 50 mm, respectively. The exploitation rate was estimated in 0.70, suggesting a strong extractive resource pressure. With these results we recommend the closure of the fishery and constant monitoring to promote and the population recovery is verified. Until a monitoring shows that the population recovers on the island.",1,Journal,ar,Article,100,3,3,Cittarium pica | Growth parameters | Minimum size of maturity | Population structure | Seaflower International Biosfere Reserve,13567,undefined,1,TRUE,all,All Open Access,40,UN,Universidad Nacional de Colombia
true,https://api.elsevier.com/content/abstract/scopus_id/85030850780,SCOPUS_ID:85030850780,2-s2.0-85030850780,"El salvador publications in the science citation index expanded: Subjects, authorship, collaboration and citation patterns",Monge-Nájera J.,Revista de Biologia Tropical,00347744,22152075,65,4,1428-1436,2017-01-01,2017,10.15517/rbt.v65i4.28397,"In contrast with other countries of the Central America biodiversity “hotspot”, El Salvador has received considerable attention from the scientometrics point of view. According to previous studies, the country is unusual in its strong concentration of research funds in the social sciences, and in the unexpectedly low productivity and visibility of its scientific institutions. We only found 788 publications with El Salvador authors in the Science Citation Index Expanded (SCI-EXPANDED) until 2015, mostly in English and about health, environment and agriculture. Articles have more authors than previously found for the rest of Central America. The fact that two historically important articles were written exclusively by Salvadoran scientists indicates the potential for high level science that the country has had at least since 1940. Scientific productivity and international collaboration are improving, but the whole productivity and impact of scientific institutions of El Salvador remain unknown because the country publishes 130 scientific journals that are not included in the SCI-EXPANDED. There is a clear need for a regional database covering Central American science and its citation.",17,Journal,ar,Article,100,2,2,Latin America | Most productive authors and institutions | Research fields | Scientific productivity | Web of science,13567,undefined,1,TRUE,all,All Open Access,41,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/85030849975,SCOPUS_ID:85030849975,2-s2.0-85030849975,Cameroon publications in the science citation index expanded: Bibliometric analysis,Tchuifon D.R.T.,Revista de Biologia Tropical,00347744,22152075,65,4,1582-1591,2017-01-01,2017,10.15517/rbt.v65i4.27101,"Cameroon is one of the six countries of Central Africa with more than 20 000 000 residents. To characterize the Cameroon research performance, Cameroonians publications in the Science Citation Index Expanded during the period of 1936-2015, indexed in the Thomson Reuters SCI-EXPANDED database, were studied in this work. All documents of that period with Cameroon in the address field were included in the study. The document type, language, trend and collaborations were analyzed, as well as the output of different subject categories. Performances of countries, institutions and authors, including total, single, collaborative, first author, and corresponding author publications were also analyzed. Articles were analyzed by the scientific output and research performances of individuals, institutions and collaborative countries with Cameroon. Analyses included 8 457 articles (85 % of 10 591 Cameroonian publications). These bibliometric analyses of Cameroonian publications provided interesting insights concerning authors, institutions and collaboration patterns. Results showed that research in Cameroon was highly dependent on foreign collaborations, and the international collaboration was responsible for the increasing number of publications over the years. It was found that the articles with either first authors or corresponding authors from outside Cameroon got more citations than the others, and that the articles without any international collaboration had lower citations. The number of articles indexed by SCI-EXPANDED has seen an increase in terms of Cameroonian articles that is considerably greater that the increase in number of all articles in SCI-EXPANDED. Articles were more frequent than other types of publication and they were mostly in English. The University of Yaoundé I ranked top one in inter-institutionally collaborative articles, the rank of the total inter-institutionally collaborative articles, and the rank of first author articles and corresponding author articles. The University of Yaoundé I also was in an absolute leading position from 1970s to 2015, followed far away by the other institutions. The categories of tropical medicine, plant sciences, environmental and occupational public health, and infectious diseases, represented the largest number of published articles. Even though physics and chemistry dominated the ranking of the top 20 best Cameroonian authors, an independent mathematics article was the most cited, with 60 citations in 2015 to a Cameroonian author. The top three productive researchers were T. C. Kofane, B. T. Ngadjui, P. Woafo, all from University of Yaoundé I. France and the USA dominated the ranking of countries with strong scientific collaboration with Cameroon.",10,Journal,ar,Article,100,3,3,Africa | Bibliometric analysis | Cameroon | Science citation index expanded | Web of science,13567,undefined,1,TRUE,all,All Open Access,42,NA,Kasetsart University Research and Development Institute
true,https://api.elsevier.com/content/abstract/scopus_id/85030849734,SCOPUS_ID:85030849734,2-s2.0-85030849734,"Spatial variation in species number, abundance and diversity of fish in Huatulco bays, Oaxaca, Mexico",Juárez-Hernández L.G.,Revista de Biologia Tropical,00347744,22152075,65,4,1407-1418,2017-01-01,2017,10.15517/rbt.v65i4.27637,"Coral reef fish may adapt to their habitat characteristics, and the particular system intrinsic factors, may cause different fish compositions and structures. The present study aimed to determine the variation in number of species, abundance and diversity of fish communities in Huatulco bays of San Agustin, Riscalillo, Chachacual, Cacaluta, Maguey, Organo, Violín and La Entrega, from Oaxaca, Mexico. Fish communities were characterized between January 2009 and December 2010, with the use of visual census techniques. A total of 351 transects (10 x 2.5 m) were made, and for each one we analyzed the ichthyofauna species number, abundance and diversity. The analysis showed that for all variables, the highest values corresponded to Maguey, La Entrega, Órgano and Violín bays, while the lowest values corresponded to the San Agustín, Riscalillo, Chachacual and Cacaluta bays. The study identified significant differences in diversity (Kruskal-Wallis= 18.71, P= 0.0091), and in the composition and structure of fish communities in the bays (ANOSIM= 0.278, P= 0.001). We observed a relationship between the number of fish species and number of coral species (Spearman= 0.591, P< 0.05), while no relationship was found between the coral reef area and the number of fish species or their abundances. The number of coral species and the patchy arrangement of the coral cover created habitats that are structurally more complex, which affects the number of fish species. In areas with developed tourist infrastructure, recreational aquatic activities were found to affect the ichthyofauna behavior, abundance and diversity. The new information of this study may contribute to create and improve management, conservation and protection strategies for this important area as a whole interconnected complex.",5,Journal,ar,Article,100,2,2,Conservation | Corals | Diversity | Ichthyofauna | Mexican pacific | Tourism,13567,undefined,1,TRUE,all,All Open Access,43,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/85030849311,SCOPUS_ID:85030849311,2-s2.0-85030849311,Potential distribution and landscape connectivity: Criteria for reevaluating the threat degree of Campylorhynchus yucatanicus (Aves: Troglodytidae),Serrano-Rodríguez A.,Revista de Biologia Tropical,00347744,22152075,65,4,1554-1568,2017-01-01,2017,10.15517/rbt.v65i4.26599,"Geographic distribution and habitat quality are key criteria for assessing the degree of risk of species extinction threat. Campylorhynchus yucatanicus (Yucatán Wren, Troglodytidae) is an endemic bird of the Northern coast of the Yucatán Peninsula, Mexico, with a distribution restricted to a narrow strip of habitat, between Campeche and Yucatán states. Currently, the Yucatán coast has lost more than half of the coastal dune vegetation, and other habitats have been modified mainly because there is no urban development plan and the natural resources management is poor. These factors threaten C. yucatanicus, which is listed as a near threatened species by IUCN and as an endangered species by Mexican law NOM-059-2010. In this paper, C. yucatanicus’s potential distribution was modeled using 64 presence records from several sources (1960 y 2009), a set of climate variables, and a vegetation index layer of normalized difference (NDVI). To assess the degree of landscape connectivity we used a map of vegetation types and land use, distance to villages and paved roads. The potential distribution model showed an area of approximately 2 711 km2, which is 2 % of the total area of the Yucatán Peninsula distribution. In this area, only 27 % is protected by Biosphere Reserve category and only 10 % belong to core conservation areas, with land use restrictions and relatively effective protection. The populations from Ría Lagartos and Western Celestún regions appear to be the most isolated following the model of landscape connectivity. Landscape permeability among fragments of dune vegetation near the coast is low, mainly due to the distribution of urban areas. These results can be used to establish management strategies, and show that the species is in more delicate conditions than what it has been described by IUCN. We consider that C. yucatanicus should be given endangered category by IUCN, because of their distribution and the context of the current landscape connectivity.",1,Journal,ar,Article,100,5,5,Endemic | Landscape connectivity | Potential distribution | Threatened | Yucatan Wren,13567,undefined,1,TRUE,all,All Open Access,44,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/85030848301,SCOPUS_ID:85030848301,2-s2.0-85030848301,"Land use and biotic integrity in shallow streams of the Hondo River basin, Yucatán Peninsula, Mexico",Pacheco-Díaz R.,Revista de Biologia Tropical,00347744,22152075,65,4,1448-1458,2017-01-01,2017,10.15517/rbt.v65i4.26975,"Aquatic environments face a variety of threats in the Hondo River basin, Southeastern Yucatán Peninsula. Some of these impacts, like pollution by pesticides, may depend on land use and cover. Our objective was to assess the effect of land use/cover using a previously published index of biotic integrity (IBI), based on fishes and designed for shallow streams in the Hondo River basin. Our hypothesis was that land uses that cause deforestation and pollution, such as urbanization, cattle breeding, or sugar cane fields, would be reflected in low IBI values, at least at some spatial scales. The 23 sites originally used in 2008-2009 to estimate by electrofishing the relative abundance and other characteristics of selected fish species and guilds to construct the IBI, were revisited in February 2010, to validate by direct inspection the type of land use/cover suggested by landscape information in digital databases. We analyzed the effect of seven types of land use/cover (agriculture, pasture, human settlements, water bodies, wetlands, forest, and secondary vegetation) on the IBI values, at four spatial scales, i.e., the percent of every land use/cover at progressively larger circles (125, 250, 500, and 1 000 m diameter) centered on the water body where the IBI value was measured. Correlations were established among the percent land/use cover by scale around 23 sites, and with their corresponding IBI values. Then, Student’s t tests were calculated to examine significant differences in land use/cover between groups of localities above and below the median IBI value, and Mann-Whitney’s U tests were applied to compare IBI values between localities with and without a given landscape cover. Agriculture, human settlements, and secondary vegetation correlated negatively with the IBI; forests positively. Differences were significant (p<0.05) for forest (higher in sites with higher IBI values) and human settlements (lower in sites with higher IBI). Of all the landscape categories located in the Hondo River basin, with the exception of pasture, those of anthropogenic origin tended to be detrimental to aquatic biotic integrity.",0,Journal,ar,Article,100,5,5,Aquatic diversity | Environmental risk | Fishes | Human impact | Index of biotic integrity | Landscape dynamics,13567,23674,1,TRUE,all,All Open Access,45,CONACYT,Consejo Nacional de Ciencia y Tecnología
true,https://api.elsevier.com/content/abstract/scopus_id/85030845895,SCOPUS_ID:85030845895,2-s2.0-85030845895,Alometric variations during growth in seven species of egrets and herons (Aves: Ardeidae),Ávila D.D.,Revista de Biologia Tropical,00347744,22152075,65,4,1347-1357,2017-01-01,2017,10.15517/rbt.v65i4.26608,"The order Ciconiiformes include wading bird species of sizes from medium to high, with body growth dynamic that can be analyzed to enlighten micro evolutionary trends. Egrets and herons (family Ardeidae) evolved from a common ancestor, but there are differences in adult body shapes, and their evolution has been suggested to be based on heterochronic processes. However, previous researches on growth have focused only in lineal dimension, and alometric changes have not been studied. In the current paper I described changes in body proportions during growth in seven ardeid species, and analyzed body growth under a phylogenetic point of view, to identify the primitive morphology pattern among genus Butorides and Nycticorax. For this purpose, I calculated bill/tarsus rate in 353 nestlings, measured between 1998 and 2006, and assessed their changes with age and body weight. All species showed marked differences in proportion changes extension between hatching and an analogous growth moment, except Bubulcus that grows almost isometrically. Alometric changes during growth and at hatch, generate a differential growth that produced the different adult morphologies expressed among egrets and herons. The general trends were toward a slight increase in the middle of the growth period up to a lowering to almost the same initial proportions. Growth in the first life stages tends to be more isometric and differences get higher latter in growth. The hypothesis of Nycticorax as peramorphic morfotype is more parsimonious with changes trends in the group, resulting in a relative extremities extension with positive alometry in bill and tarsus in all species. This hypothesis is consistent with a gradual hipermorphosis that reaches a maximum expression in Ardea.",3,Journal,ar,Article,100,1,1,Alometry | Development | Heterochrony | Microevolution | Wading bird,13567,undefined,1,TRUE,all,All Open Access,46,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/85030845665,SCOPUS_ID:85030845665,2-s2.0-85030845665,"The relationship between forest fragmentation and the potential geographical distribution of psittacids (Psittaciformes: Psittacidae) in the Yucatán Peninsula, Mexico",Plasencia-Vázquez M.A.H.,Revista de Biologia Tropical,00347744,22152075,65,4,1470-1482,2017-01-01,2017,10.15517/rbt.v65i4.26482,"Parrots are a seriously threatened group because of the illegal pet trade, their habitat fragmentation and the destruction of tropical forests. This study aimed to determine the relationship between forest fragmentation and the geographic potential distribution of parrot species in the Yucatan Peninsula, Mexico. The research was carried out in the Mexican portion of the Yucatan Peninsula Biotic region, which includes the states of Campeche, Quintana Roo and Yucatan. We worked with the eight species of psittacids that inhabit the selected areas: Eupsittula nana, Amazona albifrons, Amazona xantholora, Amazona autumnalis, Pionus senilis, Pyrilia haematotis, Amazona oratrix and Amazona farinosa. For these species, we used the potential geographical distribution maps that were obtained through the Maximum Entropy algorithm, published in 2014. To measure the levels of forest fragmentation in the Peninsula, we employed the land use and vegetation maps from series IV (2007-2010) of the National Institute of Statistics and Geography. We calculated different landscape metrics at 100 sites randomly distributed within the predicted presence and absence areas for the species. Multivariate methods were used to shorten dimensionality in the analysis, as well as to explore the observed patterns. We did not find any pattern regarding the number of variables that contribute to the logistic regression models (LR) and the size of the parrots’ potential geographical distribution area within the Peninsula. For Pyrilia haematotis and Amazona oratrix, the fragmentation variables used did not seem to have any relationship with their potential geographical distribution in the Peninsula (intersection, Pr<0.0001). Only for Eupsittula nana, Amazona xantholora and Pionus senilis, we found that the mean patch edge, the mean shape index and the mean perimeter-area ratio were important to determine their potential distribution patterns, respectively; and, in general, the variables indicated the preferences of these parrots to occupy larger habitat patches. Parrots must be given a special care and protection within the states of Campeche and Quintana Roo, since there are areas with high parrot diversity and are importantly affected by human activities. The best recommendation for managers and users of protected areas within the Yucatan Peninsula is that extensive areas of forest should be maintained in order to guarantee the suvival of psittacid populations.",1,Journal,ar,Article,100,3,3,Conservation | Ecological niche models | Environmental factors | Parrots | Southeastern mexico | Threatened species,13567,undefined,1,TRUE,all,All Open Access,47,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/85030843919,SCOPUS_ID:85030843919,2-s2.0-85030843919,"Spatiotemporal variation of roadkills show mass mortality events for amphibians in a highly trafficked road adjacent to a national park, Costa Rica",Arévalo J.,Revista de Biologia Tropical,00347744,22152075,65,4,1261-1276,2017-01-01,2017,10.15517/rbt.v65i4.27903,"Roads have detrimental impacts on wildlife populations around the world. Specifically, roads pose direct and indirect threats to wildlife by limiting dispersal movements or through vehicle-related mortality. The rate of wildlife mortality varies both in time and space depending on the landscape composition and the type and use of road infrastructure. The objective of this study was to investigate spatiotemporal variation of vertebrate mortality in a 4 km segment of the 34 national road, adjacent to Carara National Park, Costa Rica. We conducted 81 roadkill surveys by car and bicycle from June 2010 to May 2011, georeferenced the locations of the kills and identified them to the lowest possible taxonomic level. We recorded a total of 4 709 road-killed animals of at least 58 species of vertebrates during the whole study. Amphibians accounted for 93.5 % of all the vertebrate losses and showed strong spatiotemporal variation of mass mortality events. Reptiles, especially snakes, were the second most affected taxon followed by mammals and birds. Relative mortality per day in the 4 km segment was 125.4 amphibians, 4.6 reptiles, 2.7 mammals, 1 bird and 0.46 undetermined. Road proximity to the border of the park, traffic volumes and lack of enforcement of speed limits may influence the high rate of roadkills found. We suggest the reinforcement of speed limits, wildlife crossing signage and the retrofitting of the existing culverts as under passes for animals to minimize vertebrate mortality at the road adjacent to Carara National Park.",15,Journal,ar,Article,100,4,4,Amphibian mass-kill | Animal-vehicle collisions | Conservation areas | Extinction threat | Tropical forest,13567,undefined,1,TRUE,all,All Open Access,48,NA,NA
