@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number
true,https://api.elsevier.com/content/abstract/scopus_id/0025639358,SCOPUS_ID:0025639358,2-s2.0-0025639358,Leaf life-span and leafing phenology of lianes and associated trees during a rainforest succession,Hegarty E.,Journal of Ecology,00220477,78,2,300-312,1990-01-01,1990,10.2307/2261113,"In a predominantly evergreen Queensland subtropical rainforest leafing phenology was very similar in lianes and trees, with maximum activity in spring. Mean number of leaves in the standing crop of leaves present per species increased by 27% in trees (10 species) and 70% in lianes (10 species) between autumn and early summer, before returning to within 5% of the original value by the following autumn. Mean 50% survivorship of new leaves of lianes increased from <5 to >19 months between early and later successional species-groups of 4 and 7 species, respectively. Tendrillar lianes as a group had particularly short-lived leaves. In 9 species of evergreen canopy tree, 50% survivorship was c16 months. As leaves of many lianes of later rainforest succession are retained for at least as long as those of canopy trees, the main contribution of lianes to canopy dynamics and leaf litter-fall is during the early stages of succession. -from Author",31,Journal,ar,Article,100,1,1,29602,undefined,0,FALSE,15
true,https://api.elsevier.com/content/abstract/scopus_id/0025638070,SCOPUS_ID:0025638070,2-s2.0-0025638070,The dynamics of a grassland community: a simultaneous investigation of spatial and temporal heterogeneity at various scales,Thorhallsdottir T.,Journal of Ecology,00220477,78,4,884-908,1990-01-01,1990,10.2307/2260941,"On a 1-cm scale, significant and consistent deviations from randomness were found, both in the spatial arrangement of species and in the patterns by which they replaced each other. Certain species, primarily stoloniferous ones, continually colonized and left gaps in the sward more often than predicted from their abundance in the field. Most species which were spatially associated also showed significant interactions in time. The common grasses may be divided into 2 guilds, depending on whether or not they are associated with Trifolium repens. The probability that the same species would still occupy the same 1-cm space after 1 yr was highly species-specific. The concept of a static or dynamic community pattern has no meaning unless referred to a particular species and viewed from a particular scale. While seasonal patterns of species replacements were significantly non-random, deviations from randomness were not detected on the time-scale of 1 or 2 yr, ie the outcome of interactions between plants is decided within each growing season and not on a time scale of years. With one exception, the small-scale distribution of plants in March and May was random but, as the growing season progressed, increasing deviations from randomness were detected. The patterns were generated and maintained by the plants themselves through species-specific interactions. -from Author",74,Journal,ar,Article,100,1,1,29602,undefined,0,FALSE,16
true,https://api.elsevier.com/content/abstract/scopus_id/0025638064,SCOPUS_ID:0025638064,2-s2.0-0025638064,"The relationship between fen vegetation gradients, groundwater flow and flooding in an undrained valley mire at Biebrza, Poland",Wassen M.,Journal of Ecology,00220477,78,4,1106-1122,1990-01-01,1990,10.2307/2260955,"The highly productive rich fen (with large standing biomass) receives moderately eutrophic river water. The rheophilous part of the mire that is not, or only occasionally flooded contains gradients from quite productive rich fens to less productive rich fens and poor fens. In this part of the gradient, occasional river flooding appeared to be an important source of K and was probably responsible for the presence of quite productive rich fen vegetation. Upward seepage of Ca-rich and phosphate-poor groundeater keeps phosphate concentration low in the superficial mire water and the peat from the lower productive rich fen. Phosphate concentration is higher in the mire water and the peat from the poor fen which is fed by downward-flowing rainwater. Nitrogen concentration in mire-water and peat is poorly correlated with species composition and vegetation structure. -from Authors",109,Journal,ar,Article,100,5,5,29602,undefined,0,FALSE,17
true,https://api.elsevier.com/content/abstract/scopus_id/0025635330,SCOPUS_ID:0025635330,2-s2.0-0025635330,Colonization and differentiation in the clonal perennial Agrostis stolonifera,Kik C.,Journal of Ecology,00220477,78,4,949-961,1990-01-01,1990,10.2307/2260945,"Colonization and differentiation were studied in 4 populations (inland meadow, saltmarsh, polder and sand-dune) of Agrostis stolonifera. Overall population variability could be divided into 3 groups of characteristics, determined by the number and size of stolons; by reproductive characteristics, and by the yield of above-ground vegetative biomass. A few, long and thick stolons in the productive meadow site: numerous, short and thin stolons in the saltmarsh site; a few long and thin stolons in the bare and nutrient-poor sand-dune site; and the joint occurrence of all three biotypes in the polder site. Significant differences in means between colonizing and non-colonizing populations were found for the number of inflorescences and reproductive biomass. Within-population variation differed significantly between populations. The meadow population was least variable, probably caused by the almost complete absence of sexuality in this population. Stolon length, stolon diameter and leaf width were the characteristics with the lowest coefficients of variation within each population, suggesting the importance of these characteristics in population maintenance. Differences in clonal structure, as detected by isozyme analysis, were most pronounced between the meadow population on the one hand (a few large clones) and the saltmarsh, polder and sand-dune populations on the other (higher density of small clones). -from Authors",19,Journal,ar,Article,100,5,5,29602,undefined,0,FALSE,18
true,https://api.elsevier.com/content/abstract/scopus_id/0025628813,SCOPUS_ID:0025628813,2-s2.0-0025628813,"The response of vegetation to chemical and hydrological gradients in the Lost River peatland, northern Minnesota",Glaser P.H.,Journal of Ecology,00220477,78,4,1021-1048,1990-01-01,1990,10.2307/2260950,"Two peat mounds have developed in the Lost River peatland. One has the chemical and physical properties of an extremely rich fen and the other has the properties of a raised bog. The mounds are separated by a water track with poor-fen vegetation and chemistry. The vegetation at Lost River can be divided into 5 noda that correspond to landform units:spring-fen channel; spring-fen forest, marginal swamp forest, water track, and raised bog. These vegetation types have well-defined ranges for pH and Ca concentration. Ordinations of vascular plant and bryophyte data indicate a close relationship between the vegetation and both moisture and chemical gradients. The link between vegetation and chemistry is also supported by plots of species richness vs pH and Ca concentration in which the peak in species numbers occurs within the rich-fen range. Amount of groundwater within the surface waters ranges from 50% in the spring-fen channels to 1% on the raised bog. The raised bog developed over a depression, which was first filled in with fen peat before minerotrophic sphagna invaded the site c2625 BP. BY 2200 BP all fen indicator species had disappeared and the site was dominated by assemblages similar to those in the present raised bog. The spring-fen mound, however, developed over a rise in the mineral substrate, which was not covered by peat until 3000 BP. The mound was quickly colonized by Sphagnum and no fen indicators appeared until 1160 BP. At this time the bog vegetation was replaced by a sedge fen containing assemblages similar to the present spring-fen channel. This sharp reversal from bog to fen under the spring-fen mound can best be explained by the discharge of alkaline groundwater at the peat surface in sufficient quantities to convert the bog vegetation to a spring-fen channel. -from Authors",184,Journal,ar,Article,100,3,3,29602,undefined,0,FALSE,19
true,https://api.elsevier.com/content/abstract/scopus_id/0025628069,SCOPUS_ID:0025628069,2-s2.0-0025628069,"Integration of ecological levels: individual plant growth, population mortality and ecosystem processes",Clark J.,Journal of Ecology,00220477,78,2,275-299,1990-01-01,1990,10.2307/2261112,"The relationships between exclusive crown area, crown-area increase and density of plants are used to derive rates of population thinning in even-aged stands. The theory incorporates initial density to determine the time to reach a ""temporal self-thinning line' prescribed by density-dependent mortality and the relationship between individual plant growth and population mortality. The maximum rate of per-area increase in exclusive crown-area projection is equivalent to the maximum per-capital mortality rate. Self-thinning proceeds at a near-constant rate until plants approach maximum size, at which point the rate of thinning decreases. These results are used together with density-plant-weight relationships (-3/2 power law) and Michaelis-Menten uptake dynamics for light and below-ground resources to examine the influence of individual plant growth and population mortality on the timing of net primary production (NPP), the relationship between NPP and rate of individual plant weight gain, resource limitation, and below-ground resource pool size. NPP is maximized at intermediate stand ages, and this maximum occurs sooner than does the maximum in the rate of individual plant weight gain. Limitation by below-ground resources is most severe as NPP is maximized. This serves to reduce demand and thus the extent to which pool size is reduced through its reduction in growth, and hence in uptake. Increased resources decrease density, because increased growth increases thinning rates. Because of the low potential relative growth rate of large individuals, large old plants gain little advantage by increasing allocation to structures that increase resource uptake. Theory suggests that resource competition among large old-canopy individuals is minimal, because of increased nutrient availability, decreased demand and decreased sensitivity of growth rate to nutrient levels. -from Author",43,Journal,ar,Article,100,1,1,29602,undefined,0,FALSE,20
true,https://api.elsevier.com/content/abstract/scopus_id/0025627472,SCOPUS_ID:0025627472,2-s2.0-0025627472,Age and size structure of Pinus sylvestris populations on mires in central and northern Sweden,Agren J.,Journal of Ecology,00220477,78,4,1049-1062,1990-01-01,1990,10.2307/2260951,"Three of the northern Scots pine populations (61-67°N) had age structures with 2 or several peaks representing periods of successful pine regeneration. The 5 remaining populations had unimodal age distributions. The youngest age class was the modal class in only 3 populations. Stem diameter and height were significantly correlated with age, but the variation in size for any given age was large in all populations. Size distributions were skewed towards larger size classes in all populations. The age structures of most populations suggest a wave-like regeneration pattern. Only the age distributions of the 2 southernmost populations may reflect a more-or-less constant rate of pine recruitment. The periodic increases of successful regeneration may be the result of interactions between different age and size classes of pine. Periods of abundant regeneration showed a striking coincidence in the 3 studied populations which had several peaks in their age structures. These periods also coincide with periods of successful regeneration documented by studies in high-altitude pine populations on mineral soil in the same region of N Sweden. This suggests that a common external factor, like the fluctuating climate, has played an important role in synchronizing these patterns. -from Authors",93,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,21
true,https://api.elsevier.com/content/abstract/scopus_id/0025625280,SCOPUS_ID:0025625280,2-s2.0-0025625280,"Holocene forest development and paleoclimates within the central Sierra Nevada, California",Anderson R.,Journal of Ecology,00220477,78,2,470-489,1990-01-01,1990,10.2307/2261125,"The pollen and plant macrofossils in sediments from three high-altitude lakes in the Sierra Nevada, California, document vegetation changes that have occurred over the last 12 500 years. Trees became established around the lakes by c. 10 000 years ago. By c. 6000 BP, effective precipitation had increased, as shown by an increase in subalpine conifers, principally Tsuga mertensiana (mountain hemlock) and Abies magnifica (red fir). The upper altitudinal limits of many subalpine conifers began to fall c. 2500 BP, coincident with the beginning of Neoglacial cooling. -from Author",79,Journal,ar,Article,100,1,1,29602,undefined,0,FALSE,22
true,https://api.elsevier.com/content/abstract/scopus_id/0025624099,SCOPUS_ID:0025624099,2-s2.0-0025624099,"The ecology of severe moorland fire on the North York Moors: effects of the 1976 fires, and subsequent surface and vegetation development",Maltby E.,Journal of Ecology,00220477,78,2,490-518,1990-01-01,1990,10.2307/2261126,"At the end of the dry summer of 1976, severe fires destroyed the surface vegetation and caused major alterations of the underlying soils and peats of >600 ha of Calluna vulgaris-dominated moorland at Rosedale Moor. The fire burnt deeply into blanket peats, and largely destroyed thinner peats and the organic horizons of neighbouring stagnohumic gley and podzolic soils, reducing them, in the most extreme cases, to a layer of ash. Site and vegetation development can be divided into 1) a pioneer phase, 1976-79, 2) a phase of rapid development, 1979-82, and 3) a consolidation phase, 1982 onwards. The early stages of recolonization have been dominated by a variable succession of bryophytes. Ceratodon purpureus was the main pioneer on ashed surfaces but Dicranella heteromalla and Pohlia nutans were dominant on intact peat surfaces. These have been succeeded by Polytrichum spp. with P. piliferum dominant on the drier sites and P. commune dominant in moister areas, often with more residual peat. In general, vegetation recovery has been slow and incomplete. The largest areas are now occupied by carpets of Polytrichum spp. (largely on ashed surfaces), or have remained unvegetated (mainly on charred and granular peat). Calluna has failed to recover over all surfaces except restricted areas of mineral/humic soil little affected by the fire. Even by 1984, <2% of the site supported Calluna-dominated communities; <6% of the area supported vascular species. Some 65% of the area was occupied by bryophyte-dominated comnmunities but nearly 30% was still predominantly unvegetated. -from Authors",101,Journal,ar,Article,100,3,3,29602,undefined,0,FALSE,23
true,https://api.elsevier.com/content/abstract/scopus_id/0025623766,SCOPUS_ID:0025623766,2-s2.0-0025623766,Life-history variation in ecologically contrasting populations of Agrostis stolonifera,Kik C.,Journal of Ecology,00220477,78,4,962-973,1990-01-01,1990,10.2307/2260946,"Survival, growth and flowering were mainly determined environmentally across transplant sites, although population effects in growth and flowering were present. Significant population-transplant-site interactions were also detected. Survival tended to be lower in summer than in winter, and alien populations tended to be more negatively influenced by the change of seasons than home populations. Phenotypic correlations between life-history determinants (survival, growth and flowering) tended to be positive, mainly due to their common environmental component. -from Authors",17,Journal,ar,Article,100,3,3,29602,undefined,0,FALSE,24
