@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,pubmed-id,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/0034104891,SCOPUS_ID:0034104891,2-s2.0-0034104891,Evolution of gall morphology and host-plant relationships in willow-feeding sawflies (Hymenoptera: Tenthredinidae),Nyman T.,Evolution,00143820,54,2,526-533,2000-01-01,April 2000,10.1111/j.0014-3820.2000.tb00055.x,"There are over 200 species of nematine sawflies that induce galls on willows (Salix spp.). Most of the species are mono- or oligophagous, and they can be separated into seven or eight different groups based on the type of gall that they induce. We studied the evolution of different gall types and host plant associations by reconstructing the phylogeny of five outgroup and 31 ingroup species using DNA sequence data from the mitochondrial cytochrome b gene. Maximum-parsimony and maximum-likelihood analyses resulted in essentially the same phylogeny with high support for important branches. The results show that: (1) the galling species probably form a monophyletic group; (2) true closed galls evolved only once, via leaf folders; (3) with the possible exception of leaf rollers, all gall type groups are mono- or paraphyletic; (4) similar gall types are closer on the phylogeny than would be expected by a random process; (5) there is an apparent evolutionary trend in galling site from the leaf edge towards the more central parts of the host plant; and (6) many willow species have been colonized several times, which excludes the possiblity of parallel cladogenesis between willows and the gallers; however, there are signs of restrictions in the evolution of host use. Many of the patterns in the evolutionary history of nematine gallers have also been observed in earlier studies on other insect gallers, indicating convergent evolution between the independent radiations.",98,10937229,Journal,ar,Article,100,3,3,Coevolution | Convergent evolution | Evolutionary trends | Extended phenotypes | Gall morphology | Gradualism | Insect-plant relationships | Nematinae | Phylogeny,22104,undefined,1,TRUE,57,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034104890,SCOPUS_ID:0034104890,2-s2.0-0034104890,Cospeciation between bacterial endosymbionts (Buchnera) and a recent radiation of aphids (Uroleucon) and pitfalls of testing for phylogenetic congruence,Clark M.,Evolution,00143820,54,2,517-525,2000-01-01,April 2000,10.1111/j.0014-3820.2000.tb00054.x,"Previous studies of phylogenetic congruence between aphids and their symbiotic bacteria (Buchnera) supported long-term vertical transmission of symbionts. However, those studies were based on distantly related aphids and would not have revealed horizontal transfer of symbionts among closely related hosts. Aphid species of the genus Uroleucon are closely related phylogenetically and overlap in geographic ranges, habitats, and parasitoids. To examine support for congruence of phylogenies of Buchnera and Uroleucon, sequences from four mitochondrial, one nuclear, and one endosymbiont gene (trpB) were obtained. Congruence of phylogenies based on pooled aphid genes with phylogenies based on trpB was highly significant: Most nodes resolved by trpB corresponded to nodes resolved by the pooled aphid genes. Furthermore, no nodes were both inconsistent between the trees and strongly supported in both trees. Two kinds of analyses testing the null hypothesis of perfect congruence between pairwise combinations of datasets and tree topologies were performed: the Kishino-Hasegawa test and the likelihood-ratio test. Both tests indicated significant disagreement among most pairwise combinations of mitochondrial, nuclear, and symbiont datasets. Because rampant recombination among mitochondrial genomes of different aphid species is unlikely, inaccurate assumptions in the evolutionary models underlying these tests appear to be causing the hypothesis of a shared history to be incorrectly rejected. Moreover, trpB was more consistent with the aphid genes as a set than any single aphid gene was with the others, suggesting that the symbionts show the same phylogeny as the aphids. Overall, analyses support the interpretation that symbionts and aphids have undergone strict cospeciation, with no horizontal transmission of symbionts even among closely related, ecologically similar aphid hosts.",207,10937228,Journal,ar,Article,100,4,4,Aphid | Buchnera | Coevolution | Cospeciation | Phylogenetic congruence | Symbiont | Uroleucon,22104,undefined,1,TRUE,58,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034103850,SCOPUS_ID:0034103850,2-s2.0-0034103850,Reinforcement and the genetics of nonrandom mating,Servedio M.,Evolution,00143820,54,1,21-29,2000-01-01,February 2000,10.1111/j.0014-3820.2000.tb00003.x,"The occurrence of reinforcement is compared when premating isolation is caused by the spread of a gene causing females to prefer to mate with males carrying a population-specific trait (a 'preference' model) and by a gene that causes females to prefer to mate with males that share their own trait phenotype (an 'assortative mating' model). Both two-island models, which have symmetric gene flow, and continent-island models, which have one-way gene flow, are explored. Reinforcement is found to occur much more easily in a two-island assortative mating model than in any of the other three models. This is due primarily to the fact that in this model the assortative mating allele will automatically become genetically associated in each population with the trait allele that is favored by natural selection on that island. In contrast, natural selection on the trait both favors and opposes the evolution of premating isolation in the two-island preference model, depending on the particular population. These results imply that species recognition in the context of mating may evolve particularly easily when it targets cues that are favored by natural selection in each population. In the continent-island models, reinforcement is found to occur more often under the preference model than the assortative mating model, thus reversing the trend from the two-island models. Patterns of population subdivision may therefore play a role in determining what types of premating isolation may evolve.",131,10937179,Journal,ar,Article,100,1,1,Assortative mating | Isolating mechanisms | Models | Preferences | Reinforcement | Speciation,22104,undefined,0,FALSE,59,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034102650,SCOPUS_ID:0034102650,2-s2.0-0034102650,Selection against late emergence and small offspring in Atlantic salmon (Salmo salar),Einum S.,Evolution,00143820,54,2,628-639,2000-01-01,April 2000,10.1111/j.0014-3820.2000.tb00064.x,"Timing of breeding and offspring size are maternal traits that may influence offspring competitive ability, dispersal, foraging, and vulnerability to predation and climatic conditions. To quantify the extent to which these maternal traits may ultimately affect an organism's fitness, we undertook laboratory and field experiments with Atlantic salmon (Salmo salar). To control for confounding effects caused by correlated traits, manipulations of the timing of fertilization combined with intraclutch comparisons were used. In the wild, a total of 1462 juveniles were marked at emergence from gravel nests. Recapture rates suggest that up to 83.5% mortality occurred during the first four months after emergence from the gravel nests, with the majority (67.5%) occurring during the initial period ending 17 days after median emergence. Moreover, the mortality was selective during this initial period, resulting in a significant phenotypic shift toward an earlier date of and an increased length at emergence. However, no significant selection differentials were detected thereafter, indicating that the critical episode of selection had occurred at emergence. Furthermore, standardized selection gradients indicated that selection was more intense on date of than on body size at emergence. Timing of emergence had additional consequences in terms of juvenile body size. Late-emerging juveniles were smaller than early-emerging ones at subsequent samplings, both in the wild and in parallel experiments conducted in seminatural stream channels, and this may affect success at subsequent size-selective episodes, such as winter mortality and reproduction. Finally, our findings also suggest that egg size had fitness consequences independent of the effects of emergence time that directly affected body size at emergence and, in turn, survival and size at later life stages. The causality of the maternal effects observed in the present study supports the hypothesis that selection on juvenile traits may play an important role in the evolution of maternal traits in natural populations.",368,10937238,Journal,ar,Article,100,2,2,Breeding time | Egg size | Growth | Maternal effects | Mortality | Salmo salar | Selection,22104,undefined,1,TRUE,60,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034102648,SCOPUS_ID:0034102648,2-s2.0-0034102648,Estimating phylogenetic inertia in Tithonia (Asteraceae): A comparative approach,Morales E.,Evolution,00143820,54,2,475-484,2000-01-01,April 2000,10.1111/j.0014-3820.2000.tb00050.x,"Phylogenetic inertia is a difficult issue in evolutionary biology because we have yet to reach a consensus about how to measure it. In this study a comparative approach is used to evaluate phylogenetic inertia in 14 demographic and morphological characters in 10 species and one subspecies of the genus Tithonia (Asteraceae). Three different methods, autocorrelational analysis, phylogenetic correlograms, and ancestor-state reconstruction, were used to evaluate phylogenetic inertia in these traits. Results were highly dependent on the method applied. Autoregression and phylogenetic eigenvector regression (PVR) methods found more inertia in morphological traits. In contrast, phylogenetic correlograms and ancestor-state reconstruction suggest that morphological characters exhibit less phylogenetic inertia than demographic ones. The differences between results are discussed and methods are compared in an effort to understand phylogenetic inertia more thoroughly.",36,10937224,Journal,ar,Article,100,1,1,Ancestor-state reconstruction | Autoregression model | Comparative method | Phylogenetic inertia | Tithonia,22104,undefined,1,TRUE,61,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034102130,SCOPUS_ID:0034102130,2-s2.0-0034102130,Outbreeding depression varies among cohorts of Ipomopsis aggregata planted in nature,Waser N.M.,Evolution,00143820,54,2,485-491,2000-01-01,April 2000,10.1111/j.0014-3820.2000.tb00051.x,"Outbreeding depression in progeny fitness may arise from disruption of local adaptation, disruption of allelic coadaptation, or a combination of these 'environmental' and 'physiological' mechanisms. Thus the minimum spatial scale over which outbreeding depression arises should depend on the spatial scale of gene dispersal and (with an environmental mechanism) of change in selection regimes. We previously reported substantial outbreeding depression in lifetime fitness of progeny resulting from crosses among parents separated by 100 m in natural populations of the herbaceous plant Ipomopsis aggregata. In this paper we explore the effect of crossing distance on fitness in two additional experiments begun in 1987 and 1990. We planted seed progeny derived from partial diallel crossing designs in randomized blocks in maternal environments and scored emergence of seedlings, survival, and eventual flowering of individuals over the subsequent six to eight years. Nested within each diallel design were crossing distances of 1 m, 10 m, and 100 m. Compared to 1-m and 10-m progeny, 100-m progeny of the 1987 diallel suffered a significant reduction in seedling emergence, and both 1-m and 100-m progeny that survived to flower achieved lower λ-values on average than 10-m progeny. Total outbreeding depression suffered by 100-m relative to 10-m progeny was approximately 10%, compared to approximately 30% in our earlier study of I. aggregata. Progeny of 10-m crosses also outperformed 1-m and 100-m progeny of the 1990 diallel by approximately 5%, but no difference among crossing distance treatments was significant. Thus, the magnitude of outbreeding depression in 100-m crosses varied among experiments. This is not surprising given likely spatial and temporal variation in gene flow and selection regimes, different population histories, and different parental and progeny environments. Characterizing outbreeding depression on the shortest spatial scales over which it is expressed, as well as its variation and causes, is worthwhile because it promises to shed light on the earliest stages of angiosperm speciation.",86,10937225,Journal,ar,Article,100,3,3,Colorado | Demography | Diallel | Lifetime fitness | Natural populations | Reproductive isolation,22104,undefined,1,TRUE,62,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034097526,SCOPUS_ID:0034097526,2-s2.0-0034097526,The ecology and genetics of fitness in Chlamydomonas. IX. The rate of accumulation of variation of fitness under selection,Goho S.,Evolution,00143820,54,2,416-424,2000-01-01,April 2000,10.1111/j.0014-3820.2000.tb00044.x,"Populations of Chlamydomonas founded by single cells were cultured in chemostats for 50 days, representing about 125 generations. The mean and variance of division rate was measured daily by withdrawing cells from the effluent and culturing them for 24 h on filtered effluent medium solidified with agar. Mean fitness did not change during the period of culture, and the behavior of neutral markers indicated that no substitutions of novel beneficial mutations occurred. However, the variance of fitness increased markedly at about the same rate in two replicate populations. The standardized rate, or mutational heritability, was V(m)/V(E) = 4 - 5 x 10-3 per generation. This is substantially greater than most other estimates for characters closely correlated with fitness. Moreover, it seems difficult to reconcile with the absence of any change in mean fitness. We investigated the possibility that frequency-dependent selection was created by spatial heterogeneity within the culture vessel by testing cell populations with different phenotypes from the top, bottom, and surface of the chemostats. However, the differentiation of these populations seemed to be attributable to phenotypic plasticity, with no evidence that their characteristics were heritable. Finally, we report an experiment in which lines were selected for about 100 generations on solid or liquid medium. These lines became specifically adapted to the medium on which they were cultured, showing that liquid and solid media, even when chemically identical, provide different conditions of growth for Chlamydomonas. The genetic variance appearing in the cultures was therefore attributed to conditionally neutral mutations that were not expressed in the chemostat. This implies that rates of accumulation of mutational variance measured in the culture environment itself (where this can be done) may greatly underestimate the variation available for a response through selection to environmental change. Moreover, it suggests that chemostat populations may be more dynamic and more diverse than is usually thought.",19,10937218,Journal,ar,Article,100,2,2,Chlamydomonas | Conditional neutrality | Environmental heterogeneity | Fitness | Genotype-environment interaction | Mutation rate | Mutational heritability | Selection,22104,undefined,0,FALSE,63,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034084962,SCOPUS_ID:0034084962,2-s2.0-0034084962,Varying migration and deme size and the feasibility of the shifting balance,Peck S.,Evolution,00143820,54,1,324-327,2000-01-01,2000,10.1111/j.0014-3820.2000.tb00035.x,NA,17,10937211,Journal,no,Note,100,3,3,Pesticide resistance | Shifting balance theory | Stepping stone model | Stochastic migration | Varying deme size,22104,undefined,1,TRUE,64,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034084961,SCOPUS_ID:0034084961,2-s2.0-0034084961,"Differential migration from high fitness demes in the shining fungus beetle, Phalacrus substriatus",Ingvarsson P.K.,Evolution,00143820,54,1,297-301,2000-01-01,February 2000,10.1111/j.0014-3820.2000.tb00031.x,"Using data from three years (1994-1996), I tested whether differential migration occurs from demes of high mean fitness in the shining fungus beetle, Phalacrus substriatus. The results show evidence for differential migration, thus providing evidence from a natural population for a critical demographic assumption of many interdemic selection models. To predict the evolutionary response to interdemic selection through differential migration, the genetic basis of the variation among demes in mean fitness must be known because the observed patterns could also be explained by some demes having an intrinsically favorable habitat. Thus, the importance of differential migration through interdemic selection in natural populations cannot be unequivocally answered without experiments specifically addressing the question of what causes differences in mean fitness among demes.",3,10937207,Journal,ar,Article,100,1,1,Differential migration | Interdemic selection | Phalacrus substriatus,22104,undefined,0,FALSE,65,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034078798,SCOPUS_ID:0034078798,2-s2.0-0034078798,Reproductive effort in viscous populations,Pen I.,Evolution,00143820,54,1,293-297,2000-01-01,February 2000,10.1111/j.0014-3820.2000.tb00030.x,"Here I study a kin selection model of reproductive effort, the allocation of resources to fecundity versus survival, in a patch-structured population. Breeding females remain in the same patch for life. Offspring have costly, partial long-distance dispersal and compete for breeding sites, which become vacant upon the death of previous occupants. The main result is that the evolutionarily stable reproductive effort decreases as offspring dispersal rate increases. The result can be understood as follows: In a well-mixed population with global competition; neither adults nor juveniles compete with relatives, but in a patch-structured population with dispersal restricted to the juvenile phase, juveniles experience relatively less competition with relatives than adults, thus making juveniles relatively more valuable. Because this asymmetry between adults and juveniles decreases with the dispersal rate, so does the evolutionarily stable level of allocation to fecundity.",37,10937206,Journal,ar,Article,100,1,1,Cost of reproduction | Dispersal | Kin selection | Life history | Relatedness,22104,undefined,1,TRUE,66,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034078794,SCOPUS_ID:0034078794,2-s2.0-0034078794,Evolution of virulence in a heterogeneous host population,Regoes R.,Evolution,00143820,54,1,64-71,2000-01-01,February 2000,10.1111/j.0014-3820.2000.tb00008.x,"There is a large body of theoretical studies that investigate factors that affect the evolution of virulence, that is parasite-induced host mortality. In these studies the host population is assumed to be genetically homogeneous. However, many parasites have a broad range of host types they infect, and trade-offs between the parasite virulence in different host types may exist. The aim of this paper is to study the effect of host heterogeneity on the evolution of parasite virulence. By analyzing a simple model that describes the replication of different parasite strains in a population of two different host types, we determine the optimal level of virulence in both host types and find the conditions under which strains that specialize in one host type dominate the parasite population. Furthermore, we show that intrahost evolution of the parasite during an infection may lead to stable polymorphisms and could introduce evolutionary branching in the parasite population.",118,10937184,Journal,ar,Article,100,3,3,Evolution of virulence | Genetic trade-offs | Host heterogeneity | Host-parasite coevolution | Intrahost evolution | Serial passage,22104,undefined,1,TRUE,67,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034076018,SCOPUS_ID:0034076018,2-s2.0-0034076018,The evolution of genetic canalization under fluctuating selection,Kawecki T.,Evolution,00143820,54,1,1-12,2000-01-01,February 2000,10.1111/j.0014-3820.2000.tb00001.x,"If the direction of selection changes from generation to generation, the ability to respond to selection is maladaptive: the response to selection in one generation leads to reduced fitness in the next. Because the response is determined by the amount of genetic variance expressed at the phenotypic level, rapidly fluctuating selection should favor modifier genes that reduce the phenotypic effect of alleles segregating at structural loci underlying the trait. Such reduction in phenotypic expression of genetic variation has been named 'genetic canalization.' I support this argument with a series of two- and multilocus models with alternating linear selection and Gaussian selection with fluctuating optimum. A canalizing modifier gene affects the fitness of its carriers in three ways: (1) it reduces the phenotypic consequences of genetic response to previous selection; (2) it reduces the genetic response to selection, which is manifested as linkage disequilibrium between the modifier and structural loci; and (3) it reduces the phenotypic variance. The first two effects reduce fitness under directional selection sustained for several generations, but improve fitness when the direction of selection has just been reversed. The net effect tends to favor a canalizing modifier under rapidly fluctuating selection regimes (period of eight generations or less). The third effect improves fitness of the modifier allele if the fitness function is convex and reduces it if the function is concave. Under fluctuating Gaussian selection, the population is more likely to experience the concave portion of the fitness function when selection is stronger. Therefore, only weak to moderately strong fluctuating Gaussian selection favors genetic canalization. This paper considerably broadens the conditions that favor genetic canalization, which so far has only been postulated to evolve under long-term stabilizing selection.",107,10937177,Journal,ar,Article,100,1,1,Canalization | Changing environments | Epistasis | Evolvability | Genetic architecture | Genetic variance | Modifier selection,22104,undefined,0,FALSE,68,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034075524,SCOPUS_ID:0034075524,2-s2.0-0034075524,"Barriers to gene flow in Embiotoca jacksoni, a marine fish lacking a pelagic larval stage",Bernardi G.,Evolution,00143820,54,1,226-237,2000-01-01,February 2000,10.1111/j.0014-3820.2000.tb00023.x,"Marine species generally show high dispersal capabilities, which should be accompanied by high levels of gene flow and low speciation rates. However, studies that focused on the relationship between dispersal and gene flow in marine fishes have been inconclusive. This study focuses on the black surfperch, Embiotoca jacksoni, a temperate reef fish that lacks a pelagic larval stage and lives on almost continuous reefs along the California and Baja California coasts. Mitochondrial control-region sequences from 240 individuals were obtained, and phylogeographic patterns were analyzed. A major phylogeographic break was found at Santa Monica Bay, a sandy expanse that prevents adult dispersal. Deep water separating the southern California Channel Islands was also found to be a major barrier to gene flow. Minor phylogeographic breaks were also detected in the Big Sur/Morro Bay and in the Punta Eugenia/Guerrero Negro regions, but none in the Point Conception region. Gene flow levels in E. jacksoni were found to be almost identical to those of another species with limited dispersal, Acanthochromis polyacanthus, thus indicating that the lack of a pelagic larval stage combined with barriers to adult dispersal may have had similar effects on these two species.",107,10937199,Journal,ar,Article,100,1,1,Black surfperch | Embiotocidae | Gene flow | Larval dispersal | mtDNA,22104,undefined,1,TRUE,69,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034075521,SCOPUS_ID:0034075521,2-s2.0-0034075521,"Phenotypic clines, plasticity, and morphological trade-offs in an intertidal snail",Trussell G.,Evolution,00143820,54,1,151-166,2000-01-01,February 2000,10.1111/j.0014-3820.2000.tb00016.x,"Understanding the genetic and environmental bases of phenotypic variation and how they covary on local and broad geographic scales is an important goal of evolutionary ecology. Such information can shed light on how organisms adapt to different and changing environments and how life-history trade-offs arise. Surveys of phenotypic variation in 25 Littorina obtusata populations across an approximately 400-km latitudinal gradient in the Gulf of Maine revealed pronounced clines. The shells of snails from northern habitats weighed less and were thinner and weaker in compression than those of conspecifics from southern habitats. In contrast, body size (as measured by soft tissue mass) followed an opposite pattern; northern snails weighed more than southern snails. A reciprocal transplant between a northern and southern habitat revealed substantial plasticity in shell form and body mass and their respective measures of growth. Southern snails transplanted to the northern habitat produced lighter, thinner shells and more body mass than controls raised in their native habitat. In contrast, northern snails transplanted to the southern site produced heavier, thicker shells and less body mass than controls raised in their native habitat. Patterns of final phenotypic variation for all traits were consistent with cogradient variation (i.e., a positive covariance between genetic and environmental influences). However, growth in shell traits followed a countergradient pattern (i.e., a negative covariance between genetic and environmental influences). Interestingly, body growth followed a cogradient pattern, which may reflect constraints imposed by cogradient variation in final shell size and thickness. This result suggests the existence of potential life-history trade-offs associated with increased shell production. Differences in L. obtusata shell form, body mass, and their respective measures of growth are likely induced by geographic differences in both water temperature and the abundance of an invading crab predator (Carcinus maenas). Water temperatures averaged 6.8°C warmer during the transplant experiment and C. maenas abundance is greater in the southern Gulf of Maine. Because both increased water temperature and crab effluent affect shell form in the same way, future experiments are needed to determine the relative importance of each. Nevertheless, it is clear that phenotypic plasticity has an important role in producing geographic variation in L. obtusata shell form. Moreover, the evolution of phenotypic plasticity in L. obtusata and other marine gastropods may be driven by architectural constraints imposed by shell form on body mass and growth.",159,10937192,Journal,ar,Article,100,1,1,Carcinus maenas | Cogradient variation | Countergradient variation | Crab predation | Growth | Latitude | Littorina obtusata | Natural selection | Phenotypic plasticity | Water temperature,22104,undefined,1,TRUE,70,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034073505,SCOPUS_ID:0034073505,2-s2.0-0034073505,"Extraordinary multilocus genetic organization in mole crickets, gryllotalpidae",Nevo E.,Evolution,00143820,54,2,586-605,2000-01-01,April 2000,10.1111/j.0014-3820.2000.tb00061.x,"Allozymic diversity at 21 loci was analyzed in 470 individuals of three species of mole cricket superspecies, Gryllotalpa gryllotalpa (two new chromosomal species, G. tali and G. marismortui) and G. africana in Israel, which are distributed along a southward transect of increasing aridity. Two outstanding findings emerged in G. tali and G. marismortui: (1) genetic polymorphism was high but heterozygosity very low, indicating significant deviations from Hardy-Weinberg expectations; and (2) significant linkage disequilibria at an unprecedented level for outbreeders and remarkable intersite differences. The results may characterize subterranean gryllotalpids worldwide because a single sample of Neocurtilla hexadactyla from Tefe, Amazonia, shows the same features. Significant variation of heterozygote paucity among loci, combined with the biology of the species, rejects the simple explanation of inbreeding or any other single explanatory model. Likewise, direct selection against heterozygotes or specific multilocus associations can explain, but is not necessary nor likely to explain, the observed results in mole crickets. To explain these results, we developed a multiple-factor mathematical model combining niche viability selection, niche choice, and positive assortative mating. This model involves a special case of Wahlund effect and inbreeding. Simulations based on this model showed that a combination of these three mechanisms may produce the observed distribution of alleles, via selection on a few loci, to affect the entire genome organization.",14,10937235,Journal,ar,Article,100,6,6,Habitat choice | Hardy-Weinberg equilibrium | Heterozygosity | Linkage disequilibrium | Mate choice | Polymorphism | Selection,22104,undefined,0,FALSE,71,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034072050,SCOPUS_ID:0034072050,2-s2.0-0034072050,Opposing levels of selection can cause neutrality: Mating patterns and maternal-fetal interactions,Wade M.,Evolution,00143820,54,1,290-292,2000-01-01,February 2000,10.1111/j.0014-3820.2000.tb00029.x,"A biallelic viability model based on human data for maternal-fetal interactions reported by Hedrick (1997) gives the interesting result of neutral stability at all gene frequencies. I show that there are two levels of selection, within and among families, acting in opposing directions in this model and that the neutral stability occurs when the two levels of selection exactly balance one another, as they do in a randomly mating population. Deviations from random mating disrupt the balance and consequently destroy the neutral stability. However, with inbreeding avoidance, which characterizes the human histocompatibility loci, within-family selection is strengthened and among-family selection is weakened. This favors the invasion of new alleles and contributes to a high equilibrium level of genetic diversity at loci with maternal-fetal interactions affecting offspring viability in the pattern described by Hedrick. This pattern of selection is remarkably similar to that observed for the maternal effect selfish genes, Medea in flour beetles and scat in the mouse, and the Gp-9 gene in the fire ant.",6,10937205,Journal,ar,Article,100,1,1,Family selection | Inbreeding | Kin selection | Maternal effects | Maternal-fetal interaction | Neutrality,22104,undefined,0,FALSE,72,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034069218,SCOPUS_ID:0034069218,2-s2.0-0034069218,Conditions for the evolution of soldier sperm classes,Kura T.,Evolution,00143820,54,1,72-80,2000-01-01,February 2000,10.1111/j.0014-3820.2000.tb00009.x,"There has been wide disagreement as to whether sperm competition among animals can produce a soldier class of sperm to fight against other males. Utilizing mathematical models, we analyze the appropriate conditions for the evolution and maintenance of a soldier sperm class. We conclude that: (1) soldier sperm evolve even if one soldier sperm can kill or block less than one competing sperm; (2) soldier sperm evolve faster when there is a large variance in the number of competing sperm; (3) soldier ratio increases until reproductive sperm are too scarce to fertilize all ova or a sperm intensely refuses to become a soldier; and (4) soldier sperm are more likely to be smaller than reproductive sperm. Our models suggest that the conditions for the evolution of a soldier sperm class are not stringent.",28,10937185,Journal,ar,Article,100,2,2,Morphological polymorphism | Soldier class | Sperm competition | Sperm-male conflict,22104,undefined,1,TRUE,73,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034068360,SCOPUS_ID:0034068360,2-s2.0-0034068360,"Population structure, parasitism, and survivorship of sexual and autodiploid parthenogenetic Campeloma limum",Johnson S.,Evolution,00143820,54,1,167-175,2000-01-01,February 2000,10.1111/j.0014-3820.2000.tb00017.x,"Two theories for the maintenance of sexual reproduction, the Red Queen hypothesis and mutation accumulation, suggest that the dispersal rates of sexuals and asexuals may determine the elimination or persistence of asexuals. Under higher dispersal rates of asexuals, asexuals may temporarily escape virulent parasites and reduce the effects of deleterious mutations. In the present study, I examine the population structure, parasite loads, and juvenile survivorship of Campeloma limum sexuals and autodiploid parthenogens from the southeastern U.S. Atlantic coastal plain. Using mtDNA sequence variation, it is shown that parthenogenetic haplotypes with limited sequence divergence are geographically widespread throughout this region and there is no significant population differentiation over a broad geographical scale. Sexual C. limum populations show significant mtDNA differentiation among and within river drainages and there is significant isolation by distance. These patterns are consistent with a recent origin and range expansion of parthenogens. Prevalence of infection by digenetic trematodes is significantly higher in autodiploid parthenogens, and the variance of prevalence is also higher in autodiploid parthenogens. I argue that the latter pattern indicates that unparasitized parthenogens have temporarily escaped these virulent parasites, but recolonization of these populations by trematodes results in high infection levels (> 40%), possibly due to reduced variation in resistance genes. I also examined whether the survivorship of juvenile sexuals and parthenogens varied under different stress levels. Sexual juveniles had twofold higher survivorship in all environments. Compared to polyploid parthenogens, autodiploid parthenogens may be less buffered against the effects of deleterious recessive alleles. I propose that the combined effects of higher parasitism and reduced juvenile survivorship of these autodiploid parthenogens accounts for the spatial distribution of sexual and parthenogenetic C. limum in the Atlantic coastal plain. Parthenogens may persist by higher dispersal rates into marginal habitats where there is a temporary escape from digenetic trematodes and competition with sexuals.",18,10937193,Journal,ar,Article,100,1,1,Autodiploid parthenogenesis | Campeloma limum | Dispersal | Juvenile survivorship | mtDNA sequence variation | Parasitism | Sexual reproduction,22104,undefined,0,FALSE,74,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034068359,SCOPUS_ID:0034068359,2-s2.0-0034068359,Does evolution of iteroparous and semelparous reproduction call for spatially structured systems?,Ranta E.,Evolution,00143820,54,1,145-150,2000-01-01,February 2000,10.1111/j.0014-3820.2000.tb00015.x,"A persistent question in the evolution of life histories is the fitness trade-off between reproducing only once (semelparity) in a lifetime or reproducing repeated times in different seasons (iteroparity). The problem can be formulated into a research agenda by assuming that one reproductive strategy is resident (has already evolved) and by asking whether invasion (evolution) of an alternative reproductive strategy is possible. For a spatially nonstructured system, Bulmer (1994) derived the relationship v + P(A) < 1 (P(A) is adult survival; vb(s) and b(s) are offspring numbers for iteroparous and semelparous breeding strategies, respectively) at which semelparous population cannot be invaded by an iteroparous mutant. When the inequality is changed to v + P(A) > 1, invasion of a semelparous mutant is not possible. From the inequalities, it is easy to see that possibilities for evolutionary establishment of a novel reproductive strategy are rather narrow. We extended the evolutionary scenario into a spatially structured system with dispersal linkage among the subunits. In this domain, a rare reproductive strategy can easily invade a population dominated by a resident reproductive strategy. The parameter space enabling invasion is far more generous with spatially structured evolutionary scenarios than in a spatially nonstructured system.",17,10937191,Journal,ar,Article,100,4,4,Annual and perennial plants | Evolution | Evolutionarily stable strategy | Iteroparity | Semelparity,22104,undefined,1,TRUE,75,all,All Open Access,NA,NA
