@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/34547978543,SCOPUS_ID:34547978543,2-s2.0-34547978543,Why do big plants make big seeds?,Rees M.,Journal of Ecology,00220477,13652745,95,5,926-936,2007-09-01,September 2007,10.1111/j.1365-2745.2007.01277.x,"1. The conventional explanations for large plant species producing larger seeds on average than small plant species have recently been challenged, and it has been suggested that the pattern is better explained by the theory developed by Charnov (1993). Here we use simple life-history theory to explore the logic underlying Charnov's models and show that under most reasonable conditions they predict no relationship between seed mass and size at maturity. 2. Using a simple general model incorporating size-specific growth and survival, we explore the joint evolution of seed mass and size at maturity, and argue that seed mass will be correlated with adult traits, such as the timing of reproduction and size at reproduction, only if seedling and adult growth and mortality rates are correlated. Evidence for such correlations is briefly explored. 3. It has also been suggested that the standard model for seed mass evolution (Smith & Fretwell 1974) has been misinterpreted, and that application of the model requires measurement of survivorship to reproductive maturity. Using a simple model incorporating size-specific growth and survival we show that this criticism is unfounded. 4. Our results differ from those of Moles and colleagues because they look at the effect of long juvenile period on survival to maturity, but do not recognize that this may be compensated by covarying life-history traits, such as plant size and reproductive lifespan. Also, they seem to argue that life-history evolution is constrained by cross-angiosperm correlations, such as that between seed mass and longevity, while the life-history models presented here seek selective causes of such correlations, rather than regarding them as constraints. 5. Models similar to those of Charnov (1993) only predict a positive relationship between seed size and plant size if unrealistic assumptions are made about the effects of seed mass on survival, such as the effect of seed mass on instantaneous survival persisting to adulthood. © 2007 The Authors.",47,Journal,ar,Article,100,2,2,Evolutionary stable strategy | Life-history theory | Seed mass | Size at maturity | Smith-Fretwell model,29602,undefined,1,TRUE,all,All Open Access,31,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34547978364,SCOPUS_ID:34547978364,2-s2.0-34547978364,"Effects of size, competition and altitude on tree growth",Coomes D.A.,Journal of Ecology,00220477,13652745,95,5,1084-1097,2007-09-01,September 2007,10.1111/j.1365-2745.2007.01280.x,"1. Understanding the factors influencing tree growth is central to forest ecology because of the significance of growth to forest structure and biomass. One of the simplest, yet most controversial growth models, proposed by Enquist and colleagues, predicts that stem-diameter growth scales as the one-third power of stem diameter. Recent analyses of large-scale data sets have challenged the generality of this theory and highlighted the influence of resource competition on the scaling of growth with size. 2. Here we explore the factors regulating the diameter growth of 3334 trees of mountain beech (Nothofagus solandri var. cliffortioides) growing in natural single-species forests in New Zealand. Maximum-likelihood modelling was used to quantify the influences of tree size, altitude, the basal area of taller neighbours (BL) and the basal area of all neighbours (BT) on growth. Our interpretation of the models assumed that taller neighbours compete for light whereas all neighbours compete for nutrients. 3. The regression analyses indicate that competition for light has a strong influence on the growth of small trees, whereas competition for nutrients affects trees of all sizes. These findings are consistent with experimental manipulation studies showing that competition for light and nutrients inhibits the growth of small mountain beech trees, and fertilizer application studies showing that nitrogen limits the growth of large trees. 4. Tree growth declined with altitude. The regression analyses suggest that the intensity of light competition also declines with altitude, when trees with similar BT and BL values were compared along the gradient. These results are consistent with observations that trees become stunted and have more open canopies at high altitudes. 5. Our study is the first to build the effects of competition and environment into Enquist's model of tree growth. We show that competitive interactions alter the scaling of mean growth rate with size, whereas altitude does not influence the scaling of potential growth rate with size. © 2007 The Authors.",303,Journal,ar,Article,100,2,2,Boltzmann-Arrhenius function | Competition | Elevation | Facilitation | Metabolic theory | Non-linear mixed-effects model | Quantile regression | Temperature | Tilman vs. Grime debate | WBE theory,29602,undefined,0,FALSE,NA,NA,32,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34547978362,SCOPUS_ID:34547978362,2-s2.0-34547978362,Ground-layer disturbance and initial conditions influence gap partitioning of understorey vegetation,Fahey R.,Journal of Ecology,00220477,13652745,95,5,1098-1109,2007-09-01,September 2007,10.1111/j.1365-2745.2007.01283.x,"1. Differential species responses to canopy gap formation may dominate organization of understorey plant community composition in many forests. Gap creation may enhance heterogeneity in understorey plant communities and could influence biodiversity patterns in young managed forests. 2. Our objective was to determine whether understorey plant communities exhibit patterns indicative of gap partitioning and to quantify environmental variables related to these patterns. 3. Patterns in understorey vegetation were studied on transects across harvested canopy gaps in four young, Douglas-fir (Psuedotsuga menziesii) dominated forest stands in western Oregon. 4. Variation in ground-layer disturbance and resource gradients in relation to patterns in understorey plant community composition was also assessed. Understorey plant community composition differed significantly by location relative to gap in 0.4-ha gaps, but not 0.1-ha gaps, supporting the gap-size partitioning hypothesis. 5. The concurrent effects of ground-layer disturbance, gap size-related differences in resource gradient intensity, and pre-gap community composition and vegetation structure interact to influence the existence of gap partitioning in understorey plant communities. 6. Gap creation can influence small-scale heterogeneity in understorey plant communities and thus could be an important management tool in efforts to increase heterogeneity and biodiversity in stands and landscapes dominated by young, second growth forests. © 2007 The Authors.",73,Journal,ar,Article,100,2,2,Canopy gap | Douglas-fir | Forest management | Gap partitioning | Herb layer | Heterogeneity | Pacific Northwest | Species composition | Understorey vegetation,29602,undefined,1,TRUE,all,All Open Access,33,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34547976001,SCOPUS_ID:34547976001,2-s2.0-34547976001,What makes the sex ratio female-biased in the dioecious tree Salix sachalinensis?,Ueno N.,Journal of Ecology,00220477,13652745,95,5,951-959,2007-09-01,September 2007,10.1111/j.1365-2745.2007.01269.x,"1. The female-biased sex ratio in the genus Salix is widely documented, but little is known about the ecological mechanisms causing this bias. We investigated the flowering sex ratio, population dynamics, clonality and spatial segregation of the sexes in three Salix sachalinensis populations of different ages (young, intermediate and old) for a total of 2922 trees over 3 years. 2. Spatial segregation of the sexes did not occur in any of the populations. 3. Flowering sex ratios were female biased (2: 1) in both the intermediate and old populations, but were slightly male biased in the young population. The female-biased sex ratios in the mature populations were due to the increasing number of flowering females with increasing plant size, but not to differences in demographic parameters; neither mortality nor growth rate differed between the sexes in any population. 4. Amplified fragment length polymorphism analysis revealed that there were very few clonal individuals in any population, suggesting little effect of clonality on the biased sex ratios. 5. These results suggest an initially and inherently determined female-biased sex ratio in mature S. sachalinensis populations. © 2007 The Authors.",58,Journal,ar,Article,100,3,3,AFLP | Clonality | Dioecy | Growth rate | Mortality rate | Population dynamics | Willow,29602,undefined,1,TRUE,all,All Open Access,34,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34547974695,SCOPUS_ID:34547974695,2-s2.0-34547974695,Determinants of plant species richness in an alpine meadow,Olofsson J.,Journal of Ecology,00220477,13652745,95,5,916-925,2007-09-01,September 2007,10.1111/j.1365-2745.2007.01284.x,"1. Nutrient availability, defoliation and soil disturbance are important factors that influence the richness of plant communities. However, few studies have examined the interactions between these factors, especially in harsh environments. We therefore examined the effects of fertilization, defoliation and soil disturbance on plant species richness in an alpine meadow in northern Sweden. 2. From 2002 to 2005, plots were fertilized, mowed and disturbed annually in a factorially designed experiment. Plant species richness, colonization and extinction were recorded in permanent subplots. Seedling densities and recruitment from seed of Potentilla crantzii were also estimated in order to examine the mechanisms whereby these treatments influence colonization by new species. 3. Species richness peaked in the absence of disturbance in unfertilized plots and with light disturbance in fertilized plots. Colonization by new vascular plant species, seed recruitment and seedling density were all increased by soil disturbance, suggesting that colonization was increased because conditions were more favourable for seed recruitment following the disturbance treatment. Extinction of species was highest in the mowed, intensively disturbed and unfertilized plots and lowest in the fertilized, lightly disturbed and unmowed plots. 4. Local extinction was negatively correlated with both moss and vascular plant biomass. Local colonization, seedling density and recruitment of P. crantzii were all strongly negatively correlated with the biomass of mosses. In contrast, the biomass of vascular plants was only weakly correlated with local colonization, seedling density and recruitment of P. crantzii. 5. This study suggest that the level of disturbance at which species richness peaks should move towards higher disturbance levels when productivity increases. However, lower extinction rates rather then higher colonization rates seem to be causing the increase in species richness following disturbance. © 2007 The Authors.",36,Journal,ar,Article,100,2,2,Alpine | Colonization | Defoliation | Disturbance | Extinction | Fertilization | Potentilla crantzii | Recruitment | Seed | Species richness,29602,undefined,1,TRUE,all,All Open Access,35,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34547972468,SCOPUS_ID:34547972468,2-s2.0-34547972468,Persistence of the sexes in metapopulations under intense asymmetric competition,García-Ramos G.,Journal of Ecology,00220477,13652745,95,5,937-950,2007-09-01,September 2007,10.1111/j.1365-2745.2007.01264.x,"1. When the two sexes compete so intensively that one of them may be consistently excluded from patches of habitat, how can they coexist in the population as a whole? 2. To address this question, we constructed a population model capable of simulating the dynamics of sex-specific life-history stages within frequently disturbed patches and across a multipatch system strongly influenced by extinction and colonization (metapopulation). 3. We parameterized the model based on the dioecious bryophyte Marchantia inflexa, attempting to capture sufficient biological realism for the results to be quantitatively comparable with natural patterns. 4. In nature, M. inflexa spreads by tissue extension and dispersal of asexual propagules within patches or sexual spores between patches. Females have faster tissue expansion and males greater production of asexual propagules. Some patches and even entire populations lose males or, more rarely, females. 5. In the model, males were often eliminated by competition from individual patches, but both sexes almost always persisted in the metapopulation (as in nature), with females typically predominating. Male advantage during patch filling and spores produced and dispersed where males (the fugitive sex) had not yet been eliminated kept both sexes in the model system. 6. Similar mechanisms may maintain both sexes in other systems, particularly small, highly disturbed populations where life-history traits and mortality differ between the sexes. © 2007 The Authors.",13,Journal,ar,Article,100,4,4,Asexual reproduction | Clonality | Loss of sex | Marchantia inflexa | Overgrowth competition | Sex-ratio dynamics | Sexual dimorphism | Sexual reproduction,29602,undefined,0,FALSE,NA,NA,36,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34547972203,SCOPUS_ID:34547972203,2-s2.0-34547972203,"Ecological networks, nestedness and sampling effort",Nielsen A.,Journal of Ecology,00220477,13652745,95,5,1134-1141,2007-09-01,September 2007,10.1111/j.1365-2745.2007.01271.x,"1. Ecological networks have been shown to display a nested structure. To be nested, a network must consist of a core group of generalists all interacting with each other, and with extreme specialists interacting only with generalist species. 2. Studies on ecological networks are especially prone to sampling effects, as they involve entire species assemblages. However, we know of no study addressing to what extent nestedness depends on sampling effort, despite the numerous studies discussing the ecological and evolutionary implications of nested networks. 3. Here we manipulate sampling effort in time and space and show that nestedness is less sensitive to sampling effort than number of species and links within the network. 4. That a structural property of an ecological network appears less prone to sampling bias is encouraging for other studies of ecological networks. This is because it indicates that the sensitivity of ecological networks properties to effects of sampling effort might be smaller than previously expected. © 2007 The Authors.",157,Journal,ar,Article,100,2,2,Ecological networks | Food webs | Mutualistic interactions | Nestedness | Network structure | Pollination | Sampling effort,29602,undefined,0,FALSE,all,All Open Access,37,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34547970525,SCOPUS_ID:34547970525,2-s2.0-34547970525,Limiting similarity between invaders and dominant species in herbaceous plant communities?,Emery S.,Journal of Ecology,00220477,13652745,95,5,1027-1035,2007-09-01,September 2007,10.1111/j.1365-2745.2007.01274.x,"1. Limiting similarity theory predicts that successful invaders should differ functionally from species already present in the community. This theory has been tested by manipulating the functional richness of communities, but not other aspects of functional diversity such as the identity of dominant species. Because dominant species are known to have strong effects on ecosystem functioning, I hypothesized that successful invaders should be functionally dissimilar from community dominants. 2. To test this hypothesis, I added seeds of 17 different species to two different experiments: one in a natural oldfield community that had patches dominated by different plant species, and one in grassland mesocosms that varied in the identity of the dominant species but not in species richness or evenness. I used indicator species analyses to test whether invaders had higher establishment success in plots with functionally different dominant species. 3. A large percentage of invader species (47-71%) in both experiments showed no difference in affinity across the different dominant treatments, although one-third of species did show some evidence for limiting similarity. Exotic invaders had much higher invasion success than native invaders, and seemed to be inhibited by dominant species that were functionally similar. However, even these invasion patterns were not consistent across the two experiments. 4. The results from this study show that there is some evidence that dominant species suppress invasion by functionally similar species, beyond the effect of simple presence or absence of species in communities, although it is not the sole factor affecting invasion success. Patterns of invasion success were inconsistent across species and experiments, indicating that other studies using only a single species of invader to make conclusions about community invasibility should be interpreted with caution. © 2007 The Author.",80,Journal,ar,Article,100,1,1,Centaurea maculosa | Community assembly | Diversity | Dominance | Evenness | Grassland | Niche complementarity | Seed addition,29602,undefined,0,FALSE,NA,NA,38,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34547966866,SCOPUS_ID:34547966866,2-s2.0-34547966866,Genetic identity of interspecific neighbours mediates plant responses to competition and environmental variation in a species-rich grassland,Fridley J.,Journal of Ecology,00220477,13652745,95,5,908-915,2007-09-01,September 2007,10.1111/j.1365-2745.2007.01256.x,"1. Although outbreeding populations of many grassland plants exhibit substantial genetic and phenotypic variation at fine spatial scales (< 100 m2), the implications of local genetic diversity for community structure are poorly understood. Genetic diversity could contribute to local species diversity by mediating the effects of competition between species and by enhancing species persistence in the face of environmental variation. 2. We assayed the performance of three genotypes each of a dominant tussock grass (Koeleria macrantha [Ledeb.] J.A. Schultes) and dominant sedge (Carex caryophyllea Lat.) derived from a single 10 × 10 m quadrat within a limestone grassland in Derbyshire, UK. Genotypes were grown in monoculture and grass-sedge mixtures of different genetic composition in two environments of contrasting fertility. Species mixtures also included one genotype of the subordinate forb Campanula rotundifolia L. 3. When grown without neighbours, intraspecific genotypes responded similarly to environmental treatments. One genotype of the sedge performed worse in both environments than the other two sedge genotypes. 4. When grown in species mixtures, genotype performance was significantly influenced by the genetic identity of the neighbouring species for both the sedge and the grass. At high fertility, differential genotype performance was not sufficient to alter the expectation of competitive exclusion of the sedge by the grass. However, at low fertility, the competitive dominant depended on the genetic identity of both the grass and the sedge. In addition, each genotype of the grass performed best next to a different genotype of the sedge, and the identity of the best genotype pairings switched with environment. 5. Performance of a single genotype of the subordinate Campanula was not predictable by fertility alone, but by how fertility interacted with different neighbouring genotypes of both the grass and the sedge. 6. Results support the hypothesis that the genetic identity of interspecific neighbours influences plant performance in multispecies assemblages and mediates species' responses to environmental variation. Such interactions could be a key factor in the contribution of local intraspecific genetic diversity to species diversity. © 2007 The Authors.",116,Journal,ar,Article,100,3,3,Campanula rotundifolia | Carex caryophyllea | Genetic diversity | Koeleria macrantha | Limestone grassland | Species coexistence,29602,undefined,0,FALSE,NA,NA,39,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34547964861,SCOPUS_ID:34547964861,2-s2.0-34547964861,Effective pollen dispersal is enhanced by the genetic structure of an Aesculus turbinata population,Isagi Y.,Journal of Ecology,00220477,13652745,95,5,983-990,2007-09-01,September 2007,10.1111/j.1365-2745.2007.01272.x,"1. Studies using highly informative genetic markers (e.g. microsatellites) have revealed effective movement of genes through pollen grains from more distant sources into offspring than those inferred on the basis of physical pollen movement alone. In order to identify the factors that cause such effective pollen movement in tree populations, analyses of the genetic structure of reproductive trees and parentage analyses for seedlings and saplings were conducted in a 110-ha population of Aesculus turbinata, a tall deciduous tree species that is pollinated by insects and has large seeds that are dispersed by gravity and small mammals. 2. By analysing genotypes of seed coats, which are identical to those of the seed parents, and of leaves from seedlings, pollen donors and seed parents were identified for seedlings. Differences in size and dispersal mode between pollen and seeds caused a significant difference in dispersal distances. Reflecting the restricted seed dispersal (25.3 m on average), there was significant positive relatedness between reproductive trees standing within 150 m of each other. 3. The percentage of self-pollinated offspring decreased from 8.3% at the seedling stage to 0.56% at the sapling stage. The disappearance of out-crossed individuals during the stage between seedling and sapling seemed to be associated with the spatial distance separating their parents: the proportion of juvenile trees that died was higher for those that originated from out-crosses between adults standing within 100 m of each other, where positive relatedness was found between adult trees. Consequently, the deaths of individuals arising from self-pollination events and from crosses between reproductive trees that were spatially adjacent caused longer effective pollen movement for the offspring that survived. The distance between the two parents of a tree, which indicates the distance of effective pollen movement, increased from 179.9 m for seedlings to 288.9 m for saplings. 4. The genetic structure of the adult population of A. turbinata affected the survival of offspring through biparental inbreeding depression, and, then, removal of individuals resulting from crosses between related adults in turn promoted effective pollination over longer distances. © 2007 The Authors.",31,Journal,ar,Article,100,5,5,Aesculus turbinata | Biparental inbreeding depression | Genetic structure | Microsatellites | Pollen dispersal | Pollination | Relatedness | Seed dispersal,29602,undefined,1,TRUE,all,All Open Access,40,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34547964682,SCOPUS_ID:34547964682,2-s2.0-34547964682,Implementation of a novel framework for assessing species plasticity in biological invasions: Responses of Centaurea and Crepis to phosphorus and water availability,Muth N.,Journal of Ecology,00220477,13652745,95,5,1001-1013,2007-09-01,September 2007,10.1111/j.1365-2745.2007.01268.x,"1. It is widely considered that phenotypic plasticity is important to species invasiveness. However, few empirical studies have expressly assessed the relationship between species invasiveness and their responses to environmental variability. Thoughtfully incorporating phenotypic plasticity into studies of invasiveness requires explicit links among appropriate environmental variables, traits relevant to invasion success, and comparison groups of species, populations or genotypes (competitors or close relatives) that place focal species in context. 2. We examine trait responsiveness in introduced species of Crepis and Centaurea (Asteraceae) that have been characterized by different degrees of success. Specifically, we assess the extent to which species are robust in the face of harsh environments and opportunistically responsive to favourable conditions. 3. We exposed all species to water and phosphorus availability treatments in a common glasshouse experiment and report the responses of phenological, architectural, size and fitness traits. We predicted that, compared with less invasive congeners, invasive species would more often display robust fitness in harsh environments (here, drought and no phosphorus addition) and would also be more responsive to favourable conditions (no drought and phosphorus additions). 4. In both Crepis and Centaurea we found evidence of greater stress tolerance to low phosphorous among the more invasive congeners, albeit for different components of fitness. Contrary to expectations, we observed no relationship between invasiveness and opportunism. Overall, trait responses were highly variable and largely idiosyncratic with respect to invasive categorization. 5. Consistent with basic expectations, across-environment species performance largely corresponded to degree of invasiveness. 6. Our results suggest that, even among closely related species, relationships between invasiveness and phenotypic plasticity do not necessarily reveal consistent patterns, nor do they conform to simple theoretical expectations. We suspect that phenotypic plasticity may indeed play an important role in many species invasions, but the breadth of relevant factors (which genotypes, which populations, which traits, which environments) reduces the likelihood of detecting robust general patterns. © 2007 The Authors.",52,Journal,ar,Article,100,2,2,Biological invasions | Centaurea | Crepis | Drought | Environmental variation | Invasiveness | Jack-of-all-trades | Non-indigenous species | Phenotypic plasticity | Phosphorous,29602,undefined,1,TRUE,all,All Open Access,41,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34547964499,SCOPUS_ID:34547964499,2-s2.0-34547964499,Genetic erosion explains deviation from demographic response to disturbance and year variation in relic populations of the perennial Primula vulgaris,Endels P.,Journal of Ecology,00220477,13652745,95,5,960-972,2007-09-01,September 2007,10.1111/j.1365-2745.2007.01279.x,"1. Habitat fragmentation, degradation and abiotic disturbances may strongly affect population dynamics and genetic diversity of plant populations. 2. In this study, a Life Table Response Experiment (LTRE) and stochastic simulations were used to investigate how different types of disturbance affected the fitness and population dynamics of small, fragmented populations of the long-lived perennial Primula vulgaris and how this was related to genetic diversity. Nested factors were included in the LTRE analysis in order to assess population-specific contributions to changes in population growth rate and to contrast these with contributions derived for year and type of disturbance. 3. Stochastic growth rates (λs) varied considerably among disturbance types: sites continuously disturbed throughout the year had a mean stochastic growth rate smaller than one, whereas sites receiving low or cyclic disturbance had stochastic growth rates larger than one. 4. LTRE analysis revealed that disturbance had a major impact on variation in growth rate, whereas year effects were less pronounced. However, contributions of individual populations equalled or exceeded those of the disturbance regime and mainly originated from negative or positive contributions of seedling recruitment and growth. 5. Linear regression analysis showed that these deviations of population demography from the disturbance type contribution were positively related to genetic diversity and effective population size, whereas inbreeding and isolation had no effect. Similar analyses revealed a positive effect of effective population size on λs. 6. Our data indicate that disturbance has an important impact on population dynamics of this plant species, but that populations containing a higher number of reproductive adults are buffered against large fluctuations due to environmental stochasticity so that stochastic growth rates are higher. However, because population specific contributions to changes in population growth rate were as large as the contributions of disturbance itself, and because they were significantly related to population genetic diversity, our study suggests that, along with local and regional environmental variables, genetic diversity may also play a key role in determining population viability of perennial plant species. © 2007 The Authors.",26,Journal,ar,Article,100,4,4,Disturbance regime | Environmental stochasticity | Extinction | Genetic erosion | Habitat fragmentation | Matrix projection models | Nested LTRE | Population viability | Primula | Stochastic simulations,29602,undefined,1,TRUE,all,All Open Access,42,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34547964094,SCOPUS_ID:34547964094,2-s2.0-34547964094,Local-scale synchrony and variability in mast seed production patterns of Picea glauca,Lamontagne J.,Journal of Ecology,00220477,13652745,95,5,991-1000,2007-09-01,September 2007,10.1111/j.1365-2745.2007.01266.x,"1. Mast seeding is the synchronous and highly variable production of seed by a population of plants. Mast seeding results from the behaviour of individuals; however, little is known about the synchrony of individuals at local scales. 2. We address two primary questions at a within-population (17-36 ha study plots) and individual level: (i) How variable is seed production between and within years? (ii) How synchronized is seed production between individuals? 3. We monitored annual cone production of 356 Picea glauca (white spruce) from 1990 to 2005 within four plots spanning a total distance of 5.3 km in the Yukon Territory, Canada. 4. Spearman correlations (rs) were conducted to test for synchrony. Overall, the trees were moderately synchronous (mean rs (± SE) of 0.52 ± 0.14), and synchrony was statistically detectable (rs > 0) over all distances. Individuals < 75 m apart were highly synchronous (0.64 ± 0.18), and correlations dropped to 0.33 ± 0.07 for trees > 3 km apart. There was considerable variation in cone production patterns among pairs of individuals. 5. The number of mast years per plot varied from one to three. During a mast year, many individuals within plots produced large cone crops, with more variability between individuals in low mean cone years. Individual trees had dominant endogenous cycles varying from none to 1-5 years. Forty-four per cent of trees had no significant lag, 23% a negative 1-year lag, and 20% a positive 3-year lag. Basal area did not influence lags, but trees with higher mean cone production throughout the study were more likely to have a 3-year lag compared with no lag. 6. The scale of highest synchrony coincided with the scale at which the dominant seed predator in the area, the territorial red squirrel (Tamiasciurus hudsonicus), operates. This may be the scale at which selection for synchrony occurs. 7. Based on high synchrony locally, high synchrony within a mast year, and multiple lags in cone production by individuals, both available resources and strong weather cues appear to play roles in the observed patterns. © 2007 The Authors.",110,Journal,ar,Article,100,2,2,Autocorrelation | Boreal forest | Cone production | Individual variability | Mast seeding | Picea glauca | Synchrony | White spruce,29602,undefined,1,TRUE,all,All Open Access,43,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34250689202,SCOPUS_ID:34250689202,2-s2.0-34250689202,Seed predation during general flowering events of varying magnitude in a Malaysian rain forest,Sun I.,Journal of Ecology,00220477,13652745,95,4,818-827,2007-07-01,July 2007,10.1111/j.1365-2745.2007.01235.x,"1 The lowland dipterocarp forests of Southeast Asia exhibit interspecifically synchronized general flowering (GF) and mast fruiting at irregular multi-year intervals of 1 to 11 years. The predator satiation hypothesis (PSH) posits that GF events enhance seed survival by reducing the survival, reproduction and population sizes of seed predators between GF events, and then satiating the reduced seed predator populations during GF events. 2 Three GF events of different magnitudes occurred in Pasoh Forest Reserve, Peninsular Malaysia, during 2001, 2002 and 2005. We exploited this natural experiment to test two predictions of the PSH. The first prediction was that seed survival should increase with the magnitude of the GF event. The second prediction was that seed predation should decrease with time since the previous GF event. 3 A reproductive survey of all (c. 900) dipterocarp trees ≥ 30 cm d.b.h. in a 50 ha plot showed that flowering pervasiveness (the proportion of dipterocarp species participating) was high and similar in all three GF events. However, relative flowering magnitudes (measured by an index of individual tree participation and flowering intensity in Shorea species) were 2, 5 and 8 for the 2001, 2002 and 2005 GF events, respectively. 4 The percentage of Shorea seeds surviving pre- and post-dispersal predation increased with the magnitude of GF events, which is consistent with the first prediction. 5 Pre-dispersal insect seed predators consumed 12.9%, 11.2% and 3.45% of Shorea seeds in the 2001, 2002 and 2005 GF events, respectively, which is consistent with both predictions. 6 Pre-dispersal seed predation by primates (mainly leaf monkeys) increased from 11.9% to 38.6% then fell to 9.3% in the 2001, 2002 and 2005 GF events, respectively. 7 Predator satiation occurred only at population and community levels. At the individual tree level there was no relationship between the percentage of seeds surviving pre- and post-dispersal seed predation and variation in seed crop size or seed density beneath the tree. This suggests that attempts to test the PSH on the scale of individual trees may miss key community level effects. 8 Our results suggest a more significant role of pre-dispersal seed predation in the evolution of reproductive synchrony than was recognized in the original statement of the PSH. © 2007 The Authors.",57,Journal,ar,Article,100,5,5,Dipterocarpaceae | Flowering phenology | General flowering event | Lowland dipterocarp forest | Pasoh | Post-dispersal seed predation | Pre-dispersal seed predation | Predator satiation | Shorea,29602,undefined,1,TRUE,all,All Open Access,44,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34250688425,SCOPUS_ID:34250688425,2-s2.0-34250688425,"Long-term interactions between Mediterranean climate, vegetation and fire regime at Lago di Massaciuccoli (Tuscany, Italy)",Colombaroli D.,Journal of Ecology,00220477,13652745,95,4,755-770,2007-07-01,July 2007,10.1111/j.1365-2745.2007.01240.x,"1 A Holocene sedimentary sequence from a coastal lake in the Mediterranean area (Lago di Massaciuccoli, Tuscany, Italy, 0 m a.s.l.) was sampled for pollen and microscopic charcoal analyses. Contiguous 1-cm samples represent an estimated time interval of c. 13 years, thus providing a high-resolution sequence from 6100 to 5400 cal. years BP. 2 Just before 6000 cal. years BP, sub-Mediterranean and Mediterranean forests were present together with fir (Abies alba), a submontane species that is today absent at low altitudes in the Mediterranean. A sharp vegetational change occurred after 6000 cal. years BP involving a drastic decline of Abies alba around the site. 3 Time-series analyses suggest that increased fire activity at this time caused a strong decline in Abies alba, a highly fire-sensitive species. During 100 years of higher fire incidence, diverse (predominantly evergreen) forest communities were converted to low-diversity fire-prone shrub communities. 4 Cross-correlations reveal that fire during the mid-Holocene hindered the expansion of holm oak (Quercus ilex), the most common tree species today in Mediterranean environments. While the factors that triggered the Holocene expansion of this species in the Mediterranean area are unclear, our results do not support the hypothesis that fire was key for holm oak expansion. 5 Diatom analyses of the same sediment core provide an independent palaeoenvironmental proxy for palaeoclimatic reconstruction. A change in the eutrophy and salinity of the lake occurred just before 6000 cal. years BP, suggesting that a climatic shift towards aridity may have triggered the observed change in hydrology and possibly also in fire regime. 6 Over the millennia fire has decisively contributed to the establishment of the present fire-adapted vegetation type (macchia). Native fire-sensitive species were displaced or repressed, and arboreal vegetation became less diverse. Combined ecological and palaeoecological data may help to assess possible future scenarios of biosphere responses to global change. Our results imply that the forecasted global warming and fire increase may trigger irrecoverable biodiversity losses and shifts in vegetational composition within a few decades or centuries at most. In particular, fire and drought-sensitive vegetation types, such as the relict forests of Abies alba in the Apennines, seem particularly threatened by large-scale displacement. © 2007 The Authors.",139,Journal,ar,Article,100,3,3,Abies alba | Climate warming | Coastal marshlands | Diatoms | Fire ecology | Holocene | Mediterranean | Quercus ilex,29602,undefined,0,FALSE,NA,NA,45,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34250688423,SCOPUS_ID:34250688423,2-s2.0-34250688423,On the hyperbolic competition model: Reply,Weigelt A.,Journal of Ecology,00220477,13652745,95,4,601-602,2007-07-01,July 2007,10.1111/j.1365-2745.2007.01260.x,NA,0,Journal,no,Note,100,6,6,NA,29602,undefined,0,FALSE,NA,NA,46,NA,NA
