@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number
true,https://api.elsevier.com/content/abstract/scopus_id/0027709276,SCOPUS_ID:0027709276,2-s2.0-0027709276,Phenotypic plasticity in Polygonum persicaria. III. The evolution of ecological breadth for nutrient environment,Sultan S.E.,Evolution,00143820,47,4,1050-1071,1993-01-01,1993,10.1111/j.1558-5646.1993.tb02134.x,"Norms of reaction for a number of growth and reproductive characters were determined for 15 randomly sampled Polygonum persicaria genotypes, from two natural populations originating in sites with very different nutrient availabilities. Under severely limiting nutrient conditions, these genotypes shared not only plastic responses such as increased root-to-shoot ratio, but a surprising constancy in such functionally essential characters as leaf area ratio, leaf nitrogen concentration and propagule nitrogen content. Because functional homeostasis depends on flexibility in underlying characters, similar homeostatic results can be achieved through different combinations of underlying plastic and fixed responses in genetically different entities. The response mechanisms conferring ecological breadth for nutrient environment may entail neither physiological costs nor fitness trade-offs, conditions favoring the evolution of plasticity rather than genetic specialization. (See also 95L/02323 and 02324). -from Authors",109,Journal,ar,Article,100,2,2,22104,undefined,0,FALSE,NA,NA,11
true,https://api.elsevier.com/content/abstract/scopus_id/0027708926,SCOPUS_ID:0027708926,2-s2.0-0027708926,Genotypic variation and clonal structure in coral populations with different disturbance histories,Hunter C.L.,Evolution,00143820,47,4,1213-1228,1993-01-01,1993,10.1111/j.1558-5646.1993.tb02148.x,"Genotypic diversity in six populations of the endemic Hawaiian reef coral, Porites compressa, was directly related to habitat-disturbance history. Highest diversity (lowest amount of clonal proliferation) was found in populations that had been intensely or recently disturbed. In these populations, space was not limited and mean colony size was small (<500 cm2), suggesting early stages of recolonization. In an undisturbed, protected habitat, lower genotypic diversity was a result of a significant degree of clonal replication of establishment genotypes. Unoccupied substratum was rare in this habitat, and average colony size was large (>2500 cm2). Populations in intermediately disturbed habitats showed intermediate levels of diversity and clonal structure as a result of the combined contributions of sexual and asexual reproduction. Individual clones were distributed over small areas (<4 m2) or distances (<1 m) in young populations, and more broadly (>256 m2) and over longer distances (>90 m) in the older, undisturbed population. -from Author",74,Journal,ar,Article,100,1,1,22104,undefined,0,FALSE,NA,NA,12
true,https://api.elsevier.com/content/abstract/scopus_id/0027708738,SCOPUS_ID:0027708738,2-s2.0-0027708738,"Badge size, phenotypic quality, and reproductive success in the house sparrow: a study on honest advertisement",Veiga J.P.,Evolution,00143820,47,4,1161-1170,1993-01-01,1993,10.1111/j.1558-5646.1993.tb02143.x,"Honest signaling theory suggests that advertising traits must be costly to their bearer; thus, only individuals of high phenotypic quality can exhibit maximal expression of these traits. Males of the sexually, dichromatic house sparrow Passer domesticus have a black throat patch that functions as a badge of status. Badge size increases with age and decreases with advancing fledging date in yearling males; thus, badge size was larger in older individuals even though age differences were small. Badge size also increased with physical condition independent of age. Badge size functions as an honest signal, possibly because there are costs involved in its production. Males with enlarged badges acquired more nest sites than either control males or males with reduced badges. However, males with enlarged badges possessing a nest site raised fewer fledglings per year than did males with reduced badges, suggesting that cheating has no selective benefit. -from Author",115,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,13
true,https://api.elsevier.com/content/abstract/scopus_id/0027707849,SCOPUS_ID:0027707849,2-s2.0-0027707849,Spermatophore size in bushcrickets: comparative evidence for nuptial gifts as a sperm protection device,Wedell N.,Evolution,00143820,47,4,1203-1212,1993-01-01,1993,10.1111/j.1558-5646.1993.tb02147.x,"Male bushcrickets provide females with a nuptial gift, a spermatophylax, which is transferred to females at mating along with the sperm-containing ampulla. Analysis of comparative data of 28 species of bushcrickets (Orthoptera: Tettigoniidae), reveals that male spermatophore size (spermatophylax and ampulla weight) is positively correlated with female refractory period, which, in turn, correlates with male fertilization success. Gift size (the spermatophylax) covaries with ejaculate size (the ampulla), consistent with the hypothesis that it serve as a sperm protection device. There is no significant correlation between any measure of female fecundity and male spermatophylax size, ie variation in spermatophore size among bushcrickets is better explained by a mating-effort function than a paternal investment function. -from Author",103,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,14
true,https://api.elsevier.com/content/abstract/scopus_id/0027707396,SCOPUS_ID:0027707396,2-s2.0-0027707396,Cost of reproduction in Polemonium viscosum: phenotypic and genetic approaches,Galen C.,Evolution,00143820,47,4,1073-1079,1993-01-01,1993,10.1111/j.1558-5646.1993.tb02136.x,"Measured the effect of early reproduction on subsequent growth and survival in the alpine perennial wildflower, Polemonium viscosum. A significant phenotypic cost of early reproduction characterized the study population. Plants that flowered after only one year's growth had twice as many leaves and 25% more shoots than nonflowering individuals of equal age. However, early flowering decreased leaf number by 18% in the subsequent year and survivorship by 20% after two years relative to changes in leaf number and survival of nonflowering plants. For such trade-offs to shape the further evolution of reproductive schedules, flowering probability and those age-specific components of plant size that represent the energetic currency for reproductive costs must be heritable. Although families showed significant heterogeneity in the probability of early flowering, most (62%) entirely failed to flower. Moreover, phenotypic variation in vegetative size components at ages 1 and 2 had little genetic basis. Only at ages 3 and 4, after vegetative and demographic costs of early reproduction had been incurred, did vegetative size components (leaf length and number, and shoot number) vary significantly among families. -from Author",31,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,15
true,https://api.elsevier.com/content/abstract/scopus_id/0027707266,SCOPUS_ID:0027707266,2-s2.0-0027707266,Female reproductive effort depends on the degree of ornamentation of their mates,De Lope F.,Evolution,00143820,47,4,1152-1160,1993-01-01,1993,10.1111/j.1558-5646.1993.tb02142.x,"Females of the monogamous barn swallow Hirundo rustica adjust their reproductive effort to the attractiveness of their mates. Experimental manipulation of male tail length, a trait currently subject to a directional female mating preference, affected reproductive effort by females in single broods as well as their decision on the seasonal number of clutches. Female barn swallows assess the quality of their mates throughout the reproductive season and adjust their reproductive decisions accordingly. -from Authors",164,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,all,All Open Access,16
true,https://api.elsevier.com/content/abstract/scopus_id/0027707116,SCOPUS_ID:0027707116,2-s2.0-0027707116,Phenotypic plasticity in Polygonum persicaria. II. Norms of reaction to soil moisture and the maintenance of genetic diversity,Sultan S.E.,Evolution,00143820,47,4,1032-1049,1993-01-01,1993,10.1111/j.1558-5646.1993.tb02133.x,"Examined genotypes from two natural populations of Polygonum persicaria, one from a relatively homogeneous, moderately moist site, and one from a site in which severe drought and root flooding occur within single growth seasons. Norms of reaction (phenotypic response curves) were determined for a random sample of eight and ten cloned genotypes, respectively, from each of the populations over a controlled moisture gradient ranging from drought to flooding. Genotypes of both populations exhibited marked allocational and morphological plasticity in characters relating to plant function at both low moisture availability and flooded soil, including root characters that directly affect plant water status. Associated with this plasticity was the ability of all genotypes to survive and reproduce across the entire range of moisture conditions: individual genotypes possess a remarkable degree of ecological tolerance. This tolerance was equally broad in genotypes from both populations, although only one population encounters soil flooding in its native site. (See also 95L/02323 and 02351). -from Authors",133,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,all,All Open Access,17
true,https://api.elsevier.com/content/abstract/scopus_id/0027706301,SCOPUS_ID:0027706301,2-s2.0-0027706301,Phenotypic plasticity in Polygonum persicaria. I. Diversity and uniformity in genotypic norms of reaction to light,Sultan S.E.,Evolution,00143820,47,4,1009-1031,1993-01-01,1993,10.1111/j.1558-5646.1993.tb02132.x,"The norms of reaction (phenotypic responses) of 20 cloned genotypes from two natural populations of the annual Polygonum persicaria were determined over a broad range of controlled light environments (8-100% full sun). As a result of the functional similarity of genotypes conferred by both phenotypic plasticity and interaction among characters, morphologically diverse genotypes within each population shared equivalent reproductive fitnesses across the full range of light environments. Enormous fitness differentials did result from light treatment itself, however. Such environmentally evoked fitness differences would act to promote maintenance of genetic diversity. (See also 95L/02324 and 02351). -from Authors",176,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,all,All Open Access,18
true,https://api.elsevier.com/content/abstract/scopus_id/0027704789,SCOPUS_ID:0027704789,2-s2.0-0027704789,The effects of population size and plant density on outcrossing rates in locally endangered Salvia pratensis,Van Treuren R.,Evolution,00143820,47,4,1094-1104,1993-01-01,1993,10.1111/j.1558-5646.1993.tb02138.x,"Multilocus outcrossing rates were estimated in natural and experimental populations of Salvia pratensis, an entomophilous, gynodioecious, protandrous perennial. Male steriles were used to check the estimation procedure of outcrossing rates in hermaphrodites. Estimates of out-crossing rates in hermaphroditic plants ranged from 38.2-81.8% in natural populations and from 71.5-95.5% in experimental populations. No correlations were found between outcrossing rates and population size, but outcrossing in hermaphrodites was promoted by high plant densities and low frequencies of male steriles. -from Authors",115,Journal,ar,Article,100,4,4,22104,undefined,1,TRUE,all,All Open Access,19
true,https://api.elsevier.com/content/abstract/scopus_id/0027704507,SCOPUS_ID:0027704507,2-s2.0-0027704507,Pollen aperture polymorphism and gametophyte performance in Viola diversifolia,Dajoz I.,Evolution,00143820,47,4,1080-1093,1993-01-01,1993,10.1111/j.1558-5646.1993.tb02137.x,"The more apertures a pollen grain has, the more quickly it germinates but few-apertured pollen grains have faster growing pollen tubes and longer life expectancies. The proportions of the different pollen morphs, together with pollen tube growth rates, may be inherited traits based on differences among maternal families. Different pollen morphs are probably favored in different pollination ecology situations. Production of several pollen morphs by the same individual could therefore be evolutionarily advantageous. -from Authors",46,Journal,ar,Article,100,3,3,22104,undefined,1,TRUE,all,All Open Access,20
true,https://api.elsevier.com/content/abstract/scopus_id/0027525716,SCOPUS_ID:0027525716,2-s2.0-0027525716,Patterns and levels of pollen-mediated gene flow in Lathyrus latifolius,Godt M.J.W.,Evolution,00143820,47,1,98-110,1993-01-01,1993,10.1111/j.1558-5646.1993.tb01202.x,"Fractional paternity procedures were used to examine patterns of pollen movement over two years within two sites of Lathyrus latifolius, a bumblebee-pollinated, self-compatible perennial legume. Distributions of gene movement distances within sites differed significantly from that expected under random mating. Mean gene movement was 14 m. On average, 17.6% (range 0-52%) of matings occurred within a flowering patch. Outcrossing rates ranged from 0.87-0.90 across sites and years. Significant heterogeneity occurred among maternal individuals with respect to outcrossing and immigration rates, indicating that mating patterns were idiosyncratic to each plant. Apparent rates of pollen flow into the sites ranged from 5-15%, while estimates of total pollen flow into sites were 16-46%. Significant increases in immigration rates between years were associated with decreases in the density of flowering plants. -from Authors",62,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,all,All Open Access,21
true,https://api.elsevier.com/content/abstract/scopus_id/0027524330,SCOPUS_ID:0027524330,2-s2.0-0027524330,Speciation in North American chickadees: I. Patterns of mtDNA genetic divergence,Gill F.B.,Evolution,00143820,47,1,195-212,1993-01-01,1993,10.1111/j.1558-5646.1993.tb01210.x,"The author surveyed mitochondrial DNA haplotype divergence within and between populations of six species of North American chickadees (Parus, Subgenus Poecile) with the following results. 1) Genotype diversities (range 0.3-0.7) and low nucleotide diversities (range 3 to 27 × 10-4) within populations were typical of known vertebrates. 2) The two widespread, northern species (atricapillus and hudsonicus) exhibit little mtDNA genetic differentiation throughout their previously glaciated continental distributions, most likely because of recent, postglacial range expansions. 3) Newfoundland populations of atricapillus and maritime province (Newfoundland plus Nova Scotia) populations of hudsonicus have distinct mtDNA haplotypes which differ from continental haplotypes by single restriction site changes. 4) Haplotypes of the southeastern US species P. carolinensis divided into eastern and western sets which have diverged by 3%. 5) Allopatric populations of the southwestern species sclateri and gambeli exhibit divergences of 1% and 3% respectively. 6) Prevailing interspecific divergence distances of 3-7% suggest speciation early in the Pleistocene rather than during late glaciations. 7) Phylogenetic analyses suggest that North American taxa include two clades, hudsonicus-rufescens-sclateri versus carolinensis-atricapillus-gambeli and the carolinensis and atricapillus are not sister species. -from Authors",115,Journal,ar,Article,100,3,3,22104,undefined,0,FALSE,NA,NA,22
true,https://api.elsevier.com/content/abstract/scopus_id/0027508588,SCOPUS_ID:0027508588,2-s2.0-0027508588,Differential avoidance of coral snake banded patterns by free- ranging avian predators in Costa Rica,Brodie E.,Evolution,00143820,47,1,227-235,1993-01-01,1993,10.1111/j.1558-5646.1993.tb01212.x,Provides direct field evidence that coral snake banded patterns are avoided by free-ranging avian predators and supports theoretical predictions about mimicry systems involving deadly models. -from Author,215,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,23
true,https://api.elsevier.com/content/abstract/scopus_id/0027503771,SCOPUS_ID:0027503771,2-s2.0-0027503771,"Evolution of social behavior in a resource-rich, structured environment: selection experiments with medaka (Oryzias latipes)",Ruzzante D.E.,Evolution,00143820,47,2,456-470,1993-01-01,1993,10.1111/j.1558-5646.1993.tb02106.x,"Presents evidence that schooling, social tolerance, and agonistic behavior in medaka are altered as an indirect result of selection on growth in two environments that differed in the intensity of social interactions required to obtain access to food. Results are interpreted in terms of a hypothesized stimulus-response threshold level for agonistic responses to conspecifics. This threshold, which is altered by selection on growth, could provide a common causal (genetic) link between growth and the observed aspects of social behavior. The probability of no change in threshold appears to be low. -from Authors",49,Journal,ar,Article,100,2,2,22104,undefined,0,FALSE,NA,NA,24
true,https://api.elsevier.com/content/abstract/scopus_id/0027503713,SCOPUS_ID:0027503713,2-s2.0-0027503713,Evolutionary adaptation to temperature. II. Thermal niches of experimental lines of Escherichia coli,Bennett A.F.,Evolution,00143820,47,1,1-12,1993-01-01,1993,10.1111/j.1558-5646.1993.tb01194.x,"Groups of replicated lines of the bacterium Escherichia coli were propagated for 2000 generations at constant 32, 37, or 42°C, or in an environment that alternated between 32 and 42°C. Here, the authors examine the performance of each group across a temperature range of 12-44°C measuring the temperatures over which each line can maintain itself in serial dilution culture (the thermal niche). Thermal niche was not affected by selection history: average lower and upper limits remained about 19 and 42°C for all groups. No significant differences among groups were observed in rate of extinction at more extreme temperatures. Increases in mean fitness were temperature specific, with the largest increase for each group occurring near its selected temperature. Thus, the temperature at which mean fitness relative ot the ancestor was greatest (the thermal optimum) diverged by c10°C for the groups selected at constant 32°C versus constant 42°C. Tradeoffs in relative fitness (decrements relative to the ancestor elsewhere within the thermal niche) did not necessarily accompany fitness improvements. (See also 92L/06764). -from Authors",152,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,all,All Open Access,25
true,https://api.elsevier.com/content/abstract/scopus_id/0027498705,SCOPUS_ID:0027498705,2-s2.0-0027498705,Asymmetric competition in mixed populations of tadpoles of the hybridogenetic Rana esculenta complex,Semlitsch R.D.,Evolution,00143820,47,2,510-519,1993-01-01,1993,10.1111/j.1558-5646.1993.tb02110.x,"Hybridogenetic Rana esculenta tadpoles display tolerance to extreme environmental conditions and fit criteria of the ""general-purpose' genotype. A trade-off between generality and competitive ability is assumed to occur in asexual species. This experiment aimed to test the competitive ability of hemiclonal hybrid Rana esculenta tadpoles relative to the parental species Rana lessonae. Survival of R. esculenta was higher than for R. lessonae tadpoles, but did not differ among densities. Body size at metamorphosis was the same between genotypes, but decreased with increasing density. Larval period was not affected by density, but R. esculenta tended to metamorphose earlier than R. lessonae. Percentage of individuals metamorphosing was higher for R. esculenta at both medium and high densities, but the same as R. lessonae at low density. The percentage of hybrids metamorphosing was 9% above the responses of single genotype populations at the highest density. The percentage of R. lessonae metamorphosing was 12% below the responses of single genotype populations at the density. Hybrid success in this experiment further supports the criterion of a ""general-purpose' genotype without assumptions of reduced competitive ability. -from Author",60,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,26
true,https://api.elsevier.com/content/abstract/scopus_id/0027487689,SCOPUS_ID:0027487689,2-s2.0-0027487689,"The effect of birth date on fitness of female dwarf perch, Micrometrus minimus (Perciformes: Embiotocidae)",Schultz E.T.,Evolution,00143820,47,2,520-539,1993-01-01,1993,10.1111/j.1558-5646.1993.tb02111.x,"Measured phenotypic selection on female birth date in this viviparous teleost fish by sampling birth-date cohorts over time in Tomales Bay, California. Four episodes of selection were measured: survival from birth to first reproduction, reproductive success in the first breeding season, survival to second reproduction, and reproductive success in the second season. Birth date had a significant impact on fitness in the first two episodes. Early born females were more successful in their first breeding season than late born females (directional selection on birth date), but early born females were less likely to survive the period between birth and first reproduction, relative to females born in the middle of the season (stabilizing selection on birth date). -from Author",67,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,27
true,https://api.elsevier.com/content/abstract/scopus_id/0027461006,SCOPUS_ID:0027461006,2-s2.0-0027461006,Laboratory evolution of longevity and reproductive fitness components in male fruit flies: mating ability,Service P.M.,Evolution,00143820,47,2,387-399,1993-01-01,1993,10.1111/j.1558-5646.1993.tb02101.x,"Populations of Drosophila melanogaster that had been selected for divergent rates of senescence were compared with respect to age-specific male mating ability. The competitive mating ability of males from populations with delayed senescence was inferior to that of males from populations with higher rates of senescence when males were young. This relationship was reversed when males were older. For noncompetitive mating ability and for recovery of fertility after an exhaustive mating bout, there was no difference between populations with different rates of senescence when males were young, but when males were older, flies from populations selected for delayed senescence again had superior mating ability. Results are consistent with the hypothesis that antagonistic gene action between early- and late-life fitness components influences the evolution of senescence in these populations. -from Author",35,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,28
