@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number
true,https://api.elsevier.com/content/abstract/scopus_id/5344246029,SCOPUS_ID:5344246029,2-s2.0-5344246029,How far can a hawk's beard fly? Measuring and modelling the dispersal of Crepis praemorsa,Skarpaas O.,Journal of Ecology,00220477,92,5,747-757,2004-10-01,October 2004,10.1111/j.0022-0477.2004.00915.x,"1. We measured and modelled the dispersal of a wind-dispersed herb, the leafless hawk's beard (Crepis praemorsa, Asteraceae), using a combination of measurement techniques, selected empirical models and mechanistic models originally developed for trees. 2. Dispersal was measured by releasing individual seeds and by placing seed traps around an experimentally created point source of seeding plants. Dispersal distances varied considerably between the experiments. In the seed releases, dispersal distances were positively related to horizontal wind speed (linear regression, P < 0.001) and, under favourable conditions, many seeds dispersed over several metres, with a few at > 30 m. 3. Four empirical models (the inverse power (IP), the negative exponential (NE), Bullock & Clarke's mixed model (MIX) and Clark et al.'s 2Dt model) were fitted to the data. IP and NE models often failed to accommodate the shape of the empirical distribution of dispersal distances, and the MIX model, although extremely flexible, tended to overfit the data. The 2Dt model was, however, flexible and realistic in each experiment. Nevertheless, the parameter values for all of the empirical models varied dramatically between experiments; no set of parameter values predicted the observed dispersal distances under all conditions. 4. Two mechanistic models (Greene & Johnson's analytical model (GJ) and Nathan et al.'s individual-based simulation model (NSN)), originally developed for trees, were parameterized using independent data and parameter values from the literature. Although the NSN model provided a poor fit for the seed trap experiment, it performed almost as well as the best empirical models in the seed release experiments. Its predictions were further improved by including convection, and predicted dispersal > 30 m corresponded closely with our observations. The prediction of low (< 1%) dispersal > 200 m requires further validation. 5. We conclude that dispersal models for wind-dispersed trees can be adapted for herbs with different dimensions and diaspore characteristics. Mechanistic simulations are superior because they are robust to environmental heterogeneity, as well as being informative in terms of understanding and predicting the effects of species characteristics and ecological factors on dispersal distances. Future empirical studies are needed at a wide range of environmental conditions, with careful measurement of conditions such as the strength and variability of horizontal and vertical wind speeds.",38,Journal,ar,Article,100,4,4,Asteraceae | Dispersal experiments | Dispersal models | Leafless hawk's beard (Crepis praemorsa) | Wind dispersal,29602,undefined,0,FALSE,NA,NA,25
true,https://api.elsevier.com/content/abstract/scopus_id/5344244806,SCOPUS_ID:5344244806,2-s2.0-5344244806,"A simple mechanistic model of seed dispersal, predation and plant establishment: Janzen-Connell and beyond",Nathan R.,Journal of Ecology,00220477,92,5,733-746,2004-10-01,October 2004,10.1111/j.0022-0477.2004.00914.x,"1. Although, in nature, seed dispersal usually declines with distance from the source, seedling establishment patterns are highly variable. An increase in seed survival can lead to either hump-shaped (Janzen-Connell (J-C) pattern) or declining (Hubbell pattern) establishment with distance from seed source, but declining establishment can also be generated if survival decreases with distance (McCanny pattern). Pathogens and seed predators are considered to be major mortality agents structuring recruitment patterns, but it is unclear how well predation alone can explain variation in these patterns. 2. We introduce a simple mechanistic model showing that distance and density-dependent seed predation can generate all of the observed recruitment patterns. Our approach provides the first mathematical reconstruction of conceptual models previously considered to be based on contrasting underlying mechanisms. Three easily measurable quantities (the proportion of seeds escaping predation at the source, and the mean distance from the source of dispersed seeds and of predators' activity) can be used to test for consistency with the J-C pattern. The association between recruitment patterns and plant (dispersal) and animal (predation) characteristics is robust with respect to parameter values and various functional forms. 3. The model shows that the J-C pattern can occur only if the mean distance over which predators are active is lower than that over which seeds are dispersed, corresponding to a system with host-specific, or immobile, seed predators (often invertebrates) that are restricted to areas of high seed density near adult plants, and therefore selecting for longer dispersal distances of seeds. 4. The Hubbell pattern is generated by the model when dispersal and predation distances are of equivalent magnitudes. The McCanny pattern emerges if more generalized, or more mobile, seed predators (often vertebrates) are attracted to the adult trees but also tend to forage farther away, thereby selecting for short dispersal distances that generate high densities needed to satiate seed predators. 5. The model also predicts that the total number of seeds surviving predation is lowest at intermediate distances, suggesting that distance-dependent predation promotes either short or long dispersal distances, or both (dimorphism).",136,Journal,ar,Article,100,2,2,Dimorphism | Janzen-Connell model | Minimal models | Plant recruitment | Predator satiation | Seed survival,29602,undefined,1,TRUE,all,All Open Access,26
true,https://api.elsevier.com/content/abstract/scopus_id/5344243827,SCOPUS_ID:5344243827,2-s2.0-5344243827,Effect of dispersal capacity on forest plant migration at a landscape scale,Takahashi K.,Journal of Ecology,00220477,92,5,778-785,2004-10-01,October 2004,10.1111/j.0022-0477.2004.00927.x,"1. We studied the effects of seed dispersal mode and seed mass on the migration patterns of woody and herbaceous forest species in an artificial pine forest band growing on a former sand dune. Seven sites in the artificial forest, at least 44 years old, were selected at different distances from an adjacent natural forest (0.1-17.4 km). 2. Both the species richness and the abundance of forest species decreased with increasing distance from the natural forest, indicating that the migration of forest species is limited by seed dispersal. Plants using different seed dispersal modes showed differences in migration rate. 3. Ingested and adhesive species migrated into the artificial forest with the most success. In contrast, almost all the species utilizing other dispersal mechanisms (wind, hoarding or no dispersal mechanism) migrated only into sites near to the natural forest. This is likely to be due to low dispersal capacities. Ant-dispersed species were not found at all in the artificial forest. 4. Migration distances were calculated for 43 species with a frequency of ≥ 5% in at least one site in the artificial forest. Distances were based on the occurrence of the individual of each species furthest from the natural forest, and on the maximum abundance of that species in the artificial forest. The migration distances of the species did not correlate with their seed mass. 5. The dispersal efficiency is an important factor in migration of forest species on a landscape scale, and the migration ability is affected by dispersal mode rather than seed mass.",39,Journal,ar,Article,100,2,2,Colonization | Dispersal limitation | Dispersal mode | Landscape ecology | Seed mass | Species richness | Succession,29602,undefined,1,TRUE,all,All Open Access,27
true,https://api.elsevier.com/content/abstract/scopus_id/5344234853,SCOPUS_ID:5344234853,2-s2.0-5344234853,"Dispersal phenology of hydrochorous plants in relation to discharge, seed release time and buoyancy of seeds: The flood pulse concept supported",Boedeltje G.,Journal of Ecology,00220477,92,5,786-796,2004-10-01,October 2004,10.1111/j.0022-0477.2004.00906.x,"1. Restored floodplains and backwaters lacking a viable propagule bank, may need flood pulses to facilitate inward dispersal of diaspores. Temporal patterns of hydrochorous plant dispersal are, however, not well known. 2. Diversity and abundance of diaspores dispersed in a water body over 12 months were quantified using a 200 μm net in order to: (i) test for a relationship between discharge and the number of species and diaspores dispersed; (ii) examine the effect of seed buoyancy and seed release period on the length of the dispersal period; and (iii) test whether diaspores of species that disperse during a similar period of the year are characterized by similar dispersal and dormancy traits. 3. A total 359 188 individuals of 174 vascular species developed from 144 samples, with most (90%) from vegetative diaspores and only 10% from seeds. Mean number of species and diaspores varied between months in parallel with discharge levels. Stepwise multiple regression analysis showed that both seed buoyancy and seed release influenced dispersal periods. 4. In general, species that dispersed most diaspores in spring and summer had non-dormant seeds, a shorter seed release period and a shorter seed dispersal period than species whose dormant seeds dispersed in autumn and winter. Vegetative diaspores were dispersed on average over 8 months, indicating their importance to long-distance dispersal. Several species dispersed both generative and vegetative diaspores, often in different seasons. 5. Our results may assist the planning of regenerative processes in riverine wetlands at landscape scales, as dispersal phenology, and discharge rates must be taken into consideration. Vegetative diaspores may be more important than seeds, although the latter may extend the species dispersal period into other seasons. Temporal heterogeneity in diaspore dispersal influences the identity of diaspores reaching restored habitats.",186,Journal,ar,Article,100,5,5,Dormancy | Flow pulse | Hydrochory | Polychory | River restoration | Seed dispersal | Temporal dispersal | Vegetative dispersal | Wetland restoration,29602,undefined,1,TRUE,all,All Open Access,28
true,https://api.elsevier.com/content/abstract/scopus_id/5344232150,SCOPUS_ID:5344232150,2-s2.0-5344232150,Occurrence of non-mycorrhizal plant species in south Swedish rocky habitats is related to exchangeable soil phosphate,Olsson P.,Journal of Ecology,00220477,92,5,808-815,2004-10-01,October 2004,10.1111/j.0022-0477.2004.00912.x,"1. Plant species that do not typically form mycorrhiza are most likely to be successful under conditions where mycorrhizal fungi are not important for plant coexistence or where the costs of symbiosis outweigh the benefits. The relative occurrence of non-mycorrhizal species was investigated in relationship to exchangeable soil P in herbaceous vegetation, where arbuscular mycorrhizal (AM) associations are generally common. We investigated a total of 439 sites in rocky habitats with sparse vegetation and 110 meadows with dense vegetation. 2. In both rocky habitats and meadows, soil pH was inversely related to exchangeable P. In rocky habitats plant species richness increased greatly between pH 3 and 5 and was also inversely related to P. 3. Plant communities in rocky habitats contained a relatively larger proportion of non-mycorrhizal species than those in meadows. More non-mycorrhizal species occurred at high soil P in the rocky habitats, but no such relation was found in meadows. 4. Non-mycorrhizal species in rocky habitats were most common at low soil pH (high P availability). Plant species that thrived at extreme soil pH were often non-mycorrhizal. 5. The occurrence of fewer non-mycorrhizal plants in meadows than in rocky habitats supports the hypothesis that AM associations are more important in ecosystems with intense competition among plants. In rocky habitats, where abiotic stress may restrict photosynthesis more than nutrient limitation does, it is adaptive for plant species to utilize strategies other than mycorrhiza, particularly at low pH sites where P availability is likely to be adequate.",44,Journal,ar,Article,100,2,2,Arbuscular mycorrhiza | pH | Phosphorus | Plant coexistence | Plant strategies | Soil acidity | Species richness | Stress tolerance,29602,undefined,1,TRUE,all,All Open Access,29
true,https://api.elsevier.com/content/abstract/scopus_id/5344229460,SCOPUS_ID:5344229460,2-s2.0-5344229460,Height growth response of tree line black spruce to recent climate warming across the forest-tundra of eastern Canada,Gamache I.,Journal of Ecology,00220477,92,5,835-845,2004-10-01,October 2004,10.1111/j.0022-0477.2004.00913.x,"1. The northward expansion of the boreal forest vegetation zone is generally predicted under a warmer doubled CO2, but the delay associated with vegetation development processes often has been overlooked. In the subarctic forest-tundra of northern Québec, reforestation of tundra uplands appears currently limited by the poor reproductive capacity of shrubby black spruce (Picea mariana), and the development of erect stems through accelerated height growth should be the first registered response to 20th century climate warming. The subarctic forest-tundra is characterized by small- and large-scale heterogeneity in topography, vegetation structure and climate. This spatial heterogeneity, added to the complexity of tree growth-climate relationships, can cause various growth responses of subarctic tree line black spruce to 20th century climate change. 2. Twenty spruce populations at subarctic tree lines and seven isolated clones at the species limit were sampled along a > 300-km latitudinal transect from the southern forest-tundra to the shrub tundra. Height growth patterns of black spruce at tree line and above tree line were examined (i) over their life span, using dendrochronological dating of stem cross-sections, and (ii) for the recent decades, using leader shoot elongation measurements. Indexed elongation chronologies were compared with regional climate data. 3. Height growth of tree line trees generally decreased with increasing latitude. However, tree line trees in the northern forest-tundra have experienced an acceleration of height growth since the 1970s, with their growth comparable to that of trees in the southern forest-tundra. Height growth response of spruce trees appeared increasingly delayed from the northern forest-tundra to the species limit. Above the subarctic tree line, wind-exposed conditions obscured the decrease in height growth with latitude observed for tree line trees. 4. Leader shoot elongation of spruce trees established on tundra hilltops appeared more controlled by summer heat sums than those at tree line all over the forest-tundra, except at the arctic tree line. Winter precipitation also was linked to leader shoot elongation in some forest-tundra sites. The increasing snow cover associated with recent warming appeared to have reduced the shoot elongation of spruce at forest margins showing the steepest slopes, hence subjected to snow overloading. 5. In the northern forest-tundra sites, the recent increase in height growth and positive trend in leader shoot elongation, consistent with a 1990s' increase in heat sums, point to the development of spruce krummholz into erect growth forms. In the southern forest-tundra, reforestation of tundra hilltops and northward expansion of the boreal forest predicted under doubled CO2 conditions could be delayed, as suggested by suppressed height growth of spruce above tree line.",109,Journal,ar,Article,100,2,2,Boreal forest | Climate change | Dendrochronology | Forest-tundra | Krummholz | Picea mariana | Shoot elongation | Snow cover | Stem analysis | Wind-exposure,29602,undefined,1,TRUE,all,All Open Access,30
true,https://api.elsevier.com/content/abstract/scopus_id/5344222811,SCOPUS_ID:5344222811,2-s2.0-5344222811,The influence of spatial patterns of damping-off disease and arbuscular mycorrhizal colonization on tree seedling establishment in Ghanaian tropical forest soil,Hood L.,Journal of Ecology,00220477,92,5,816-823,2004-10-01,October 2004,10.1111/j.0022-0477.2004.00917.x,"1. Milicia regia (Moraceae) is a dioecious light-demanding (Pioneer) timber tree of West Africa. Experiments in shadehouses were used to examine the influence of light and soil source (beneath and away from conspecific adults) on mortality and growth of its seedlings in relation to fungal pathogens and arbuscular mycorrhizal (AM) colonization. 2. The experiment in Ghana included treatments for light (2% and 20% of unshaded irradiance), three soil sources (under female, under male and 200 m distant from adults), and two different fungicide treatments. 3. The results showed significant effects of irradiance, soil source and fungicide on both seedling mortality and accumulated biomass. Biomass was greater and mortality reduced at higher irradiance. Fungicide application reduced mortality in 2% irradiance, but had no significant effects at 20%, although AM infection of seedlings grown in soils from beneath adults was severely reduced. Mortality was greatest in soil from beneath female trees and least in soil distant from adult conspecifics. However, biomass in 20% irradiance was greater in soil from beneath females, possibly because of enhanced AM colonization: seedlings had a significantly higher percentage root length colonized by AM fungi beneath adult conspecifics, and biomass accumulation was significantly correlated with root length colonized by AM fungi. 4. There were significant interactions amongst light, soil source and fungicide treatments that attest to the complexity of spatial effects on seedling establishment in tropical forest. Whilst there was clear evidence of pathogen-mediated effects that provides support for Janzen-Connell spacing mechanisms, and escape from the parent tree increases the chances of arriving in gaps, spatial differences in AM fungal communities may act in the opposite direction and enhance seedling growth close to adult conspecifics. 5. The complexity of interactions between abiotic and biotic factors and the way in which these factors can vary spatially to affect seedling recruitment may be an important factor contributing to the maintenance of tree species diversity in tropical forests.",67,Journal,ar,Article,100,3,3,Arbuscular mycorrhizal fungi | Irradiance | Milicia regia | Soil fungal pathogens | Spatial effects | Tropical forest | West Africa,29602,undefined,1,TRUE,all,All Open Access,31
true,https://api.elsevier.com/content/abstract/scopus_id/5344222083,SCOPUS_ID:5344222083,2-s2.0-5344222083,Plant community development is affected by nutrients and soil biota,De Deyn G.B.,Journal of Ecology,00220477,92,5,824-834,2004-10-01,October 2004,10.1111/j.0022-0477.2004.00924.x,"1. Plant community development depends to a great extent on the availability of soil nutrients, but recent studies underline the role of symbiotic, herbivorous and pathogenic soil biota. We tested for interactions between these biotic and abiotic factors by studying the effects of additional nutrients and the removal of soil biota on the replacement of grassland plant species typical of different successional stages. 2. Species representing each of the early, mid and target phases of secondary succession in a grassland community (four per phase) were grown in mid-successional grassland soil. The mixed plant communities were grown in sterilized and non-sterilized soil, at three nutrient supply levels. The distribution of shoot biomass over the different plant species, and the total root biomass, were determined, as well as the composition of nematode and microarthropod communities and soil decomposition rates. 3. The effect of nutrient supply on plant community composition depended on soil sterilization. In sterilized soil, the plant community was initially dominated by grasses that increased in dominance even without fertilization. In non-sterilized soil, the plant community was more diverse and grass dominance decreased over time, except with high fertilization. Fertilization enhanced the productivity of the plant community in sterilized and, to a greater extent, in non-sterilized soil. 4. The abundance of root-feeding nematodes was positively related to increased root biomass, pointing to a strong bottom-up control. Increased levels of nutrient supply were associated with reduced abundance of omnivorous nematodes, the cause of this reduction being less clear. Increased soil fertility altered the functional diversity of the soil nematode community, which might, in the longer term, also affect their feedback effects on the plant community. 5. Increased nutrient supply reduced soil decomposition activity in the non-sterilized soil, but not in the sterilized soil. 6. Our results imply that soil biota may reduce the effects of nutrient supply on plant dominance. Incorporating the effects of soil biota on plant species interactions into studies on succession, plant species diversity and restoration may therefore considerably increase our understanding of the observed plant community patterns.",186,Journal,ar,Article,100,3,3,Grassland restoration | Plant diversity | Plant-soil feedback | Soil fertility | Soil invertebrates | Succession,29602,undefined,1,TRUE,all,All Open Access,32
true,https://api.elsevier.com/content/abstract/scopus_id/4043076529,SCOPUS_ID:4043076529,2-s2.0-4043076529,Geranium purpureum Vill.,Tofts R.,Journal of Ecology,00220477,92,4,720-731,2004-08-01,August 2004,10.1111/j.0022-0477.2004.00909.x,NA,5,Journal,re,Review,100,1,1,NA,29602,undefined,1,TRUE,all,All Open Access,33
true,https://api.elsevier.com/content/abstract/scopus_id/3943113040,SCOPUS_ID:3943113040,2-s2.0-3943113040,"Disturbance and regeneration dynamics of an old-growth North Patagonian rain forest in Chiloé Island, Chile",Gutiérrez A.,Journal of Ecology,00220477,92,4,598-608,2004-08-01,August 2004,10.1111/j.0022-0477.2004.00891.x,"1 Few studies have addressed the mechanisms of coexistence of shade-tolerant and intolerant tree species in the canopy of old-growth, lowland rain forests of southern South America. We explored the hypothesis that their forest dynamics result from frequent, single tree-fall gap episodes. 2 We analysed the disturbance regime and assessed the regeneration modes of shade-tolerant and intolerant canopy trees in a lowland, old growth North Patagonian rain forest in Chiloé Island (42° S) using dendroecological methods. 3 Dominant canopy trees were the shade-intolerant Nothofagus nitida (Fagaceae), Drimys winteri (Winteraceae) and the tolerant Podocarpus nubigena (Podocarpaceae). The oldest individuals, however, were represented by Saxegothaea conspicua, Podocarpaceae (shade tolerant > 498 years) and Weinmannia trichosperma, Cunoniaceae (intolerant > 382 years). Shade-tolerant species have regenerated continuously for the past 400 years, but recruitment of shade-intolerant species has increased only in the past 50 years. These regeneration patterns suggest a lack of catastrophic disturbance, at least since 1650. 4 Analysis of tree radial growth patterns revealed frequent moderate releases of both shade-tolerant and intolerant tree species, consistent with frequent small-scale disturbances, such as individual tree-fall gaps. Increased releases, peaking in 1940 and followed by enhanced recruitment, may be a consequence of individual tree-falls induced by low-intensity windstorms or limited selective logging. Such disturbances have occurred for at least 250 years, but have had little overall effect on stand structure and canopy composition. 5 The replacement and coexistence of shade-tolerant and intolerant tree species in the canopy of this North Patagonian forest can be explained by frequent small-scale disturbances (i.e. gap-phase dynamics) and by the absence of large-scale natural or anthropogenic disturbances over the past four centuries.",57,Journal,ar,Article,100,3,3,Dendroecology | Disturbance regimes | Gap-phase dynamics | Regeneration modes | Shade-tolerance | Species coexistence | Temperate rain forest | Tree-fall gaps,29602,undefined,1,TRUE,all,All Open Access,34
true,https://api.elsevier.com/content/abstract/scopus_id/3943102159,SCOPUS_ID:3943102159,2-s2.0-3943102159,Demographic analysis of dormancy and survival in the terrestrial orchid Cypripedium reginae,Kéry M.,Journal of Ecology,00220477,92,4,686-695,2004-08-01,August 2004,10.1111/j.0022-0477.2004.00885.x,"1 We use capture-recapture models to estimate the fraction of dormant ramets, survival and state transition rates, and to identify factors affecting these rates, for the terrestrial orchid Cypripedium reginae. We studied two populations in West Virginia, USA, for 11 years and investigated relationships between grazing and demography. Abe Run's population was small, with moderate herbivory by deer and relatively constant population size. The population at Big Draft was of medium size, with heavy deer grazing, and a sharply declining number of flowering plants up to the spring before our study started, when the population was fenced. 2 We observed dormant episodes lasting from 1 to 4 years. At Abe Run and Big Draft, 32.5% and 7.4% of ramets, respectively, were dormant at least once during the study period for an average of 1.6 and 1.3 years, respectively. We estimated the annual fraction of ramets in the dormant state at 12.3% (95% CI 9.5-15.8%) at Abe Run and at 1.8% (95% CI 1.2-2.6%) at Big Draft. Transition rates between the dormant, vegetative and flowering life-states did not vary between years in either population. Most surviving ramets remained in the same state from one year to the next. Survival rates were constant at Abe Run (0.96, 95% CI 0.93-0.97), but varied between years at Big Draft (0.89-0.99, mean 0.95). 3 At Big Draft, we found neither a temporal trend in survival after cessation of grazing, nor relationships between survival and the number of spring frost days or cumulative precipitation during the current or the previous 12 months. However, analysis of precipitation on a 3-month basis revealed a positive relationship between survival and precipitation during the spring (March-May) of the previous year. 4 Relationship between climate and the population dynamics of orchids may have to be studied with a fine temporal resolution, and considering possible time lags. Capture-recapture modelling provides a comprehensive and flexible framework for demographic analysis of plants with dormancy.",67,Journal,ar,Article,100,2,2,Capture-recapture | Climate | Cypripedium reginae | Demographic analysis | Dormancy | Herbivory | Lag | Population dynamics | Survival,29602,undefined,1,TRUE,all,All Open Access,35
true,https://api.elsevier.com/content/abstract/scopus_id/3943101469,SCOPUS_ID:3943101469,2-s2.0-3943101469,Why do pollination generalist and specialist plant species show similar reproductive susceptibility to habitat fragmentation?,Ashworth L.,Journal of Ecology,00220477,92,4,717-719,2004-08-01,August 2004,10.1111/j.0022-0477.2004.00910.x,"1 Although reproductive success of pollination specialist plants has been predicted to be more sensitive to habitat fragmentation than that of generalist plants, recent results indicate that effects do not differ between plants with different degrees of specialization. 2 We provide an explanation for such unexpected results by linking evidence that specialization of plant-pollinator interactions is asymmetric to observations that generalist pollinators are less affected by habitat fragmentation. 3 Plant specialization cannot therefore be considered in isolation from the degree of specialization of the mutualist partners. Evaluation of both sides of the mutualistic interaction will yield insights into the mechanisms behind species' responses to habitat fragmentation.",137,Journal,re,Review,100,4,4,Asymmetric interactions | Extinction risk | Habitat fragmentation | Mutualism disruption | Niche breadth | Plant reproductive success | Plant-animal mutualism | Pollination specialization | Reproductive susceptibility,29602,undefined,1,TRUE,all,All Open Access,36
true,https://api.elsevier.com/content/abstract/scopus_id/3943097415,SCOPUS_ID:3943097415,2-s2.0-3943097415,Initiation and maintenance of vegetation mosaics in an Arctic salt marsh,Mclaren J.,Journal of Ecology,00220477,92,4,648-660,2004-08-01,August 2004,10.1111/j.0022-0477.2004.00897.x,"1 Vegetation mosaics of grassland and exposed soil are often the outcome of intense herbivory and represent alternate stable states, although the vegetational and soil processes that both initiate and maintain the states in response to herbivory are poorly understood. 2 The vegetation mosaic resulting from grubbing by geese was examined on the intertidal flats at La Pérouse Bay, Manitoba. Soil properties of the alternate states were measured in conjunction with the ability of transplanted tillers of Puccinellia phryganodes to grow in exposed soil and intact swards. Simulated grubbed patches (2.5-40 cm diameter) were prepared at three sites and the soil properties and inward clonal growth of the grass in each patch were examined during two growing seasons. 3 Where an organic layer was still present on exposed areas, soil properties were similar to those in the rooting zone beneath intact swards, except that soils were hyper-rather than hyposaline. Older exposed mineral soils, where the organic layer had been eroded, were similarly hypersaline, but were also low in soil moisture and total nitrogen, and compacted with a low infiltration rate. Transplanted tillers survived in intact swards, but few survived in any hypersaline soils. 4 Changes in soil properties over two seasons depended on size of experimentally created patches. Again, high salinities developed in soils of the larger patches, and there was a loss of nitrogen and soil moisture and an increase in bulk density with increasing patch size. Although inward clonal growth of P. phryganodes took place from plot perimeters, this is likely to be curtailed by high salinities in plots over 20 cm diameter. 5 As in tropical Africa, intense herbivory can lead to an alternate stable state in this Arctic salt marsh. Small patches of exposed soil are characterized by deteriorating soil conditions and the inability of vegetation to re-establish. As patches coalesce with continued herbivory, an ecological sere (the intertidal salt marsh) is lost.",32,Journal,ar,Article,100,2,2,Alternate stable state | Grubbing | Hypersalinity | Lesser snow goose | Puccinellia phryganodes,29602,undefined,1,TRUE,all,All Open Access,37
true,https://api.elsevier.com/content/abstract/scopus_id/3943096739,SCOPUS_ID:3943096739,2-s2.0-3943096739,Evidence for limiting similarity in a sand dune community,Stubbs W.,Journal of Ecology,00220477,92,4,557-567,2004-08-01,August 2004,10.1111/j.0022-0477.2004.00898.x,"1 We sought evidence among the plant species of a New Zealand sand dune community that limiting similarity controls the ability of species to coexist. Sampling was at four spatial scales, from a single point up to a scale of 50 m2. Twenty-three functional characters were measured on each of the species, covering the morphology of the shoot and root systems and nutrient status, and intended to represent modes of resource acquisition. 2 Patterns of association between plant species at the four scales were examined for any tendency for plants with similar functional characters to coexist less often than expected at random (e.g. if a point has three species, do they have notably different characters?) The observed results were compared with the patterns expected under a null model using a range of test statistics. 3 A test over all characters found that the mean dissimilarity between nearest-neighbour species in functional space, and the minimum dissimilarity, were greater than expected under the null model at the 0.5 × 0.5 m scale. This supports the MacArthur & Levins model, although the actual community did not show an even spread of species over functional space. 4 Limiting similarity effects were seen even more consistently in separate characters when within-species variation was taken into account to calculate measures of overlap. The characters involved were mainly those related to rooting patterns and leaf water control, and thus perhaps reflecting the acquisition of nutrients and/or water. 5 Our results seem to be amongst the most convincing support for the theory of limiting similarity, and the only example involving vegetative processes in plant communities. The characters involved suggest that species can more readily coexist if they differ in their water-use pattern, reducing competition between them.",302,Journal,ar,Article,100,2,2,Assembly rules | Coexistence mechanisms | Functional types | Niche limitation | Root characters,29602,undefined,1,TRUE,all,All Open Access,38
true,https://api.elsevier.com/content/abstract/scopus_id/3943091247,SCOPUS_ID:3943091247,2-s2.0-3943091247,Modelling effects of litter quality and environment on peat accumulation over different time-scales,Bauer I.,Journal of Ecology,00220477,92,4,661-674,2004-08-01,August 2004,10.1111/j.0022-0477.2004.00905.x,"1 A model was developed that simulates the production and decay of annual peat cohorts over time-scales from years to millennia. The model was used to investigate potential effects of environment and litter-quality related parameters on peat accumulation, and to examine how well past changes in net accumulation can be reconstructed from the peat core record. 2 Sensitivity analysis of the model indicates that the relative ability of different input parameters to increase peat accumulation changed over time. Short-term results, e.g. from litter decomposition studies, therefore cannot be extrapolated to predict peat accumulation over longer time-scales. 3 In simulations that examined the long-term development of static community types, peat accumulation responded more strongly to water table position in bogs than in fens. In several cases, the relative peat accumulation potential of different community types changed over time. 4 Successional change (fen to bog) increased or decreased net peat accumulation, depending on the water table of the simulated bog. If succession was accompanied by lowered water tables, modelled peatlands showed a net loss of organic matter over extended periods of time. Effects of decreased litter quality in drier communities were outweighed by decreased productivity and greater decomposition in the thicker acrotelm. 5 Plots of cumulative organic matter mass vs. age for simulated profiles were often 'concave', as predicted by models that assume continued decomposition of deep peat. However, simulations that involved community change violated the assumptions of such models, and reconstructed actual (net) rates of organic matter accumulation were unreliable in spite of excellent model fits. 6 Current peat accumulation models often assume that environmental change will affect productivity, but not the botanical composition of peatland communities. Over decadal and centennial time-scales, however, community change will probably play a key role in determining peatland responses to climate change. Results obtained here suggest that interactions between environmental and community-based controls are complex, and their net effect may not be predictable from current data. In order to develop predictive models that work over these time-scales, we need a better understanding of feedback mechanisms between hydrology, community composition, and organic matter accumulation in peatlands.",40,Journal,ar,Article,100,1,1,Litter quality | Palaeoecology | Peat accumulation | Peatland succession | Simulation modelling,29602,undefined,0,FALSE,NA,NA,39
true,https://api.elsevier.com/content/abstract/scopus_id/3943088456,SCOPUS_ID:3943088456,2-s2.0-3943088456,Local adaptation of the clonal plant Ranunculus reptans to flooding along a small-scale gradient,Lenssen J.,Journal of Ecology,00220477,92,4,696-706,2004-08-01,August 2004,10.1111/j.0022-0477.2004.00895.x,"1 Plant species are known to segregate along small-scale flooding gradients. We tested whether differences in flooding duration can also result in genetic differentiation in the clonal species Ranunculus reptans, which naturally grows in both a lakeside microhabitat and a landside microhabitat with shorter periods of flooding. 2 We compared traits related to fitness, and clonal life-history traits, of 432 plants representing nine genotypes from each microhabitat, grown without flooding or with short or long flooding duration. We also determined aerenchyma contents and carbohydrate use efficiencies during flooding in plants of these 18 genotypes. 3 In the flooding treatments, genotypes from the lakeside microhabitat produced significantly more rosettes and rooted rosettes than genotypes from the landside microhabitat. This indicates small-scale local adaptation to flooding duration in R. reptans. 4 Unexpectedly, genotypes from the landside microhabitat had a higher proportion of aerenchyma in their roots than those from the lakeside microhabitat. Carbohydrate use efficiency was high in all genotypes. These physiological traits cannot therefore explain the observed local adaptation. 5 Genotypes from the lakeside microhabitat produced shorter stolon internodes than genotypes from the landside microhabitat when flooded. Moreover, in the treatment with long flooding duration, there was selection for reduced stolon internode lengths, which might help to reduce respiratory losses. This suggests that local adaptation is a consequence of differences in plasticity of internode length. 6 Our results indicate an important role for flooding in plant microevolution by demonstrating that variation in flooding duration can induce intraspecific specialization even within populations. Physiological traits that determine differences in flooding tolerance between species do not, however, seem to have played a key role in this differentiation.",93,Journal,ar,Article,100,4,4,Aerenchyma | Carbohydrate storage | Clonal plant | Flooding | Local adaptation | Microevolution | Phenotypic plasticity | Ranunculus,29602,undefined,0,FALSE,all,All Open Access,40
