@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/0041813227,SCOPUS_ID:0041813227,2-s2.0-0041813227,Impact of nectar robbing on estimates of pollen flow: Conceptual predictions and empirical outcomes,Irwin R.,Ecology,00129658,84,2,485-495,2003-02-01,1 February 2003,10.1890/0012-9658(2003)084[0485:IONROE]2.0.CO;2,"Pollen movement within and among plants affects levels of inbreeding and plant fitness as well as the spatial scale of genetic differentiation. Pollen movement has primarily been studied as a function of the direct relationships between plants and pollinators; however, nonpollinating floral visitors, such as some nectar robbers, may have indirect effects on pollen dispersal by altering plant - pollinator interactions. Theory predicts that nectar robbing should have indirect positive effects on plants by increasing pollen dispersal distance and reducing self-pollen transfer (geitonogamy) and inbreeding through changes in pollinator behavior associated with reduced nectar rewards. Here I experimentally tested the indirect effects of the nectar-robbing bumble bee, Bombus occidentalis, on the distance of pollen movement among plants and levels of pollen movement within plants (estimated using powdered fluorescent dyes as pollen analogues) using the self-incompatible, hummingbird-pollinated host, Ipomopsis aggregata. Empirical results did not fully support the theoretical predictions. Heavy levels of nectar (>80% of available flowers robbed) had no effect on the mean and mean-squared distance of dye dispersal within populations. However, hummingbird pollinators were 50% more likely to depart from a population after visiting a plant with low robbing relative to a plant with high robbing, suggesting that pollen dispersal among populations might be reduced in plants with high robbing relative to plants with low robbing. Heavy nectar robbing reduced levels of self-dye transfer by one-half. However, when I manipulated robbing levels and access to self-pollen, the costs associated with increased robbing and reduced pollinator visitation (e.g., reduced seed production) outweighed any advantages associated with reduced geitonogamy. Taken together, these results suggest that the negative indirect effects of robbing on plant reproduction through decreased pollinator visitation and changes in pollinator departure from plants far exceed any positive effects associated with decreased geitonogamy. Given the widespread nature of plant attack by nectar robbers, these indirect effects are likely common phenomena structuring natural plant populations.",43,Journal,ar,Article,100,1,1,Bombus occidentalis | Geitonogamy | Indirect effects | Ipomopsis aggregata | Nectar robbing | Plant reproductive success | Pollen dispersal,20308,undefined,0,FALSE,73,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0041813224,SCOPUS_ID:0041813224,2-s2.0-0041813224,A comparison of distance-based and classification-based analyses of habitat use,Conner L.,Ecology,00129658,84,2,526-531,2003-02-01,1 February 2003,10.1890/0012-9658(2003)084[0526:ACODBA]2.0.CO;2,"Quantifying habitat use is vital to understanding animal ecology. Herein, we contrast classification-based (i.e., animal locations are placed into habitat categories for subsequent analyses) and distance-based (i.e., distance between animal locations and habitat features are used in subsequent analyses) approaches for analyzing habitat use data. Compositional analysis (CA) and a distance-based analysis (DA) were used to quantify habitat selection of Northern Bobwhite (Colinus virginianus). We qualitatively compared the outcome of these different procedures to illustrate advantages of the DA approach. The DA approach identified edges as an important habitat feature, and location error did not alter conclusions from DA. In contrast, CA did not detect the importance of edge, and presence of location errors altered conclusions. Moreover, modeling the distribution of location error did not effectively reduce sensitivity to error within CA. Distance-based approaches to habitat analyses are not restricted to linear or point habitat features, require no explicit error handling, and permit extraction of more information from the data than classification-based analyses alone.",143,Journal,ar,Article,100,3,3,Compositional analysis | Euclidean distance | Habitat analysis | Habitat selection | Habitat use | Multivariate analysis | Northern Bobwhite | Radio telemetry | Telemetry bias | Triangulation error,20308,undefined,0,FALSE,74,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0041813220,SCOPUS_ID:0041813220,2-s2.0-0041813220,Erratum: Population growth in space and time: Spatial logistic equations (Ecology (2003) 84:1 (252-262)),Law R.,Ecology,00129658,84,2,535,2003-02-01,1 February 2003,NA,NA,1,Journal,er,Erratum,100,3,3,NA,20308,undefined,0,FALSE,75,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0041312662,SCOPUS_ID:0041312662,2-s2.0-0041312662,Intraspecific AM fungal variation contributes to plant-fungal feedback in a serpentine grassland,Castelli J.,Ecology,00129658,84,2,323-336,2003-02-01,1 February 2003,10.1890/0012-9658(2003)084[0323:IAFVCT]2.0.CO;2,"Feedback between plants and arbuscular mycorrhizal (AM) fungi can affect species diversity in plant and fungal communities. Feedback depends on (1) some specificity between plants and fungi and (2) fungi exhibiting specificity either improving (positive feedback) or decreasing (negative feedback) host performance relative to other fungi. Associations between AM fungi and plant species in a serpentine grassland dominated by Andropogon gerardii, Schizachyrium scoparium, Sorghastrum nutans, and Sporobolus heterolepis were examined, and their performance consequences were evaluated. Specificity was determined from AM fungal spore abundance under plants in the field and from trap cultures established by inoculating greenhouse plants with field-collected roots containing fungal material. Seven AM fungal species were unevenly distributed among plant species, with differences in total spore numbers and evenness. In the field, Gigaspora gigantea exhibited specificity to Sporobolus compared to Andropogon and Sorghastrum, and Glomus microcarpum exhibited specificity to Schizachyrium compared to Andropogon and Sporobolus. In trap cultures, Glomus etunicatum exhibited specificity to Andropogon compared to Sorghastrum, and an unidentified species of Glomus exhibited specificity to Sorghastrum compared to Sporobolus. The AM fungal community associated with Smilax rotundifolia, a grassland invader, was not qualitatively different from those of grasses. In the greenhouse, plant and fungal performance was examined as a function of three host plant species (excluding Sporobolus), four AM fungal species, and the same three plant species on which the fungi had been collected in the field. Fungal species affected host plant biomass and fungal performance, measured by AM root length and percentage of colonization. Compared to other fungal species, Gigaspora gigantea increased plant biomass and had a higher percentage of colonization and AM root length on both Andropogon and Schizachyrium. Glomus etunicatum, which exhibits specificity on Andropogon, depressed growth of Andropogon relative to other fungi, implicating negative feedback. Schizachyrium had reduced biomass when inoculated with Glomus microcarpum, its specific fungus. Additionally, fungi originating on a conspecific host depressed plant growth compared to fungi collected from other host species, an effect strongest for Andropogon. Percentage of AM colonization on Andropogon was also greater for fungi originating on Andropogon. The latter two effects serve as another example of negative plant-fungal feedback and could represent intraspecific fungal variation within this community.",65,Journal,ar,Article,100,2,2,AM root colonization | AM root length | Arbuscular mycorrhizal fungi | C  grasses 4 | Fungal host specificity | Intraspecific fungal variation | Plant-soil feedback | Serpentine grassland | Species diversity,20308,undefined,0,FALSE,76,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0041312637,SCOPUS_ID:0041312637,2-s2.0-0041312637,Population regulation of a dominant rain forest tree by a major seed predator,Silman M.R.,Ecology,00129658,84,2,431-438,2003-02-01,1 February 2003,10.1890/0012-9658(2003)084[0431:PROADR]2.0.CO;2,"We take advantage of a fortuitous local extinction and recolonization of white-lipped peccaries (WLPs) at the Cocha Cashu Biological Station in southeastern Peru to assess the impact of this high-biomass seed predator on the recruitment of a dominant member of the tree community, the palm Astrocaryum murumuru. WLPs were common at Cocha Cashu in the mid-1970s. In 1978, the species vanished from the entire region and did not reappear until 1990. To assess the impacts of the presence-absence of WLPs on Astrocaryum recruitment, we conducted transect counts of both the number and spatial distribution of palm seedlings in 1978 (when WLPs were present), in 1990 (after a 12-yr absence of WLPs), and in 1999 (after 10 yr of recovery). Other factors affecting recruitment, such as climate variability, differences in tree fecundity, and fluctuations of vertebrate and invertebrate seed predators were also examined as alternative hypotheses for any changes in seedling spatial distribution and abundance. In the absence of WLPs, the density of Astrocaryum seedlings increased 1.7-fold, and the spatial distribution of seedlings with respect to safe sites was significantly altered. After the return of WLPs to the study area, seedling density dropped to its former level, and the spatial distribution of seedlings with respect to safe sites returned to the same pattern found 21 yr earlier in 1978. None of the other factors investigated varied systematically with the census intervals. These results demonstrate that the absence of a single, albeit important, member of a diverse seed predator guild can have a major impact on the demography of a common tree species. We infer that individual seed predators can play central roles in regulating the demography of tropical trees, as envisioned many years ago by Janzen and Connell, and that their extirpation or extinction can have cascading effects in tropical ecosystems.",115,Journal,ar,Article,100,3,3,"Astrocaryum murumuru | Cocha Cashu, Peru | Ecosystem experiment | El Niño | Extinction | Keystone | Population regulation | Regeneration | Seed predation | Tayassu pecari | Trophic cascade | Tropical rain forest",20308,undefined,0,FALSE,77,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0041312633,SCOPUS_ID:0041312633,2-s2.0-0041312633,Why don't carnivorous pitcher plants compete with non-carnivorous plants for nutrients?,Brewer J.,Ecology,00129658,84,2,451-462,2003-02-01,1 February 2003,10.1890/0012-9658(2003)084[0451:WDTCPP]2.0.CO;2,"Most field studies suggest that competition for nutrients is important in nutrient-limited systems. Nevertheless, the mechanisms by which species avoid competition for nutrients in nutrient-poor but species-rich communities remain poorly understood. I used a model system, the carnivorous pitcher plant Sarracenia alata, to measure competition for nutrients. In a field competition experiment, I increased the potential for nutrient-niche overlap between established juvenile pitcher plants and their non-carnivorous neighbors by denying a unique source of nutrients (prey) to pitcher plants. Contrary to predictions based on nutrient-niche complementarity, prey exclusion did not reduce the performance of pitcher plants competing with non-carnivorous neighbors. Hence, differences in nutrient-source specialization did not explain the coexistence of Sarracenia alata and its non-carnivorous neighbors in the field. Instead, prey exclusion reduced the positive growth response to increased light following the removal of neighbors. By reducing allocation to pitchers in the presence of neighbors, pitcher plants appeared to reduce their demand for nutrients when shaded. I hypothesize that carnivorous plants avoid competition with non-carnivorous plants by using changes in the light environment to cue adjustments in their demand for nutrients. I suggest that such plasticity is adaptive in any long-lived perennial plant that periodically experiences simultaneous pulses of light and nutrients during its lifetime (e.g., as might occur in fire-prone habitats).",32,Journal,ar,Article,100,1,1,Belowground competition | Dry matter allocation | Niche theory | Nutrient stress | Pitcher plants | Plasticity | Sarracenia alata,20308,undefined,0,FALSE,78,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0041312630,SCOPUS_ID:0041312630,2-s2.0-0041312630,Implications of sodium mass balance for interpreting the calcium cycle of a forested ecosystem,Bailey S.W.,Ecology,00129658,84,2,471-484,2003-02-01,1 February 2003,10.1890/0012-9658(2003)084[0471:IOSMBF]2.0.CO;2,"Disturbance of forest ecosystems, such as that caused by harvesting or acid deposition, is thought to alter the ability of the ecosystem to retain nutrients. Although many watershed studies have suggested depletion of available calcium (Ca) pools, interpretation of ecosystem Ca mass balance has been limited by the difficulty in obtaining mineral weathering flux estimates. While many studies have suggested that weathering flux is insufficient to maintain available soil pools, measurements of concomitant changes in available soil pools are rare. Here, we critically examined application of the Ca:Na ratio method in interpreting the long-term Ca budget of six northern hardwood watershed ecosystems at the Hubbard Brook Experimental Forest, Woodstock, New Hampshire, USA. Storage of sodium (Na) in biomass and secondary minerals and on cation exchange sites was low enough so that net ecosystem Na loss was essentially equivalent to mineral weathering flux. Mineral chemistry and mass balance considerations constrained the Ca:Na ratio of weathering products to a sufficiently narrow range that spatial and temporal changes in the ecosystem Ca:Na ratio could be interpreted as changes in contribution of available Ca pools to ecosystem loss. Depletion of available Ca pools was greater in the three experimentally manipulated watersheds with aggrading biomass compared to three reference watersheds with relatively mature forest conditions. Although accelerated loss of Ca in the first few years following disturbance has been documented by prior studies, this study suggests that excess Ca loss continues for at least three decades after treatment, with no evident trend toward the conditions shown in the reference watershed. It is not likely that changes in previously quantified Ca pools account for this sustained loss, suggesting that a previously unstudied Ca pool or release mechanism may be important in ecosystem response to disturbance. Possible sources include Ca oxalate, which is known to accumulate in forest soils, but has not been considered in the context of an ecosystem mass balance.",101,Journal,ar,Article,100,3,3,Ca:Na ratio | Calcium cycle | Disturbance | Forest ecosystems | Mineral weathering | Nutrient cycling | Sodium mass balance,20308,undefined,0,FALSE,79,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0041312620,SCOPUS_ID:0041312620,2-s2.0-0041312620,Swap algorithms in null model analysis,Gotelli N.,Ecology,00129658,84,2,532-535,2003-02-01,1 February 2003,10.1890/0012-9658(2003)084[0532:SAINMA]2.0.CO;2,NA,151,Journal,no,Note,100,2,2,NA,20308,undefined,0,FALSE,80,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0038474540,SCOPUS_ID:0038474540,2-s2.0-0038474540,"Decision rules for site fidelity in a migratory bird, the Prothonotary Warbler",Hoover J.,Ecology,00129658,84,2,416-430,2003-02-01,1 February 2003,10.1890/0012-9658(2003)084[0416:DRFSFI]2.0.CO;2,"I studied 787 female and 510 male Prothonotary Warblers (Protonotaria citrea) breeding in southern Illinois, USA, from 1994 to 2000 to test two competing hypotheses that may explain between-year breeding-site fidelity in migratory birds. I experimentally manipulated the nesting success of randomly chosen female (n = 187) and male (n = 139) warblers during 1997-2000 to test the ""decision rules"" hypothesis. The site fidelity of individuals increased significantly with an increase in the number of broods produced (zero, one, or two) and >80% of those that were double-brooded returned to sites the following year. Territory fidelity of individuals that returned to study sites also increased with increased reproductive success. The ""renesting stress"" hypothesis was not supported because site fidelity was unaffected by the number of nesting attempts made. Site fidelity did not differ between sexes, but territory fidelity was higher for males than for females. Mate fidelity, age, and brood parasitism by cowbirds had little effect on site and territory fidelity. Nesting success on Prothonotary Warbler territories was predictable between years, and individuals benefited by returning to territories where two broods were produced or by dispersing from territories where no broods were produced. These results support the decision rules hypothesis and demonstrate a causal relationship whereby individuals use their own reproductive experience at a site to assess the current and potential future quality of the location and then respond accordingly by returning or not returning. Decision rules may allow these birds to avoid sites with chronically high rates of nest predation and to concentrate in areas where nesting success is high.",240,Journal,ar,Article,100,1,1,Decision rules | Migratory bird | Predictability of territory quality | Prothonotary Warbler | Protonotaria citrea | Reproductive success | Site fidelity | Territory fidelity,20308,undefined,0,FALSE,81,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0038112920,SCOPUS_ID:0038112920,2-s2.0-0038112920,Using first-passage time in the analysis of area-restricted search and habitat selection,Fauchald P.,Ecology,00129658,84,2,282-288,2003-02-01,1 February 2003,10.1890/0012-9658(2003)084[0282:UFPTIT]2.0.CO;2,"How animals change their movement patterns in relation to the environment is a central topic in a wide area of ecology, including foraging ecology, habitat selection, and spatial population ecology. To understand the underlying behavioral mechanisms involved, there is a need for methods to measure changes in movement patterns along a pathway through the landscape. We used simulated pathways and satellite tracking of a long-ranging seabird to explore the properties of first-passage time as a measure of search effort along a path. The first-passage time is defined as the time required for an animal to cross a circle with a given radius. It is a measure of how much time an animal uses within a given area. First-passage time is scale dependent, and a plot of variance in first-passage time vs. spatial scale reveals the spatial scale at which the animal concentrates its search effort. By averaging the first-passage time on a geographical grid, it is possible to relate first-passage time to environmental variables and the search pattern of other individuals.",401,Journal,ar,Article,100,2,2,Animal movement | Antarctic Petrel | Dispersal | First-passage time | Hierarchical foraging | Radio tracking | Random walk | Satellite telemetry | Scale | Search pattern | Thalassoica antarctica,20308,undefined,0,FALSE,82,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0037996701,SCOPUS_ID:0037996701,2-s2.0-0037996701,Determinants of parasitoid-host associations: Insights from a natural tachinid-lepidopteran community,Stireman J.,Ecology,00129658,84,2,296-310,2003-02-01,1 February 2003,10.1890/0012-9658(2003)084[0296:DOPHAI]2.0.CO;2,"A major goal of insect community ecology is to understand how and why herbivorous insect species vary in the diversity of their parasitoid assemblages and the rates of parasitism that they experience. Most studies investigating these issues with Lepidoptera as hosts have relied on literature records of parasitoid-host associations that are often of limited quality and that do not necessarily reflect local interactions between hosts and parasitoids. We sampled externally feeding Lepidoptera in mesquite-oak savanna habitats of southeastern Arizona (USA) to assess the ecological and evolutionary determinants of parasitoid community structure. We focused on parasitoids in the family Tachinidae (Diptera) due to their dominance as larval parasitoids of macrolepidoptera at our site. Host abundance, morphology, coloration, gregariousness, and diet breadth of the host were all significantly correlated with tachinid species richness among hosts. Tachinid species richness also varied according to host taxonomy (family), but most of this variation appeared to be better explained by morphology and ecology than by phylogenetic position. Characteristics of host habitat and body size had no significant effect on tachinid species richness. Tachinid parasitism rates were higher for abundant, hairy, non-aposematic, and gregarious hosts. Hymenopteran parasitism rates were low and variable with only host family explaining a significant amount of variation. In general, we found that a substantial amount of the variation in tachinid species richness and parasitism rates among hosts can be explained by ecological attributes, and that interactions of host species with their host plants and predators may determine their suitability as hosts for parasitoids.",75,Journal,ar,Article,100,2,2,Ecological specialization | Enemy-free space | Lepidoptera | Parasitism rate | Parasitoid | Parasitoid community ecology | Species richness | Tachinidae,20308,undefined,0,FALSE,83,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0013187157,SCOPUS_ID:0013187157,2-s2.0-0013187157,Magnitude and mechanisms of disequilibrium between predawn plant and soil water potentials,Donovan L.,Ecology,00129658,84,2,463-470,2003-02-01,1 February 2003,10.1890/0012-9658(2003)084[0463:MAMODB]2.0.CO;2,"Predawn plant water potential (ψw, measured with leaf psychrometers) and surrogate measurements made with the pressure chamber (termed ψpc here) are used to infer comparative ecological performance, based on the expectation that these plant potentials reflect the wettest soil ψw accessed by roots. There is growing evidence, however, that some species exhibit substantial predawn disequilibrium (PDD), defined as plant ψw or ψpc at predawn substantially more negative than the ψw of soil accessed by roots. In the western Great Basin desert, the magnitude of PDD calculated as soil ψw minus predawn leaf ψw was as large as 1.4 and 2.7 MPa for two codominant shrub species, Chrysothamnus nauseosus and Sarcobatus vermiculatus, respectively. The magnitude of PDD calculated as soil ψw minus predawn ψpc was smaller, up to 0.6 and 2.1 MPa for Chrysothamnus and Sarcobatus, respectively. For both species, mechanisms contributing to PDD included nighttime transpiration and putative leaf apoplastic solutes, but not hydraulic conductance limitations. Hydraulic lift also occurred in both species and likely contributed to PDD for Sarcobatus. Finding large magnitude PDD in field populations emphasizes that species differences in predawn plant ψw or ψpc do not necessarily reflect differences in accessible soil ψw and rooting depth, nor does a low predawn plant ψw or ψpc value necessarily mean that soil ψw is also low. Mechanisms contributing to PDD affect relationships between plants and soil resources, as well as the potential for plant-plant interactions.",128,Journal,ar,Article,100,3,3,Apoplastic solutes | California | Chrysothamnus nauseosus | Great Basin desert | Hydraulic conductance | Hydraulic lift | Nighttime transpiration | Predawn water potential | Sarcobatus vermiculatus | Water relations,20308,undefined,0,FALSE,84,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/18244429278,SCOPUS_ID:18244429278,2-s2.0-18244429278,Weasels' (Mustela nivalis nivalis) preference for olfactory cues of the vole (Clethrionomys glareolus),Ylönen H.,Ecology,00129658,84,6,1447-1452,2003-01-01,June 2003,10.1890/0012-9658(2003)084[1447:WMNNPF]2.0.CO;2,"Many studies on life history strategies of small mammals under predation risk are based on assumptions that mammalian predators use scent marking from prey in searching and hunting. This is especially true for small mustelids hunting in the tunnels and cavities of their prey. It is assumed that weasels use the estrous signs of female voles as hunting cues, which exposes such females to a more pronounced risk of predation. We studied the preferences of 57 least weasels (Mustela nivalis nivalis) toward odor cues from four different reproductive categories of the bank vole (Clethrionomys glareolus). In the first experiment, weasels selected clearly for vole odors over clean bedding in a Y-maze arena. The second experiment demonstrated that there was no difference in weasel preference between estrous and pregnant or lactating females. Thirdly, there was no preference for odors from dominant vs. subordinate males. Finally, we offered weasels a dyadic choice between olfactory signs of six possible combinations of four prey categories: reproductive females, reproductive males, immature females, and immature males. There was no clear preference for any of the categories; only immature males seemed to be preferred less than females of the same age. Our study does not support the hypothesis that the weasel would have clear olfactory preference for some reproductive category of voles. However, in the field, factors like spacing behavior, mobility and acoustic cues of the prey, and conspicuousness of the nest site might affect the behavior of hunting weasels and individual vulnerability of prey.",37,Journal,ar,Article,100,5,5,Bank vole | Clethrionomys glareolus | Coevolution | Least weasel | Mustela nivalis nivalis | Odors | Olfactory cues | Predation,20308,undefined,0,FALSE,85,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1442315694,SCOPUS_ID:1442315694,2-s2.0-1442315694,Species composition and fire in a dry deciduous forest,Saha S.,Ecology,00129658,84,12,3118-3123,2003-01-01,December 2003,10.1890/02-3051,"A century of annual burning of the understory of otherwise fire-free deciduous tropical forest in central India has favored seven tree species that produce sprouts or suckers from root buds (root-sprouters) over 37 species that produce sprouts basally from root crowns (root-crown resprouters). Experiments over two years demonstrated that low-intensity ground fires killed seedlings (< 1 year old), resulting in a 30% decrease in seedling diversity in burned relative to unburned plots. Overall fire-related mortality of seedlings was 74% for 17 root-crown resprouters, compared to 63% for six root-sprouters. Repeated-measures ANOVA showed that the number of juvenile (>1 year old) stems of root-sprouters increased in burned study plots but decreased in plots protected from fire. Annual burning by people favors species that repair damage by root sprouts. Root-sprouting offers a means of occupying new ground with clonal ramets away from the original parental base. Over time, forests may become dominated by clonal root-sprouters, in contrast to historical accounts of forest dominated by root-crown resprouters that do not spread by clonal growth. If this process continues in the Mendha Forest in India, >80% of its tree diversity could be lost within 100-200 years.",48,Journal,ar,Article,100,2,2,Anthropogenic fire | Dry deciduous forest | India | Root suckers | Species diversity,20308,undefined,0,FALSE,86,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1442291233,SCOPUS_ID:1442291233,2-s2.0-1442291233,Clutch size reduction as a response to increased nest predation rate in the Collared Flycatcher,Doligez B.,Ecology,00129658,84,10,2582-2588,2003-01-01,October 2003,10.1890/02-3116,"Nest predation has been hypothesized as a major factor influencing clutch size in birds. Indirect and correlative evidence for clutch size reduction under high nest predation risk is accumulating, but such a reduction has never been shown experimentally. We experimentally tested this ""nest predation hypothesis"" by manipulating nest predation rate in the Collared Flycatcher, Ficedula albicollis. As predicted, clutch size decreased in the year following the experiment in ""depredated"" areas (in which 20-35% of the nests were totally depredated) compared to control ones (no predation). This could result from (1) phenotypic plasticity in clutch size, or (2) differential breeding habitat selection, with dominant individuals or individuals laying large clutches preferentially leaving depredated areas and settling in control ones. There was no evidence for differential dispersal from areas of the two treatments, nor differential competitive abilities of breeders in areas of the two treatments. Conversely, all individuals had a smaller clutch size in depredated areas, supporting the hypothesis of clutch size plasticity. These results provide experimental support for the nest predation hypothesis of clutch size variation in birds and suggest the importance of information available to individual birds on local nest predation risk and previous experience for determining clutch size.",69,Journal,ar,Article,100,2,2,Breeding habitat selection | Clutch size reduction | Collared Flycatcher | Ficedula albicollis | Individual strategy | Intraspecific competition | Life-history traits | Nest predation | Phenotypic plasticity | Reproductive cost | Reproductive success | Trade-offs,20308,undefined,0,FALSE,87,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1342331893,SCOPUS_ID:1342331893,2-s2.0-1342331893,The evolution of omnivory in heteropteran insects,Eubanks M.,Ecology,00129658,84,10,2549-2556,2003-01-01,October 2003,10.1890/02-0396,"Although omnivory is common and widespread across many animal taxa, the evolutionary origin of omnivory, the selective forces that promote or constrain omnivory, and the morphological, physiological, and behavioral hurdles that animals have to overcome to become omnivores have not been studied. The goal of this paper is to stimulate the development of ideas concerning the evolution of omnivory. We focus on the terrestrial lineages of the insect order Heteroptera and use published life history data and recent phylogenies to test two hypotheses concerning the evolutionary origin of feeding on both plants and prey: (1) that the propensity to feed on seeds and pollen is correlated with the evolution of omnivory, and (2) that broad host range (polyphagy) is correlated with the evolution of omnivory. In order to test these hypotheses, we mapped the plant part consumed and host plant range of insect species in two heteropteran suborders onto their respective phylogenies and used phylogenetically independent contrasts to test for correlations of these traits with omnivory. We found evidence that seed and pollen feeding and broad host ranges are correlated with the evolution of omnivory within both ancestrally herbivorous and ancestrally predaceous lineages of terrestrial heteropterans.",59,Journal,re,Review,100,3,3,Feeding habits | Herbivory | Heteroptera | Omnivory | Predation | Seed and pollen feeding | Sister-group comparisons,20308,undefined,0,FALSE,88,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1342331890,SCOPUS_ID:1342331890,2-s2.0-1342331890,Disturbance history influences regeneration of non-pioneer understory trees,Kwit C.,Ecology,00129658,84,10,2575-2581,2003-01-01,October 2003,10.1890/02-3130,"Is regeneration of understory trees in closed-canopy forests following largescale disturbances influenced by the recent history of small-scale disturbances? We examined recruitment (in-growth of advance recruits to 2-cm diameter at 1.5-m height at each biennial census), growth, and mortality of non-pioneer understory trees in local areas with different disturbance histories in a southeastern United States hardwood forest over 13 years following a moderate-intensity hurricane. Recruitment was negligible beneath closed canopy, but occurred in hurricane-generated gaps, as well as older and recently formed preexisting gaps already containing recruits of understory trees. Growth rates of recruits in all three types of gaps were generally highest after the hurricane, and declined to similarly low rates over time. High recruitment and low mortality resulted in high densities of Ostrya virginiana and Carpinus caroliniana. Growth rates of these usurper-type species, which exhibit low mortality and substantial responsiveness to increased light levels, were initially greater in hurricane-generated gaps than in pre-hurricane gaps. Other understory species had lower growth rates and higher mortality in all three types of gaps. Differences in local history at the time of the hurricane produced variation in the dynamics of non-pioneer understory tree populations and favored usurper-type species that responded rapidly in both hurricane-generated gaps and in preexisting gaps that had not yet closed.",31,Journal,ar,Article,100,2,2,"Advance recruits | Carpinus caroliniana | Disturbance, large-scale and localized | Forest, mixed-species hardwood (Florida, USA) | Hurricane effects | Ostrya virginiana | Recruitment | Treefall gap | Usurper species",20308,undefined,0,FALSE,89,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1342331883,SCOPUS_ID:1342331883,2-s2.0-1342331883,Effect of reproductive rate on minimum habitat requirements of forest-breeding birds,Vance M.D.,Ecology,00129658,84,10,2643-2653,2003-01-01,October 2003,10.1890/02-0159,"A major challenge facing conservation biologists and wildlife managers is to predict how fauna will respond to habitat loss. Different species require different amounts of habitat for population persistence, and species' reproductive rates have been identified as one of the major factors affecting these habitat-amount requirements. The purpose of this study was to test the prediction that species with higher reproductive rates require less habitat for population persistence than species with lower reproductive rates. We used 41 species of forest breeding birds to test for a relationship between the annual reproductive output and the amount of forest cover at which each species has a 50% probability of presence in the landscape. To look at the presence of species over landscapes with varying amounts of forest cover, we combined two large-scale independent data sets: the North American Breeding Bird Survey and the U.S. Geological Survey (USGS) Land Use and Land Cover (LULC) digital data. Species presence/absence information was determined over a 10-year window for 779 circular landscapes that surround each Breeding Bird Survey route in the central and eastern USA region. Annual reproductive rates were obtained from the literature. There was a significant negative (interspecies) relationship between the estimated minimum habitat amount at which there was a 50% probability of presence in the landscape and annual reproductive output (F 1,39 = 7.71, P = 0.008, r2 = 0.16). This is the first direct test for a negative relationship between minimum habitat requirements and annual reproductive rates.",61,Journal,ar,Article,100,3,3,Breeding Bird Survey | Deforestation | Extinction threshold | Forest-breeding birds | Habitat amount | Habitat loss | Minimum area requirements | Minimum habitat requirements | Population persistence | Reproductive rate,20308,undefined,0,FALSE,90,NA,NA,NA,NA
