@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number,pubmed-id,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/38449091323,SCOPUS_ID:38449091323,2-s2.0-38449091323,"Pre-migratory life history stages of juvenile arctic birds: Costs, constraints, and trade-offs",Bonier F.,Ecology,00129658,88,11,2729-2735,2007-11-01,November 2007,10.1890/07-0696.1,"Many young birds on the Arctic tundra are confronted by a challenging task: they must molt their feathers and accumulate fat stores for the autumn migration before climatic conditions deteriorate. Our understanding of the costs and constraints associated with these stages is extremely limited. We investigated post-juvenal molt and premigratory fattening in free-ranging juvenile White-crowned Sparrows (Zonotrichia leucophrys gambelii) on the Arctic tundra. We found evidence for trade-offs between premigratory fat accumulation and molt: heavily molting birds had significantly less fat. Birds increased the rate of fat accumulation as the season progressed, but we found no evidence of a similar increase in rate of molt. Using a controlled captive study to isolate the energetic costs of body feather replacement, we found no difference in fat or size-corrected mass of birds actively growing body feathers as compared to controls. Molting birds, however, consumed 17% more food than controls, suggesting a significant cost of body feather growth. Our results provide evidence of significant costs, constraints, and trade-offs associated with post-juvenal molt and premigratory fat accumulation in young Arctic birds. © 2007 by the Ecological Society of America.",26,Journal,ar,Article,100,6,6,"Arctic tundra | Fat accumulation | Juvenile birds | Post-juvenal molt | Toolik Lake, Alaska | Trade-offs | White-crowned sparrow | Zonotrichia leucophrys gambelii",20308,undefined,0,FALSE,NA,NA,57,18051640,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/38449089185,SCOPUS_ID:38449089185,2-s2.0-38449089185,Population inertia and its sensitivity to changes in vital rates and population structure,Koons D.,Ecology,00129658,88,11,2857-2867,2007-11-01,November 2007,10.1890/06-1801.1,"Because the (st)age structure of a population may rarely be stable, studies of transient population dynamics and population momentum are becoming ever more popular. Yet, studies of ""population momentum"" are restricted in the sense that they describe the inertia of population size resulting from a demographic transition to the stationary population growth rate. Although rarely mentioned, inertia in population size is a general phenomenon and can be produced by any demographic transition or perturbation. Because population size is of central importance in demography, conservation, and management, formulas relating the sensitivity of population inertia to changes in underlying vital rates and population structure could provide much-needed insight into the dynamics of populations with unstable (st)age structure. Here, we derive such formulas, which are readily computable, and provide examples of their potential use in studies of life history and applied arenas of population study. © 2007 by the Ecological Society of America.",51,Journal,ar,Article,100,3,3,Inertia | Life history | Population momentum | Population structure | Sensitivity | Stable age distribution | Stable equivalent ratio,20308,undefined,0,FALSE,NA,NA,58,18051655,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/38449083276,SCOPUS_ID:38449083276,2-s2.0-38449083276,A multivariate analysis of beta diversity across organisms and environments,Soininen J.,Ecology,00129658,88,11,2830-2838,2007-11-01,November 2007,10.1890/06-1730.1,"We examined variability in hierarchical beta diversity across ecosystems, geographical gradients, and organism groups using multivariate spatial mixed modeling analysis of two independent data sets. The larger data set comprised reported ratios of regional species richness (RSR) to local species richness (LSR) and the second data set consisted of RSR:LSR ratios derived from nested species-area relationships. There was a negative, albeit relatively weak, relationship between beta diversity and latitude. We found only relatively subtle differences in beta diversity among the realms, yet beta diversity was lower in marine systems than in terrestrial or freshwater realms. Beta diversity varied significantly among organisms' major characteristics such as body mass, trophic position, and dispersal type in the larger data set. Organisms that disperse via seeds had highest beta diversity, and passively dispersed organisms showed the lowest beta diversity. Furthermore, autotrophs had lower beta diversity than organisms higher up the food web; omnivores and carnivores had consistently higher beta diversity. This is evidence that beta diversity is simultaneously controlled by extrinsic factors related to geography and environment, and by intrinsic factors related to organism characteristics. © 2007 by the Ecological Society of America.",202,Journal,ar,Article,100,3,3,Latitudinal gradients | Macroecology | Species richness | Species turnover | Species-area relationships,20308,undefined,0,FALSE,NA,NA,59,18051652,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/40449119930,SCOPUS_ID:40449119930,2-s2.0-40449119930,"A direct, experimental test of resource vs. consumer dependence: Reply (Ecology (2007) 88, 6 (1603-1604))",Fussmann G.,Ecology,00129658,88,10,2678,2007-10-01,October 2007,NA,NA,0,Journal,er,Erratum,100,1,1,NA,20308,undefined,0,FALSE,NA,NA,60,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/38449121564,SCOPUS_ID:38449121564,2-s2.0-38449121564,Nutrient enrichment reduces constraints on material flows in a detritus-based food web,Cross W.F.,Ecology,00129658,88,10,2563-2575,2007-10-01,October 2007,10.1890/06-1348.1,"Most aquatic and terrestrial ecosystems are experiencing increased nutrient availability, which is affecting their structure and function. By altering community composition and productivity of consumers, enrichment can indirectly cause changes in the pathways and magnitude of material flows in food webs. These changes, in turn, have major consequences for material storage and cycling in the ecosystem. Understanding mechanisms and predicting consequences of nutrient-induced changes in material flows requires a quantitative food web approach that combines information on consumer energetics and consumer-resource stoichiometry. We examined effects of a whole-system experimental nutrient enrichment on the trophic basis of production and the magnitude and pathways of carbon (C), nitrogen (N), and phosphorus (P) flows in a detritus-based stream food web. We compared the response of the treated stream to an adjacent reference stream throughout the study. Dietary composition and elemental flows varied considerably among invertebrate functional feeding groups. During nutrient enrichment, increased flows of leaf litter and amorphous detritus to shredders and gatherers accounted for most of the altered flows of C from basal resources to consumers. Nutrient enrichment had little effect on patterns of material flows but had large positive effects on the magnitude of C, N, and P flows to consumers (mean increase of 97% for all elements). Nutrient-specific food webs revealed similar flows of N and P to multiple functional groups despite an order of magnitude difference among groups in consumption of C. Secondary production was more strongly related to consumption of nutrients than C, and increased material flows were positively related to the degree of consumer-resource C:P and C:N imbalances. Nutrient enrichment resulted in an increased proportion of detrital C inputs consumed by primary consumers (from ∼15% to 35%) and a decreased proportion of invertebrate prey consumed by predators (from ∼80% to 55%). Our results demonstrate that nutrient enrichment of detritus-based systems may reduce stoichiometric constraints on material flows, increase the contribution of consumers to C, N, and P cycling, alter the proportion of C inputs metabolized by consumers, and potentially lead to reduced ecosystem-level storage of C. © 2007 by the Ecological Society of America.",101,Journal,ar,Article,100,3,3,Detritus-based food webs | Ecological stoichiometry | Ecosystem enrichment | Elemental imbalance | Invertebrate | Material flow food web | Secondary production | Stream | Trophic basis of production,20308,undefined,0,FALSE,NA,NA,61,18027759,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/38449116442,SCOPUS_ID:38449116442,2-s2.0-38449116442,Sensitivity to assumptions in models of generalist predation on a cyclic prey,Matthiopoulos J.,Ecology,00129658,88,10,2576-2586,2007-10-01,October 2007,10.1890/06-0483.1,"Ecological theory predicts that generalist predators should damp or suppress long-term periodic fluctuations (cycles) in their prey populations and depress their average densities. However, the magnitude of these impacts is likely to vary depending on the availability of alternative prey species and the nature of ecological mechanisms driving the prey cycles. These multispecies effects can be modeled explicitly if parameterized functions relating prey consumption to prey abundance, and realistic population dynamical models for the prey, are available. These requirements are met by the interaction between the Hen Harrier (Circus cyaneus) and three of its prey species in the United Kingdom, the Meadow Pipit (Anthus pratensis), the field vole (Microtus agrestis), and the Red Grouse (Lagopus lagopus scoticus). We used this system to investigate how the availability of alternative prey and the way in which prey dynamics are modeled might affect the behavior of simple trophic networks. We generated cycles in one of the prey species (Red Grouse) in three different ways: through (1) the interaction between grouse density and macroparasites, (2) the interaction between grouse density and male grouse aggressiveness, and (3) a generic, delayed density-dependent mechanism. Our results confirm that generalist predation can damp or suppress grouse cycles, but only when the densities of alternative prey are low. They also demonstrate that diametrically opposite indirect effects between pairs of prey species can occur together in simple systems. In this case, pipits and grouse are apparent competitors, whereas voles and grouse are apparent facilitators. Finally, we found that the quantitative impacts of the predator on prey density differed among the three models of prey dynamics, and these differences were robust to uncertainty in parameter estimation and environmental stochasticity. © 2007 by the Ecological Society of America.",13,Journal,ar,Article,100,8,8,Aggregative response | Birds of prey | Circus cyaneus | Host-parasite | Intrinsic population cycles | Monte Carlo Markov chain | Multispecies functional response | Parameter uncertainty | Predator-prey model | Prey-switching | Stochasticity | Territoriality,20308,undefined,0,FALSE,NA,NA,62,18027760,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/38449115380,SCOPUS_ID:38449115380,2-s2.0-38449115380,Induced defenses in herbivores and plants differentially modulate a trophic cascade,Van Der Stap I.,Ecology,00129658,88,10,2474-2481,2007-10-01,October 2007,10.1890/07-1731.1,"Inducible defenses are dynamic traits that modulate the strength of both plant-herbivore and herbivore-carnivore interactions. Surprisingly few studies have considered the relative contributions of induced plant and herbivore defenses to the overall balance of bottom-up and top-down control. Here we compare trophic cascade strengths using replicated two-level and three-level plankton communities in which we systematically varied the presence or absence of induced defenses at the plant and/or herbivore levels. Our results show that a trophic cascade, i.e., significantly higher plant biomass in three-level than in two-level food chains, occurred whenever herbivores were undefended against carnivores. Trophic cascades did not occur when herbivores exhibited an induced defense. This pattern was obtained irrespective of the presence or absence of induced defenses at the plant level. We thus found that herbivore defenses, not plant defenses, had an overriding effect on cascade strength. We discuss these results in relation to variation in cascade strengths in natural communities. © 2007 by the Ecological Society of America.",42,Journal,ar,Article,100,5,5,Bottom-up control | Inducible defenses | Interaction strength | Phenotypic plasticity | Predator-prey interactions | Top-down control | Trait-mediated interactions,20308,undefined,0,FALSE,all,All Open Access,63,18027750,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/38449114840,SCOPUS_ID:38449114840,2-s2.0-38449114840,"Spatial scaling of avian population dynamics: Population abundance, growth rate, and variability",Jones J.,Ecology,00129658,88,10,2505-2515,2007-10-01,October 2007,10.1890/06-1514.1,"Synchrony in population fluctuations has been identified as an important component of population dynamics. In a previous study, we determined that local-scale (<15-km) spatial synchrony of bird populations in New England was correlated with synchronous fluctuations in lepidopteran larvae abundance and with the North Atlantic Oscillation. Here we address five questions that extend the scope of our earlier study using North American Breeding Bird Survey data. First, do bird populations in eastern North America exhibit spatial synchrony in abundances at scales beyond those we have documented previously? Second, does spatial synchrony depend on what population metric is analyzed (e.g., abundance, growth rate, or variability)? Third, is there geographic concordance in where species exhibit synchrony? Fourth, for those species that exhibit significant geographic concordance, are there landscape and habitat variables that contribute to the observed patterns? Fifth, is spatial synchrony affected by a species' life history traits? Significant spatial synchrony was common and its magnitude was dependent on the population metric analyzed. Twenty-four of 29 species examined exhibited significant synchrony in population abundance: mean local autocorrelation (ρ)=0.15; mean spatial extent (mean distance where ρ=0)=420.7 km. Five of the 29 species exhibited significant synchrony in annual population growth rate (mean local autocorrelation = 0.06, mean distance = 457.8 km). Ten of the 29 species exhibited significant synchrony in population abundance variability (mean local autocorrelation = 0.49, mean distance = 413.8 km). Analyses of landscape structure indicated that habitat variables were infrequent contributors to spatial synchrony. Likewise, we detected no effects of life history traits on synchrony in population abundance or growth rate. However, short-distance migrants exhibited more spatially extensive synchrony in population variability than either year-round residents or long-distance migrants. The dissimilarity of the spatial extent of synchrony across species suggests that most populations are not regulated at similar spatial scales. The spatial scale of the population synchrony patterns we describe is likely larger than the actual scale of population regulation, and in turn, the scale of population regulation is undoubtedly larger than the scale of individual ecological requirements. © 2007 by the Ecological Society of America.",15,Journal,ar,Article,100,3,3,Boots trapping | Nonparametic convariance functions | North American breeding bird survey | Population dynamics | Population regulation | Spatial synchrony,20308,undefined,0,FALSE,NA,NA,64,18027754,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/38449114621,SCOPUS_ID:38449114621,2-s2.0-38449114621,Plant competition varies with community composition in an edaphically complex landscape,Elmendorf S.C.,Ecology,00129658,88,10,2640-2650,2007-10-01,October 2007,10.1890/06-1155.1,"There is currently no consensus on how physical and biological factors affect competitive intensity. Tests of whether competitive intensity varies along axes of environmental change have commonly been conducted in systems with a single strong environmental gradient, such as productivity, a soil resource, or an environmental stress. Frequently, these same axes are associated with changes in species composition, yet few studies have asked whether shifts in the identity of competitors affect competitive intensity. We ask whether resources (nutrients, water), stressors (heavy metals, Ca:Mg ratio), productivity (aboveground biomass), or species identity (an ordination axis of plant community composition) were the best predictors of the intensity of competition in a heterogeneous grassland landscape that included multiple independent environmental gradients. The reproductive fitness of six annual plant species was measured in the presence and absence of competitors and used to calculate relative interaction intensity (RII). We found that RII was best predicted by community composition. Nutrient availability was also important, and a post hoc test showed that competitive intensity was best explained by the combined effects of community composition and nutrient availability. We argue that community composition may be the most effective metric for predicting competitive intensity in many ecosystems because it includes both the competitive effects of the local community and information about covarying environmental characteristics. © 2007 by the Ecological Society of America.",25,Journal,ar,Article,100,2,2,"Community composition | Competition | Grasslands | McLaughlin Natural Reserve, California, USA | NMDS | Relative interaction intensity, RII | Reproductive fitness | Serpentine | Stress gradients",20308,undefined,0,FALSE,NA,NA,65,18027766,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/38449113979,SCOPUS_ID:38449113979,2-s2.0-38449113979,Nutrient-specific compensation following diapause in a predator: implications for intraguild predation,Raubenheimer D.,Ecology,00129658,88,10,2598-2608,2007-10-01,October 2007,10.1890/07-0012.1,"In recent years it has become clear that intraguild predation (where predators feed on other predators) has important consequences for food webs, and yet very little is known about its nutritional or functional bases. In the most detailed study of the nutritional basis of foraging by a predator to date, we used geometrical analysis to test the ability of the generalist invertebrate predatory beetle, Agonum dorsale (Carabidae), to forage selectively for lipid and protein over a 10-day period following emergence from winter diapause, and we measured associated changes in body lipid and nitrogen content. Over the first 48 hours, beetles that were offered two nutritionally imbalanced but complementary foods self-selected a diet high in lipids, and thereafter the proportion of protein in the selected diet increased. Beetles confined to a single food with excess lipid (higher lipid : protein ratio than the self-selected diet) regulated intake to meet lipid requirements, while suffering a shortfall of protein. Those given diets with a lower lipid : protein ratio than the self-selected diet showed a progressive tendency across the 10-day experiment to over-ingest protein, thereby reducing the lipid deficit in their diet. Body composition changed markedly during the experiment, with the lipid content of the self-selecting insects increasing over the first 48 hours from 14% to 46% by dry mass, and thereafter remaining stable. We discuss some implications of our results for the understanding of intraguild predation. © 2007 by the Ecological Society of America.",109,Journal,ar,Article,100,4,4,Agonum dorsale | Carabid beetles | Diapause | Ecological stoichiometry | Geometrical framework | Intraguild predation | Lipid : Protein ratio | Nutrient-specific foraging | Predator nutrition,20308,undefined,0,FALSE,NA,NA,66,18027762,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/38449111681,SCOPUS_ID:38449111681,2-s2.0-38449111681,Spatial arrangement of competitors influences coexistence of reef-building corals,Idjadi J.A.,Ecology,00129658,88,10,2449-2454,2007-10-01,October 2007,10.1890/06-2031.1,"Spatial aggregation among strong competitors has been identified as a putative mechanism promoting the coexistence of weak competitors in intensely competitive communities. With notable exceptions in plant communities, few investigators have tested this hypothesis experimentally. In this study, we manipulated the spatial arrangement of corals to test whether within-patch aggregation of a strong coral competitor enhances the success of a weaker coral competitor. Corals grown in simple aggregated arrangements, where the number and type of competitors were held constant, grew almost twice as much as those in nonaggregated arrangements. These growth results suggest that species coexistence is promoted by aggregation within competitive neighborhoods. Thus spatial aggregation may be one of several important mechanisms contributing to the persistence of weak competitors and species coexistence on coral reefs. © 2007 by the Ecological Society of America.",42,Journal,ar,Article,100,2,2,Aggregation | Coral reefs | Scleractinian corals | Spatial heterogeneity | Species coexistence,20308,undefined,0,FALSE,NA,NA,67,18027746,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/38449108157,SCOPUS_ID:38449108157,2-s2.0-38449108157,Predator diversity and trophic interactions,Schmitz O.,Ecology,00129658,88,10,2415-2426,2007-10-01,October 2007,10.1890/06-0937.1,"The recognition that predators play important roles in ecosystems has prompted research to resolve how combinations of predator species influence ecosystem functions. Interactions among predator species and their prey can lead to a host of linear and nonlinear effects. Understanding the conditions causing these effects is critical for assigning predator species to functional groups in ways that lead to predictive theory of predator diversity effects on trophic interactions. To this end, I provide a synthesis of experiments examining multiple-predator-species effects on mortality of single shared prey. I show how experimental design and experimental venue can determine the conclusion about the importance of predator diversity on trophic interactions. In addition, I link natural history insights on predator species habitat and hunting behavior with linear and nonlinear multiple-predator effects to derive a new concept of predator diversity effects on trophic interactions. This concept holds that the nature of predator diversity effects is contingent upon predator species hunting mode plus predator and prey species habitat domain (defined as the spatial extent to which a microhabitat is used by a species). This concept allows the classification of multiple-predator effects into four broad functional categories: substitutable, nonlinear due to predator species interference, nonlinear due to intraguild predation, and nonlinear due to predator species synergism. Experimental evidence so far provides ample and comparatively equal support for substitutable, interference, and intraguild effects, and equivocal support for nonlinear synergisms. The paper closes by discussing ways to further a research program aimed at using the building blocks presented here to understand predator functional diversity and trophic interactions in complex ecological systems. © 2007 by the Ecological Society of America.",315,Journal,ar,Article,100,1,1,Habitat domain | Hunting mode | Intraguild predation | Multiple predators | Predator and prey traits | Predator diversity | Risk enhancement and reduction | Trophic interactions,20308,undefined,0,FALSE,NA,NA,68,18027743,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/38449105969,SCOPUS_ID:38449105969,2-s2.0-38449105969,Determinants of seed removal distance by scatter-hoarding rodents in deciduous forests,Moore J.,Ecology,00129658,88,10,2529-2540,2007-10-01,October 2007,10.1890/07-0247.1,"Scatter-hoarding rodents should space food caches to maximize cache recovery rate (to minimize loss to pilferers) relative to the energetic cost of carrying food items greater distances. Optimization models of cache spacing make two predictions. First, spacing of caches should be greater for food items with greater energy content. Second, the mean distance between caches should increase with food abundance. However, the latter prediction fails to account for the effect of food abundance on the behavior of potential pilferers or on the ability of caching individuals to acquire food by means other than recovering their own caches. When considering these factors, shorter cache distances may be predicted in conditions of higher food abundance. We predicted that seed caching distances would be greater for food items of higher energy content and during lower ambient food abundance and that the effect of seed type on cache distance variation would be lower during higher food abundance. We recorded distances moved for 8636 seeds of five seed types at 15 locations in three forested sites in Pennsylvania, USA, and 29 forest fragments in Indiana, USA, across five different years. Seed production was poor in three years and high in two years. Consistent with previous studies, seeds with greater energy content were moved farther than less profitable food items. Seeds were dispersed less far in seed-rich years than in seed-poor years, contrary to predictions of conventional models. Interactions were important, with seed type effects more evident in seed-poor years. These results suggest that, when food is superabundant, optimal cache distances are more strongly determined by minimizing energy cost of caching than by minimizing pilfering rates and that cache loss rates may be more strongly density-dependent in times of low seed abundance. © 2007 by the Ecological Society of America.",121,Journal,ar,Article,100,5,5,Caching behavior | Carya | Deciduous forest | Forest rodents | Juglans | Quercus | Scatterhoarding | Seed dispersal | Seed removal distance,20308,undefined,0,FALSE,NA,NA,69,18027756,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/38449104485,SCOPUS_ID:38449104485,2-s2.0-38449104485,Phylogenetic relatedness and ecological interactions determine antipredator behavior,Dalesman S.,Ecology,00129658,88,10,2462-2467,2007-10-01,October 2007,10.1890/07-0403.1,"Interspecific recognition of alarm cues among guild members through ""eavesdropping"" may allow prey to fine-tune antipredator responses. This process may be linked to taxonomic relatedness but might also be influenced by local adaptation to recognize alarm cues from sympatric species. We tested this hypothesis using antipredator responses of a freshwater gastropod Lymnaea stagnalis (L.) to alarm cues from damaged conspecific and 10 heterospecific gastropod species. As predicted, the magnitude of antipredator response decreased significantly with increasing phylogenetic distance, but increased when species were naturally sympatric (defined as species cohabiting in the same water body) with the source population of L. stagnalis. The responses to sympatric species were higher overall, and the relationship between genetic distance and alarm cue response was stronger when tested with sympatric species. This is the first study to demonstrate that population sympatry influences innate antipredator responses to alarm cues from intraguild members and suggests that responses based on phylogenetic relationships can be modified through local adaptation. Such adaptation to heterospecific alarm cues suggests that species could be at a disadvantage when they encounter novel intraguild members resulting from species invasion or range expansion due to a reduction in the presence of reliable information about predation risk. © 2007 by the Ecological Society of America.",40,Journal,ar,Article,100,4,4,Alarm cue | Chemical communication | Gastropod | Induced defenses | Local adaptation | Phylogeny,20308,undefined,0,FALSE,NA,NA,70,18027748,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/38449104077,SCOPUS_ID:38449104077,2-s2.0-38449104077,Indirect effects of prey swamping: Differential seed predation during a bamboo masting event,Kitzberger T.,Ecology,00129658,88,10,2541-2554,2007-10-01,October 2007,10.1890/06-1587.1,"Resource pulses often involve extraordinary increases in prey availability that ""swamp"" consumers and reverberate through indirect interactions affecting other community members. We developed a model that predicts predator-mediated indirect effects induced by an epidemic prey on co-occurring prey types differing in relative profitability/preference and validated our model by examining current-season and delayed effects of a bamboo mass seeding event on seed survival of canopy tree species in mixed Patagonian forests. The model shows that predator foraging behavior, prey profitability, and the scale of prey swamping influence the character and strength of short-term indirect effects on various alternative prey. When in large prey-swamped patches, nonselective predators decrease predation on all prey types. Selective predators, instead, only benefit prey of similar quality to the swamping species, while very low or high preference prey remain unaffected. Negative indirect effects (apparent competition) may override such positive effects (apparent mutualism), especially for highly preferred prey, when prey-swamped patches are small enough to allow predator aggregation and/or predators show a reproductive numerical response to elevated food supply. Seed predation patterns during bamboo (Chusquea culeou) masting were consistent with predicted short-term indirect effects mediated by a selective predator foraging in large prey-swamped patches. Bamboo seeds and similarly-sized Austrocedrus chilensis (ciprés) and Nothofagus obliqua (roble) seeds suffered lower predation in bamboo flowered than nonflowered patches. Predation rates on the small-seeded Nothofagus dombeyi (coihue) and the large-seeded Nothofagus alpina (raulí) were independent of bamboo flowering. Indirect positive effects were transient; three months after bamboo seeding, granivores preyed heavily upon all seed types, irrespective of patch flowering condition. Moreover, one year after bamboo seeding, predation rates on the most preferred seed (raulí) was higher in flowered than in nonflowered patches. Despite rapid predator numerical responses, short-term positive effects can still influence community recruitment dynamics because surviving seeds may find refuge beneath the litter produced by bamboo dieback. Together, our theoretical analysis and experiments indicate that indirect effects experienced by alternative prey during and after prey-swamping episodes need not be universal but can change across a prey quality spectrum, and they critically depend on predator-foraging rules and the spatial scale of swamping. © 2007 by the Ecological Society of America.",40,Journal,ar,Article,100,3,3,Apparent competition | Apparent mutualism | Chusquea culeou | Diet selection | Indirect interactions | Nothofagus spp. | Patagonia | Predator functional response | Prey quality | Resource pulse | Transient dynamics,20308,undefined,0,FALSE,NA,NA,71,18027757,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/38449102732,SCOPUS_ID:38449102732,2-s2.0-38449102732,Sediment disturbance and loss of beta diversity on subtidal rocky reefs,Balata D.,Ecology,00129658,88,10,2455-2461,2007-10-01,October 2007,10.1890/07-0053.1,"How changes in environmental complexity and heterogeneity affect beta diversity is poorly known. We investigated patterns of beta diversity in subtidal assemblages of algae and invertebrates in the northwest Mediterranean in relation to inclination of the substratum and sedimentation. Vertical and horizontal substrata supported distinct assemblages under low, but not under heavy, ambient loads of sediment. To test the hypothesis that sediment reduced the dissimilarity between assemblages, sedimentation was increased experimentally in plots established on vertical and horizontal surfaces at sites experiencing low ambient levels of sedimentation. Patterns were compared to those occurring at unmanipulated sites and at sites exposed to heavy loads of sediment about 2 km apart. After one year, assemblages on vertical substrata were indistinguishable from those occurring on flat surfaces at manipulated sites and both converged toward those occurring at sites exposed to heavy loads of sediment. Control sites still supported distinct assemblages on vertical and horizontal substrata by the end of the experiment. Similar effects of sediment were observed on recovering assemblages in experimental clearings. These results show that sediment increased similarity in assemblages overriding the influence of habitat complexity on beta diversity at small and large spatial scales. © 2007 by the Ecological Society of America.",92,Journal,ar,Article,100,3,3,Beta diversity | Disturbance | Environmental and habitat complexity | Habitat heterogeneity | Rocky reef | Sediment | Subtidal algal and invertebrate assemblages,20308,undefined,0,FALSE,NA,NA,72,18027747,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/38449100557,SCOPUS_ID:38449100557,2-s2.0-38449100557,Consumers affect prey biomass and diversity through resource partitioning,Råberg S.,Ecology,00129658,88,10,2468-2473,2007-10-01,October 2007,10.1890/07-0263.1,"Consumer presence and nutrient availability can have contrasting and interactive effects on plant diversity. In a factorial experiment, we manipulated two levels of nutrient supply and the presence of two moderately specialized grazers in different combinations (no grazers, two species in monoculture, and both in combination). We tested how nutrients and grazers regulated the biomass of marine coastal epiphytes and the diversity of algal assemblages, based on the prediction that the effect of consumers on prey diversity depends on productivity and consumer specialization. Nutrient enrichment increased the epiphytic load, while monocultures of single grazer species partly prevented epiphyte growth. However, only the presence of two species with complementary feeding preferences effectively prevented epiphyte overgrowth. The epiphytes comprised micro- and macroalgal species, and the diversity of these algal assemblages differed, depending on grazer identity. For the microalgae, diversity was reduced by nutrient addition when grazer control was inefficient, but not when specialist microalgal grazers were present. Macroalgal diversity was reduced in ambient water with specialist macroalgal grazers compared to the treatment with inefficient ones. These results indicate that grazer composition and productivity are crucial in determining whether consumer pressure will have a positive or negative effect on algal diversity. © 2007 by the Ecological Society of America.",20,Journal,ar,Article,100,2,2,Bottom-up nutrient effects | Diversity | Epiphytes | Grazers | Herbivores | Macroalgae | Microalgae | Nutrient enrichment | Top-down consumer effects,20308,undefined,0,FALSE,NA,NA,73,18027749,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/38449098958,SCOPUS_ID:38449098958,2-s2.0-38449098958,Competitive mimicry: Synthesis of a neglected class of mimetic relationships,Rainey M.,Ecology,00129658,88,10,2440-2448,2007-10-01,October 2007,10.1890/06-1717.1,"Protective mimicry has been studied extensively for over a century. Mimicry in a competitive context, however, has remained largely neglected. It has been overlooked in mimicry classification schemes, and few systems have been rigorously studied. We define ""competitive mimicry"" as mimicry that enables access to a defended resource or aids in defense of a resource. We explain how competitive mimicry fits with existing mimicry classification schemes and outline criteria for identifying competitive mimicry systems. For each form of competitive mimicry, we describe the effects of the mimic on the model and receiver, predict the evolutionary dynamics of the system, and present examples. We then identify key directions for the study of competitive mimicry. © 2007 by the Ecological Society of America.",38,Journal,re,Review,100,2,2,Adaptive resemblance | Batesian mimicry | Contest competition | Evolutionary dynamics | Interference competition | Mullerian mimicry | Resource defense,20308,undefined,0,FALSE,all,All Open Access,74,18027745,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/38449096471,SCOPUS_ID:38449096471,2-s2.0-38449096471,Partitioning diversity into independent alpha and beta components,Jost L.,Ecology,00129658,88,10,2427-2439,2007-10-01,October 2007,10.1890/06-1736.1,"Existing general definitions of beta diversity often produce a beta with a hidden dependence on alpha. Such a beta cannot be used to compare regions that differ in alpha diversity. To avoid misinterpretation, existing definitions of alpha and beta must be replaced by a definition that partitions diversity into independent alpha and beta components. Such a unique definition is derived here. When these new alpha and beta components are transformed into their numbers equivalents (effective numbers of elements), Whittaker's multiplicative law (alpha x = gamma) is necessarily true for all indices. The new beta gives the effective number of distinct communities. The most popular similarity and overlap measures of ecology (Jaccard, Sorensen, Horn, and Morisita-Horn indices) are monotonic transformations of the new beta diversity. Shannon measures follow deductively from this formalism and do not need to be borrowed from information theory; they are shown to be the only standard diversity measures which can be decomposed into meaningful independent alpha and beta components when community weights are unequal. © 2007 by the Ecological Society of America.",1412,Journal,ar,Article,100,1,1,Alpha diversity | Beta diversity | Gamma diversity | Horn index | Morisita-horn index | Partitioning diversity | Shannon diversity measures,20308,undefined,0,FALSE,NA,NA,75,18027744,NA,NA
