@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-acr,fund-no,fund-sponsor,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number
true,https://api.elsevier.com/content/abstract/scopus_id/85053875345,SCOPUS_ID:85053875345,2-s2.0-85053875345,Effects of land use and limnology variables on the dissimilarity of common and rare aquatic insects in Atlantic Forest streams,Ongaratto R.,Revista de Biologia Tropical,00347744,22152075,66,3,1223-1231,2018-09-01,September 2018,10.15517/rbt.v66i3.30825,"Lotic ecosystems are altered at various spatial scales leading to the simplification of water bodies and the dominance or exclusion of certain organisms. In streams, species may have limitations generated by the environment that result in a more abundant or rare occurrence. Thus, the aim of this study was to evaluate the influence of water physical-chemical variables and land use in the drainage basin on the composition of Ephemeroptera, Plecoptera and Trichoptera (EPT) assemblages in the streams of Atlantic Forest. We collected water samples and aquatic insects from 18 streams in Atlantic Forest in southern Brazil. We evaluated the relationship between physical-chemical variables of water and land use and the dissimilarity of EPT assemblages in three different situations: (i) matrix with all organisms collected, (ii) matrix containing only common genera and (iii) matrix containing only the rare genera. We collected 6 023 EPT larvae from 41 genera; 62% of the individuals belonged to the order Trichoptera, 32% to the order Ephemeroptera and 6% to the order Plecoptera. The most common organisms (10 genera) accounted for 86% of the total abundance of identified individuals. On the other hand, rare genera corresponded to 76% of the total richness, but only 6% of the total abundance. For the three matrices studied, the pH, electrical conductivity and riparian vegetation were correlated with the dissimilarity matrix of the three biological datasets used. In our study, we observed that the pH, electric conductivity, exposed soil and riparian vegetation variables were the most important for the dissimilarity of the EPT assemblages. In addition, our results demonstrated that variables at different scales (stream and riparian zone) structure stream insect assemblages.",6,Journal,ar,Article,100,4,4,Beta diversity | Environmental heterogeneity | Environmental integrity | Environmental variability,13567,CAPES,undefined,Coordenação de Aperfeiçoamento de Pessoal de Nível Superior,1,TRUE,all,All Open Access,24
true,https://api.elsevier.com/content/abstract/scopus_id/85053872795,SCOPUS_ID:85053872795,2-s2.0-85053872795,"Trophic structure of a floodplain fish assemblage in the upper Amazon basin, Bolivia",Rejas D.,Revista de Biologia Tropical,00347744,22152075,66,3,1258-1271,2018-09-01,September 2018,10.15517/rbt.v66i3.30693,"Amazonian fish assemblages are typically high in species diversity and trophic complexity. Stable isotopes are valuable tools to describe the trophic structure of such assemblages, providing useful information for conservation and ecological management. This study aimed at estimating the relative contribution of the different basal carbon sources to the diet of primary consumer fishes (herbivores and detritivores), and determining the trophic position (TP) of the dominant fishes from each trophic guild (herbivores, detritivores, invertivores and piscivores). For this purpose we analyzed stable isotope ratios of carbon (δ13C) and nitrogen (δ15N) in potential food sources, and muscle tissue of fishes in five oxbow lakes located in the floodplain of River Ichilo, Bolivia. Terrestrial plants and C3 aquatic macrophytes were the major carbon source contributing to the diet of herbivorous fishes, whereas particulate organic matter (POM) contributed more to the diet of detritivore fishes. In general, C4 aquatic macrophytes contributed little to the diet of herbivores and detritivores. However, we found a relatively high contribution of C4 macrophytes (28%) to the diet of the herbivores Mylossoma duriventre and Schizodon fasciatus. We found a good agreement between our estimated TP values and the trophic group assigned based on diet composition from literature. The herbivore M. duriventre was at the bottom of the food web, being the baseline organism (TP = 2). The remaining primary consumers (herbivores and algivore/ detritivores) exhibited relatively high TP values (2.3-2.9), probably due to their opportunistic feeding behavior. Omnivore/invertivore species studied displayed TP values near the 3.0 value expected for secondary consumers. Piscivore fishes were at the top TP, with TP values varying from 3.3 (Serrasalmus spilopleura and Serrasalmus rhombeus) to 3.8 (Pseudoplatystoma fasciatum). The fact that detritivore fishes, the most abundant food source for piscivores, occupy relatively high TPs determines that food chains in these particular Amazonian floodplains are longer than previously thought.",3,Journal,ar,Article,100,1,1,Carbon sources | Food chain | Stable isotopes | Trophic guilds | Trophic position,13567,VLIR,ZEIN2010RIP08,Vlaamse Interuniversitaire Raad,1,TRUE,all,All Open Access,25
true,https://api.elsevier.com/content/abstract/scopus_id/85053869256,SCOPUS_ID:85053869256,2-s2.0-85053869256,"Sexual morphogenesis phase of the epiphytic ferns Microgramma mortoniana and Pleopeltis macrocarpa (Polypodiaceae) from Punta Lara Natural Reserve, Buenos Aires, Argentina",Gorrer D.,Revista de Biologia Tropical,00347744,22152075,66,3,1078-1089,2018-09-01,September 2018,10.15517/rbt.v66i3.31775,"The Punta Lara Natural Reserve is located on the riverside of the La Plata River in the province of Buenos Aires, Argentina. It is the Southernmost relict in the world of subtropical riparian forest. The epiphytic ferns studied in this work belong to the Polypodiaceae family: Microgramma mortoniana and Pleopeltis macrocarpa. Plant communities are subject to high levels of anthropization and introduction of exotic species. The goals of this work are to provide information on the morphogenesis of epiphytic gametophytes and to extend knowledge of their life cycles, contributing to their conservation. Sowing was carried out in Dyer medium. In both species the spores are monolete, ellipsoidal, yellowish and with verrucate sculpture. The equatorial diameter is 60-61 μm, the polar diameter is 39-42 μm. The germination is the Vittaria type; in M. mortoniana occurs at 20 days, while in P. macrocarpa occurs at six days. The filaments are uniseriate of 3-6 cells in length. The gametophyte development is Drynaria type. The cordated form is given after 40 days. In M. mortoniana, buds originated after 40 days. In P. macrocarpa, after 120 days, clathrate trichomes scale-like appear mainly on the margins of the gametophyte. The gametangia are typical of leptosporangiate ferns. The sporophyte of M. mortoniana emerged after 120 days and that of P. macrocarpa arose after 500 days, its blades are simple, spatulate and unicellular and multicellular branching hairs were observed. The germination pattern, gametophyte development, the presence of a lipid globule in the prothalic cell and the formation of unicellular capitated hairs are relevant characters that could be considered for systematic group. The delay in the formation of sporophytes through sexual reproduction, allows us to infer that the success of their establishment in situ would be given by the vegetative reproduction through creeping rhizomes and buds of gametophytes.",5,Journal,ar,Article,100,5,5,Development | Epiphytes | Ferns | Gametophyte | In vitro culture | Propagation,13567,UNLP,501100003947,Universidad Nacional de La Plata,1,TRUE,all,All Open Access,26
true,https://api.elsevier.com/content/abstract/scopus_id/85053866080,SCOPUS_ID:85053866080,2-s2.0-85053866080,Cnidae sizes in the two morphotypes of the giant Caribbean anemone Condylactis gigantea (Actiniaria: Actiniidae),González-Muñoz R.,Revista de Biologia Tropical,00347744,22152075,66,3,1055-1064,2018-09-01,September 2018,10.15517/rbt.v66i3.30705,"The sea anemone Condylactis gigantea is an ecologically important member of the benthic community in coral reefs of the tropical Atlantic, and displays two morphotypes with respect to the color in their tentacular tips: the green tip morphotype and the pink/purple tip morphotype. Although some molecular and ecological differences have been found between these morphotypes, no other morphological distinctions have been reported, and currently both are still considered a single taxonomic species. In the present study, we perform an exploration on the variability in the size of cnidae between these two morphotypes and performed statistical analyses to compare the 10 categories of cnidae from specimens hosted in the Cnidarian Collection of Gulf of Mexico and Mexican Caribbean, of the Universidad Nacional Autónoma de México, which were previously collected in several coral reefs localities of the Yucatán Peninsula. Results reveal no significant variation in cnidae size between the two morphotypes, but significant variations were found within each morphotype. In addition, we update the composition of the cnidom of C. gigantea, and the utility of the size of cnidae to distinguish between morphotypes or closely related species is discussed.",2,Journal,ar,Article,100,5,5,Anthozoa | Cnidaria | Cnidom | Condylactis gigantean | Coral reefs | Morphotype,13567,CONACYT,232318,Consejo Nacional de Ciencia y Tecnología,1,TRUE,all,All Open Access,27
true,https://api.elsevier.com/content/abstract/scopus_id/85053864296,SCOPUS_ID:85053864296,2-s2.0-85053864296,"Trophic ecology and ecomorphological traits of the fish Triportheus magdalenae (Characiformes: Triportheidae) in the El Guájaro reservoir, Magdalena river, Colombia",Morales J.,Revista de Biologia Tropical,00347744,22152075,66,3,1208-1222,2018-09-01,September 2018,10.15517/rbt.v66i3.30621,"This study integrated morphological characteristics and trophic ecology of Triportheus magdalenae in the El Guájaro reservoir, Atlántico, lower Magdalena River Basin, Colombia, based on the analysis of stomach contents and ecomorphological attributes. Five samplings were made between September 2014 and February 2016 considering each phase of the flood pulse. The fish were sampled using traditional fishing gear such as nets and trawls. The index of food importance (IAi %) was used to establish the dietary habits of the species, and the variation of the diet at interspecific level, and the vacuity coefficient (CV %) was also calculated. The Levins index standardized by Hurlbert (BA) was used to evaluate the amplitude between sizes, sex and hydrological phases. The oropharyngeal structures and the digestive tract were characterized, which together with morphological measurements, allowed and analyze 11 ecomorphological traits related to the use of habitat, such as position in the water column, and the exploitation of a particular trophic resource. The relationship between the ecomorphological traits and the diet of the species was analyzed by canonical correspondence analysis (CCA). We analyzed 89 individuals (34-124 mm SL). Triportheus magdalenae was classified as carnivore/zooplanktivore, and has a narrow trophic niche (BA = 0.12). Showed a high exploitation of zooplankton (95.9% IAi), mostly Cladocera (Ceriodaphnia sp.) and Copepoda (Notodiaptomus sp. and Thermocyclops sp). The youngest juveniles (34-190 mm SL) also consumed allochthonous insects (3.4% IAi). The ecomorphological traits that contributed the most to this trophic specialization were the relative length of the gillrakers (LRBE). The number of gillrakers (NBE), which varied significantly from the smaller to the larger ones, increase in both number as well as in length as individuals grow, which explains the strongly marked degree of specialization on zooplankton in adults, since they present a greater degree of efficiency in the process of filtering. The vacuity coefficient was high (54%), which could be associated with a decrease in the density of zooplankton populations, especially during the time of lower waters strongly influenced by the El Niño event, however the observed diet (22 items food) corresponded to 80% of the diet estimated (28 estimated food items).",0,Journal,ar,Article,100,2,2,Diet | Diversity | Ecomorphological traits | Endemic fish,13567,NA,undefined,NA,1,TRUE,all,All Open Access,28
true,https://api.elsevier.com/content/abstract/scopus_id/85053863850,SCOPUS_ID:85053863850,2-s2.0-85053863850,"Substrate, moisture, temperature and seed germination of the threatened endemic tree Eriotheca vargasii (Malvaceae)",Mamani G.,Revista de Biologia Tropical,00347744,22152075,66,3,1162-1170,2018-09-01,September 2018,10.15517/rbt.v66i3.29810,"We studied the germination of Eriotheca vargasii (Malvaceae), a poorly known endemic Peruvian Andean tree species characteristic of the dry forests of the Torobamba river valley, Peru. We determined seed characteristics, embryo morphology, viability, and assessed the influence of substrate (natural soil and commercially prepared media), temperature (controlled at 25 ºC and at ambient temperature between 18-22 ºC), and moisture (25% and 50% field capacity) on seed germination. Most seeds were ovoid in shape and although they contained well-developed embryos, only 46% of them were viable. Substrate moisture levels had no influence on germination capacity or rate. In contrast, temperature and substrate type showed strong effects on germination. We observed the highest proportion of germinated seeds in prepared media at both temperatures tested (> 61%). Furthermore, substrate types also influenced germination rates, with lower values in natural soil. The strongest effect on germination rates was by temperature, enhancing the difference in responses in substrate types (up to 90% in commercially prepared media at 25 ºC). The low proportion of germinated seeds in soil (< 39%), together with external local stress factors (e.g. grazing impact by herbivores), may be the critical factors contributing to the nearly total absence of seedlings and saplings of E. vargasii in the study area despite abundant seed production. In order to ensure a supply of E. vargasii seedlings for reforestation efforts, we recommend producing E. vargasii plants in nurseries and conducting reforestation trials. We suggest that germination of seedlings is done following guidelines from this study.",3,Journal,ar,Article,100,6,6,Andes | Arid ecosystem | Drought | Seed morphology,13567,SCBI,undefined,Smithsonian Conservation Biology Institute,1,TRUE,all,All Open Access,29
true,https://api.elsevier.com/content/abstract/scopus_id/85053859822,SCOPUS_ID:85053859822,2-s2.0-85053859822,Critical vitrification steps towards survival of Garcinia hombroniana (Clusiaceae) shoot tips after cryopreservation,Sulong N.,Revista de Biologia Tropical,00347744,22152075,66,3,1314-1323,2018-09-01,September 2018,10.15517/rbt.v66i3.31483,"A cryopreservation protocol was developed for in vitro shoot tips of Garcinia hombroniana using the vitrification technique. Four critical steps in the technique were investigated, namely preculture, loading, dehydration with Plant Vitrification Solution 2 (PVS2), and unloading. Shoot tips precultured for 48 h gave significantly higher survival (75%) compared to 24 h preculture (50%) after cryopreservation. Treatment with 1 M glycerol plus 0.4 M sucrose as a loading solution gave higher survival (45.83%) compared to the other treatments (0.4 M sucrose + 2 M glycerol; 0.4 M sucrose). Shoot tips dehydrated with PVS2 for 25 min gave the highest survival after immersion in liquid nitrogen. Stepwise PVS2 treatment for 15 min with 50% PVS2 followed by 10 min with 100% PVS2 solution improved survival of the shoot tips after cryopreservation (41.67%). Murashige and Skoog medium with 0.4 M sucrose gave significantly higher survival (66.67%) than MS with 1.2 M sucrose (25%) as an unloading solution. Water content was shown to decrease throughout the whole vitrification steps from 6.83 ± 1.66 g g-1 dw for fresh shoot tips down to 2.93 ± 0.28 g g-1 dw after PVS2 treatment. Further study on each step including recovery medium is required to improve the survival. Nevertheless, the present study showed the potential of using the vitrification technique for cryopreservation of G. hombroniana.",3,Journal,ar,Article,100,3,3,Cryopreservation | Garcinia hombroniana | Malaysia | Shoot tip | Vitrification steps,13567,MOHE,FRGS/2/2013/ SG05/UKM/01/1,"Ministry of Higher Education, Malaysia",1,TRUE,all,All Open Access,30
true,https://api.elsevier.com/content/abstract/scopus_id/85053859707,SCOPUS_ID:85053859707,2-s2.0-85053859707,Foliar concentration of macro- and micronutrients in four woody legumes from a tropical dry-seasonal forest in Costa Rica,Alvarado A.,Revista de Biologia Tropical,00347744,22152075,66,3,969-983,2018-09-01,September 2018,10.15517/rbt.v66i3.29838,"The information about nutritional aspects of trees in the tropical dry forest is scarce. This investigation aims to establish a normal range of foliar nutrient concentration to four forestry species as related to their growth rates and biological nitrogen fixation capacity in the seasonally dry ecosystem at Guanacaste, Costa Rica. Foliar samples for four species: Dalbergia retusa (cocobolo), Enterolobium cyclocarpum (guanacaste), Hymenaea courbaril (guapinol or jatobá) and Schizolobium parahyba (gallinazo or pachaco), all belonging to the Fabaceae family, were analyzed for N, P, Ca, Mg, K, S, Fe, Mn, Cu, Zn, B and Na. Nutrient concentration varied with species according to their ability to fix nitrogen and their rate of growth. The overall concentration of macronutrients was higher in nitrogen-fixing species compared with non-fixing species, and within each one of those groups, the species with higher growth rate presented more macronutrients than species with low growth rate. According to the concentration of foliar nutrients accumulated in the foliage, we recommend that H. courbaril and D. retusa could be grown in the region soils with medium fertility and E. cyclocarpum and S. parahyba in the more fertile soils. Values ranges of foliar concentrations considered as satisfactory presented in this work are new for D. retusa and H. courbaril and improve the scarce information available for E. cyclocarpum and S. parahyba.",1,Journal,ar,Article,100,5,5,Dalbergia retusa | Enterolobium cyclocarpum | Foliar analysis | Hymenaea courbaril y Schizolobium parahyba | Seasonal dry tropics,13567,NA,undefined,NA,1,TRUE,all,All Open Access,31
true,https://api.elsevier.com/content/abstract/scopus_id/85047571152,SCOPUS_ID:85047571152,2-s2.0-85047571152,Letters from your editor: Should tropical researchers enter the racist “Millionaire’s club”?,Monge-Nájera J.,Revista de Biologia Tropical,00347744,22152075,66,2,481-485,2018-06-01,June 2018,10.15517/rbt.v66i2.33375,"Sometimes, the editors of the large journals published in rich countries discriminate against the authors of tropical countries because of prejudice and not because of manuscript quality. Tropical researchers have two options: insist on publishing in these journals of the so called “Millionaire’s Club”, where there is often a natural disinterest in tropical issues; or to support the development of good tropical quality journals. The second option has ethical and practical advantages for everyone.",0,Journal,le,Letter,100,1,1,NA,13567,NA,undefined,NA,1,TRUE,all,All Open Access,32
true,https://api.elsevier.com/content/abstract/scopus_id/85047570710,SCOPUS_ID:85047570710,2-s2.0-85047570710,"Germination and seed conservation of a pioneer species, Tecoma stans (Bignoniaceae), from tropical dry forest of Colombia",Vargas-Figueroa J.,Revista de Biologia Tropical,00347744,22152075,66,2,918-936,2018-06-01,June 2018,10.15517/rbt.v66i2.33423,"Seed germination and seed longevity under different environmental conditions are fundamental to understand the ecological dynamics of a species, since they are decisive for its success within the ecosystem. Taking this into account, seed germination and seed storage behavior of a pioneer species of tropical dry forest (Tecoma stans) were studied in the laboratory, to establish the effect of different environmental conditions on a local tree population. Two seed lots collected in July 2011, from Cali (Colombia), were evaluated under three alternating temperatures (20/30, 20/25, 25/30 ºC; 16/8 h) and four light qualities (12-hour white light photoperiod, darkness, and 15 minutes of red light -R and far red light -FR). Final germination was recorded for all treatments; for white light treatment the daily germination was recorded to calculate mean germination rate, mean germination time, and two synchronization indices. To assess the effect of light quality on physiological variables, a destructive germination test was carried out. For this test, another seed lot was evaluated under the same light conditions using an alternating temperature of 20/30 °C - 16/8 h, recording germination during six days for every treatment. In addition, seeds were stored at two different moisture contents (7.7, 4.1 %) and three storage temperatures (20, 5, -20 ºC), during two time periods (one and three months); a seed germination test was conducted for each treatment. Four replicates of 35 seeds per treatment were used for all experiments. Germination was high (GP > 90 %) with all alternating temperatures under white light, whereas under R, FR, and darkness germination was evenly successful at low temperatures, but at higher temperature, half of the seeds entered into secondary dormancy (GP= 45-65 %). However, mean germination rate and synchronization under R and FR decreased significantly in comparison to white light treatment and, consequently, mean germination time increased. Seed storage behavior of this species is orthodox due to the high germination (GP > 90 %) obtained under all treatments. In conclusion, T. stans seeds have a negative germination response at high incubation temperatures in the absence of white light, entering into a secondary dormancy. In contrast, an environment with a lower temperature and without white light delays the germination, but at the end seeds are able to reach the same germination values. This seed dependence on incident light in limiting conditions suggests a physiological mechanism on the seed tissues of this species, probably mediated by phytochromes. Finally, the orthodox seed storage behavior of T. stans is a reason to include this species in ex situ seed conservation programs for restoration and recovery of the tropical dry forest; however, long-term studies should be conducted in order to evaluate the maintenance of this characteristic throughout longer periods of time.",4,Journal,ar,Article,100,2,2,Climate change | Ex situ conservation | Phytochrome | Secondary dormancy | Seed storage behavior | Soil seed bank,13567,Univalle,undefined,Universidad del Valle,1,TRUE,all,All Open Access,33
true,https://api.elsevier.com/content/abstract/scopus_id/85047569141,SCOPUS_ID:85047569141,2-s2.0-85047569141,"Gastrointestinal parasites of wild birds in a tropical riverine urban ecosystem in Heredia, Costa Rica.",Pérez-Gómez G.,Revista de Biologia Tropical,00347744,22152075,66,2,788-798,2018-06-01,June 2018,10.15517/rbt.v66i2.33409,"In urban ecosystems, rivers provide various ecosystem services, among them, serving as interurban biological corridor, allowing birds to move and shelter in the middle of the city. However, high levels of pollution expose them, and even humans, to several health problems. Hence the importance of performing environmental diagnoses that allows to identify alterations and mitigate them in a timely manner. This study provides a first diagnosis of the parasitic situation of wild birds along the Pirro river which is located in an urban environment, fragmented and with high levels of surface water pollution. The sampling was carried out at the upper and middle part of the Pirro river in Heredia, Costa Rica. Mist-nets were used to capture the birds, and a general objective exam (GOE) was conducted in order to evaluate their nutritional and hydration state, as well as their physical state. In addition, stool samples were collected in order to characterize the gastrointestinal parasites (GPI). This procedure was carried out on 158 birds, belonging to 30 species, three PGI groups were identified: protozoa, nematodes and cestodes. The highest percentages of infection were represented by coccidia, with 97.6 %, followed by nematodes and cestodes with 2.4 %. Within the group of coccidios, it was possible to identify Eimeria spp., Isospora spp., in the nematodes: at the Strongylida group level and at the Capillaria spp., and for the cestodes: Choanotaenia spp. GOE resulted regular-to-good in all individuals captured, however, a general linear model was used to identify that the oral cavity and the state of the plumage could be the more linked variables with the percentage of infection by gastrointestinal parasites in birds, due to the fact that the oral cavity is the bird’s main route of ingestion, as well as the state of the plumage shows its vigor.",0,Journal,ar,Article,100,3,3,Gastrointestinal parasites | Urban birds | Urban rivers | Wild birds,13567,UCR,undefined,Universidad de Costa Rica,1,TRUE,all,All Open Access,34
true,https://api.elsevier.com/content/abstract/scopus_id/85047565927,SCOPUS_ID:85047565927,2-s2.0-85047565927,"Woody vegetation structure in three areas with tropical dry forest in the isthmus-coastal of Oaxaca, Mexico.",Silva-Aparicio M.,Revista de Biologia Tropical,00347744,22152075,66,2,863-879,2018-06-01,June 2018,10.15517/rbt.v66i2.33419,"Tropical dry forest (TDF) is important due to its biodiversity. In the Isthmus-Coastal region of the state of Oaxaca, in Southeast Mexico, there are many areas of TDF with varying categories of legal protection (1) Protected Natural Areas (PNA), (2) Voluntarily Designated Conservation Areas (VDCA) and (3) Areas of Common Use (ACU). In each of these, tree vegetation structure was analysed, recording plants with a DBH ≥ 2.5 cm and sampling 15 plots of 100 m2. Observed richness was 90 species, belonging to 36 families and corresponding to 80 % (Jackknife) and 85 % (ICE) of expected richness. A cluster analysis identified two groups with 90 % dissimilitude: the first (G1) included all the sampled plots in the PNA; and the second (G2), grouped together those from the VDCA and the ACU. The Shannon, Simpson dominance and Jost true diversity indices for G1 were H’= 2.43, D= 0.21 and qD= 11 and for G2, H’= 2.76, D= 0.28 and qD= 15 respectively, with no differences between groups (P < 0.05). The species that presented the highest relative importance value (RIV) in both groups, corresponded to secondary vegetation. Species density of G1 was 1 829 ind/ha and 2 370 ind/ha for G2. Mean height (6.8 m) and basal area (19.7 m2/ha) of G1 did not vary significantly (P < 0.05) when compared to G2 (7.9 m y 22.1 m2/ha). The VDCA and ACU presented similar composition and structure, differing from the PNA. Continual monitoring of the TDF is suggested.",7,Journal,ar,Article,100,4,4,Areas of common use | Floristic similitude | Natural protected areas | Species diversity | Tropical dry forest | Voluntarily designated conservation areas,13567,CONACYT,100079,Consejo Nacional de Ciencia y Tecnología,1,TRUE,all,All Open Access,35
true,https://api.elsevier.com/content/abstract/scopus_id/85047564800,SCOPUS_ID:85047564800,2-s2.0-85047564800,Composition and distribution of liverworts (Marchantiophyta) in a continuous altitudinal range on the cordillera oriental of Colombia,Cacua-Toledo C.,Revista de Biologia Tropical,00347744,22152075,66,2,559-570,2018-06-01,June 2018,10.15517/rbt.v66i2.33379,"The species composition of liverworts varies with altitude in the Northern part of the Andes due to the relationship of biotic (vegetation) and abiotic factors (temperature, humidity, and sunlight brightness). In order to test this affirmation we determined the diversity, species composition, abundance, and distribution of species of Marchantiophyta in an altitudinal range from 2 400 to 3 400 m on the Colombian Cordillera Oriental, and established how these vary with altitude and life-zones, regarding abiotic factors. Samples, taken every 200 m in the altitudinal range, and environmental data were registered during a year. We found 162 species, the composition of liverworts varied throughout the altitudinal gradient with a high number of unique species in each altitude. The maximum diversity was found at 3 000 m, along with a dominance of leafy habit and epiphytic species, while the higher richness of families and genera was found between 3 200 and 3 400 m. Anoplolejeunea conferta had the largest value of coverage in the zone, the highest value of importance value index (IVI), and the widest altitudinal distribution, from 2 400 to 3 000 m in four different substrates. The liverworts were distributed differently with altitude, we found a high beta diversity (0.864) due to the replacement of species, with more that 30 % of dissimilarity in species composition every 200 altitudinal meters, mainly depending on sunlight brightness variation. Accordingly, we found that abiotic factors like temperature, humidity, and sunlight brightness and its relationship vegetation are determinant in the diversity and altitudinal distribution of liverworts in the study area.",2,Journal,ar,Article,100,3,3,Altitudinal gradient | Andean forest | Bryophytes | Ecology | Marchantiophyta,13567,UIS,undefined,Universidad Industrial de Santander,1,TRUE,all,All Open Access,36
true,https://api.elsevier.com/content/abstract/scopus_id/85047564681,SCOPUS_ID:85047564681,2-s2.0-85047564681,Micropropagation of baccharis antioquensis (Asteraceae) and photoinduction of polyphenols by UV radiation,Naranjo-Gómez E.J.,Revista de Biologia Tropical,00347744,22152075,66,2,754-764,2018-06-01,June 2018,10.15517/rbt.v66i2.33406,"Polyphenols are a large diversity of chemical types and interactions that can be responsible for a multiplicity of protective functions ranging from toxicity and light/UV shielding to signal transduction. Bacharis antioquensis has been described as a potential source of new photoprotective compounds with antioxidant capacity associated to polyphenols compounds. The aim of the present work was to develop a micropropagation protocol of B. antioquensis and evaluate the production of polyphenols by in vitro plants exposure to UVB radiation. Branches in juvenile stage of B. antioquensis were collected, desinfected and cultured on half strength Murashige and Skoog medium, supplemented or not with growth regulators (TDZ, BA or GA3) on light/darkness conditions and liquid/solid media. After UV treatments, the absorption coefficient in the UVA-UVB range, the antioxidant capacity and the total phenol content (TPC) from all tissue cultures and the wild tissue were evaluated. Growth regulators, light conditions and type of culture medium (solid or liquid) had a favorable effect on the response of explants. Treatments containing BA + GA3 regulators (2 and 0.5 mg/L respectively) and TDZ (0.5 mg/L) showed positive results in bud growth in liquid medium and darkness. Results showed that UVR exhibited promoting effects on the accumulation of polyphenols, enhancing the absorption coefficient in the UVA-UVB range, the antiradical capacity and the TPC of B. antioquensis in vitro plants.",2,Journal,ar,Article,100,5,5,B. antioquensis | Elicitation | Growth regulators | In vitro plants | UVR,13567,NRC,IN632CE,"Departamento Administrativo de Ciencia, Tecnología e Innovación (COLCIENCIAS)",1,TRUE,all,All Open Access,37
true,https://api.elsevier.com/content/abstract/scopus_id/85047553408,SCOPUS_ID:85047553408,2-s2.0-85047553408,"Leaf litter degradation and nutrient supply in the mangroves of Mecoacán Lagoon, Gulf of Mexico.",Torres V J.R.,Revista de Biologia Tropical,00347744,22152075,66,2,892-907,2018-06-01,June 2018,10.15517/rbt.v66i2.33421,"Mangroves are ecosystems with a high primary productivity that is mainly driven mainly by degradation processes. Energy (nutrients) flows from mangroves toward adjacent zones and the surrounding aquatic environment. The objective of the present study was to estimate the daily degradation coefficient (k) of mangrove leaves in relation to physical-chemical soil factors and in situ nutrient supply (phosphorus and nitrogen) in Mecoacán Lagoon, Gulf of Mexico. Leaf litter degradation bags were placed at six monthly monitoring sites to evaluate degradation and to calculate the corresponding degradation coefficients. A rapid degradation of up to 51 % was observed for Avicennia germinans (L.) Stearn during the first month in association with leaching resulting from flood conditions. The degradation of Rhizophora mangle (L.) (k= 0.0052±0.0002) (F= 12.2 p< 0.05 n= 216) and Laguncularia racemosa (L.) Gaertn (k= 0.005±0.0003) (F= 3.7 p= 0.2 n= 108), differed significantly from that of A. germinans (k= 0.009 ± 0.0003) (F= 1.2 p= 0.2 n= 216) did not present significant differences. To reach T50 degradation, R. mangle and L. racemosa required more time (133 and 138 days, respectively) than A. germinans (74 days). Organic matter and soil humidity were significantly correlated with the decay constant of A. germinans (r= 0.65 p< 0.05 and r= 0.55 p< 0.05, respectively). Total nitrogen content was highest in the Pajaral site (2 683 mg.kg) and was also highly correlated with organic matter content (r= 0.9 p= 0.003). Total phosphorus content was highest in the Boca site (2 031 mg.kg) and was also negatively correlated with pH (r= -0.61 p= 0.004). In conclusion, differences in the rate of mangrove leaf degradation depend on the involved species (leaf composition), time of exposure or immersion in water (flooding patterns) and sediment heterogeneity (i.e., texture, pH, humidity content and bulk density).",5,Journal,ar,Article,100,5,5,Degradation | Hydroperiod | Leaching | Litter | Mangrove,13567,CONACYT,269540,Consejo Nacional de Ciencia y Tecnología,1,TRUE,all,All Open Access,38
true,https://api.elsevier.com/content/abstract/scopus_id/85047550670,SCOPUS_ID:85047550670,2-s2.0-85047550670,Vulnerability of dytiscidae species (Coleoptera) in cuba,Megna Y.,Revista de Biologia Tropical,00347744,22152075,66,2,709-721,2018-06-01,June 2018,10.15517/rbt.v66i2.33403,"Cuba has one of the richest diving beetles species diversity in the Caribbean islands. However, Cuban Dytiscidae remain scarcely studied, and there is need to identify those species and habitats that urgently require effective conservation actions. Here we aim to identify the threatened taxa of the family Dytiscidae in Cuba according to their degree of vulnerability. For that, we compiled distributional data on the Cuban fauna, including data from literature, collections and own samplings carried out between the period 2000 and 2014. In addition, the vulnerability of the species was evaluated using a methodology that combines six criteria regarding both species and habitat attributes. This analysis of vulnerability was completed to 50 (94 %) out of 53 Cuban species. Five species (9 %) were identified as highly vulnerable, 20 (38 %) moderately and 25 (48 %) as having low conservation status. The five most threatened species were Laccodytes cobrinae, Laccophilus alariei, Copelatus barbouri, C. darlingtoni, and Desmopachria glabella. These species are endemic to Cuba and characterized by highly localized populations and low abundance as well as high habitat specificity. Thus, we propose the inclusion of these five species in both the red list of Cuban fauna and the IUCN Red List (under the category of “Vulnerable”). In addition, not all areas where these species were found belong to the National System of Protected Areas of Cuba. Thus, we suggest the inclusion of the Laguna Base Julio A. Mella and the North of Imías, and to develop effective management measures to prevent the alteration of these aquatic ecosystems.",2,Journal,ar,Article,100,5,5,Adephaga | Biodiversity | Diving beetles | IUCN | Threatened species,13567,UDO,undefined,Universidad de Castilla-La Mancha,1,TRUE,all,All Open Access,39
