@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number
true,https://api.elsevier.com/content/abstract/scopus_id/0023516281,SCOPUS_ID:0023516281,2-s2.0-0023516281,"Effects of experimental defoliation on growth, reproduction and survival of Astrocaryum mexicanum.",Mendoza A.,Journal of Ecology,00220477,75,2,545-554,1987-01-01,1987,10.2307/2260433,"Completely defoliated juvenile and immature palms produced significantly fewer leaves than control plants. In mature palms, the removal of the oldest portions of the crown increased leaf production by 30%. Complete defoliation and removal of 2/3 of the oldest leaves had the effect of reducing leaf abscission in all stages, except for seedlings. Defoliation had a significant effect on reproduction during all years, except 1978. Completely defoliated palms had a lower probability of reproduction and produced no fruits for 3 yr. Removal of a small proportion of the oldest tissue significantly increased fruit production. Defoliations >33% of the total number of leaves reduced reproductive capacity, except when the oldest tissue was removed. Survival of totally defoliated juvenile and immature individuals was 50% less than that of undefoliated plants. Survival of mature individuals was not significantly affected by the defoliation. -from Authors",78,Journal,ar,Article,100,3,3,29602,undefined,0,FALSE,11
true,https://api.elsevier.com/content/abstract/scopus_id/0023513423,SCOPUS_ID:0023513423,2-s2.0-0023513423,"Pollination limitation in a population of Silene alba infected by the anther-smut fungus, Ustilago violacea.",Alexander H.,Journal of Ecology,00220477,75,3,771-780,1987-01-01,1987,10.2307/2260205,"Female plants where all flowers had been hand-pollinated had more than double the proportion of flowers maturing fruit and number of seeds per fruit compared with control plants, suggesting pollination limitation. Hand-pollinated and control plants produced the same number of fruits over the season because hand-pollinated plants produced a smaller total number of flowers, apparently due to limited availability of resources such as energy, water or nutrients. Some 30% of the flowering plants in the population produced sterile, spore-producing flowers because of infection by anther-smut fungus; infection can occur following pollinator transport of spores. Plants that became infected had produced significantly more flowers over the season.-from Author",39,Journal,ar,Article,100,1,1,29602,undefined,0,FALSE,12
true,https://api.elsevier.com/content/abstract/scopus_id/0023513396,SCOPUS_ID:0023513396,2-s2.0-0023513396,Fire and Acacia seeds: a hypothesis of colonization success.,Sabiiti E.,Journal of Ecology,00220477,75,4,937-946,1987-01-01,1987,10.2307/2260305,"Acacia sieberiana was investigated in savanna in Queen Elizabeth National Park, Uganda. There was a strong potential for the population of A. sieberiana plants to increase from the viable seed pool of c800 seeds m-2. Seedling emergence was 167 seedlings m-2 after one fire. Seeds collected from the soil surface of burned areas produced significantly higher total germination rates (65%) than those from unburned areas (10%) when tested in the laboratory. Seeds located at shallow depths were stimulated to germinate more readily by fire than seeds located deeper in the soil. Germination was significantly reduced by the high bruchid larvae (Bruchidius spp.) infestation. Bruchid larvae are more sensitive to fire than the seed embryo and thus the heat treatment indirectly leads to higher germination.-from Authors",64,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,13
true,https://api.elsevier.com/content/abstract/scopus_id/0023513393,SCOPUS_ID:0023513393,2-s2.0-0023513393,Successional dynamics in an Acacia nilotica- Euclea divinorum savannah in southern Africa.,Smith T.M.,Journal of Ecology,00220477,75,3,603-610,1987-01-01,1987,10.2307/2260192,"Examines the relationships in time and space between Acacia nilotica, a microphyllous, deciduous tree and Euclea divinorum, an evergreen shrub. Establishment of A. nilotica seedlings was restricted to open areas with no woody canopy covers, whereas both the distribution of seed and seedling establishment of E. divinorum was limited to areas beneath the canopies of established Acacia individuals. The spatial pattern of established A. nilotica was a function of within-species competition. Individuals were regularly dispersed, and there was a significant positive correlation between the nearest-neighbour distance and the combined size of the nearest-neighbour pair. Euclea divinorum individuals were aggregated, with patches corresponding to the area over which A. nilotica projected canopy cover, but data suggest the importance of competition (within-species) on the spacing pattern were regularly dispersed within patches when the dispersion index was recalculated with density based only on the area of A. nilotica canopy cover.-from Authors",64,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,14
true,https://api.elsevier.com/content/abstract/scopus_id/0023512259,SCOPUS_ID:0023512259,2-s2.0-0023512259,Postglacial development of the subalpine- boreal transition forest of western Canada.,Macdonald G.,Journal of Ecology,00220477,75,2,303-320,1987-01-01,1987,10.2307/2260420,"Fossil pollen and charcoal from the sediments of small lakes in the northern subalpine-boreal transition region are used to reconstruct the postglacial history of regional vegetation change, peatland development and fire. From 11 000 BP until 5000 BP there was continuous vegetation change. There are no modern, regional analogues for the early postglacial communities. By c5000 BP the extent of peatland and fire activity were similar to modern conditions. Vegetation has remained relatively constant since then. -from Author",68,Journal,ar,Article,100,1,1,29602,undefined,0,FALSE,15
true,https://api.elsevier.com/content/abstract/scopus_id/0023512182,SCOPUS_ID:0023512182,2-s2.0-0023512182,On the spatial organization of plant species in a limestone grassland community.,Mahdi A.,Journal of Ecology,00220477,75,2,459-476,1987-01-01,1987,10.2307/2260428,"Studies of the spatial organization of plant communities have been based on samples of the physical space occupied by communities. To determine the spatial organization of a community as the plant species themselves experience it (the 'plant's-eye-view'), it is necessary to use a sampling method in which the individual plant is the sample unit. The method of cluster sampling makes this possible in the absence of a census list from which to sample. Spatial organization of the community as exemplified by this study is most likely to be a result of the patterns of clonal growth, although the possibility of fine-scale niche differentiation is not excluded.-from Authors",40,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,16
true,https://api.elsevier.com/content/abstract/scopus_id/0023511174,SCOPUS_ID:0023511174,2-s2.0-0023511174,"Litterfall, decomposition and nutrient release in an age sequence of Alnus nepalensis plantation stands in the Eastern Himalaya.",Sharma E.,Journal of Ecology,00220477,75,4,997-1010,1987-01-01,1987,10.2307/2260309,"Litterfall in an age sequence (7, 17, 30, 46 and 56 yr) of Alnus nepalensis plantation stands was compared over 2 yr. Average annual litter production in the plantations ranged from 3.2 ha-1 (7 yr stand) to 5.8 t ha-1 (46 yr stand). Litterfall showed marked seasonal distribution and peaked in dry winter. Seasonal rates of decomposition were distinct, with the highest rate in the first 3 months (warm rainy season) followed by subsequent seasons of the year. Among different stands decomposition rate was highest in the 30-yr stand, ie at the time of canopy closure. The pattern of nutrient release (K>Ca>P>N) was the same in all the stands and actual amount of nutrient release (30>17reverse= 46>7>56 yr stands) was related to mass loss. The energy-content loss over 2 yr per unit area was highest (3098 kJ m-2) in the 30yr stand. Quantities of nutrients released per unit area over 2 yr were highest in the 30-yr stand (N 5 g m-2; P 0.14 g m-2; K 1.17 g m-2;Ca 0.59 g m-2). Release of N (70-85 mg), P (4-5 mg), K (32-44 mg), Ca (16-20 mg) and energy loss (35-44 kJ) were maximum in the first 3 months and declined gradually with time.-from Authors",46,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,17
true,https://api.elsevier.com/content/abstract/scopus_id/0023511167,SCOPUS_ID:0023511167,2-s2.0-0023511167,Demographic responses of Bromus tectorum and seedlings of Agropyron spicatum to grazing by small mammals: the influence of grazing frequency and plant age.,Pyke D.,Journal of Ecology,00220477,75,3,825-835,1987-01-01,1987,10.2307/2260208,"The influence of Microtus montanus (Cricetidae) grazing on the population biology of the annual Bromus tectorum and on seedlings of the perennial Agropyron spicatum was investigated. Proportional survival of individuals rose with decreased frequency of grazing and with increased age at initial grazing. The age-by-species interaction for survival showed that B. tectorum increased survival from 17% for plants grazed at 7 days old to 69% for plants grazezd at 30 days old or older. For A. spicatum survival remained at 5% when plants were grazed at 30 days old or younger but increased to 57% as grazing was delayed until plants were older. The frequency-by-species interaction for survival showed a decline to 53% survival for B. tectorum that were grazed weekly whereas less frequent grazing resulted in 65% to 75% survival. For A. spicatum, weekly and biweekly grazing resulted in 11% survival, whereas survival increased to 40% with less frequent grazing. Frequency of grazing and age at initial grazing had no significant effects on seed production of Bromus tectorum.-from Author",25,Journal,ar,Article,100,1,1,29602,undefined,0,FALSE,18
true,https://api.elsevier.com/content/abstract/scopus_id/0023510711,SCOPUS_ID:0023510711,2-s2.0-0023510711,Succession of diatom communities on sand grains.,Miller A.,Journal of Ecology,00220477,75,3,693-709,1987-01-01,1987,10.2307/2260200,"Epipsammic diatoms were significantly associated with crevices on sand grains and stalked diatoms, a minor component of the community, were randomly distributed. Diatom communities collected at different times over the period were structurally very similar to each other. Disturbance probably plays an important role in structuring the community and as a result keeps it in a 'pioneer' state.-from Authors",54,Journal,ar,Article,100,3,3,29602,undefined,0,FALSE,19
true,https://api.elsevier.com/content/abstract/scopus_id/0023510014,SCOPUS_ID:0023510014,2-s2.0-0023510014,"Survival, growth and reproduction of groundsel ( Senecio vulgaris) infected by rust ( Puccinia lagenophorae) in the field during summer.",Paul N.,Journal of Ecology,00220477,75,1,61-71,1987-01-01,1987,10.2307/2260536,"Infection inhibited the expansion of leaves and reduced plant dry weight. The pattern of partitioning of dry weight between organs was little changed. Senescence occurred earlier and more rapidly in rusted plants than in controls. Cumulative production of capitula was inhibited by 43% in infected plants; the number of florets per capitulum was also slightly lower in infected plants, resulting in a 46% reduction in overall floret production. Little seedling mortality occurred, but mortality of mature, flowering plants began earlier and was more rapid in rusted populations. This greater mortality, combined with the reduced growth of infected individuals, resulted in substantially lower vegetative production. Infection reduced the percentage of plants which flowered, and cumulative production of capitula was some 60% lower in infected than in healthy populations. Cumulative floret production was 64 000 m-2 in control populations, but only 25 000 m-2 in infected populations. -from Authors",43,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,20
true,https://api.elsevier.com/content/abstract/scopus_id/0023509980,SCOPUS_ID:0023509980,2-s2.0-0023509980,Seed bank dynamics of four co-occurring Banksia species.,Cowling R.,Journal of Ecology,00220477,75,2,289-302,1987-01-01,1987,10.2307/2260419,"In fire-prone scrub-heath in SW Australia, seeds released spontaneously during autumn germinated in the winter but nearly all seedlings died during the following summer. Recruitment is therefore largely confined to the immediate post-fire period. In order to maintain populations of the 4 Banksia species, the scrub-heath should be burnt at a frequency of no less than ten years. Apart from the summer-flowering B. attenuata, the species flowered in winter. There was no support for the hypothesis that strongly serotinous species would show the highest variation in reproductive output. Follicle set was low for all species (0.1-4.7% of florets). All species stored some seeds in the canopy for at least 5 yr. There was no viable soil-stored seed bank. The mean number of canopy-stored viable seeds per plant ranged from 1344 (B. leptophylla) to 2 (B. menziesii). Extreme serotiny was recorded for B. leptophylla and B. attenuata in which seed older than the current year's crop comprised 92% and 80% respectively of the total viable seed bank. Corresponding values were 34% for B. prionotes and 25% for B. menziesii. Rate of decline in seed viability and pre-dispersal seed predation were lowest in the most serotinous species. There was little support for the hypothesis that species which resprout post-fire would allocate less energy to sexual reproduction than the 2 non-sprouting species. Patterns of seed storage had a greater influence on reproductive allocation than mode of post-fire regeneration.-from Authors",67,Journal,ar,Article,100,3,3,29602,undefined,0,FALSE,21
true,https://api.elsevier.com/content/abstract/scopus_id/0023509978,SCOPUS_ID:0023509978,2-s2.0-0023509978,Comparative demographies of four adjacent populations of the perennial herb Silene dioica ( Caryophyllaceae).,Matlack G.,Journal of Ecology,00220477,75,1,113-134,1987-01-01,1987,10.2307/2260539,"Populations differed radically in the proportion of recruitment from seed, extent of clonal growth, extent of flowering and size of the seed-bank. Despite many causes of mortality, variation in mortality rate was small relative to variation in recruitment among the populations. Surrounding vegetation limited seedling emergence and inhibited the growth of both seedlings and established rosettes. Most differences in recruitment between sites could be related to the character and density of the local vegetation, which were determined in turn by different forms of disturbance. At all sites, individuals grew clonally. The extent of such growth depended on freedom from disturbance. Demographic differences observed between sites can be understood in terms of genotype-independent events and do not necessarily imply local genetic specialization. Flexibility in germination and growth has allowed the species to occupy a variety of habitats. -from Author",14,Journal,ar,Article,100,1,1,29602,undefined,0,FALSE,22
true,https://api.elsevier.com/content/abstract/scopus_id/0023509674,SCOPUS_ID:0023509674,2-s2.0-0023509674,Seasonal variation of nutrient concentrations in a semi-arid savanna ecosystem in Botswana.,Tolsma D.,Journal of Ecology,00220477,75,3,755-770,1987-01-01,1987,10.2307/2260204,"The N concentration in the leaves of shallow-rooted Acacia species is higher than in deep-rooted ones. The higher N status of the shallow-rooted Acacia species could be the cause for their encroachment into overgrazed areas. Substantial quantities of N and P are translocated from the deciduous leaves to perennial organs long before leaf abscission; Na, Ca and Fe are accumulated in older leaves. The high variability in fruit production between and within trees is probably caused by the high phosphorus demand of the developing fruit.-from Authors",66,Journal,ar,Article,100,4,4,29602,undefined,0,FALSE,23
true,https://api.elsevier.com/content/abstract/scopus_id/0023509666,SCOPUS_ID:0023509666,2-s2.0-0023509666,Spatial variation in decomposition rate of Carex rostrata leaves on a Swedish mire.,Ohlson M.,Journal of Ecology,00220477,75,4,1191-1197,1987-01-01,1987,10.2307/2260322,"Leaves were of 2 types, one originating from an area influenced by spring water, one from an intermediate fen area. Despite the distance between the 2 areas being only 30 m, the loss of weight from the leaves after 12 months exposure differed significantly between the areas. Also, the decomposition rate of leaves originating from the spring area was significantly greater in each case. Loss of weight from leaves collected from the spring area was correlated with initial contents of P and K; loss of weight from leaves collected in the intermediate fen area was correlated with initial contents of N and K. Loss of weight over 1 yr period ranged from 81% in the spring area to 44% in the intermediate fen area.-from Author",26,Journal,ar,Article,100,1,1,29602,undefined,0,FALSE,24
true,https://api.elsevier.com/content/abstract/scopus_id/0023509361,SCOPUS_ID:0023509361,2-s2.0-0023509361,Gap-phase regeneration of three pioneer tree species in a tropical forest.,Brokaw N.,Journal of Ecology,00220477,75,1,9-19,1987-01-01,1987,10.2307/2260533,"Trema micrantha individuals that survived until years 8-9 in the Panamanian forest were recruited (reached 1m tall) only in the 1st year after gap formation. This species grows very fast (up to 7m yr-1). After 8-9yr it occurred in only the largest gaps (>376m2). Cecropia insignis survivors were recruited mostly in the 1st year after gap formation, but some survived from years 2 and 3. This species did not grow as fast (up to 4.9m yr-1) as Trema. It occurred in the larger gaps (>215m2). Miconia argentea survivors were recruited mostly in years 2 and 3, but some survivors were recruited as late as 7 yr after gap formation. This species had the slowest growth of the 3 species studied (up to 2.5m yr-1) and colonized gaps from the largest to one of only 102m2. The gap-phase regeneration behaviour of these species forms a gradient in terms of recruitment, growth and gap-size requirement. Such dissimilarity could maintain some diversity of gap colonizers, but apparent overlap in regeneration behaviour among these and other pioneer species suggests that chance also promotes their coexistence.-from Author",267,Journal,ar,Article,100,1,1,29602,undefined,0,FALSE,25
true,https://api.elsevier.com/content/abstract/scopus_id/0023509342,SCOPUS_ID:0023509342,2-s2.0-0023509342,"Mire development, pool formation and landscape processes on patterned fens in Dalarna, central Sweden.",Foster D.,Journal of Ecology,00220477,75,2,409-437,1987-01-01,1987,10.2307/2260426,"Overall development of the mires involves progressive diversification on 2 scales. The regional landscape increases in complexity and landform diversity as mires form and replace forest communities. On the mires, local diversification involves the development and alteration of surface features through time. -from Authors",63,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,26
true,https://api.elsevier.com/content/abstract/scopus_id/0023504373,SCOPUS_ID:0023504373,2-s2.0-0023504373,An ecological history of the Great Lakes forest of Michigan.,Whitney G.,Journal of Ecology,00220477,75,3,667-684,1987-01-01,1987,10.2307/2260198,"Used printed and manuscript materials and contemporary forest survey records. The classic pre-settlement Great Lakes pine forest occupied the rolling upland areas and was conditioned to fires at 130-260 yr intervals. Fires were much more frequent on the drier outwash sands of the jack pine Pinus banksiana plains and openings and almost non-existent on the moist hemlock-white pine-northern hardwoods (Tsuga canadensis - Pinus strobus - Acer saccharum - Fagus-grandifolia - Betula alleghaniensis) forests of the uplands and the swamp conifer forests of the lowlands. Selective logging of white pine and later hemlock and the better hardwoods converted the hemlock white pine northern hardwoods type to sugar maple. Waves of fires, following the logging in rapid succession, upset the natural equilibrium of the Great Lakes forest. Ignition of the remaining debris or the slash destroyed the remaining seed trees and the seedling pine in the mixed pine type. The result was a poorly stocked forest of oak Quercus sprouts and aspen Populus suckers. Oak and aspen had formerly played a relatively subordinate role in the pre-settlement forest. Cessation of fires in 1920-40 allowed maturation of oak, aspen, and jack pine and set the stage for the new pulp-oriented industrial forest of the 1950s.-from Author",134,Journal,ar,Article,100,1,1,29602,undefined,0,FALSE,27
true,https://api.elsevier.com/content/abstract/scopus_id/0023504304,SCOPUS_ID:0023504304,2-s2.0-0023504304,"Groundwater flow in a bog- fen complex, Lost River peatland, northern Minnesota.",Siegel D.,Journal of Ecology,00220477,75,3,743-754,1987-01-01,1987,10.2307/2260203,"All the major physiographic features in the mire - a raised bog, spring fen, and intervening water track - are zones of groundwater discharge during parts of the year. Acidic bog waters are neutralized below 0.5 m in the peat profile. A small change in the volume of groundwater discharge in the peatland may therefore be sufficient to neutralize the acidic waters on the bog surface and greatly affect the vegetation.-from Authors",169,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,28
true,https://api.elsevier.com/content/abstract/scopus_id/0023501422,SCOPUS_ID:0023501422,2-s2.0-0023501422,A comparison of three methods for estimating plant cover.,Floyd D.,Journal of Ecology,00220477,75,1,221-228,1987-01-01,1987,10.2307/2260547,"Compared cover estimates obtained by line interception, point interception, and cover-class estimation from 136 sample lines located systematically in sagebrush steppe in western USA. Line interception estimates of shrub cover were significantly higher than those obtained by point interception; estimates of 'bare ground and litter' by point interception were higher than those of line interception by the same amount. Cover-class estimation provided reliable estimates only for the dominant shrub species. Typically, estimates for grasses and other species with small or rare individuals were high in comparison with the other techniques. Point interception achieved about the same degree of precision as line interception in 1/3 less sampling time. Point interception is the most efficient of the 3 methods where estimates for most of the species in a community are needed. In general, increased precision was achieved by sampling more lines rather than more sample units per line. -from Authors",162,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,29
