@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number
true,https://api.elsevier.com/content/abstract/scopus_id/0020428065,SCOPUS_ID:0020428065,2-s2.0-0020428065,"The timing of the breeding season in the bananaquit ( Coereba flaveola) on the Island of Granada, W.I.",Wunderle J.,Biotropica,00063606,14,2,124-131,1982-01-01,1982,10.2307/2387741,"Initiation of bananaquit breeding is synchronized with the earliest rains of the wet season in Grenada. In the course of the March-August breeding season, clutch sizes, increase, weights of nestlings increase, nest predation rates increase, and nestling deaths due to starvation decrease. Fledging success decreases as the breeding season proceeds, reflecting the increased predation rates. Although early breeders may be food stressed, late breeders face high nest-predation probabilities. Yearling females breed later than older females and have lower fledging success. Timing of breeding is seen as a balance between increasing food availability and increasing nest predation. -Author",10,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,11
true,https://api.elsevier.com/content/abstract/scopus_id/0020423512,SCOPUS_ID:0020423512,2-s2.0-0020423512,Abundance and distribution of termites ( Isoptera) in a riparian forest in the Southern Guinea Savanna vegetation zone of Nigeria.,Wood T.G.,Biotropica,00063606,14,1,25-39,1982-01-01,1982,10.2307/2387757,"Some 33 species of termites were noted in riparian forest. Total abundance and biomass was 2646 m-2 and 6.90 g m-2, respectively. The dominant trophic group was the soil-feeders (2369 m-2 and 6.18 g m-2), although wood-feeders (28 m- 2 and 0.03 g m-2) were underestimated by excluding the arboreal-nesting Nasutitermes and Microcerotermes, and likewise fungus-growers (249 m-2 and 0.69 g m-2) by excluding the mound-building Macrotermes. Only 3 of the 20 species of soil- feeders constructed epigeal nests (mounds), the rest being subterranean. Nearly all species were most abundant in the upper 25 cm; some moved to deeper levels in the dry season although there were no differences in abundance of species between wet and dry seasons. An adjacent cultivated area, cleared of forest, supported only 8 species with an overall abundance of 1151 m-2 and biomass of 5.38 g m-2. Changes resulting from clearing and cultivation included the decrease in abundance of soil-feeders to 81 m-2 and the increase in abundance of the wood-feeding Amitermes evuncifer to 832 m-2. Some 31 species were found in a semi-deciduous forest. Abundance and biomass of the subterranean population was 3163 m-2 and 8.0 g m-2, respectively. The dominant trophic group was the wood-feeders (2530 m-2); fungus-growers comprised 428 m-2 with soil-feeders (205 m-2) being uncommon. Relative abundance of the different trophic groups of termites in Neotropical, Ethiopian, and Oriental forests is discussed in relation to ecological factors and zoogeographical distribution of different taxa.-from Authors",67,Journal,ar,Article,100,5,5,13817,undefined,0,FALSE,12
true,https://api.elsevier.com/content/abstract/scopus_id/0020418061,SCOPUS_ID:0020418061,2-s2.0-0020418061,The Cecropia seedbank in the Surinam lowland rain forest.,Holthuijzen A.,Biotropica,00063606,14,1,62-68,1982-01-01,1982,10.2307/2387761,"Termination of Cecropia seeds is strongly induced by normal daylight; seeds also show a moderate germination in darkness with fluctuating temperature (20-30oC). Average total number of viable Cecropia seeds in the humus and 0-2 cm layer amounts to 73/m2. Quantity of Cecropia seeds sharply decreases with depth, and most viable seeds germinated from the 0-1 cm soil layer. Closed earthenware pots containing seeds of C. sciadophylla and C. obtusa were buried at sites in meso- and xerophytic forest. Seeds of both species were highly viable after 62 and 48 months of storage, respectively, at the 2 sites. Cecropia propagation is independent of specialized pollinators and dispersal agents; its opportunistic germination ecology enables the genus to exploit successfully natural openings and clearings in the rain forest.-from Authors",45,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,13
true,https://api.elsevier.com/content/abstract/scopus_id/0020415709,SCOPUS_ID:0020415709,2-s2.0-0020415709,Sex and age composition and breeding biology of cottontail rabbit populations in Venezuela.,Ojeda M.M.,Biotropica,00063606,14,2,99-107,1982-01-01,1982,10.2307/2387738,"Sylvilagus floridanus continentis and S. f. valenciae were collected in the states of Falcon (Paraguana Peninsula) and Guarico (near Palenque), Venezuela. Sex ratios in neither area differed significantly from 50:50. Breeding began at 2.5 months of age and thereafter continued year-round. Mean litter size was 2.64 in collections from Paraguana, and 2.38 from Palenque; pregnancy rates among adults averaged 89 and 81% respectively. Monthly litter size in Paraguana, an arid region, was significantly correlated with total rainfall two months earlier. Total prenatal mortality was 17% at Paraguana and 20% at Palenque, with no evidence of loss of entire litters in utero. A preliminary life-table analysis estimated survival rate at only 0.6-0.7 monthly. Such low survival would reduce the mean number of young born per adult female from about 22 (potential natality) to 5 (realized natality) annually. The small litters and low survival of these tropical cottontails, compared to populations further north, tend to be compensated by their year round breeding and earlier sexual maturity. -from Authors Sylvilagus floridanus Falcon Paraguana Peninsula Guarico Palenque Venezuela",4,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,14
true,https://api.elsevier.com/content/abstract/scopus_id/0020401425,SCOPUS_ID:0020401425,2-s2.0-0020401425,The ecology of the bat ectoparasite Eoctenes spasmae ( Hemiptera: Polyctenidae) in Malaysia ( Megaderma spasma).,Marshall A.,Biotropica,00063606,14,1,50-55,1982-01-01,1982,10.2307/2387759,"The Polyctenidae are a small family (5 genera, 32 species) of wingless, viviparous bugs which live exclusively and permanently as blood-sucking ectoparasites upon certain microchiropteran bats. Eoctenes spasmae is typical of the family in being host-specific to a single species of bat. On its host, Megaderma spasma, E. spasmae occurs on all parts of the body but particularly in the hollow formed by the head and shoulder blades, where it is well protected from host grooming. It never leaves the body; transference to another host can only occur through body contact. Feeding is frequent; starved nymphs die within 6 hr and adults within 30 hr. For 27 bats captured for the first time the incidence of infestation was 85% with 13.7 bugs per bat, the 2 sexes being equally infested. Of the 370 bugs removed from these bats 25% were males, 38% females, and 37% nymphs. Males are thus presumably shorter lived than females, perhaps because they are more active and thus more liable to host predation, the major cause of mortality. -from Author",7,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,15
true,https://api.elsevier.com/content/abstract/scopus_id/0020401373,SCOPUS_ID:0020401373,2-s2.0-0020401373,Pearl bodies as ant food: an ecological role for some leaf emergences of tropical plants ( mutualisms).,O'Dowd D.,Biotropica,00063606,14,1,40-49,1982-01-01,1982,10.2307/2387758,"Pearl bodies, single or multicelled leaf emergences, are characterized by a spherical or club-like shape with a basal constriction; ease of detachment from the plant; storage of relatively large quantities of lipid; and a limited size range (usually 0.5-3.0 mm length). They are broadly distributed in the Dicotyledonae and have been reported in 19 families and 50 genera, all of tropical or subtropical affinity. The presence of pearl bodies is often associated (48%) with other ant-related features of the plant; and ants are known to collect pearl bodies from leaves and return them to their nests. These observations suggest that pearl bodies play an important role in many tropical plant-ant mutualisms. -from Author",63,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,16
true,https://api.elsevier.com/content/abstract/scopus_id/0020391096,SCOPUS_ID:0020391096,2-s2.0-0020391096,"A comparison of tropical and temperate aerial insect abundance ( Scotland, Malaysia).",Hails C.,Biotropica,00063606,14,4,310-313,1982-01-01,1982,10.2307/2388092,Comparison is made between suction trap catches from Malaysia and Scotland. Annual fluctuations in the Scottish samples are far greater than in the Malaysian samples. Peak biomass in late summer in Scotland is 16 times that of the peak in Malaysia. During the avian breeding seasons the Scottish biomass is 10 times that of Malaysia. In the temperate winter a reversal occurs with Malaysia having up to 22 times the aerial insect biomass of Scotland. - Author,25,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,17
true,https://api.elsevier.com/content/abstract/scopus_id/0020390232,SCOPUS_ID:0020390232,2-s2.0-0020390232,"The tramp ant Wasmannia auropunctata: autecology and effects on ant diversity and distribution on Santa Cruz Island, Galapagos.",Clark D.,Biotropica,00063606,14,3,196-207,1982-01-01,1982,10.2307/2388026,"On Santa Cruz Island, the introduced ant Wasmannia auropunctata is devastating all sympatric ants. Seventeen taxa of ants were collected, of which 4 were endemic; most of the rest were well- known tropical tramp species. Current distribution of all species was determined. Greatest species diversity occurred in the arid zone, which was also the area of lowest Wasmannia density. In many areas the ant fauna composition changes from 100% Wasmannia to 0 percent Wasmannia within 100 m. Wasmannia mobilized the greatest number of workers, was very successful in replacing other species, and remained the longest time at baits. Wasmannia ate primarily invertebrates, honeydew, and, in the hot season, plant parts. Wasmannia desnsity increased with altitude up to near the summit of the island. The species is not presently found in either the driest or wettest parts of Santa Cruz. Because Wasmannia occurs in high density and consumes a variety of invertebrate prey, it is probably causing major ecosystem changes in invertebrate diversity and density. -from Authors",125,Journal,ar,Article,100,5,5,13817,undefined,0,FALSE,18
true,https://api.elsevier.com/content/abstract/scopus_id/0020390223,SCOPUS_ID:0020390223,2-s2.0-0020390223,(Germination of Cyatheaceae spores in different temperatures).,Perez-Garcia B.,Biotropica,00063606,14,4,281-287,1982-01-01,1982,10.2307/2388086,"Lophosoria quadripinnata and Trichipteris bicrenata have the widest tolerance to extreme temperatures, while T. scabriuscula has a reduced range of tolerance. A rough correlation can be established between the temperatures where the species grows best and its general distribution in America. -from English summary",18,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,19
true,https://api.elsevier.com/content/abstract/scopus_id/0020389188,SCOPUS_ID:0020389188,2-s2.0-0020389188,Aggressive interaction between howler monkeys and turkey vultures: the need to thermoregulate behaviorally.,Young O.,Biotropica,00063606,14,3,228-231,1982-01-01,1982,10.2307/2388029,"On Barro Colorado Island, Panama, conflict occasionally occurs between turkey vultures Cathartes aura and howler monkeys Alouatta sp. apparently for choice early-morning sunning sites. Vultures have previously been documented to require early-morning solar radiation to facilitate feather-drying and/or elevation of body temperatures. No such mechanisms have been documented as necessary for howler monkeys. A hypothesis is presented suggesting that behavioral thermoregulation in howlers is a required part of the general strategy of utilizing an energy-poor diet. Heat obtained from solar radiation may reduce demands on metabolic energy for maintaining proper body temperatures and increase the efficiency of digestive fermentation. -Author",12,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,20
true,https://api.elsevier.com/content/abstract/scopus_id/0020388633,SCOPUS_ID:0020388633,2-s2.0-0020388633,"Long distance dispersal, isolation, and the cloud forest flora of the Serrania de Macuira, Guajira, Colombia.",Sugden A.M.,Biotropica,00063606,14,3,208-219,1982-01-01,1982,10.2307/2388027,"The Serrania de Macuira (865 m) is a small mountain range rising from the arid lowlands of the Guajira peninsula on the Caribbean coast of Colombia. It supports on its summits a cloud forest which is isolated from the nearest extensive moist area by at least 250 km. The cloud forest is of recent origin and has never been connected to other moist regions. Hardly any of the 126 species of vascular plants in the cloud forest are found in the surrounding dry lowlands, and it is suggested that long-distance dispersal accounts for their presence in the Serania de Macuira. Some 41% of the flora is adapted for internal dispersal by birds, 39% for wind dispersal, and 5% for external carriage by birds. A small percentage show no obvious adaptations for dispersal, but these nevertheless have small propagules and in some cases may have been accidentally introduced by man. -from Author",8,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,21
true,https://api.elsevier.com/content/abstract/scopus_id/0020388331,SCOPUS_ID:0020388331,2-s2.0-0020388331,"Colonial breeding on the eared dove ( Zenaida auriculata) in northeastern Brazil ( caatinga, Croton).",Bucher E.,Biotropica,00063606,14,4,255-261,1982-01-01,1982,10.2307/2388083,"Eared doves migrate into semi-arid NE Brazil toward the end of the wet season; there they breed in huge colonies of millions of birds, then disperse. Colonial breeding is restricted to thorn- scrub (Caatinga) and only occurs during the four-month period following the end of the rainy season. During their stay in the area, the doves depend primarily on Croton spp. seeds which are abundant but are an extremely clumped and unpredictable resource due to the extreme irregularity of the rainfall. Colonies are short-lived and well-synchronized; the adults stay for c60 days - long enough to complete only one successful breeding. Although the wooded vegetation permits nesting in trees, nests are built only on the ground; this practice is interpreted as an adaptation for speed in breeding. Eared doves might perform a sort of 'itinerant breeding' in which individuals attempt to nest again in a different locality where a favorable seed production has occurred, following the geographical movement of the wet season. -from Author",22,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,22
true,https://api.elsevier.com/content/abstract/scopus_id/0020388208,SCOPUS_ID:0020388208,2-s2.0-0020388208,The storage and production of organic matter in tropical forests and their role in the global carbon cycle.,Brown S.,Biotropica,00063606,14,3,161-187,1982-01-01,1982,10.2307/2388024,"The ratio of leaf litter production to net primary production (0.25-0.65) was inversely related to the ratio of temperature to precipitation (T/P), suggesting different strategies of allocation of the net primary production in different life zones. The relationship between total litterfall (1.0-15.3 t/ha yr, excluding large wood) and T/P was significant; litterfall was highest in tropical moist forest life zones and lower in wetter or drier ones. The turnover time of biomass in mature tropical forests is similar for all life zones, and is of the order of 34 yr. The total tropical and subtropical basal and altitudinal forest area of 1838 million ha comprises 42% dry forest, 33% moist forest, and 25% wet and rain forest life zone groups. Data yielded a total storage of 787 billion t organic matter, with vegetation accounting for 58, soils 41, and litter 1%. About half of the total storage was located in the tropical basal wet, moist, and dry forest life zone groups. Litterfall data result in a total litter production in tropical forests of 12.3 billion t organic matter/yr. Most litter was produced in the tropical basal moist forest group (30%) and least in the tropical basal dry forest group (10%). Turnover time of litter in tropical forests was <1 yr. Lowest turnover times were in very wet (1 yr) and in dry (0.9-1.9 yr) life zone groups. -from Authors",577,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,23
true,https://api.elsevier.com/content/abstract/scopus_id/0020387847,SCOPUS_ID:0020387847,2-s2.0-0020387847,Ecological distribution of chlorophyllous developing embryos among perennial plants in a tropical deciduous forest ( Costa Rica) .,Janzen D.,Biotropica,00063606,14,3,232-236,1982-01-01,1982,10.2307/2388030,"A dry-season survey of the developing seeds of 74 species of Costa Rican deciduous forest perennial plants found that the developing embryos of 55% of the species were highly chlorophyllous; these species had flat, strap-like or cylindrical fruits with seeds <1 g mature weight, or had fully insolated spheroidal fruits with 4 or less small- to medium-sized seeds. The achlorophyllous seeds were in fruits with large seeds, fruits with many seeds packed in layers, or in fruits borne in locally shady habitats. The presence of a chlorophyllous developing embryo adds significant complexity to the already-complex parasite-host relationship of the embryos that are developing in the fruit, in that fruit and seed-coat traits are evolutionarily affected by transmission of light to the embryo and a photosynthetic embryo may be able to develop more independently of the parent than can an achlorophyllous embryo. -Author",13,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,24
true,https://api.elsevier.com/content/abstract/scopus_id/0020386591,SCOPUS_ID:0020386591,2-s2.0-0020386591,Interspecific hybridization in Mechanitis butterflies ( Ithomiinae): a novel pathway for the breakdown of isolating mechanisms.,Vasconcellos-Neto J.,Biotropica,00063606,14,4,288-294,1982-01-01,1982,10.2307/2388088,"A novel pathway is proposed to explain the occasional breakdown of prezygotic (chemical-courtship) isolating mechanisms in mimetic ithomiine butterflies (Mechanitis polymnia and M. lysimnia). In dense dry-season populations, mixed groups of males have been observed to court a single female. She becomes receptive through recognition of the pheromone produced by the conspecific majority males, but may be mated by a transpecific minority male in the courting group, leading to accidental interspecific hybridization. All 5 interspecific matings observed in Sumare, Sao Paulo, Brazil, were between a female of the more-abundant species, M. polymnia casabranca, and a male of the less abundant M. lysimnia lysimnia. The F1 hybrid can probably backcross to both parental types, as many recombinant phenotypes are represented in the 48 presumed hybrids known from 6 localities, among >36 500 parental types sampled or marked during 7 yr. The small interspecfic introgression may occasionally be important in the evolution of these mimetic butterflies. -Authors",5,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,25
true,https://api.elsevier.com/content/abstract/scopus_id/0020384877,SCOPUS_ID:0020384877,2-s2.0-0020384877,Rainfall and seasonal changes in arthropod abundance on a tropical oceanic island.,Tanaka L.,Biotropica,00063606,14,2,114-123,1982-01-01,1982,10.2307/2387740,"On Grenada, West Indies, average wet-season abundance of arthropods was 2.3 times greater, and the wet-season biomass was 3.1 times greater, than that for the dry season. A significant correlation between biomass and abundance existed for the entire year. There was no change in arthropod size between wet and dry season. Intra-seasonal variations in arthropod abundance were significantly correlated with 7-day accumulated rainfall following a 3-wk interval. Abundance of 7 of 10 taxa showed the same 3-wk response to rainfall. The Coleoptera fauna on Grenada are more generalized compared to the tropical mainland, and was composed of the same species whose abundance fluctuates seasonally throughout the year. -from Authors",68,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,26
true,https://api.elsevier.com/content/abstract/scopus_id/0020384797,SCOPUS_ID:0020384797,2-s2.0-0020384797,How and why horses open Crescentia alata fruits ( Costa Rica).,Janzen D.,Biotropica,00063606,14,2,149-153,1982-01-01,1982,10.2307/2387746,"Costa Rican range horses break the hard, ripe fruits of calabah trees with their incisors and swallow the small seeds imbedded in the sugar-rich fruit pulp. The seeds survive the trip through the horse and germinate in large numbers where horses have defecated. Ripe fruits required 200kg pressure to break; fruits too hard for the horses to break required 272-553kg to break. Unbreakable fruits had thicker hulls; their presence provides an example of how a fruit trait may serve to spread seeds among more than one kind of large dispersal agent. -Author",4,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,27
true,https://api.elsevier.com/content/abstract/scopus_id/0020381305,SCOPUS_ID:0020381305,2-s2.0-0020381305,Notes on interactions between the spider Eilica puno ( Gnaphosidae) and ant Camponotus inca in the Peruvian Andes.,Noonan G.,Biotropica,00063606,14,2,145-148,1982-01-01,1982,10.2307/2387745,Sudden overturning of rocks revealed intermixed spider egg sacs and Camponotus inca adult ants. The egg sacs contained spiderlings of Eilica puno (Gnaphosidae) with adults found only in C. inca nests. No evidence was seen of behavioral or physical compartmentalization of the spiders and ants. Possible benefits to the ants or the spiders from the interactions are discussed; the spiders probably benefit from these interactions. -from Author,6,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,28
true,https://api.elsevier.com/content/abstract/scopus_id/0020363476,SCOPUS_ID:0020363476,2-s2.0-0020363476,The relationship of size of feeding aggregate to size of food patch: howler monkeys ( Alouatta palliata) feeding in Trichilia cipo fruit trees on Barro Colorado Island ( Quararibea asterolepsis).,Leighton M.,Biotropica,00063606,14,2,81-96,1982-01-01,1982,10.2307/2387735,"Data from Barro Colorado Island on the size of howler monkey feeding aggregates seen in different-sized Trichilia cipo fruit trees are applied to test the hypothesis that: food patch size limits the sizes of feeding aggregates. This hypothesis is supported by demonstrating a positive correlation between howler feeding aggregate size and Trichilia DBH (diameter at breast height), since DBH, in turn, predicts accurately both the spatial sizes and crop sizes (numbers of ripe fruits) of Trichilia patches. Some observations support the explanation that howlers were sensitive to the densities and abundances of ripe fruits within patches and not to the spatial size of patches per se. Small feeding aggregates were underrepresented in large patches, indicating that feeding aggregate size is adjusted to and not merely limited by patch size. To account for this, a hypothesis is proposed that howler feeding aggregates are often part of larger foraging units (the group of animals maintaining contact while ranging) which travel between clumps of food patches; reaching a clump, the monkeys apportion themselves among the patches according to the sizes of the patches. That howlers were seen feeding more frequently in Trichilia that are near to Quararibea asterolepsis trees (the other major food source at this time) supports this explanation. Groups of animals can thus maintain cohesion while using patches too small for the entire foraging unit. -from Authors",118,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,29
true,https://api.elsevier.com/content/abstract/scopus_id/0020354688,SCOPUS_ID:0020354688,2-s2.0-0020354688,Leptodactylid frogs and the Brasilian Shield: an old and continuing adaptive relationship.,Maxson L.,Biotropica,00063606,14,1,10-15,1982-01-01,1982,10.2307/2387754,"Relationships among 10 leptodactylid genera are probed using the quantitative molecular micro-complement fixation technique to estimate degrees of relatedness and times of divergence of major lineages. The leptodactylid genera tested are old, with many dating back to the Late Mesozoic. Speciation events studied are most likely Miocene and Oligocene in age.-Authors",12,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,30
