@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,pubmed-id,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/70450193825,SCOPUS_ID:70450193825,2-s2.0-70450193825,Phenotypic diversification across an environmental gradient: A role for predators and resource availability on the evolution of life histories,Walsh M.,Evolution,00143820,15585646,63,12,3201-3213,2009-12-01,December 2009,10.1111/j.1558-5646.2009.00785.x,"Changes in age/size-specific mortality, due to such factors as predation, have potent evolutionary consequences. However, interactions with predators commonly impact prey growth rates and food availability and such indirect effects may also influence evolutionary change. We evaluated life-history differences in Trinidadian killifish, Rivulus hartii, across a gradient in predation. Rivulus are located in (1) ""high predation"" sites with large piscivores, (2) ""Rivulus/guppy"" sites with guppies, and (3) ""Rivulus-only"" sites with just Rivulus. Rivulus suffer higher mortality with large predators, and guppies may prey upon small/young Rivulus in Rivulus/guppy environments. In turn, population densities decline while growth rates increase in both localities compared to Rivulus-only sites. To explore how the direct and indirect effects of predators and guppies influence trait diversification in Rivulus, we examined life-history phenotypes across five rivers. High predation phenotypes exhibited a smaller size at reproduction, a greater number of eggs that were smaller, and increased reproductive allotment. Such changes are consistent with a direct response to predation. Rivulus from Rivulus/guppy sites were intermediate; they exhibited a smaller size at reproduction, increased fecundity, smaller eggs, and larger reproductive allotment than Rivulus-only fish. These changes are consistent with models that incorporate the impacts of growth and resources. © 2009 The Society for the Study of Evolution.",67,19656183,Journal,ar,Article,100,2,2,Growth rate | Guppy | Indirect effects | Killifish | Rivulus,22104,undefined,0,FALSE,NA,NA,11,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/70450193809,SCOPUS_ID:70450193809,2-s2.0-70450193809,Extinction during evolutionary radiations: Reconciling the fossil record with molecular phylogenies,Quental T.,Evolution,00143820,15585646,63,12,3158-3167,2009-12-01,December 2009,10.1111/j.1558-5646.2009.00794.x,"Recent application of time-varying birth-death models to molecular phylogenies suggests that a decreasing diversification rate can only be observed if there was a decreasing speciation rate coupled with extremely low or no extinction. However, from a paleontological perspective, zero extinction rates during evolutionary radiations seem unlikely. Here, with a more comprehensive set of computer simulations, we show that substantial extinction can occur without erasing the signal of decreasing diversification rate in a molecular phylogeny. We also find, in agreement with the previous work, that a decrease in diversification rate cannot be observed in a molecular phylogeny with an increasing extinction rate alone. Further, we find that the ability to observe decreasing diversification rates in molecular phylogenies is controlled (in part) by the ratio of the initial speciation rate (Lambda) to the extinction rate (Mu) at equilibrium (the LiMe ratio), and not by their absolute values. Here we show in principle, how estimates of initial speciation rates may be calculated using both the fossil record and the shape of lineage through time plots derived from molecular phylogenies. This is important because the fossil record provides more reliable estimates of equilibrium extinction rates than initial speciation rates. © 2009 The Society for the Study of Evolution.",66,19659595,Journal,ar,Article,100,2,2,γ statistic | Birth-death models | Cladogenesis | Density-dependent diversification | Speciation rate,22104,undefined,1,TRUE,all,All Open Access,12,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/70450190168,SCOPUS_ID:70450190168,2-s2.0-70450190168,Estimating and visualizing fitness surfaces using mark-recapture data,Gimenez O.,Evolution,00143820,15585646,63,12,3097-3105,2009-12-01,December 2009,10.1111/j.1558-5646.2009.00783.x,"Understanding how selection operates on a set of phenotypic traits is central to evolutionary biology. Often, it requires estimating survival (or other fitness-related life-history traits) which can be difficult to obtain for natural populations because individuals cannot be exhaustively followed. To cope with this issue of imperfect detection, we advocate the use of mark-recapture data and we provide a general framework for both the estimation of linear and nonlinear selection gradients and the visualization of fitness surfaces. To quantify the strength of selection, the standard second-order polynomial regression method is integrated in mark-recapture models. To visualize the form of selection, we use splines to display selection acting on multivariate phenotypes in the most flexible way. We employ Markov chain Monte Carlo sampling in a Bayesian framework to estimate model parameters, assessing traits relevance and calculating the optimal amount of smoothing. We illustrate our approach using data from a wild population of Common blackbirds (Turdus merula) to investigate survival in relation to morphological traits, and provide evidence for correlational selection using the new methodology. Overall, the framework we propose will help in exploring the full potential of mark-recapture data to study natural selection. © 2009 The Society for the Study of Evolution.",19,19656185,Journal,ar,Article,100,3,3,Bayesian inference | Correlational selection | Individual covariates | Natural selection | Nonlinear selection | Reversible Jump MCMC,22104,undefined,1,TRUE,all,All Open Access,13,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/70450190146,SCOPUS_ID:70450190146,2-s2.0-70450190146,Discordant distribution of populations and genetic variation in a sea star with high dispersal potential,Keever C.C.,Evolution,00143820,15585646,63,12,3214-3227,2009-12-01,December 2009,10.1111/j.1558-5646.2009.00801.x,"Patiria miniata, a broadcast-spawning sea star species with high dispersal potential, has a geographic range in the intertidal zone of the northeast Pacific Ocean from Alaska to California that is characterized by a large range gap in Washington and Oregon. We analyzed spatial genetic variation across the P. miniata range using multilocus sequence data (mtDNA, nuclear introns) and multilocus genotype data (microsatellites). We found a strong phylogeographic break at Queen Charlotte Sound in British Columbia that was not in the location predicted by the geographical distribution of the populations. However, this population genetic discontinuity does correspond to previously described phylogeographic breaks in other species. Northern populations from Alaska and Haida Gwaii were strongly differentiated from all southern populations from Vancouver Island and California. Populations from Vancouver Island and California were undifferentiated with evidence of high gene flow or very recent separation across the range disjunction between them. The surprising and discordant spatial distribution of populations and alleles suggests that historical vicariance (possibly caused by glaciations) and contemporary dispersal barriers (possibly caused by oceanographic conditions) both shape population genetic structure in this species. © 2009 The Society for the Study of Evolution.",45,19663996,Journal,ar,Article,100,7,7,Asterinidae | ATPS | Effective population size | GPI | Life history | Planktotrophy,22104,undefined,1,TRUE,all,All Open Access,14,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/70450188061,SCOPUS_ID:70450188061,2-s2.0-70450188061,And if engler was not completely wrong? evidence for multiple evolutionary origins in the moss flora of macaronesia,Aigoin D.A.,Evolution,00143820,15585646,63,12,3248-3257,2009-12-01,December 2009,10.1111/j.1558-5646.2009.00787.x,"The Macaronesian endemic flora has traditionally been interpreted as a relict of a subtropical element that spanned across Europe in the Tertiary. This hypothesis is revisited in the moss subfamily Helicodontioideae based on molecular divergence estimates derived from two independent calibration techniques either employing fossil evidence or using an Monte Carlo Markov Chain (MCMC) to sample absolute rates of nucleotide substitution from a prior distribution encompassing a wide range of rates documented across land plants. Both analyses suggest that the monotypic Madeiran endemic genus Hedenasiastrum diverged of other Helicodontioideae about 40 million years, that is, well before Macaronesian archipelagos actually emerged, in agreement with the relict hypothesis. Hedenasiastrum is characterized by a plesiomorphic morphology, which is suggestive of a complete morphological stasis over 40 million years. Macaronesian endemic Rhynchostegiella species, whose polyphyletic origin involves multiple colonization events, evolved much more recently, and yet accumulated many more morphological novelties than H. percurrens. The Macaronesian moss flora thus appears as a complex mix of ancient relicts and more recently dispersed, fast-evolving taxa. © 2009 The Society for the Study of Evolution.",29,19656181,Journal,ar,Article,100,6,6,Bryophytes | Fossils | Macronesian endemism | Molecular dating | Morphological evolution,22104,undefined,1,TRUE,all,All Open Access,15,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/70450185025,SCOPUS_ID:70450185025,2-s2.0-70450185025,Sex reversal: A fountain of youth for sex chromosomes?,Perrin N.,Evolution,00143820,15585646,63,12,3043-3049,2009-12-01,December 2009,10.1111/j.1558-5646.2009.00837.x,"Nonrecombining Y chromosomes are expected to degenerate through the progressive accumulation of deleterious mutations. In lower vertebrates, however, most species display homomorphic sex chromosomes. To address this, paradox I propose a role for sex reversal, which occasionally occurs in ectotherms due to the general dependence of physiological processes on temperature. Because sex-specific recombination patterns depend on phenotypic, rather than genotypic sex, homomorphic X and Y chromosomes are expected to recombine in sex-reversed females. These rare events should generate bursts of new Y haplotypes, which will be quickly sorted out by natural or sexual selection. By counteracting Muller's ratchet, this regular purge should prevent the evolutionary decay of Y chromosomes. I review empirical data supporting this suggestion, and propose further investigations for testing it. © 2009 The Society for the Study of Evolution.",155,19744117,Journal,ar,Article,100,1,1,Ectothermy | Muller's ratchet | Recombination | Sex determination | Sex-antagonistic genes,22104,undefined,1,TRUE,all,All Open Access,16,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/70450180149,SCOPUS_ID:70450180149,2-s2.0-70450180149,Community assembly through evolutionary diversification and dispersal in middle American Treefrogs,Moen D.,Evolution,00143820,15585646,63,12,3228-3247,2009-12-01,December 2009,10.1111/j.1558-5646.2009.00810.x,"How are ecologically diverse organisms added to local assemblages to create the community structure we see today? In general, within a given region or community, a given trait (character state) may either evolve in situ or be added through dispersal after having evolved elsewhere. Here, we develop simple metrics to quantify the relative importance of these processes and then apply them to a case study in Middle American treefrogs. We examined two ecologically important characters (larval habitat and body size) among 39 communities, using phylogenetic and ecological information from 278 species both inside and outside the region. For each character, variation among communities reflects complex patterns of evolution and dispersal. Our results support several general hypotheses about community assembly, which may apply to many other systems: (1) elevation can play an important role in creating patterns of community structure within a region, (2) contrary to expectations, species can invade communities in which species with similar ecological traits are already present, (3) dispersal events tend to occur between areas with similar climatic regimes, and (4) the first lineage to invade a region diversifies the most ecologically, whereas later invasions show limited change. © 2009 The Society for the Study of Evolution.",38,19663988,Journal,ar,Article,100,3,3,Biogeography | Body size | Character evolution | Community ecology | Hylidae | Phylogeny,22104,undefined,1,TRUE,all,All Open Access,17,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/70450178665,SCOPUS_ID:70450178665,2-s2.0-70450178665,The tempo and mode of evolution of transposable elements as revealed by molecular phylogenies reconstructed from mosquito genomes,Struchiner C.,Evolution,00143820,15585646,63,12,3136-3146,2009-12-01,December 2009,10.1111/j.1558-5646.2009.00788.x,"Although many mathematical models exist predicting the dynamics of transposable elements (TEs), there is a lack of available empirical data to validate these models and inherent assumptions. Genomes can provide a snapshot of several TE families in a single organism, and these could have their demographics inferred by coalescent analysis, allowing for the testing of theories on TE amplification dynamics. Using the available genomes of the mosquitoes Aedes aegypti and Anopheles gambiae, we indicate that such an approach is feasible. Our analysis follows four steps: (1) mining the two mosquito genomes currently available in search of TE families; (2) fitting, to selected families found in (1), a phylogeny tree under the general time-reversible (GTR) nucleotide substitution model with an uncorrelated lognormal (UCLN) relaxed clock and a nonparametric demographic model; (3) fitting a nonparametric coalescent model to the tree generated in (2); and (4) fitting parametric models motivated by ecological theories to the curve generated in (3). © 2009 The Society for the Study of Evolution.",8,19656180,Journal,ar,Article,100,4,4,Demography reconstruction | Genomes | Population dynamics | Transposable element,22104,Z01AI000810,0,FALSE,all,All Open Access,18,NIAID,National Institute of Allergy and Infectious Diseases
true,https://api.elsevier.com/content/abstract/scopus_id/70450178646,SCOPUS_ID:70450178646,2-s2.0-70450178646,Evolution of identity signals: Frequency-dependent benefits of distinctive phenotypes used for individual recognition,Sheehan M.,Evolution,00143820,15585646,63,12,3106-3113,2009-12-01,December 2009,10.1111/j.1558-5646.2009.00833.x,"Identifying broad-scale evolutionary processes that maintain phenotypic polymorphisms has been a major goal of modern evolutionary biology. There are numerous mechanisms, such as negative frequency-dependent selection, that may maintain polymorphisms, although it is unknown which mechanisms are prominent in nature. Traits used for individual recognition are strikingly variable and have evolved independently in numerous lineages, providing an excellent model to investigate which factors maintain ecologically relevant phenotypic polymorphisms. Theoretical models suggest that individuals may benefit by advertising their identities with distinctive, recognizable phenotypes. Here, we test the benefits of advertising one's identity with a distinctive phenotype. We manipulated the appearance of Polistes fuscatus paper wasp groups so that three individuals had the same appearance and one individual had a unique, easily recognizable appearance. We found that individuals with distinctive appearances received less aggression than individuals with nondistinctive appearances. Therefore, individuals benefit by advertising their identity with a unique phenotype. Our results provide a potential mechanism through which negative frequency-dependent selection may maintain the polymorphic identity signals in P. fuscatus. Given that recognition is important for many social interactions, selection for distinctive identity signals may be an underappreciated and widespread mechanism underlying the evolution of phenotypic polymorphisms in social taxa. © 2009 The Society for the Study of Evolution.",44,19744121,Journal,ar,Article,100,2,2,Colony-level benefit | Color polymorphism | Dominance hierarchy | Evolutionary stable strategy | Individual recognition | Paper WASP,22104,undefined,0,FALSE,all,All Open Access,19,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/70350280178,SCOPUS_ID:70350280178,2-s2.0-70350280178,Size-correction and principal components for interspecific comparative studies,Revell L.J.,Evolution,00143820,15585646,63,12,3258-3268,2009-12-01,December 2009,10.1111/j.1558-5646.2009.00804.x,"Phylogenetic methods for the analysis of species data are widely used in evolutionary studies. However, preliminary data transformations and data reduction procedures (such as a size-correction and principal components analysis, PCA) are often performed without first correcting for nonindependence among the observations for species. In the present short comment and attached R and MATLAB code, I provide an overview of statistically correct procedures for phylogenetic size-correction and PCA. I also show that ignoring phylogeny in preliminary transformations can result in significantly elevated variance and type I error in our statistical estimators, even if subsequent analysis of the transformed data is performed using phylogenetic methods. This means that ignoring phylogeny during preliminary data transformations can possibly lead to spurious results in phylogenetic statistical analyses of species data. © 2009 The Society for the Study of Evolution.",532,19663993,Journal,ar,Article,100,1,1,Data transformation | Evolutionary regression | Least squares | Linear regression | PCA | Phylogenetic comparative methods | Principal components analysis,22104,undefined,0,FALSE,NA,NA,20,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/70350715078,SCOPUS_ID:70350715078,2-s2.0-70350715078,"When cold is better: Climate-driven elevation shifts yield complex patterns of diversification and demography in an alpine specialist (american pika, ochotona princeps)",Galbreath K.,Evolution,00143820,15585646,63,11,2848-2863,2009-11-01,November 2009,10.1111/j.1558-5646.2009.00803.x,"The genetic consequences of climate-driven range fluctuation during the Pleistocene have been well studied for temperate species, but cold-adapted (e.g., alpine, arctic) species that may have responded uniquely to past climatic events have received less attention. In particular, we have no a priori expectation for long-term evolutionary consequences of elevation shifts into and out of sky islands by species adapted to alpine habitats. Here, we examined the influence of elevation shifts on genetic differentiation and historical demography in an alpine specialist, the American pika (Ochotona princeps). Pika populations are divided into five genetic lineages that evolved in association with separate mountain systems, rather than lineages that reflect individual sky islands. This suggests a role for glacial-period elevation shifts in promoting gene flow among high-elevation populations and maintaining regional cohesion of genetic lineages. We detected a signature of recent demographic decline in all lineages, consistent with the expectation that Holocene climate warming has driven range retraction in southern lineages, but unexpected for northern populations that presumably represent postglacial expansion. An ecological niche model of past and future pika distributions highlights the influence of climate on species range and indicates that the distribution of genetic diversity may change dramatically with continued climate warming. © 2009 The Society for the Study of Evolution.",199,19663994,Journal,ar,Article,100,3,3,Ecological niche model | Glaciation | Interglacial | Intermountain West | Phylogeography | Range fluctuation,22104,undefined,1,TRUE,all,All Open Access,21,NA,NA
