@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/0036792916,SCOPUS_ID:0036792916,2-s2.0-0036792916,Density-dependent regulation in an invasive seaweed: Responses at plant and modular levels,Arenas F.,Journal of Ecology,00220477,90,5,820-829,2002-10-01,October 2002,10.1046/j.1365-2745.2002.00720.x,"1 The effects of density on the vital rates, growth form and population size structure of the invasive seaweed Sargassum muticum (Yendo) Fensholt were evaluated experimentally. 2 The initial difference in plant number between the highest and the lowest density (200 and 6400 plants m-2) was considerably reduced by the end of the experiment. Surprisingly, this was mostly due to numbers increasing at lower densities, probably because microscopic forms were not removed during the experimental thinning. 3 The allometric length-dry mass relationship fitted a simple linear model on log-log scale for both the highest and the lowest densities, but had different slopes. At higher densities plants became taller and thinner as a consequence of variations in the production and growth of modules. 4 Mean size (dry mass) and the development of size hierarchies of plants were affected by both the addition of further (microscopic) recruits and asymmetrical competition among plants. Plant length distributions were also influenced by changes in the growth form of plants. The length hierarchies of main branches also suggested the presence of asymmetrical competition at this modular level. 5 Density influenced both mean size and morphology of the plants and thus induced changes in reproduction. The negative effect of density on individual plant size reduced the percentage of fertile plants and possibly their annual reproductive allocation, but these effects may be attenuated by morphological responses. 6 The responses of S. muticum to crowding are closely linked to its ability to colonize bare space. The massive reproductive output and very limited dispersal range account for local and dense recruitment patterns. Our results suggest that the responses of S. muticum to crowding allow the establishment of dense populations with high persistence and resistance to colonization by other species.",57,Journal,ar,Article,100,3,3,Allometry | Growth form | Intraspecific competition | Sargassum muticum | Size hierarchies,29602,undefined,1,TRUE,25,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036792897,SCOPUS_ID:0036792897,2-s2.0-0036792897,The effect of maternal phenology on offspring characters in the herbaceous plant Campanula americana,Galloway L.,Journal of Ecology,00220477,90,5,851-858,2002-10-01,October 2002,10.1046/j.1365-2745.2002.00714.x,"1 An individual's phenotype may influence the expression of traits in its offspring. I tested whether maternal flowering phenology influenced offspring germination and thus life history schedule in two populations of Campanula americana. Autumn-germinating C. americana grow as annuals whereas individuals that germinate in the spring are biennials. 2 Under near-natural conditions, early-season flowers produced seeds that were more likely to germinate in the autumn than late-season flowers, but spring germination was equally likely for all seeds. 3 Seed mass (two of three years) and percentage and timing of germination under constant environmental conditions (all three years) did not vary across the reproductive season. External environmental factors are therefore more likely to contribute to seasonal changes in the probability of germinating in the autumn than are the characteristics of the seeds. 4 The frequency of annual offspring varied among maternal plants. The association between the time a flower was open and offspring germination season suggests that evolution of life history schedule may be accomplished by altering maternal flowering phenology. 5 The association between the time of a flower's anthesis and its fruit maturation was weaker in two years when water was limiting. Limited water also resulted in earlier seed maturation, and consequently a greater proportion of a population's seed being produced during the period when autumn germination was likely. This, in combination with differences between populations, suggests that the magnitude of maternal phenological effects varies across years and populations.",65,Journal,ar,Article,100,1,1,Flowering phenology | Fruiting phenology | Maternal effects | Seasonal effects | Timing of germination,29602,undefined,1,TRUE,26,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036348452,SCOPUS_ID:0036348452,2-s2.0-0036348452,Role of dispersal in the recruitment limitation of neotropical pioneer species,Dalling J.,Journal of Ecology,00220477,90,4,714-727,2002-08-27,2002,10.1046/j.1365-2745.2002.00706.x,"1. We examined the importance of seed dispersal in predicting the pioneer seedling composition in recent gaps in a forest plot on Barro Colorado Island (BCI), Panama. We characterize seed dispersal for 13 taxa from seed rain data collected over 13 years in 200 mesh traps, and for an additional species from germination from soil samples collected in one year. We describe seedling distribution patterns from a complete census of all seedlings of these 14 taxa present in 36 treefall gaps. 2. A maximum likelihood model, incorporating both distance to adult trees and tree size, fitted observed seed rain to traps quite well for all taxa. 3. The ability to predict seedling recruit number per gap varied greatly among taxa. For 8 of 14 taxa, regression models incorporating predicted seed rain were significantly better predictors of seedling recruitment than models in which recruitment probability was assumed constant in all sites. 4. To see if variation in local dispersal patterns determined the community composition of gaps, we examined the relative abundances of these 14 pioneer taxa in the 36 gaps. We found that taxon abundances were significantly positively correlated with abundances predicted from seed dispersal models and seed-seedling regressions for 27 out of 36 gaps. 5. Overall, we find evidence that limited seed dispersal is an important factor contributing, together with factors affecting post-dispersal recruitment success, to seedling distribution patterns in gaps.",234,Journal,ar,Article,100,4,4,Dispersal limitation | Gap | Seed limitation | Seedling distribution pattern | Seedling establishment,29602,undefined,0,FALSE,27,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036348411,SCOPUS_ID:0036348411,2-s2.0-0036348411,Calcium and pH in north and central Swedish mire waters,Sjörs H.,Journal of Ecology,00220477,90,4,650-657,2002-08-27,2002,10.1046/j.1365-2745.2002.00701.x,"1. We present data on calcium concentrations and pH in mire waters collected from different mire types in central and northern Sweden, compiled from published literature or calculated from field determinations of electrical conductivity and pH. 2. Measurements of electrical conductivity (after subtracting that of H+ ions) were used to calculate the most probable Ca concentrations, but only when pH was 4.7 or higher. At lower pH the possible errors become too large. 3. The data support a continuous gradient in water chemistry, but with considerable overlap, from mineral-poor ombrotrophic bogs and minerotrophic extremely poor fens, to moderately poor fens, intermediate fens, moderately rich fens and finally to extremely rich fens, rather than a discrete division. However, for hydrological reasons, we wish to retain the separation of ombrotrophy (bog) from minerotrophy (fen). 4. The frequency histogram of pH values from central and northern Sweden shows a bimodal tendency, although a considerable number of mires still occur close to the minimum (pH 5.3). Over-sampling in species-rich areas could have contributed to the depth of this apparent minimum, but not to its position along the pH scale. 5. Changes in calcium concentrations in mire waters during the last 50 years are discussed and related to changes in pH and conductivity.",139,Journal,ar,Article,100,2,2,Bimodality | Cations | Changes in water chemistry | Peatlands | Sphagnum-dominated wetlands,29602,undefined,1,TRUE,28,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036348186,SCOPUS_ID:0036348186,2-s2.0-0036348186,Vernalization requirement of wild beet Beta vulgaris ssp. maritima: Among population variation and its adaptive significance,Boudry P.,Journal of Ecology,00220477,90,4,693-703,2002-08-27,2002,10.1046/j.1365-2745.2002.00704.x,"1. Seven populations of Beta vulgaris ssp. maritima (wild beet) situated along a latitudinal cline were studied for their vernalization requirement and its consequences for fitness. 2. Various cold regimes were applied in glasshouses and experimental gardens with plants of different ages. Three additional experimental sites (on the French Mediterranean, Atlantic and North Sea coasts) situated near three of the sampled populations, and thus including a reciprocal transplant design, were used to evaluate the influence of latitude under natural conditions. Survival and plant size were measured over 3 years. 3. The vernalization requirement was greater in plants from more northern origins. The level of cold required to allow flowering overcompensated for the colder springs, so that northern plants in northern sites flowered less than southern plants in southern sites. 4. Young seedlings were more difficult to vernalize than plants that had already developed vegetative rosettes. 5. Differences in vernalization requirement seem to be an adaptive response to spring temperatures and season length in a particular latitude. A whole winter vernalization almost always led to flowering in the subsequent year whatever the latitude or geographical origin. 6. Plants from the Atlantic and Channel coasts showed the highest lifetime reproductive success at all sites. Southern populations were better adapted to disturbed habitats as shown by their higher first-year reproductive success. The North Sea population had a lower reproductive success than the Atlantic populations, even in its native environment.",33,Journal,ar,Article,100,3,3,Latitudinal cline | Lifetime reproductive success | Reciprocal transplantation experiment | Spring temperatures,29602,undefined,1,TRUE,29,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036348167,SCOPUS_ID:0036348167,2-s2.0-0036348167,Pinus sylvestris treeline development and movement on the Kola Peninsula of Russia: Pollen and stomate evidence,Gervais B.R.,Journal of Ecology,00220477,90,4,627-638,2002-08-27,2002,10.1046/j.1365-2745.2002.00697.x,"1. A sediment core recovered from Poteryanny Zub Lake on the Kola Peninsula of Russia (68°48′91″ N, 35°19′32″ E) provides fossil pollen and stomate evidence for Pinus sylvestris treeline development and movement. The site today lies in birch forest tundra, approximately 25 km north of the pine treeline and 90 km south of the Murman Coast. 2. The record begins approximately 10 050 14C years before present (BP). The post-glacial tundra, typified by various herbaceous taxa and Artemisia, was followed by Betula-dominated woodland forest with Polypodiaceae-Gramineae pollen types. Such vegetation assemblages are not analogous to any in the western Kola Peninsula today. 3. Stomate evidence demonstrates that Pinus sylvestris immigrated to the study site as early as 8150 14C BP. Pine forest probably expanded northwards from sparse or small disjunct populations, which established c. 1000 14C BP before the expansion evident in the pollen and wood macrofossil records (7200 14C BP). Betula and other shrub and herb taxa declined at this time, possibly as a result of shading by the pine canopy. 4. The presence of fossil Pinus sylvestris stomates and wood, together with AP: NAP ratios, indicates that the pine treeline was some 100 km north of its present position by the end of the middle Holocene warming (7000-6000 14C BP). This places it near the Barents Sea coast, currently tundra vegetation. An approximate 2°C increase in regional summer temperatures would be necessary to move the treeline to the present-day coastline. 5. From 6000 14C BP the pine treeline gradually retreated southward to its present modern position. Birch woodland has grown at the site since c. 3000 14C BP.",50,Journal,ar,Article,100,4,4,Kola Peninsula | Northern treeline | Palynology | Pinus sylvestris | Stomates,29602,undefined,0,FALSE,30,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036348152,SCOPUS_ID:0036348152,2-s2.0-0036348152,The relationship between growth and mortality for seven co-occurring tree species in the southern Appalachian Mountains,Wyckoff P.H.,Journal of Ecology,00220477,90,4,604-615,2002-08-27,2002,10.1046/j.1365-2745.2002.00691.x,"1. Slow growth is associated with high mortality risk for trees, but few data exist to assess interspecific differences in the relationship between growth and mortality. Here we compare low growth tolerance for seven co-occurring species in the southern Appalachian Mountains: Acer rubrum, Betula lenta, Cornus florida, Liriodendron tulipifera, Quercus prinus, Quercus rubra and Robinia pseudo-acacia. 2. For all species, mortality was greater for understorey individuals than for canopy trees. Species varied widely in the length of growth decline prior to death, ranging from 6 years for L. tulipifera to more than 12 years for Q. rubra. 3. Growth-mortality functions differ among species, but we found little evidence of a trade-off between tolerance of slow growth and an ability to show rapid growth in high light conditions. 4. A. rubrum stands out in its ability both to grow rapidly and to tolerate slow growth, suggesting that its density may increase at our study site as in other parts of the eastern United States. In contrast, C. florida shows high mortality (15% per annum) as a result of infection with dogwood anthracnose. 5. We modified a forest simulation model, LINKAGES (which assumes that all species have the same ability to tolerate slow growth), to include our functions relating growth and mortality. The modified model gives radically altered predictions, reinforcing the need to rethink and re-parameterize existing computer models with field data.",157,Journal,ar,Article,100,2,2,Biological trade-offs | Community structure | Forest demography | LINKAGES,29602,undefined,1,TRUE,31,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036348069,SCOPUS_ID:0036348069,2-s2.0-0036348069,Demographic consequences of inbreeding and outbreeding in Arnica montana: A field experiment,Luijten S.,Journal of Ecology,00220477,90,4,593-603,2002-08-27,2002,10.1046/j.1365-2745.2002.00703.x,"1. The genetic constitution of populations may significantly affect demography. Founder populations or isolated remnants may show inbreeding depression, while established populations can be strongly adapted to the local environment. Gene exchange between populations can lead to better performance if heterozygosity levels are restored (heterosis), or to reduced performance if coadapted gene complexes are disrupted (outbreeding depression). 2. Five populations of the self-incompatible perennial Arnica montana (Asteraceae) were analysed for the demographic consequences of inbreeding and of intra- and interpopulation outcrossing, using both small and large populations as donors for the latter. We analysed seed production and seed weight and monitored growth, survival and flowering of offspring introduced as seeds and as 4-week-old seedlings in a 4-year field experiment. 3. Reduced seed set after selfing was probably due to the self-incompatibility system rather than to inbreeding depression. There was a significant increase for seed set after interpopulation crosses, which resulted from the alleviation of low mate availability in one of the small populations. 4. Significant inbreeding depression was observed for growth rates of plants introduced as seedlings. We found significant heterosis for flowering probability of plants introduced as seeds, but for plants introduced as seedlings, heterosis for seedling size and flowering probability was only marginally significant. Outbreeding depression was not observed. 5. The results of this study are important for reinforcement measures in small, remnant populations. Significant differences among populations for all measured fitness components suggest that reinforcement is best achieved using material from several populations. 6. The observed higher survival of seedlings as compared with seeds suggests that it is better to plant individuals than to sow. Sowing, however, is easier and cheaper, and was more likely to eliminate poorly adapted genotypes before they contribute to the next generation.",62,Journal,ar,Article,100,4,4,Heterosis | Mate availability | Offspring fitness | Restoration | Self-incompatibility | Survival,29602,undefined,1,TRUE,32,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036347768,SCOPUS_ID:0036347768,2-s2.0-0036347768,Modelling individual growth and competition in plant populations: Growth curves of Chenopodium album at two densities,Damgaard C.,Journal of Ecology,00220477,90,4,666-671,2002-08-27,2002,10.1046/j.1365-2745.2002.00700.x,"1. We modelled the growth in estimated biomass of individuals in experimental populations of Chenopodium album grown at two densities and measured sequentially nine times over 128 days. Competition is modelled by coupling individual growth equations and, within the population, the growth rate of a plant at any point in time is a function of its size to the power a, a measure of the degree of size-asymmetry of competition. 2. The growth of individuals in these crowded populations was significantly better fit by a Richards growth model than by models with one fewer parameter (e.g. logistic or Gompertz growth models). The additional parameter determines the location of the inflection point and provides great flexibility in fitting growth curves. Density had a significant effect on this parameter. 3. At the higher density, the maximum size that plants achieved was decreased and the exponential phase of growth was reduced. The estimate of the size-asymmetry parameter a was always greater than 1 and it increased significantly at the higher density. Growth was reduced and the number of very small individuals increased at the higher density, although a few plants still achieved a large size. 4. Our approach combines several recent innovations in the modelling of stand development, including (a) modelling of individual growth with biologically meaningful growth models and (b) modelling the relationship between size and growth of individuals within the population. Sequential, non-destructive data on the growth of individuals over time, in combination with modern statistical computing techniques, can lead to major advances in the modelling of plant population development, providing powerful tools for exploring variation in individual growth and for testing a wide range of hypotheses.",51,Journal,ar,Article,100,3,3,Density effects | Growth equations | Individual-based models | Richards model | Sequential measurements,29602,undefined,0,FALSE,33,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036345534,SCOPUS_ID:0036345534,2-s2.0-0036345534,"Population dynamics of Zea diploperennis, an endangered perennial herb: Effect of slash and burn practice",Sánchez-Velásquez L.R.,Journal of Ecology,00220477,90,4,684-692,2002-08-27,2002,10.1046/j.1365-2745.2002.00702.x,"1. Zea diploperennis is a wild relative of maize that is endemic to the Sierra de Manantlán Biosphere Reserve in Mexico. Because this species is a priority for conservation in the reserve, the effects on its populations of the most common types of anthropogenic disturbance - slash-and-burn, and slash without subsequent burning - were investigated in three populations for 5 years. 2. The patterns of establishment and mortality were similar in all populations studied. Numbers of ears and fruits produced were significantly higher when disturbances were applied. 3. Because permanence is the most important stage in contributing to λ, the results suggest that the first genets to become established have an advantage over newly recruited plants. 4. When the two disturbance types were applied, λ was close to 1 or > 1. After the first disturbance, λ increased by almost 100%. In almost all situations, with or without disturbance, the persistence loops of Z. diploperennis are the most important life history pathways in the relative contribution to λ. In general, when λ increases, sexual growth loops also increase in importance, and persistence loops decrease. Changes in λ are not related to changes in vegetative growth loops. 5. If populations of Z. diploperennis are not disturbed at least once every 5 years, then species will go locally extinct in the wild.",19,Journal,ar,Article,100,5,5,Demography | Disturbances | Loop analysis | Teosinte | Zea diploperennis,29602,undefined,1,TRUE,34,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036345355,SCOPUS_ID:0036345355,2-s2.0-0036345355,Spatially realistic plant metapopulation models and the colonization-competition trade-off,Higgins S.,Journal of Ecology,00220477,90,4,616-626,2002-08-27,2002,10.1046/j.1365-2745.2002.00694.x,"1. Results from patch-occupancy metapopulation models indicate that a trade-off between competitive and colonization abilities is necessary for species to coexist in patchy environments. However, such models are often based on unrealistic ecological assumptions, such as global dispersal and no local population dynamics. 2. We develop a plant metapopulation model that allows us to sequentially relax unrealistic assumptions about dispersal and local population interactions. We use our model to examine the extent to which the conclusions of analytical, patch-based coexistence models depend on their assumptions. 3. We found that the need for an inferior competitor to be a superior colonizer was reduced by using a dispersal kernel to distribute seeds, and totally removed by relaxing the assumption of instantaneous competitive displacement. These results hold for annual or perennial plants with or without seedbanks, for global, local and stratified dispersal, for delayed competitive exclusion, two-way competition and neighbourhood competition, and for landscapes where habitat patches are either adjacent or disjunct. 4. We conclude that the results of patch-occupancy metapopulation models differ greatly from results of models that incorporate more realistic assumptions about dispersal and local population dynamics. As a result it may be premature to base biodiversity management and policy on the results of patch-occupancy models.",86,Journal,ar,Article,100,2,2,Competition | Dispersal | Landscape connectivity | Local population dynamics | Long-distance seed dispersal,29602,undefined,0,FALSE,35,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036345108,SCOPUS_ID:0036345108,2-s2.0-0036345108,The effects of seed predators on the recruitment of mangroves,Clarke P.,Journal of Ecology,00220477,90,4,728-736,2002-08-27,2002,10.1046/j.1365-2745.2002.00705.x,"1. Propagule (diaspore) predation by crabs has been shown to be a major source of mortality for mangroves. We measured predation by crabs on seeds of nine tropical mangrove species in multifactorial experiments by following the fates of tethered propagules. 2. We tested whether planting, intertidal position and canopy gaps influenced predation of propagules and whether the predation of propagules was reduced in the presence of conspecifics. We also tested if predation influenced patterns of propagule establishment. 3. Mortality due to predation ranged from 22 to 100%, with Aegiceras corniculatum > Avicennia marina > Bruguiera parviflora > Aegialitis annulata > B. exaristata > Ceriops australis > C. decandra = B. gymnorrhiza > Rhizophora stylosa. Initial predator preference was correlated with the size of propagules. 4. Propagule planting (prone vs. implanted) and canopy type had the largest magnitude of effects across all species for treatment effects. Propagules dispersed in the prone position had more mortality while those dispersed into canopy gaps were generally less preyed upon. Three species were tested for dominance-predation by regression of stand relative density with final predation by crabs for canopy treatments. No species had significant effects that supported the hypothesis. 5. Predation by crabs often changed with intertidal position but showed no consistent pattern among species or gap treatments. Interactions of canopy treatment and tidal position showed that predation by crabs did not have a major influence on the zonation of mangroves in our study sites. 6. Analyses of covariance of predation and establishment showed that establishment success is strongly controlled by predation in six of the nine species tested. This suggests that herbivores have a greater impact on recruitment than do microhabitat effects on resources. The combined effects of predator refuge and growth preference enhance recruitment in large canopy gaps. Crab predators appear to maintain the floristic similarity between canopy gaps and surrounding forests in tropical mangrove forests of northern Australia by removing allopatric species from gaps.",69,Journal,ar,Article,100,2,2,Canopy gaps | Crabs | Manipulative field experiments | Predation | Recruitment | Tropical mangroves | Zonation,29602,undefined,1,TRUE,36,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036342596,SCOPUS_ID:0036342596,2-s2.0-0036342596,"Leaf area renewal, root retention and carbohydrate reserves in a clonal tree species following above-ground disturbance",Landhäusser S.,Journal of Ecology,00220477,90,4,658-665,2002-08-27,2002,10.1046/j.1365-2745.2002.00699.x,"1. Removal of the above-ground portion of clonally regenerating trees results in a massive imbalance in the ratio of root to leaf area. We investigated the resilience of clones following above-ground disturbance in terms of root carbohydrates, leaf area renewal and root retention. 2. In a 2 × 2 factorial experiment, 40 Populus tremuloides saplings were cut at times of high (late fall) or low (spring after leaf flush) root carbohydrate reserves. Leaf area renewal was manipulated by allowing either only one or all root suckers to re-grow. 3. Rootstarch concentrations were 10 times higher at the time of cutting in the fall compared with the spring, whereas sugar concentrations were only 10% higher. When saplings were cut in fall and all suckers were allowed to develop (FA treatment), suckers were taller, and had more biomass and leaf area and higher leaf area ratio than all other treatments. In particular, leaf area and leaf area ratio recovered within a year to near pre-treatment levels compared with at least a 50% reduction in the other treatments. 4. At the end of the first season after cutting FA saplings also had the greatest root mass and lowest amount of dead root mass, and root starch concentrations of these saplings had returned to pre-treatment values, compared with a 20% recovery for spring-cut saplings with a single sucker. Root mass and root starch concentrations were correlated with leaf mass in all treatments. 5. Adequate carbohydrate reserves at the time of disturbance and rapid redevelopment of leaf area by extensive sprouting seem critical for resilience of the clone and allow for the retention of the clonal root system and a rapid rebuilding of carbohydrate reserves. Clones with poor sucker and leaf area development showed extensive root mortality and reduced carbohydrate reserves and their prospects for growth in the following year were comparatively poor.",96,Journal,ar,Article,100,2,2,Aspen | Clonal woody species | Non-structural carbohydrate | Populus tremuloides | Sucker regeneration,29602,undefined,0,FALSE,37,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036342595,SCOPUS_ID:0036342595,2-s2.0-0036342595,Experimental assessment of Heliconia acuminata growth in a fragmented Amazonian landscape,Bruna E.,Journal of Ecology,00220477,90,4,639-649,2002-08-27,2002,10.1046/j.1365-2745.2002.00707.x,"1. Fragmentation severely alters physical conditions in forest understories, but few studies have connected these changes to demographic impacts on forest species using detailed experimental examination at the individual and population levels. 2. Using a 32-month, reciprocal-transplant experiment, we show that individuals of the Amazonian understory herb Heliconia acuminata transplanted into forest fragments lost over 20% of their vegetative shoots, while those transplanted to continuous forest showed a slight gain. The leaf area of plants in fragments also increased at half the rate it did in continuous forest sites. 3. It appears that the normal dry season stresses to which forest understorey plants are exposed are greatly exacerbated in fragments, causing plants to shed shoots and leaves. 4. The observed shifts in size could help explain why populations in fragments are more skewed towards smaller demographic stage classes than those in continuous forest. These shifts in size structure could also result in reduced abundances of flowering plants, as reproduction in H. acuminata is positively correlated with shoot number. 5. Fragmentation-related changes in growth rates resulting from abiotic stress may have significant demographic consequences.",32,Journal,ar,Article,100,4,4,Forest fragmentation | Growth rates | Heliconiaceae | Root:shoot ratio | Understorey plants | Water stress,29602,undefined,0,FALSE,38,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036342446,SCOPUS_ID:0036342446,2-s2.0-0036342446,Plant response to solar ultraviolet-B radiation in a southern South American Sphagnum peatland,Searles P.S.,Journal of Ecology,00220477,90,4,704-713,2002-08-27,2002,10.1046/j.1365-2745.2002.00709.x,"1. Plant growth and pigmentation of the moss Sphagnum magellanicum and the vascular plants Empetrum rubrum, Nothofagus antarctica and Tetroncium magellanicum were measured under near-ambient (90% of ambient) and reduced (20%) ultraviolet-B (UV-B) radiation for three growing seasons in a Sphagnum peatland in Tierra del Fuego, Argentina (55°S). 2. Reduction of solar UV-B increased height growth but decreased volumetric density in S. magellanicum so that biomass production was not influenced during the 3 years. The morphology of vascular plants tended not to respond to UV-B reduction. 3. A 10-20% decrease in UV-B-absorbing compounds occurred in T. magellanicum under solar UV-B reduction. No effects were seen on chlorophyll or carotenoids in S. magellanicum, although, for UV-B-absorbing compounds, a significant interaction between UV-B and year suggests some response to solar UV-B reduction. 4. The climate-related growth of the dwarf shrub E. rubrum was assessed retrospectively by correlating an 8-year record of annual stem elongation with macroclimatic factors including solar UV-B and visible radiation, precipitation and temperature. 5. No significant negative correlations were found between annual E. rubrum stem elongation and ambient solar UV-B, the ratio of UV-B: visible radiation, or the 305-nm: 340-nm irradiance ratio for an 8-year record (1990-91 to 1997-98), nor was stem elongation affected by solar UV-B reduction in our experimental field plots after 3 years. 6. The role of solar UV-B radiation on plant growth in Sphagnum peatlands in Tierra del Fuego, Argentina, is likely to depend on the severity of stratospheric ozone depletion over the next several decades. The increases in ambient solar UV-B associated with ozone depletion over the last 20 years are less than the difference between our radiation treatments. Therefore, providing that the ozone layer substantially recovers by the middle of this century, only modest effects of increased solar UV-B on plant growth may be expected.",56,Journal,ar,Article,100,6,6,Antarctic ozone hole | Peatland | Tierra del Fuego | Ultraviolet radiation | UV-B,29602,undefined,1,TRUE,39,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036342316,SCOPUS_ID:0036342316,2-s2.0-0036342316,Seed bank dynamics of Onopordum acanthium: Emergence patterns and chemical attributes,Qaderi M.,Journal of Ecology,00220477,90,4,672-683,2002-08-27,2002,10.1046/j.1365-2745.2002.00708.x,"1. Cypselas (fruits) of Scotch thistle (Onopordum acanthium) germinate unpredictably over a long period of time. We evaluated the effects of soil type, burial depth and collection date on the emergence patterns of two populations of O. acanthium, ESW and Quarry (Q). 2. From each of four separate collections made throughout 1996, five replicates of 200 cypselas each were placed on the surface or buried at depths of 3 or 15 cm in both sand and silt-loam soils (i.e. field conditions) and emergence was recorded biweekly between August 1996 and September 1999. 3. Emergence was intermittent over the 3 years, with a higher total percentage from silt loam (17%) than from sand (9%), and from 3 cm depth (18%) compared with the surface (8%). 4. After 3 years, all remaining viable, split (germinated but not emerged), decayed and unfilled cypselas were retrieved. Total germination over the 3 years (emerged plus split) was up to 77% at 3 cm in silt loam but always less than 10% at 15 cm in both soils for both populations. Although a higher percentage of cypselas germinated under controlled conditions when retrieved from loam compared with sand (89% vs. 66%), a significant number from all treatments did not germinate until scarified. 5. Cypselas that ripened under the warmest temperature (collection 3) had the highest emergence in the year of collection (1996), while more of those that ripened under cooler temperatures (collections 1 and 4) emerged in later years (1998 and 1999). Both initial and later emergence patterns for both populations varied greatly with collection date. This may be the first time that seedling emergence from the seed bank for different collections has been monitored over several years. 6. We compared waxes, lignins and soluble phenolics in the coats of cypselas retrieved from soil (early germinators) with those that germinated only after scarification. More surface wax was found in dormant cypselas. 7. Understanding these complex germination/emergence patterns may help develop control policies for O. acanthium.",28,Journal,ar,Article,100,3,3,Cypsela burial depth | Dormancy | Emergence | Scotch thistle | Soil microenvironment,29602,undefined,0,FALSE,40,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036342202,SCOPUS_ID:0036342202,2-s2.0-0036342202,Briza media L.,Dixon J.,Journal of Ecology,00220477,90,4,737-752,2002-08-27,2002,10.1046/j.1365-2745.2002.00684.x,NA,13,Journal,re,Review,100,1,1,NA,29602,undefined,1,TRUE,41,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036269096,SCOPUS_ID:0036269096,2-s2.0-0036269096,Phyteuma spicatum L.,Wheeler B.R.,Journal of Ecology,00220477,90,3,581-591,2002-06-24,2002,10.1046/j.1365-2745.2002.00671.x,NA,12,Journal,re,Review,100,2,2,NA,29602,undefined,0,FALSE,42,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036277467,SCOPUS_ID:0036277467,2-s2.0-0036277467,Responses of Pancratium sickenbergeri to simulated bulb herbivory: Combining defence and tolerance strategies,Ruiz N.,Journal of Ecology,00220477,90,3,472-479,2002-06-22,2002,10.1046/j.1365-2745.2002.00678.x,"1. We determined the effects of simulated bulb herbivory by the dorcas gazelle, Gazella dorcas, on the geophyte, Pancratium sickenbergeri (Amaryllidaceae), in the Negev desert, Israel. In a population with a high level of herbivory, we removed 0%, 25%, 50% and 75% of bulb tissue from plants. 2. Bulbs with an intermediate volume removed (50%) showed the highest re-growth capacity and fitness in relation to the other cutting treatments. The production of calcium oxalate defences increased in cut bulbs. 3. There was a trade-off between investment in storage and defence. Trade-offs were not found between growth and defence, between growth and reproduction or between reproduction and defence. 4. Control plants grew less, had lower levels of calcium oxalate, stored more energy and produced more flowers and fruits, but their current fitness was only slightly higher than in the intermediate cutting treatment (50%) because of the high abortion of fruits. 5. P. sickenbergeri showed a complex resource allocation pattern as the result of combining defence and tolerance of herbivory. Plants respond to high herbivory levels with a high re-growth capacity as a tolerant mechanism to maintain fitness.",28,Journal,ar,Article,100,3,3,Calcium oxalate | Geophytes | Plant defences,29602,undefined,0,FALSE,43,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036276302,SCOPUS_ID:0036276302,2-s2.0-0036276302,Studying plant competition: From root biomass to general aims,Zobel M.,Journal of Ecology,00220477,90,3,578-580,2002-06-22,2002,10.1046/j.1365-2745.2002.00693.x,NA,29,Journal,re,Review,100,2,2,NA,29602,undefined,1,TRUE,44,all,All Open Access,NA,NA
