@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,pubmed-id,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/84978929460,SCOPUS_ID:84978929460,2-s2.0-84978929460,"In vitro antibacterial activity of Curcuma longa (Zingiberaceae) against nosocomial bacteria in Montería, Colombia",Álvarez N.M.,Revista de Biologia Tropical,00347744,22152075,64,3,1201-1208,2016-09-01,September 2016,10.15517/rbt.v64i3.20848,"Bacterial resistance is a growing health problem worldwide that has serious economic and social impacts, compromising public health, and the therapeutic action of current antibiotics. Therefore, the search for new compounds with antimicrobial properties is relevant in modern studies, particularly against bacteria of clinical interest. In the present study, in vitro antibacterial activity of the ethanol extract and essential oil of Curcuma longa (Zingiberaceae) was evaluated against nosocomial bacteria, using the microdilution method. Escherichia coli strains, Pseudomonas aeruginosa, Klebsiella pneumoniae, Proteus sp. were used, Salmonella sp. and Bacillus sp., isolated from nosocomial infections in a hospital in the city of Monteria and reference strains of S. aureus ATCC 43300, S. aureus ATCC 29213, S. aureus ATCC 25923, P. aeruginosa ATCC 27853, E. coli ATCC 25922 and K. pneumonia ATCC 700603. The ethanol extract antibacterial profile was more efficient at higher concentrations (1 000 ppm), obtaining significant percentages of reduction of more than 50 % against K. pneumoniae ATCC 700603 and a clinical isolate of E. coli; while compared to Bacillus clinical isolate, was more active than the essential oil. For the rest of microorganisms, the reduction percentages obtained at a concentration of 1 000 ppm varied between 17 and 42 % with ethanolic extract, and 8 to 43 % with essential oil. At concentrations of 100 and 500 ppm antibacterial activity of the extracts was lower. The results indicated that the ethanolic extract and essential oil of C. longa rhizomes have active compounds with antibacterial properties that could be used in future research as a therapeutic alternative for the treatment of infections caused by nosocomial pathogens.",7,29462537,Journal,ar,Article,100,3,3,Antibacterial activity | Curcuma longa | Essential oil | Microdilution | Zingiberaceae,13567,undefined,1,TRUE,all,All Open Access,33,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84973124322,SCOPUS_ID:84973124322,2-s2.0-84973124322,Biological aspects and mating behavior of leucothyreus albopilosus (Coleoptera: Scarabaeidae),Ferreira K.,Revista de Biologia Tropical,00347744,22152075,64,2,547-557,2016-06-01,June 2016,10.15517/rbt.v64i2.19249,"The genus Leucothyreus has been linked to some commercial plant crop pests. Eventhough several species have been described for this genus, information about this group is still scarce. This study investigated some biological aspects and mating behavior in Leucothyreus albopilosus. Studies were conducted at the State University of Mato Grosso do Sul, in the municipalities of Aquidauana and Cassilândia, MS, Brazil. For biological studies, adults were collected with light traps from February 2011 to February 2012, and for behavior analyses from September to December 2014. Biological studies were undertaken every three days and included the eggs inspection, and the separation of the newly hatched larvae to observe and describe their developmental stages; to monitor larval growth and differentiate larval instars, we measured the larvae cephalic capsule. Life cycle was determined starting from the newly laid eggs until adult death. For mating behavior studies, adults obtained with light traps were taken to the laboratory. As soon as they started flying in the evening, couples were formed and copulation steps were recorded. In the field, we observed that adults were mostly collected during warmer and wetter periods (from August to March). Our results showed that the embryonic period of L. albopilosus lasted 20.5 days, the 1st, 2nd and 3rd instars lasted 31.0, 33.1 and 85.6 days, respectively. The pupal stage lasted 20 days, and the egg to adult period was completed in 185.5 days; these results suggest that L. albopilosus can be characterized as a univoltine species. Observations of mating behavior in the laboratory showed that, after the sunset, adults projected a small portion of clypeus near the soil surface and flew off seeking a female to mate. The female could accept or reject the male for mating. When the female accepted the male, copulation occurred from 19:00 to 23:00 hours, and lasted 19.45 minutes on average. Sometimes females refused to mate, probably because the male or female were not sexually mature to perform copulation, and there might be a chemical communication between the adults. Adults were observed feeding on ripe bananas (Musa sp., Musaceae) and on mangaba flowers (Hancornia speciosa, Apocynaceae) in the laboratory. With this work we contributed with the description of mating behavior in the genus Leucothyreus and concluded that the biological cycle was completed in less than 200 days.",4,29451754,Journal,ar,Article,100,3,3,Biology | Geniatini | Rizophagous insect | Rutelinae | Scarab beetle | Scarabaeoidea,13567,undefined,1,TRUE,all,All Open Access,34,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84969504917,SCOPUS_ID:84969504917,2-s2.0-84969504917,"Biogeographical affinities of fish associated to the shrimp trawl fishery in the Gulf of Tehuantepec, Mexico",Martínez-Muñoz M.A.,Revista de Biologia Tropical,00347744,22152075,64,2,683-700,2016-06-01,June 2016,10.15517/rbt.v64i2.19034,"Fish by-catch of the Gulf of Tehuantepec shrimp fishery is mainly composed of several species that are discarded in their majority. Fish by-catch species composition, distribution and biogeographical affinities were analyzed through 15 cruises carried on the continental shelf at a depth of 12 to 70 m during 2003, 2004, 2005 and 2013. Fish by-catch was represented by 58 families, 129 genera and 242 species. The families Haemulidae, Sciaenidae, Paralichthyidae, Gerreidae and Carangidae accounted for >70% of the catch. Haemulopsis axillaris, Syacium ovale, Selene peruviana, Diapterus peruvianus, Larimus acclivins and Stellifer erycimba were the most frequent species at <40 m depth (inner shelf), and Prionotus stephanophrys, Scorpaena russula, Porichthys analis and Synodus scituliceps were dominant at 40−60 m depth (outer shelf). Analysis of biogeographical affinities showed that 36.1% of species had a wide distribution, from San Diego Province to the Panamic Province, while 13.2% had a restricted distribution in the Mexican and Panamic Provinces. The ichthyofaunal composition was markedly influenced by the local environment and seasonal conditions.",4,29451763,Journal,ar,Article,100,7,7,Biogeography | By-catch | Fisheries | Gulf of Tehuantepec | Ichthyofauna | Shrimp,13567,IN211214-2,1,TRUE,all,All Open Access,35,"DGAPA, UNAM","Dirección General de Asuntos del Personal Académico, Universidad Nacional Autónoma de México"
true,https://api.elsevier.com/content/abstract/scopus_id/84969278991,SCOPUS_ID:84969278991,2-s2.0-84969278991,Early harvest increases post-harvest physiological quality of Araucaria angustifolia (Araucariaceae) seeds,Shibata M.,Revista de Biologia Tropical,00347744,22152075,64,2,885-896,2016-06-01,June 2016,10.15517/rbt.v64i2.19254,"Araucaria angustifolia is a conifer native to Brazil and is an endangered species. Since this species seeds have a short period of viability, its vulnerability is higher. Thus the aim of this study was to evaluate the physiological quality of A. angustifolia seeds during the development and post-storage periods. For this, cones of A. angustifolia were collected from a natural population in Curitibanos, Santa Catarina, Brazil, in March, April, May and June 2012. The collected seeds were classified into developmental stages of cotyledonary, I, II and II according to the month of collection; a total of 10 cones were collected for each stage. Seeds were stored in a refrigerator for 60 and 120 days, and were submitted to a chamber germination test (25 °C-photoperiod 12 h). Additionally, seeds were tested for moisture content (105 °C for 24 hours), tetrazolium (0.1 % for 1 hour) and vigor (electric conductivity [75 mL distilled water at 25 °C], germination speed index, and shoot and root length). Our results showed that during seed development, moisture content decreased from the cotyledonary stage (66.54 %) to stage II (49.69 %), and vigor increased in the last stage. During storage, moisture content at cotyledonary stage and stage I was stable. On the other hand, stored seeds exhibited a decrease in moisture content after 120 days at stages II and II. Physiological quality at the cotyledonary stage resulted in an increased germination rate of 86 % and 93 % after 60 and 120 days of storage, respectively; unlike stages II and II exhibited a decrease in seed viability and vigor after storage. Electrical conductivity was higher for fresh seeds at the cotyledonary stage, than for those stored for 60 and 120 days. However, in other stages, released leachate content after 120 days of storage, increased with the advance of the collection period. Germination speed index and shoot and root lengths after storage were highest for seeds at the cotyledonary stage and stage I; unlike stages II and II which had short root and shoot lengths during storage. Thus, the maintenance of seed moisture content during storage was variable and dependent on the period of collection. Furthermore, the physiological quality differed among earlier and later stages. Early collection favored seed physiological quality, and may be a strategy for better conservation of A. angustifolia seeds.",2,29451976,Journal,ar,Article,100,2,2,Endangered plants | Gymnosperms | Recalcitrant seed | Seed development | Storage,13567,undefined,1,TRUE,all,All Open Access,36,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84969269150,SCOPUS_ID:84969269150,2-s2.0-84969269150,"Taxonomic and functional diversity of the bycatch fishes community of trawl fishing from Northern Gulf of California, Mexico",Herrera-Valdivia E.,Revista de Biologia Tropical,00347744,22152075,64,2,587-602,2016-06-01,June 2016,10.15517/rbt.v63i3.15852,"The Northern Gulf of California (NGC) is a mega diverse area of high endemism with major economic interest because of the multi-specific fisheries developed, mainly shrimp. There is a lack of recent studies on bycatch fish assemblages, so during the fishing seasons from 2009-2010 and 2010-2011, on board 13 shrimp boats, 14 commercial fishing trips were performed from 5 m - 90 m in depth with a total of 119 catches. The 119 catches were analyzed to assess fish community structure using taxonomic diversity indices to detect changes in the community following the taxonomic distinctness average Δ+ and the diversity index Δ* (TAXDEST of the PRIMER v6 program). To confirm the structure of functional groups, we considered similarities of ecologic and morphologic traits among species. The results showed that the indices Δ+ and Δ* were within the expected average and confidence intervals at 95%, finding significant differences between the indices. The analyses showed a well-structured community because of the great variety of forms and functions of the species within the community. In the community of the functional groups, reproduction was the ecological attribute that contributed the most to their structure. The community structure was represented by intermediate trophic levels (3-3.9), preferably primary and secondary carnivores within the trophic categories of predators of benthic ichthyo-fauna that belong to demersal species of soft bottoms and mostly fusiform body. To conclude, the NGC showed high functional redundancy according to the estimated functional groups, thus the ecosystem was considered stable and with great diversity. This type of studies should be followed using fishing and environmental effort due to the great biological and ecologic importance in the area.",9,29451757,Journal,ar,Article,100,4,4,Fish | Functional diversity | Northern gulf of california | Taxonomic diversity,13567,undefined,1,TRUE,all,All Open Access,37,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84969256279,SCOPUS_ID:84969256279,2-s2.0-84969256279,Glutathione-S-transferase production in earthworm (Annelida: Eudrilidae) as a tool for heavy metal pollution assessment in abattoir soil,Ojo O.F.,Revista de Biologia Tropical,00347744,22152075,64,2,779-789,2016-06-01,June 2016,10.15517/rbt.v64i2.18484,"The use of direct response of animals to environmental challenges by production of biomarkers is a better tool to assess environmental pollution than the conventional methods. This study aimed to measure Glutathione-S-transferase (GST) in earthworms as tools for assessing heavy metal pollution in abattoir soil. Five (5) replicates each of earthworm species (Libyodrilus violaceous, Eudrilus eugeniae and Alma millsoni), soil and rumen waste samples were collected from three (3) abattoir sites (Lafenwa, Gbonogun and Madojutimi abattoirs), and a control site located within Federal University of Agriculture Abeokuta, beside an undisturbed stream with no rumen waste. Heavy metal (Cu, Zn, Pb, Cd, Co, Cr, Ni and Mn) concentrations in rumen waste, abattoir soils and earthworm tissues were determined using Atomic Absorption Spectrophotometer. The pH and organic matter (OM) concentrations of the rumen waste and abattoir soils were determined by standard methods. GST activities in the earthworm tissues were determined through the conjugation of 1 mM reduced glutathione (GSH) with 1 mM 1-chloro-2,4-dinitrobenzene (CDNB). The rumen waste recorded significantly higher (p ≤ 0.05) % OM, heavy metal concentrations and pH level than in their respective abattoir soils. The mean heavy metal concentrations of Cu, Zn, Pb, Cd and Mn were highest in the tissue of earthworm species obtained from Lafenwa abattoir. A significantly (p ≤ 0.05) higher GST activities were recorded in the tissue of earthworm species obtained from Lafenwa and Gbonogun abattoirs. Libyodrilous violaceus obtained from Lafenwa abattoir recorded the highest GST activity (8.47±1.39) in their tissue followed by the ones from Gbonogun abattoir (8.21±0.85). A significant (p ≤ 0.05) positive correlations was observed between GST activities in earthworm tissues and heavy metal concentrations. GST activities can therefore be used to assess the level of heavy metal pollution in abattoir soils.",11,29451769,Journal,ar,Article,100,3,3,Biomarker | Human activities | Meat processing | Oligochaeta | Waste,13567,undefined,1,TRUE,all,All Open Access,38,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84969247642,SCOPUS_ID:84969247642,2-s2.0-84969247642,"Trophic structure of river fish from Corral de San Luis, Magdalena river basin, Colombia Caribbean",Morales J.,Revista de Biologia Tropical,00347744,22152075,64,2,715-732,2016-06-01,June 2016,10.15517/rbt.v64i2.18781,"Ecological studies of species, such as the stomach content analysis, allow us to recognize different trophic groups, the importance of trophic levels and the interrelationships among species and other members of the community. In this investigation, we studied food habits, feeding variation and trophic relationships of the fishes present in streams of the Corral de San Luis drainage, Tubará, Atlántico Department, a part of the lower Magdalena River Basin in Colombian Caribbean. Fish samples of Awaous banana, Agonostomus monticola, Andinoacara latifrons, Hyphessobrycon proteus, Poecilia gillii, Gobiomorus dormitor and Synbranchus marmoratus were obtained using a seine (2x5 m, mesh 0.5 cm), from November 2012 to October 2013. To analyze their stomach contents, we used numeric (% N), volumetric (% V) and frequency of occurrence (% FO) methods, an emptiness coefficient (C.V), index of food item importance (I.A). Besides, physical and chemical habitat parameters were recorded on site. Information obtained was processed using multivariate statistical analysis, ecological indices, and null models: canonical correspondence analysis (CCA), principal component analysis (PCA), trophic niche amplitude (Shannon-Weaver H’) and trophic overlap (Morisita-Horn). We observed significant differences on food resources consumption (K-W= 20.86; p<0.05) among the studied species. They were classified according to their food habits as omnivores with a tendency towards insectivory (A. monticola H’0.60; A. latifrons H’0.43), herbivores with a tendency towards the consumption of algae (A. banana H’0.50; P. gillii H’0.54) and carnivores with a tendency towards insectivory (H. proteus H’0.23); benthic invertebrates and microalgae were found the most important food sources. A total of 65 food items were identified in this study: 21 for A. banana (2 unique, 19 shared), 40 for A. monticola (21 unique, 19 shared), 19 for A. latifrons (5 unique, 14 shared), 6 for H. proteus (1 unique, 5 shared) and P. gillii with 28 (4 unique, 24 shared). The canonical correspondence analysis showed that water conductivity, salinity and pH were the variables that directly influenced fish community structure at the sampled sites. The null model analyses showed that the group of fishes was significantly segregated (p= 0.001) along the trophic axis, with respect to shared food items, and that the segregation was not influenced or generated by competition. The Morisita-Horn index showed false trophic overlap (similarity of about 80 %) between A. banana and P. gillii. The first component of the PCA analysis was explained mainly by phytoplankton, and component two was correlated with items of animal origin. The fishes associated with PC1 were P. gillii and A. banana, with high ingestion values of microalgae. PC2 was explained by A. monticola with high numbers of food items of animal origin. The group of fishes studied behaved as an assemblage; given that the trophic interrelationships showed false trophic overlap, and that they did not exclude one another from the ecosystems, but instead, used different food resources and different physical spaces within their habitat.",5,29451765,Journal,ar,Article,100,2,2,Colombia | Diet | Diversity | Fish assemblage | Neotropical fishes | Trophic ecology,13567,undefined,1,TRUE,all,All Open Access,39,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84969244028,SCOPUS_ID:84969244028,2-s2.0-84969244028,"Evaluation of the growth of Callinectes sapidus (Decapoda: Portunidae) by the use of lengthbased methods based on size in Tamaulipas, Mexico",Rodríguez-Castro J.H.,Revista de Biologia Tropical,00347744,22152075,64,2,821-836,2016-06-01,June 2016,10.15517/rbt.v64i2.16958,"The capture blue crab (Callinectes sapidus) is one of the major fisheries of the state of Tamaulipas, Mexico; both in volume and selling price, as well as employment generation, but there is little information on its biological characteristics. The aim of this study was to evaluate the growth parameters of the blue crab, establishing the most appropriate method. We estimated the length frequency of 17 814 crabs from commercial catch of thirteen locations, including four coastal lagoons. The lagoons were El Barril, Madre, Morales and San Andrés from Tamaulipas, State. Growth parameters were evaluated using indirect methods ELEFAN, PROJMAT and SLCA in combination with the jackknife technique to establish the uncertainty of estimates inherent in each method. The growth parameters L∞ and k were consolidated for purposes of comparison with the growth index phi prime (Φ'). With a mode of 110 mm, the interval carapace length varied between 60 and 205 mm. The values of the growth parameters varied according to the method used. Using SLCA, L∞ varied between 259 and 260 mm and k ranged between 0.749 and 0.750 /year; with PROJMAT, L∞ recorded values between 205 and 260 mm, k fluctuated between 0.550 and 0.740/year, and with ELEFAN, L∞ ranged between 156 and 215 mm and k varied between 0.479 and 0.848/year. Estimates by jackknife detected no variability in Φ' between locations and significant differences between methods. The ranges of values of Φ' and PROJMAT estimated SLCA (4.70 to 4.71 and 4.66 to 4.70, respectively) were in the range reported in the literature (4.201-4.798), while lower values ELEFAN contributed significantly (3.87 to 4.27). The SLCA and PROJMAT methods in combination with the jackknife technique, proved to be the most suitable to estimate the growth parameters of C. sapidus.",1,29451971,Journal,ar,Article,100,4,4,Callinectes sapidus | Growth | Jackknife | Length-based methods | Uncertainty,13567,undefined,1,TRUE,all,All Open Access,40,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84969235403,SCOPUS_ID:84969235403,2-s2.0-84969235403,"The inhibitory effect of a non-yessotoxin-producing dinoflagellate, Lingulodinium polyedrum (Stein) dodge, towards Vibrio vulnificus and Staphylococcus aureus",Quijano-Scheggia S.,Revista de Biologia Tropical,00347744,22152075,64,2,805-816,2016-06-01,June 2016,10.15517/rbt.v64i2.19320,"The increased bacterial resistance to antibiotics has caused global concern, prompting the search for new compounds. Because of their abundance and diversity, marine phytoplankton are an important potential source of such compounds. Research on dinoflagellates has led to the discovery of inhibitors of bacterial growth. The marine dinoflagellate Lingulodinium polyedrum blooms in different regions of the world, including Mexico, and is also known to regulate the growth of other species in coastal waters. Here, we investigated the taxonomy of this dinoflagellate and characterized the ability of its extracts to inhibit the growth of two bacteria of medical importance (Vibrio vulnificus and Staphylococcus aureus). Taxonomic characterization was performed by PCR and gene amplification of ITS, and confirmed that the species isolated off the Pacific coast of Mexico was L. polyedrum. To prove the inhibitory effect of L. polyedrum extracts, cultures were harvested by centrifugation. Pellets from three cellular abundances were extracted with water, methanol, hexane and chloroform. The experiments on V. vulnificus showed a high growth inhibition for the four extracts, ranging from 77 to 98 %. Surprisingly, the growth inhibition was lower when the extracts originated from a higher L. polyedrum cell abundance, ranging from 0 to 34 %. For S. aureus, the growth inhibition was also high, but not statistically different for all extracts and cell abundances, ranging from 62 to 99 %. This study obtained promising results for future pharmacological applications. Our Mexican strain of L. polyedrum did not produce any detectable yessotoxins.",2,29451969,Journal,ar,Article,100,8,8,Antibiótico | Fitoplancton | Lingulodinium polyedrum | Proliferaciones algales | Resistencia bacteriana | Staphylococcus aureus | Vibrio vulnificus | Yessotoxina,13567,undefined,1,TRUE,all,All Open Access,41,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84969235317,SCOPUS_ID:84969235317,2-s2.0-84969235317,Rubiaceae in Brazilian atlantic forest remnants: Floristic similarity and implications for conservation,de Paiva A.,Revista de Biologia Tropical,00347744,22152075,64,2,655-665,2016-06-01,June 2016,10.15517/rbt.v64i2.19087,"Brazil holds most of the Atlantic Forest Domain and is also one of the Rubiaceae diversity centers in the Neotropics. Despite the urban expansion in the state of Rio de Janeiro, large areas of continuous vegetation with high connectivity degree can still be found. Recently, new Rubiaceae species have been described in the Rio de Janeiro flora, which present small populations and very particular distribution. The current paper analyzed the similarity in the floristic composition of the Rubiaceae in eight Atlantic Forest remnants of Rio de Janeiro state protected by Conservation Units. We also surveyed and set guidelines for conservation of microendemic species. The similarity analysis were based on previously published studies in Área de Proteção Ambiental de Grumari, Área de Proteção Ambiental Palmares, Parque Estadual da Serra da Tiririca, Parque Nacional do Itatiaia, Parque Nacional de Jurubatiba, Reserva Biológica de Poço das Antas, Reserva Biológica do Tinguá and Reserva Ecológica de Macaé de Cima - using the PAST software (""Paleontological Statistics"") with Sørensen coefficient. The floristic similarity analysis revealed two groups with distinct physiographic characteristics and different vegetation types. Group A consisted in two Restinga areas, Área de Proteção Ambiental de Grumari and Parque Nacional de Jurubatiba, which showed strong bootstrap support (98 %). Group B included forest remnants with distinct phytophisiognomies or altitudes, but with moderate bootstrap support. Low similarity levels among the eight areas were found due to the habitats’ heterogeneity. The current study pointed out 19 microendemic species from the Atlantic Forest, they present a single-site distribution or a distribution restricted to Mountain and Metropolitan regions of Rio de Janeiro state. Concerning the conservation status of microendemic species, discrepancies between the Catalogue of Flora of Rio de Janeiro and the Red Book of Brazilian Flora (two of the main reference catalogs of Brazilian flora) have been identified. We have also highlighted the need for recollecting microendemic species from the Atlantic Forest, and for properly assessing the degree of threat faced by these taxons early.",1,29451761,Journal,ar,Article,100,3,3,Endangered species | Hotspot | Microendemism | Restinga | Rio de janeiro,13567,undefined,1,TRUE,all,All Open Access,42,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84969228274,SCOPUS_ID:84969228274,2-s2.0-84969228274,Regenerative morphological traits in a woody species community in Tumbesian tropical dry forest,Romero-Saritama J.M.,Revista de Biologia Tropical,00347744,22152075,64,2,859-873,2016-06-01,June 2016,10.15517/rbt.v64i2.20090,"The study of functional morphological traits enables us to know fundamental aspects of the dynamics of plant communities in local and global habitats. Regenerative morphological traits play an important role in defining plant history and ecological behavior. Seed and fruit characteristics determine to a large extent the patterns for dispersal, germination, establishment and seedling recruitment a given species exhibits on its natural habitat. Despite their prominent role, seed and fruit traits have been poorly studied at the community level of woody plant species in neo-tropical dry forests. In the present study we aimed at i) evaluate the functional role of morphological traits of seeds, fruits and embryo in woody plant species; ii) determine which are the morphological patterns present in seeds collected from the community of woody species that occur in neo-tropical dry forests; and iii) compare woody plant species seed mass values comparatively between neo-tropical dry and tropical forests. To do so, mature seeds were collected from 79 plant species that occur in the Tumbesian forest of Southwest Ecuador. The studied species included the 42 and 37 most representative tree and shrubbery species of the Tumbesian forest respectively. A total of 18 morphological traits (seven quantitative and 11 qualitative) were measured and evaluated in the seeds, fruits and embryos of the selected species, and we compared the seeds mass with other forest types. Our results showed a huge heterogeneity among traits values in the studied species. Seed mass, volume and number were the traits that vary the most at the community level, i.e. seed length ranged from 1.3 to 39 mm, and seed width from 0.6 to 25 mm. Only six embryo types were found among the 79 plant species. In 40 % of the cases, fully developed inverted embryos with large and thick cotyledons to store considerable amount of nutrients were recorded. We concluded that highly variable and functionally complementary morphological traits occur among the studied woody plants of the Tumbesian dry forest. The latter favors a plethora of behavioral mechanisms to coexist among woody species of the dry forest in response to the environmental stress that is typical of arid areas.",7,29451974,Journal,ar,Article,100,2,2,Ecuador | Fruist | Plant embryos | Shrubs | Trees | Tropical dry forest,13567,undefined,1,TRUE,all,All Open Access,43,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84969222302,SCOPUS_ID:84969222302,2-s2.0-84969222302,"Feeding of Characidium rachovii (Characiformes: Crenuchidae) and Pyrrhulina australis (Characiformes: Lebiasinidae) in shallow lakes of Corrientes, Argentina",Polesel M.G.I.,Revista de Biologia Tropical,00347744,22152075,64,2,603-615,2016-06-01,June 2016,10.15517/rbt.v64i2.19602,"Fishes display diverse feeding strategies that may undergo modifications through ontogeny or seasonally with ecological implications in the food webs. Even though the significance of fishes as top predators is recognized, the diet of many of them is still scarcely known; especially in fish that inhabit shallow lakes densely vegetated. The aim of this study was to investigate the diet of Characidium rachovii and Pyrrhulina australis of different size classes (I, II and III); during winter and summer, and estimate their trophic niche breadth. The field work was carried out in two shallow lakes fed by rain (Soto and Pampin lake, Corrientes province), from July 2011 to August 2012. The stomach contents of 104 individuals of C. rachovii and 91 specimens of P. australis were examined. Accumulation curve showed that the number of analyzed stomachs was representative for both species. Twenty three food items for C. rachovii and twenty eight for P. australis were recognized in the gut contents. According to the index of relative importance (IRI), both species feed preferably on cladocerans and midges (Chironomidae), and both species showed a large overlap in their diets (85 %), according to Morisita index. However the diversity of food items and the trophic niche breadth of P. australis (1D = 8.86; B = 4.76) were higher than C. rachovii (1D = 3.37; B = 2.25). Significant differences were observed in the diet of three sizes of P. australis (x2, p < 0.01) and between the sizes I and III of C. rachovii (x2, p = 0.03). In both species the diversity of food items increased with increasing their size. Between seasons, the diet differences were significant for both species (x2, p < 0.0001). The high feeding overlap indicates that both species mostly use the same resources. Notwithstanding this, both the number of food items as the diversity and breadth of the trophic niche, suggest that these species use different feeding strategies, C. rachovii showed a trend towards specialization in microcrustacean consumption; while P. australis exhibited a broader trophic spectrum, incorporating insects from littoral areas and from the terrestrial community. The loss of the trophic dominant resource, by increasing urbanization on the margin of the studied shallow lakes, could lead to increased competition, due to the wide diet overlap in both species.",4,29451758,Journal,ar,Article,100,2,2,Argentine northeast | Diet | Fish | Peri-urban lakes | Trophic niche,13567,undefined,1,TRUE,all,All Open Access,44,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84969213470,SCOPUS_ID:84969213470,2-s2.0-84969213470,Establishment of Mimosa biuncifera (Fabaceae) inoculated with arbuscular mycorrhizal fungi in greenhouse and field drought conditions,Peña-Becerri J.C.,Revista de Biologia Tropical,00347744,22152075,64,2,791-803,2016-06-01,June 2016,10.15517/rbt.v64i2.20289,"Mexico is dominated by arid or semi-arid ecosystems, predominantly characterized as xeric shrublands. These areas are frequently deteriorated due to agriculture or over-grazing by livestock (sheep and goats). The vegetation type mainly consists of thorny plant species, and among these, the dominant one in overgrazed areas is catclaw (Mimosa biuncifera). This is a nurse plant that facilitates establishment of other vegetation and promotes plant succession. Catclaw plants form a mutualistic association with arbuscular mycorrhizal fungi (AMF), which improves uptake of nutrients and water. The objective of this study was to determine the effect of inoculating catclaw plants with native AMF and starting their growth under a low water availability treatment in a greenhouse, and later transplanting them to field conditions of drought and deterioration. Field plants were evaluated according to their survivorship and growth. The seeds of catclaw plants and soil with AMF spores were collected in the Mezquital Valley of Hidalgo State, in Central Mexico. Seedlings were grown in individual pots in a greenhouse. The experimental design consisted of two levels of pot irrigation, wet (W) and dry (D), as well as the presence (M+) or absence (M-) of AMF inoculum, with 20 replicates for each treatment. The following plant parameters were recorded every week: height, number of leaves and pinnae, and mean diameter of coverage. After 20 weeks in the greenhouse, determination was made of fresh and dry biomass, relative growth rate (RGR), root/shoot ratio, real evapotranspiration (RET), water-use efficiency (WUE), and percentage of mycorrhizal colonization. The remaining plants growing under the dry treatment (M+ and M-) were then transplanted to a semi-arid locality in the Mezquital Valley. During one year, monthly records were kept of their height, number of leaves, mean diameter of coverage and survival. Results showed that compared to greenhouse plants under other treatments, those under the wet mycorrhizal (WM+) treatment were taller, had more pinnae, and were characterized by greater coverage, faster RGR, and greater fresh and dry biomass. Moreover, inoculated plants (WM+ and DM+) showed higher WUE than those uninoculated (WM- and DM-, respectively). After one year in field conditions, there was a higher survival rate for previously inoculated versus uninoculated plants. Hence, mycorrhization of M. biuncifera with native AMF inoculum increased plant efficiency in biomass production, thus favoring establishment and survival in field conditions. We concluded that inoculation of catclaw plants is recommendable for revegetation programs in deteriorated semi-arid zones.",5,29451968,Journal,ar,Article,100,4,4,Arbuscular mycorrhizal fungi | Flourensia resinosa | Mezquital valley | Mimosa biuncifera | Plant establishment | Water-use efficiency,13567,undefined,1,TRUE,all,All Open Access,45,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84969204428,SCOPUS_ID:84969204428,2-s2.0-84969204428,Ecological ensembles and assemblages - A reply to Monge-Nájera,Ramírez A.,Revista de Biologia Tropical,00347744,22152075,64,2,817-819,2016-06-01,June 2016,10.15517/rbt.v64i2.21232,"Critical evaluation of terminology use in ecology is important to avoid using jargon that helps little to facilitate communication. Here we reply to Monge-Najera’s comment on the use of the terms ensemble and assemblage, we argue for the use of the words ensamble and ensamblaje in Spanish. In addition, both terms have a proper place in ecology and we provide a case for their use in proper ecological context.",4,29451970,Journal,ar,Article,100,2,2,Assemblage | Ensemble | Terms,13567,undefined,1,TRUE,all,All Open Access,46,NA,NA
