@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number
true,https://api.elsevier.com/content/abstract/scopus_id/0034919676,SCOPUS_ID:0034919676,2-s2.0-0034919676,Phenotypic quality and senescence affect different components of reproductive output in roe deer,Hewison A.J.M.,Journal of Animal Ecology,00218790,70,4,600-608,2001-08-01,2001,10.1046/j.1365-2656.2001.00528.x,"1. Females should adjust their reproductive effort prior to substantial investment. For roe deer, due to delayed implantation, this adjustment may occur at ovulation/fertilization during the summer rut, or at implantation in mid-winter. We investigated the effects of climate and maternal phenotype (mass, condition, age) on potential litter size (number of fertilized ovulations) and implantation failure (number of fertilized ovulations less number of fetuses) of 818 individual roe does from nine populations across Britain. 2. Potential litter size varied from 1 to 4, with 0-100% of does per population poly-ovulating. Among prime-aged does, 16.7-54.5% subsequently failed to implant at least one blastocyst. 3. Individual fecundity was determined by the combined effects of maternal phenotypic quality and age, but acting at different stages of the reproductive process: potential litter size increased with increasing maternal body mass; implantation failure was independent of phenotypic quality, but varied in relation to maternal age, being lowest for prime-aged does, somewhat higher for yearlings, but higher still for senescent females. 4. Implantation failure increased with increasing initial potential litter size, perhaps related to physiological malfunction. Implantation was often an all-or-nothing process, with females either implanting all or failing to implant any of their fertilized blastocysts. 5. Climatic factors were not consistently correlated with individual female fecundity within populations, but between populations implantation failure increased with climatic severity. 6. For species such as roe deer, where females rely on food intake rather than fat reserves for reproduction, we suggest that a two-step process shapes patterns of reproductive output: body mass first sets an upper limit to potential litter size at conception, then reproductive output is limited mainly by senescence and climatic severity through implantation failure.",70,Journal,ar,Article,100,2,2,Body mass | Climate | Condition | Implantation failure | Litter size | Senescence,29544,undefined,1,TRUE,all,All Open Access,29
true,https://api.elsevier.com/content/abstract/scopus_id/0034915026,SCOPUS_ID:0034915026,2-s2.0-0034915026,Optimal patch-leaving behaviour: A case study using the parasitoid Cotesia rubecula,Tenhumberg B.,Journal of Animal Ecology,00218790,70,4,683-691,2001-08-01,2001,10.1046/j.1365-2656.2001.00530.x,"1. Parasitoids are predicted to spend longer in patches with more hosts, but previous work on Cotesia rubecula (Marshall) has not upheld this prediction. Tests of theoretical predictions may be affected by the definition of patch leaving behaviour, which is often ambiguous. 2. In this study whole plants were considered as patches and assumed that wasps move within patches by means of walking or flying. Within-patch and between-patch flights were distinguished based on flight distance. The quality of this classification was tested statistically by examination of log-survivor curves of flight times. 3. Wasps remained longer in patches with higher host densities, which is consistent with predictions of the marginal value theorem (Charnov 1976). Under the assumption that each flight indicates a patch departure, there is no relationship between host density and leaving tendency. 4. Oviposition influences the patch leaving behaviour of wasps in a count down fashion (Driessen et al. 1995), as predicted by an optimal foraging model (Tenhumberg, Keller & Possingham 2001). 5. Wasps spend significantly longer in the first patch encountered following release, resulting in an increased rate of superparasitism.",26,Journal,ar,Article,100,4,4,Cox's proportional hazards model | Host density | Oviposition,29544,undefined,1,TRUE,all,All Open Access,30
true,https://api.elsevier.com/content/abstract/scopus_id/0034915023,SCOPUS_ID:0034915023,2-s2.0-0034915023,Maternal effects and the stability of population dynamics in noisy environments,Benton T.,Journal of Animal Ecology,00218790,70,4,590-599,2001-08-01,2001,10.1046/j.1365-2656.2001.00527.x,"1. It is widely appreciated that complex population dynamics are more likely in systems where there is a lag in the density dependence. The transmission of maternal environmental conditions to offspring phenotype is a potential cause of such a lag. Maternal effects are increasingly found to be common in a wide range of organisms, and might thus be a frequent cause of nonequilibrium population dynamics. 2. We show that a maternal effects' lag generally increases population variability. This may result from the lag inducing cycles (or more complex dynamics) in a deterministic environment or, in a stochastic environment, from the lag interacting with environmental noise to produce more variable dynamics than would otherwise occur. This may happen whether the underlying dynamics are equilibrium, periodic or more complex. 3. Although maternal effects may generally destabilize dynamics there are a clear set of exceptions to this. For example, including a maternal lag may convert cycles to equilibrium dynamics, which may revert to cycles when external noise is added. 4. The influence of the maternal effect depends importantly on the details of the model, whether it is structured or unstructured, the life-history traits which are maternally affected, and the type of density dependence. 5. Our results indicate that, if maternal effects are possible, failure to include them in models used predictively may result in quantitatively, and perhaps qualitatively, poor predictions.",48,Journal,ar,Article,100,4,4,Density dependence | Environmental stochasticity | Life-history traits | Structured and unstructured models | Time-lags,29544,undefined,0,FALSE,NA,NA,31
true,https://api.elsevier.com/content/abstract/scopus_id/0034914706,SCOPUS_ID:0034914706,2-s2.0-0034914706,Associations between energetics and over-winter survival in the short-tailed field vole Microtus agrestis,Jackson D.,Journal of Animal Ecology,00218790,70,4,633-640,2001-08-01,2001,10.1046/j.1365-2656.2001.00518.x,"1. Over-winter mortality in small mammals is influenced strongly by low ambient temperatures. Individuals with greater thermogenic capacities might then be expected to survive better than those with lower thermogenic capacities. 2. To test this hypothesis, short-tailed field voles Microtus agrestis (Linnaeus) were captured during the winters of 1995/96 and 1996/97 at two field sites near Aberdeen (57°N). The captured animals were tagged and taken back to the laboratory, where their resting metabolism (RMR), thermogenic capacity (NA induced metabolism excluding RMR) and body mass were measured. 3. Body mass, RMR and thermogenic capacity did not differ significantly between the start and end of winter in voles that were captured at both times. 4. Body mass varied significantly over the winter months, being lowest in January and highest in March. Thermogenic capacity also varied over the winter and the variation was linked significantly with changes in ambient temperature, suggesting that either voles with greater thermogenic capacity were more likely to be active on cold nights, or voles were flexible in their thermogenic capacities. RMR did not vary significantly over the winter. 5. Animals that survived the winter had a significantly higher residual RMR than those that died (or permanently emigrated) but the survivors did not have significantly greater body masses, RMRs, thermogenic capacities or residual thermogenic capacities.",109,Journal,ar,Article,100,3,3,Microtus agrestis | Non-shivering thermogenesis (NST) | Resting metabolic rate (RMR) | Survival,29544,undefined,1,TRUE,all,All Open Access,32
true,https://api.elsevier.com/content/abstract/scopus_id/0034914257,SCOPUS_ID:0034914257,2-s2.0-0034914257,"The effect of landscape composition on colonization success, growth rate and dispersal in introduced bush-crickets Metrioptera roeseli",Berggren A.,Journal of Animal Ecology,00218790,70,4,663-670,2001-08-01,2001,10.1046/j.1365-2656.2001.00525.x,"1. Fragmentation and habitat loss affects both existing and introduced populations. Small habitat areas may have harsher biotic and abiotic conditions, as well as restricting population sizes. Loss of connectivity reduces the opportunities for individuals to move between patches to rescue populations or to re-colonize patches. Knowledge of how landscape composition affects the introduced populations is therefore essential for successful management and future re-introductions. 2. To study the effect of landscape composition and structure on the success of colonization, population growth and dispersal distances, we introduced Roesel's bush-crickets Metrioptera roeseli to 70 habitat islands in areas previously unoccupied by the species. The introduction sites differed in habitat area and connectivity. The population survival and dispersal were then studied for 5 years after initial introductions. 3. In addition to results showing the importance of suitable habitat for population persistence, connectivity in form of linear landscape elements and nodes was also crucial. Linear landscape elements and/or nodes were important for colonization success, growth and dispersal. Linear landscape elements and nodes also reduced the negative effects of unsuitable habitat (matrix) and isolation from suitable habitat and on the populations. 4. These results stress the importance of connectivity in the landscape for population survival and establishment. Consideration of this should be taken into account in both management and re-introductions of bush-crickets and other invertebrates with similar population characteristics and behaviour.",57,Journal,ar,Article,100,3,3,Connectivity | Linear landscape elements | Nodes | Orthoptera | Tettigoniidae,29544,undefined,1,TRUE,all,All Open Access,33
true,https://api.elsevier.com/content/abstract/scopus_id/0034913718,SCOPUS_ID:0034913718,2-s2.0-0034913718,Does Holling's disc equation explain the functional response of a kleptoparasite?,Caldow R.,Journal of Animal Ecology,00218790,70,4,650-662,2001-08-01,2001,10.1046/j.1365-2656.2001.00523.x,"1. Type II functional responses, which can be described by Holling's disc equation, have been found in many studies of predator/prey and host/parasite interactions. However, an increasing number of studies have shown that the assumptions on which the disc equation is based do not necessarily hold. We examine the functional response of kleptoparasitically feeding Arctic skuas (Stercorarius parasiticus L.) to the abundance of fish-carrying auks and, by examination of the assumptions of the disc equation, test whether it can explain the function. 2. The rate at which individual skuas make successful chases is a decelerating function of the abundance of auks. However, it would appear that this is not determined by factors that influence their probability of success, but by the rate at which they initiate chases. This too is a decelerating function of the abundance of auks. Arctic skuas have a Type II functional response. 3. Although Arctic skuas exhibited a direct numerical response there was no evidence that components of predation connected to the density of predators (direct prey stealing, or increased host avoidance) had any effect on the rate at which individual skuas made chases or were successful in their chases. We conclude that the observed functional response is free from any effects of interference. 4. We suggest that abnormally high levels of foraging effort expended by breeding skuas and their poor breeding success in the years of observation argue against the limit to the observed functional response being determined by skuas' energetic requirements. 5. Several of the assumptions underlying the disc equation do not hold. The duration of chases (handling time) was not a constant; it decreased with increasing host abundance. Moreover, the chase duration predicted by the disc equation, if handling time limited the functional response, was far in excess of that observed. Furthermore, the observed rate of decline in the searching time per victim with increasing host abundance suggested that skuas' instantaneous rate of discovery was also not constant. Possible reasons for these observations are discussed. The basic disc equation may describe Arctic skuas functional response, but it cannot explain it.",30,Journal,ar,Article,100,2,2,Arctic skua | Foraging behaviour | Interference | Kleptoparasitism | Stercorarius parasiticus,29544,undefined,0,FALSE,NA,NA,34
true,https://api.elsevier.com/content/abstract/scopus_id/0034913474,SCOPUS_ID:0034913474,2-s2.0-0034913474,Seed-crop size and eruptions of North American boreal seed-eating birds,Koenig W.D.,Journal of Animal Ecology,00218790,70,4,609-620,2001-08-01,2001,10.1046/j.1365-2656.2001.00516.x,"1. Eruptions occur when a species appears in unusually high densities within and often outside of its normal range. We used 30 years of Christmas Bird Counts combined with cone/seed-crop data on boreal coniferous trees, breeding bird surveys, and weather records to test correlates of winter eruptions by 11 species of primarily boreal North American seed-eating birds. 2. Eruptions of six species in eastern (red-breasted nuthatch Sitta canadensis L., black-capped chickadee Parus atricapillus L., evening grosbeak Hesperiphona vespertina Cooper, pine grosbeak Pinicola enucleator L., red crossbill Loxia curvirostra L. and bohemian waxwing Bombycilla garrulus L.) and five species in western North America (pine grosbeak, pine siskin Carduelis pinus Wilson, evening grosbeak, bohemian waxwing and red-breasted nuthatch) correlated with a combination of large coniferous seed crops in the previous year followed by a poor crop. Breeding population size in the year of the eruption was also correlated positively with the event in two of the species. Eruptions in these species apparently occur when large boreal seed crops resulting in high population densities (via high overwinter survivorship and/or high reproductive success) are confronted with a relatively poor seed crop the next autumn. 3. Eruptions of common redpolls Carduelis flammea L. and black-capped chickadees in the west followed only large seed crops the previous year, suggesting that high density is a more important factor leading to eruptions than seed crop failure. The opposite was true for white-winged crossbills (Loxia leucoptera Gmelin) in the east, where eruptions correlated only with poor current year seed crops. This was the only species supporting the 'seed-crop failure' hypothesis as the sole cause of eruptions. 4. Purple finches Carpodacus purpureus Gmelin erupted following years when breeding population densities were high for reasons apparently unrelated to the seed crop. Eruptions of three species in both regions were uncorrelated with any of the variables tested. 5. We conclude that seed crops of boreal trees play a pivotal role in causing eruptions for a majority of boreal species, usually through a combination of a large seed crop resulting in high population densities followed by a poor seed crop rather than seed-crop failure alone. Weather conditions were not a significant factor correlating with eruptions in any of the species.",78,Journal,ar,Article,100,2,2,Boreal birds | Population eruptions | Population synchrony | Seed production | Spatial autocorrelation,29544,undefined,1,TRUE,all,All Open Access,35
true,https://api.elsevier.com/content/abstract/scopus_id/0034913283,SCOPUS_ID:0034913283,2-s2.0-0034913283,Size distribution dynamics for a marine sessile organism with space-limitation in growth and recruitment: Application to a coral population,Muko S.,Journal of Animal Ecology,00218790,70,4,579-589,2001-08-01,2001,10.1046/j.1365-2656.2001.00513.x,"1. Corals are clonal organisms and show a plastic growth. We study a partial differential equation model for the dynamics of size distribution of corals and predict the trajectory of recovery after a catastrophic disturbance, such as the recent bleaching that killed most corals in southern Japan. 2. We assume that the mean growth rate of colony size, measured in projected area, is a linear function of colony size, and that the variance in growth rate is proportional to the size, which is consistent with the growth data of a coral Acropora hyacinthus Dana 1846. 3. The model incorporates the space-limitation in colony growth and recruitment. The growth rate and recruitment rate are proportional to the fraction of free space within the local habitat. 4. In many corals, including A. hyacinthus, recruitment occurs in a short period once a year. However, our model illustrates that the colony size distribution does not show distinguishable cohorts since the observed variance in growth rate is large. The model with discrete settlement and a large variance in growth rate results in size distributions that are very well approximated by an explicitly soluble model with constant recruitment and no growth variance. 5. When mortality is low, the dynamics of size distribution show two different phases in the recovery process. In the first phase, size distribution is determined by recruitment and growth, and can be predicted well by the case without mortality. After free space is depleted, recruitment and growth slow down and become balanced with mortality. The equilibrium size distribution is controlled by all the three processes. Both for the transient and the equilibrium size distribution, the average colony size increases with growth rate but decreases with recruitment rate. 6. Strongly skewed colony-size distributions in which small size classes have the largest numbers are generated for a wide range of parameters by the space-limitation in growth, even without partial death of colonies.",20,Journal,ar,Article,100,3,3,Demographic processes | Population dynamics | Space-limited growth | Space-limited larval settlement,29544,undefined,1,TRUE,all,All Open Access,36
true,https://api.elsevier.com/content/abstract/scopus_id/0035026520,SCOPUS_ID:0035026520,2-s2.0-0035026520,Erratum: Cycles and synchrony: Two historical 'experiments' and one experience (Journal of Animal Ecology (2000) 69 (869-873)),Bjørnstad O.,Journal of Animal Ecology,00218790,70,2,353,2001-05-28,2001,10.1046/j.1365-2656.2001.00514.x,NA,1,Journal,er,Erratum,100,1,1,NA,29544,undefined,0,FALSE,NA,NA,37
true,https://api.elsevier.com/content/abstract/scopus_id/0035024159,SCOPUS_ID:0035024159,2-s2.0-0035024159,The formation and growth of seabird colonies: Audouin's gull as a case study,Oro D.,Journal of Animal Ecology,00218790,70,3,527-535,2001-05-01,May 2001,10.1046/j.1365-2656.2001.00511.x,"1. Simulations of a stochastic, individual-based predictive model were used to investigate the ecological processes relating to the formation and growth of colonies (local populations) of Audouin's Gull (Larus audouinii Payraudeau). A colony was established in 1981 at the Ebro Delta (in the north-western Mediterranean) and since then, the colony has grown dramatically at an average rate of 44% per year, such that by 1997 it held 65% of the total world population of this species. 2. Our model shows that the observed growth in the colony cannot be explained without large-scale immigration of individuals into the colony. Although immigration occurred in most of the years throughout the study, years with an absence of immigration and even with net emigration from the colony also occurred. 3. The most likely source of immigrants was the colony on the Chafarinas Islands (655 km southwards from the Ebro Delta), which has been the largest known colony excluding the Delta in every year since 1981. However, immigrants from other neighbouring colonies apart from the Chafarinas, and even from other colonies beyond the western Mediterranean metapopulation were presumably also involved. 4. Immigration from other colonies is likely to be driven by temporal heterogeneity in the relative quality of the different colonies, combined with individuals dispersing to search for and select the most suitable breeding place, in order to increase their fitness. However, breeding success at the Ebro Delta colony was not autocorrelated from one year to the next, suggesting that the predictability of the environment was low. 5. Predictability was also low in other colonies within the metapopulation, independently of their size or relative quality. Results suggest that the presence of conspecifics (rather than local reproductive success) may be more important for immigrants in breeding site selection. 6. Colonization of the Ebro Delta was probably facilitated by the effective protection of the site against human disturbances, which produced a new, empty, high quality site for prospecting gulls. This may be considered a stochastic and density independent event, of a type that may have been a much more important influence on seabird colony formation than has been appreciated.",91,Journal,ar,Article,100,2,2,Colony growth | Dispersal | Immigration | Larus audouinii | Metapopulation,29544,undefined,0,FALSE,NA,NA,38
true,https://api.elsevier.com/content/abstract/scopus_id/0035020302,SCOPUS_ID:0035020302,2-s2.0-0035020302,Mechanisms of population regulation in the fire ant Solenopsis invicta: An experimental study,Adams E.,Journal of Animal Ecology,00218790,70,3,355-369,2001-05-01,May 2001,10.1046/j.1365-2656.2001.00501.x,"1. We tested for density-dependent regulation of biomass in a population of the fire ant Solenopsis invicta and examined the mechanisms of population recovery following replicated colony removals. 2. All colonies were killed within the core area (1018 m2) of six plots, while six additional plots served as undisturbed controls. Over the next 5 years, colonies were mapped several times per year and the biomass of each colony was estimated from the volume of the nest-mound. 3. The average biomass and density of colonies within the removal areas gradually converged on those of control plots and were no longer detectably different after two years. Thereafter, ant biomass on experimental and control plots showed nearly identical seasonal and yearly fluctuations. 4. Territories of colonies surrounding the removal areas rapidly expanded following the deaths of neighbours, while average territory size on control plots showed little short-term change. 5. Significantly more new colonies were established within core areas of experimental plots than within core areas of control plots during the first year following removals. 6. The per-colony probability of movement and the net influx of colony biomass were significantly higher in central regions of the experimental plots than in control plots during the first year. The directions of colony movements were clustered towards the centres of experimental plots in the first 2 years, but did not show significant directional trends on control plots. 7. In all 5 years of the study, annual mortality rates were lower for larger colonies, but the size-specific risk of mortality was not significantly affected by the experimental removal of competitors. 8. The growth rates of colonies, adjusted for initial size, were significantly higher in central regions of experimental plots than in control plots during the first two years of the study. In all years, colony growth rates declined with increasing colony size. 9. These results indicate that populations of S. invicta are regulated by competition among neighbouring colonies. Due to large intraspecific variation in colony size, the dynamics of ant populations are described more accurately by measures of total ant biomass than by colony density alone.",47,Journal,ar,Article,100,2,2,Convergence experiment | Density dependence | Population dynamics | Social insects | Territory size,29544,undefined,1,TRUE,all,All Open Access,39
true,https://api.elsevier.com/content/abstract/scopus_id/0035018674,SCOPUS_ID:0035018674,2-s2.0-0035018674,Life-history strategies in parasitoid wasps: A comparative analysis of 'ovigeny',Jervis M.A.,Journal of Animal Ecology,00218790,70,3,442-458,2001-05-01,May 2001,10.1046/j.1365-2656.2001.00507.x,"1. Ecologists concerned with life-history strategies of parasitoid wasps have recently focused on interspecific variation in the fraction of the maximum potential lifetime egg complement that is mature when the female emerges into the environment. Species that have all of this complement mature upon emergence are termed 'pro-ovigenic', while those that do not are termed 'synovigenic'. We document and quantify the diversity of egg maturation patterns among 638 species of parasitoid wasps from 28 families. 2. We test a series of hypotheses concerning variation in 'ovigeny' and likely life-history correlates by devising a quantitative index - the proportion of the maximum potential lifetime complement that is mature upon female emergence. 3. Synovigeny, which we define as emerging with at least some immature eggs, was found to be by far the predominant egg maturation pattern (98·12% of species). Even allowing for some taxonomic bias in our sample of species, pro-ovigeny is rare among parasitoid wasps. 4. There is strong evidence for a predicted continuum in ovigeny index among parasitoid wasps, from pro-ovigenic (ovigeny index = 1) to extremely synovigenic species (ovigeny index = 0). 5. As predicted, synovigenic species are longer-lived than pro-ovigenic ones, and ovigeny index and life span are negatively correlated across parasitoid taxa, suggesting a life span cost of concentrating reproductive effort early in adult life. 6. There is equivocal evidence that host feeding (i.e. consumption of host haemolymph and/or tissues by adult wasps) is confined to synovigenic parasitoid wasps. It is also not certain from our analyses whether host feeding is associated with a relatively low ovigeny index. 7. As predicted, egg resorption capability is concentrated among producers of yolk-rich eggs. Also, the hypothesis that it is associated with a tendency towards a low ovigeny index is supported. Parasitoid species that produce yolk-rich eggs also exhibit a lower ovigeny index than species that produce yolk-deficient eggs. 8. Ovigeny index appears to be linked to parasitoid development mode (koinobiosis-idiobiosis). 9. We conclude that 'ovigeny' is a concept applicable to insects generally.",401,Journal,ar,Article,100,5,5,Feeding strategies | Pro-ovigeny | Synovigeny | Timing of reproduction,29544,undefined,1,TRUE,all,All Open Access,40
true,https://api.elsevier.com/content/abstract/scopus_id/0035015928,SCOPUS_ID:0035015928,2-s2.0-0035015928,Group breeding dramatically increases reproductive success of yearling but not older female scrubwrens: A model for cooperatively breeding birds?,Magrath R.,Journal of Animal Ecology,00218790,70,3,370-385,2001-05-01,May 2001,10.1046/j.1365-2656.2001.00498.x,"1. Many studies of cooperatively breeding birds have found no effect of group size on reproductive success, contrary to predictions of most adaptive hypotheses. A model is proposed for variation in group-size effects: group size has a reduced effect on success when conditions for breeding are good, such as in good environmental conditions or in groups with older breeders. This hypothesis is tested with a case study of white-browed scrubwrens Sericornis frontalis and a review of the literature. 2. The scrubwren is a cooperatively breeding passerine with male helpers. Previous analyses revealed no effect of group size on reproductive success, but those analyses were restricted to groups with older females (Magrath & Yezerinac 1997). Here 7 years' data are used to contrast the effect of group size on reproductive success for yearling and older females. 3. Yearling females breeding in groups had more than double the seasonal reproductive success than those breeding in pairs, even after controlling for territory quality. However, group size still had no effect on the reproductive success of older females. Yearling females tended to survive better in groups, but older females tended to survive better in pairs, emphasizing this pattern. 4. Yearlings breeding in pairs were more likely to be found on poor-quality territories than those breeding in groups, exaggerating the already-strong effect of group size on yearling success. Older females were not affected significantly by territory quality. 5. Group size, territory quality and female age affected different components of seasonal reproductive success. Group size increased the success of individual nesting attempts, while both territory quality and female age affected the length of the breeding season, and thus the number of breeding attempts. 6. A sample of the literature on cooperative breeders shows that group size has a larger effect on reproductive success in poorer conditions, caused either by younger, inexperienced breeders or poorer environmental conditions. Scrubwrens therefore illustrate a widespread pattern, which provides an explanation for much of the variation in group-size effects among and within species. Clearly single estimates of group-size effects for species can be inadequate to test ideas about the evolution of cooperative breeding.",68,Journal,ar,Article,100,1,1,Breeder age | Cooperative breeding | Sericornis frontalis | Territory quality | White-browed scrubwren,29544,undefined,1,TRUE,all,All Open Access,41
true,https://api.elsevier.com/content/abstract/scopus_id/0035013254,SCOPUS_ID:0035013254,2-s2.0-0035013254,"Post-fledging care, philopatry and recruitment in brown thornbills",Green D.,Journal of Animal Ecology,00218790,70,3,505-514,2001-05-01,May 2001,10.1046/j.1365-2656.2001.00503.x,"1. We describe patterns of post-fledging care, dispersal and recruitment in four cohorts of brown thornbills Acanthiza pusilla. We examine what factors influence post-fledging survival and determine how post-fledging care and the timing of dispersal influence the probability of recruitment in this small, pair breeding, Australian passerine. 2. Fledgling thornbills were dependent on their parents for approximately 6 weeks. Male fledglings were more likely than female fledglings to survive until independence. For both sexes, the probability of reaching independence increased as nestling weight increased and was higher for nestlings that fledged later in the season. 3. The timing of dispersal by juvenile thornbills was bimodal. Juveniles either dispersed by the end of the breeding season or remained on their natal territory into the autumn and winter. Juveniles that delayed dispersal were four times more likely to recruit into the local breeding population than juveniles that dispersed early. 4. Delayed dispersal was advantageous because individuals that remained on their natal territory suffered little mortality and tended to disperse only when a local vacancy was available. Consequently, the risk of mortality associated with obtaining a breeding vacancy using this dispersal strategy was low. 5. Males, the more philopatric sex, were far more likely than females to delay dispersal. Despite the apparent advantages of prolonged natal philopatry, however, only 54% of pairs that raised male fledglings to independence had sons that postponed dispersal, and most of these philopatric sons gained vacancies before their parents bred again. Consequently, few sons have the opportunity to help their parents. Constraints on delayed dispersal therefore appear to play a major role in the evolution of pair-breeding in the brown thornbill.",96,Journal,ar,Article,100,2,2,Delayed dispersal | Natal philopatry | Nestling weight,29544,undefined,1,TRUE,all,All Open Access,42
true,https://api.elsevier.com/content/abstract/scopus_id/0035010935,SCOPUS_ID:0035010935,2-s2.0-0035010935,Dispersal sinks and handling effects: Interpreting the role of immigration in common brushtail possum populations,Clinchy M.,Journal of Animal Ecology,00218790,70,3,515-526,2001-05-01,May 2001,10.1046/j.1365-2656.2001.00510.x,"1. An evaluation of the potentially adverse effects of measurement must be made before concluding that one is dealing with a 'dispersal sink'. 2. We conducted a spatially and temporally replicated removal experiment on common brushtail possums (Trichosurus vulpecula) in uniformly suitable old-growth eucalypt forest in south-eastern Australia, that was designed to address the question: does immigration 'rescue' populations from extinction? 3. Despite taking precautions to minimize potential harm, analyses indicated some evidence of an adverse effect of handling on the survival of pouch-young and strong evidence of effects on adult survival. In addition, symptoms of stress associated with handling observed at our site, corresponded to symptoms reported in connection with the long-term (15 + years) trapping study on possums conducted by Efford et al. in the Orongorongo Valley (OV) of New Zealand. 4. Initial projections from a demographic model indicated that the resident population at our site was not replacing itself (births < deaths), suggesting that the site was a dispersal sink. This was inconsistent with the fact that the site was in prime habitat. Moreover, the measured rate of true immigration in response to experimental removals was not sufficient to maintain the population density. Using data from Efford (1998), our model confirmed his suggestion that the OV site also appears to be a dispersal sink for possums, despite being in prime habitat. 5. When otherwise undiagnosable deaths among adults were assumed to be due to handling and 'right-censored' (excluded), the projection was that the resident population at our site was stable (r ≅ 0), and therefore not in need of 'rescue' by immigration. Similarly, when survival estimates for the OV site were corrected by the same amounts, the projection was that the population at that site was also stable. 6. Most vacancies created by our experimental removals were filled by neighbouring residents that expanded their ranges into the removal areas. We suggest that the artificial 'removal' of residents as a consequence of deaths due to handling, may often induce an influx of such apparent immigrants, thereby giving the impression that immigration is 'rescuing' populations from extinction.",31,Journal,ar,Article,100,3,3,Demography | Dispersal | Metapopulations | Removal experiments | Rescue effect,29544,undefined,0,FALSE,NA,NA,43
true,https://api.elsevier.com/content/abstract/scopus_id/0034997341,SCOPUS_ID:0034997341,2-s2.0-0034997341,Evaluating the severity of the population bottleneck in the mauritius kestrel Falco punctatus from ringing records using MCMC estimation,Groombridge J.J.,Journal of Animal Ecology,00218790,70,3,401-409,2001-05-01,May 2001,10.1046/j.1365-2656.2001.00502.x,"1. The Mauritius kestrel Falco punctatus (Temminck 1823) has recovered from very low numbers. In order to evaluate the severity of the population bottleneck that it experienced, we have developed a method for estimating the productivity of the nests that escaped detection. This method uses ringing records for MCMC estimation of parameters describing the recruitment of adults to the breeding population and the growth in productivity of undiscovered nests. 2. Comparison of the estimates for the two restored populations (eastern and western) showed a far lower proportion of undiscovered nests in the former, as predicted because of widespread use of nestboxes. This served to verify the method of estimation. The estimates show a steady increase in population size, in contrast with field estimates indicating a recent reduction in growth. 3. The results suggest that the alarmingly low estimates of population size in 1974 (two breeding pairs) were accurate, and that few undiscovered nests existed during the bottleneck. 4. The recovery of the population seems to have been initiated by the intensive conservation effort. The most rapid period of population growth coincides with the reintroduction programme. The results imply that the eastern population is much more reliant on intensive management for its future growth.",20,Journal,ar,Article,100,4,4,Bayesian estimation | Endangered species | Markov Chain Monte Carlo | Minimum viable population size | Reintroduction,29544,undefined,1,TRUE,all,All Open Access,44
true,https://api.elsevier.com/content/abstract/scopus_id/0034997204,SCOPUS_ID:0034997204,2-s2.0-0034997204,Trawling disturbance can modify benthic production processes,Jennings S.,Journal of Animal Ecology,00218790,70,3,459-475,2001-05-01,May 2001,10.1046/j.1365-2656.2001.00504.x,"1. Trawling disturbance has wide-ranging impacts on the marine environment and is well known to modify benthic habitat and community structure. This has led to speculation about the positive and negative impacts of trawling on ecosystem processes such as production. 2. Existing theory suggests that frequent trawling disturbance may lead to the proliferation of smaller benthic species, with faster life histories, because they can withstand the mortality imposed by trawling and benefit from reduced competition or predation as populations of larger species are depleted. Since smaller species are more productive, trawling disturbance may 'farm the sea', with knock-on benefits for consumers, including fish populations. 3. We conducted the first large-scale studies of trawling effects on benthic production across quantified gradients of trawling disturbance on real fishing grounds in two regions (Silver Pit and Hills) of the North Sea. There were 27- and 10-fold differences in levels of beam trawl disturbance among the Silver Pit and Hills sites, respectively. 4. Size structure was described using normalized size-spectra, and the slopes and intercepts of these spectra were related to levels of trawling disturbance. Production was estimated from the size spectra, using a new allometric relationship between body mass and the production to biomass (P:B) ratio of marine invertebrates. The general validity of the relationship was confirmed using a phylogenetic comparative approach. 5. In the Silver Pit region, trawling led to significant decreases in infaunal biomass and production. The abundance of larger individuals was depleted more than smaller ones, as reflected by the positive relationship between the slope of the normalized size spectra and trawling disturbance. The effects of trawling disturbance were not significant in the epifaunal community. In the Hills region, where the range of trawling disturbance was lower, trawling disturbance did not have significant effects on biomass or production. 6. In the Silver Pit, relative infaunal production (production per unit biomass) rose with increased trawling disturbance. This was attributable largely to the dominance of smaller animals in the disturbed communities. The increase in relative production did not compensate for the loss of total production that resulted from the depletion of large individuals. There was some evidence for the proliferation of small polychaetes at moderate levels of disturbance, but at higher levels of disturbance their biomass and production fell. 7. We conclude that reported increases in the biomass and production of small infaunal invertebrates in the North Sea are attributable largely to recent increases in primary production that were driven by climate change, and not to the effects of trawling disturbance.",191,Journal,ar,Article,100,5,5,Allometry | Beam trawling | Fishing effects | P:B ratios | Phylogeny | Size spectra,29544,undefined,0,FALSE,NA,NA,45
