@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,pubmed-id,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/35748966402,SCOPUS_ID:35748966402,2-s2.0-35748966402,"Independent evolution of complex life history adaptations in two families of fishes, live-bearing halfbeaks (Zenarchopteridae, Beloniformes) and Poeciliidae (Cyprinodontiformes)",Reznick D.,Evolution,00143820,15585646,61,11,2570-2583,2007-11-01,November 2007,10.1111/j.1558-5646.2007.00207.x,"We have previously documented multiple, independent origins of placentas in the fish family Poeciliidae. Here we summarize similar analyses of fishes in the family Zenarchopteridae. This family includes three live-bearing genera. Earlier studies documented the presence of superfetation, or the ability to carry multiple litters of young in different stages of development in the same ovary, in some species in all three genera. There is also one earlier report of matrotrophy, or extensive postfertilization maternal provisioning, in two of these genera. We present detailed life-history data for approximately half of the species in all three genera and combine them with the best available phylogeny to make inferences about the pattern of life-history evolution within this family. Three species of Hemirhamphodon have superfetation but lack matrotrophy. Most species in Nomorhamphus and Dermogenys either lack superfetation and matrotrophy or have both superfetation and matrotrophy. Our phylogenetic analysis shows that matrotrophy may have evolved independently in each genus. In Dermogenys, matrotrophic species produce fewer, larger offspring than nonmatrotrophic species. In Nomorhamphus; matrotrophic species instead produce more and smaller offspring than lecithotrophic species. However, the matrotrophic species in both genera have significantly smaller masses of reproductive tissue relative to their body sizes. All aspects of these results are duplicated in the fish family Poeciliidae. We discuss the possible adaptive significance of matrotrophy in the light of these new results. The two families together present a remarkable opportunity to study the evolution of a complex trait because they contain multiple, independent origins of the trait that often include close relatives that vary in either the presence or absence of the matrotrophy or in the degree to which matrotrophy is developed. These are the raw materials that are required for either an analysis of the adaptive significance of the trait or for studies of the genetic mechanisms that underlie the evolution of the trait. © 2007 The Author(s).",49,17725625,Journal,ar,Article,100,3,3,Convergence | Convergent evolution | Evolution of complex traits | Matrotrophy | Placenta | Poeciliidae | Superfetation | Zenarchopteridae,22104,undefined,0,FALSE,NA,NA,30,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/35748960502,SCOPUS_ID:35748960502,2-s2.0-35748960502,Microhabitat variation and sexual selection can maintain male color polymorphisms,Chunco A.,Evolution,00143820,15585646,61,11,2504-2515,2007-11-01,November 2007,10.1111/j.1558-5646.2007.00213.x,"Male color polymorphism may be an important precursor to sympatric speciation by sexual selection, but the processes maintaining such polymorphisms are not well understood. Here, we develop a formal model of the hypothesis that male color polymorphisms may be maintained by variation in the sensory environment resulting in microhabitat-specific selection pressures. We analyze the evolution of two male color morphs when color perception (by females and predators) is dependent on the microhabitat in which natural and sexual selection occur. We find that an environment of heterogeneous microhabitats can lead to the maintenance of color polymorphism despite asymmetries in the strengths of natural and sexual selection and in microhabitat proportions. We show that sexual selection alone is sufficient for polymorphism maintenance over a wide range of parameter space, even when female preferences are weak. Polymorphisms can also be maintained by natural selection acting alone, but the conditions for polymorphism maintenance by natural selection will usually be unrealistic for the case of microhabitat variation. Microhabitat variation and sexual selection for conspicuous males may thus provide a situation particularly favorable to the maintenance of male color polymorphisms. These results are important both because of the general insight they provide into a little appreciated mechanism for the maintenance of variation in natural populations and because such variation is an important prerequisite for sympatric speciation. © 2007 The Author(s).",67,17725638,Journal,ar,Article,100,3,3,Female choice | Habitat heterogeneity | Model | Predation | Sympatric speciation,22104,undefined,1,TRUE,all,All Open Access,31,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/35748959622,SCOPUS_ID:35748959622,2-s2.0-35748959622,Fine-scale phenotypic change across a species transition zone in the genus Neotoma: Disentangling independent evolution from phylogenetic history,Matocq M.,Evolution,00143820,15585646,61,11,2544-2557,2007-11-01,November 2007,10.1111/j.1558-5646.2007.00215.x,"Zones of secondary contact between closely related species provide a rare opportunity to examine evidence of evolutionary processes that reinforce species boundaries and/or promote diversification. Here, we report on genetic and morphological variation in two sister species of woodrats, Neotoma fuscipes and N. macrotis, across a 30-km transition zone in the Sierra Nevada of California. We assessed whether these lineages readily hybridize, and whether their morphology suggests ecological interactions favoring phenotypic diversification. We combined measurements of body size and 11 craniodental traits from nine populations with genetic data to examine patterns of variation within and between species. We used phylogenetic autocorrelation methods to estimate the degree to which phenotypic variation in our dataset arose from independent evolution within populations versus phylogenetic history. Although no current sympatry or hybridization was evident, craniodental morphology diverged in both lineages near their distributional limits, whereas body size converged. The shift in craniodental morphology arose independently within populations whereas body size retained a strong phylogenetic signal, yet both patterns are consistent with expectations of phenotypic change based on different models of resource competition. Our findings demonstrate the importance of examining a suite of morphological traits across contact zones to provide a more complete picture of potential ecological interactions: competition may drive both diversification and convergence in different phenotypic traits. © 2007 The Author(s).",17,17927780,Journal,ar,Article,100,2,2,Contact zones | Neotoma | Phenotypic variation | Phylogenetic autocorrelation | Population genetic structure,22104,P20RR016454,1,TRUE,all,All Open Access,32,NCRR,National Center for Research Resources
true,https://api.elsevier.com/content/abstract/scopus_id/35748958702,SCOPUS_ID:35748958702,2-s2.0-35748958702,A reappraisal of Bateman's classic study of intrasexual selection,Snyder B.,Evolution,00143820,15585646,61,11,2457-2468,2007-11-01,November 2007,10.1111/j.1558-5646.2007.00212.x,"Bateman's (1948) study showing greater variances in number of mates and reproductive success in male than female Drosophila melanogaster is a foundational paper in sexual selection. Here we show for the first time that his methods had flaws, including the elimination of genetic variance, sampling biases, miscalculations of fitness variances, statistical pseudo-replication, and selective presentation of data. We conclude that Bateman's results are unreliable, his conclusions are questionable, and his observed variances are similar to those expected under random mating. Despite our analysis, we do not intend this article as a criticism of Bateman; he accomplished his work without modern computational tools, and his approach was groundbreaking emphasizing the significance of fitness variance for sexual selection. However, this reanalysis has implications for what counts as evidence for sexual selection and we believe that our concerns should be of interest to contemporary students of sexual selection. We call for repetitions of Bateman's study using modern statistical and molecular methods. © 2007 The Author(s).",87,17725639,Journal,re,Review,100,2,2,Bateman gradients | Mating success variance | Null model | Sex differences | Variance in number of mates | Variance in reproductive success,22104,undefined,1,TRUE,all,All Open Access,33,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/35748951591,SCOPUS_ID:35748951591,2-s2.0-35748951591,Epistatic and cytonuclear interactions govern outbreeding depression in the autotetraploid Campanulastrum americanum,Etterson J.R.,Evolution,00143820,15585646,61,11,2671-2683,2007-11-01,November 2007,10.1111/j.1558-5646.2007.00234.x,"The consequences of combining divergent genomes among populations of a diploid species often involve F1 hybrid vigor followed by hybrid breakdown in later recombinant generations. As many as 70% of plant species are thought to have polyploid origins; yet little is known about the genetic architecture of divergence in polyploids and how it may differ from diploid species. We investigated the genetic architecture of population divergence using controlled crosses among five populations of the autotetraploid herb, Campanulastrum americanum. Plants were reciprocally hybridized to produce F1, F2, and F1-backcross generations that were grown with parental types in a greenhouse and measured for performance. In contrast to diploid expectations, most F1 hybrids lacked heterosis and instead showed strong outbreeding depression for early life traits. Recombinant hybrid generations often showed a recovery of performance to levels approximating, or at times even exceeding, the parental values. This pattern was also evident for an index of cumulative fitness. Analyses of line means indicated nonadditive gene action, especially forms of digenic epistasis, often influenced hybrid performance. However, standard diploid genetic models were not adequate for describing the underlying genetic architecture in a number of cases. Differences between reciprocal hybrids indicated that cytoplasmic and/or cytonuclear interactions also contributed to divergence. An enhanced role of epistasis in population differentiation may be the norm in polyploids, which have more gene copies. This study, the first of its kind on a natural autotetraploid, suggests that gene duplication may cause polyploid populations to diverge in a fundamentally different way than diploids. © 2007 The Author(s).",44,17908243,Journal,ar,Article,100,3,3,Intraspecific hybridization | Line-cross analysis | Outbreeding depression | Polyploid | Population differentiation,22104,undefined,1,TRUE,all,All Open Access,34,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/35748951287,SCOPUS_ID:35748951287,2-s2.0-35748951287,No correlation between inbreeding depression and delayed selfing in the freshwater snail Physa acuta,Sebastián Escobar J.,Evolution,00143820,15585646,61,11,2655-2670,2007-11-01,November 2007,10.1111/j.1558-5646.2007.00223.x,"Inbreeding depression, one of the main factors driving mating system evolution, can itself evolve as a function of the mating system (the genetic purging hypothesis). Classical models of coevolution between mating system and inbreeding depression predict negative associations between inbreeding depression and selfing rate, but more recent approaches suggest that negative correlations should usually be too weak or transient to be detected within populations. Empirical results remain unclear and restricted to plants. Here, we evaluate, for the first time, the within-population genetic correlation between inbreeding depression and a trait that controls the amount of self-fertilization (the waiting time) in a self-fertile hermaphroditic animal, the freshwater snail Physa acuta. Using a large quantitative-genetic design (36 grand-families and 348 families), we observe abundant within-population family-level genetic variation for both inbreeding depression (estimated for survival, fecundity, and size) and the degree of behavioral selfing avoidance. However, we detected no correlation between waiting time and inbreeding depression across families. In agreement with recent models, this result shows that mutational variance rather than differential purging accounts for most of the genetic variance in inbreeding depression within a population. © 2007 The Author(s).",28,17894808,Journal,ar,Article,100,4,4,Freshwater mollusk | Hermaphrodites | Mating system | Self-fertilization | Waiting time,22104,undefined,1,TRUE,all,All Open Access,35,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/35748950706,SCOPUS_ID:35748950706,2-s2.0-35748950706,Patterns of reproductive isolation in Mediterranean deceptive orchids,Scopece G.,Evolution,00143820,15585646,61,11,2623-2642,2007-11-01,November 2007,10.1111/j.1558-5646.2007.00231.x,"The evolution of reproductive isolation is of central interest in evolutionary biology. In plants, this is typically achieved by a combination of pre- and postpollination mechanisms that prevent, or limit, the amount of interspecific gene flow. Here, we investigated and compared two ecologically defined groups of Mediterranean orchids that differ in pollination biology and pollinator specificity: sexually deceptive orchids versus food-deceptive orchids. We used experimental crosses to assess the strength of postmating prezygotic, and postzygotic reproductive isolation, and a phylogenetic framework to determine their relative rates of evolution. We found quantitative and qualitative differences between the two groups. Food-deceptive orchids have weak premating isolation but strong postmating isolation, whereas the converse situation characterizes sexually deceptive orchids. Only postzygotic reproductive isolation among food-deceptive orchids was found to evolve in a clock-like manner. Comparison of evolutionary rates, within a common interval of genetic distance, showed that the contribution of postmating barriers was more relevant in the food-deceptive species than in the sexually deceptive species. Asymmetry in prezygotic isolation was found among food-deceptive species. Our results indicate that postmating barriers are most important for reproductive isolation in food-deceptive orchids, whereas premating barriers are most important in sexually deceptive orchids. The different rate of evolution of reproductive isolation and the relative strength of pre- and postmating barriers may have implication for speciation processes in the two orchid groups. © 2007 The Author(s).",168,17908246,Journal,ar,Article,100,4,4,Asymmetric barriers | Food-deceptive pollination | Postmating barriers | Premating barriers | Sexually deceptive pollination | Speciation,22104,undefined,0,FALSE,NA,NA,36,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/35748944103,SCOPUS_ID:35748944103,2-s2.0-35748944103,"The quick and the dead: Correlational selection on morphology, performance, and habitat use in island lizards",Calsbeek R.,Evolution,00143820,15585646,61,11,2493-2503,2007-11-01,November 2007,10.1111/j.1558-5646.2007.00206.x,"Natural selection is an important driver of microevolution. Yet, despite significant theoretical debate, we still have a poor understanding of how selection operates on interacting traits (i.e., morphology, performance, habitat use). Locomotor performance is often assumed to impact survival because of its key role in foraging, predator escape, and social interactions, and shows strong links with morphology and habitat use within and among species. In particular, decades of study suggest, but have not yet demonstrated, that natural selection on locomotor performance has shaped the diversification of Anolis lizards in the Greater Antilles. Here, we estimate natural selection on sprinting speed and endurance in small replicate island populations of Anolis sagrei. Consistent with past correlational studies, long-limbed lizards ran faster on broad surfaces but also had increased sprint sensitivity on narrow surfaces. Moreover, performance differences were adaptive in the wild. Selection favored long-limbed lizards that were fast on broad surfaces, and preferred broad substrates in nature, and also short-limbed lizards that were less sprint sensitive on narrow surfaces, and preferred narrow perches in nature. This finding is unique in showing that selection does not act on performance alone, but rather on unique combinations of performance, morphology, and habitat use. Our results support the long-standing hypothesis that correlated selection on locomotor performance, morphology, and habitat use drives the evolution of ecomorphological correlations within Caribbean Anolis lizards, potentially providing a microevolutionary mechanism for their remarkable adaptive radiation. © 2007 The Author(s).",167,17725626,Journal,ar,Article,100,2,2,Correlational selection | Island | Lizard | Natural selection | Sprint speed,22104,undefined,0,FALSE,NA,NA,37,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/35748943484,SCOPUS_ID:35748943484,2-s2.0-35748943484,"The evolution of dioecy, heterodichogamy, and labile sex expression in Acer",Renner S.,Evolution,00143820,15585646,61,11,2701-2719,2007-11-01,November 2007,10.1111/j.1558-5646.2007.00221.x,"The northern hemisphere tree genus Acer comprises 124 species, most of them monoecious, but 13 dioecious. The monoecious species flower dichogamously, duodichogamously (male, female, male), or in some species heterodichogamously (two morphs that each produce male and female flowers but at reciprocal times). Dioecious species cannot engage in these temporal strategies. Using a phylogeny for 66 species and subspecies obtained from 6600 nucleotides of chloroplast introns, spacers, and a protein-coding gene, we address the hypothesis (Pannell and Verdú, Evolution 60: 660-673. 2006) that dioecy evolved from heterodichogamy. This hypothesis was based on phylogenetic analyses (Gleiser and Verdú, New Phytol. 165: 633-640. 2005) that included 29-39 species of Acer coded for five sexual strategies (duodichogamous monoecy, heterodichogamous androdioecy, heterodichogamous trioecy, dichogamous subdioecy, and dioecy) treated as ordered states or as a single continuous variable. When reviewing the basis for these scorings, we found errors that together with the small taxon sample, cast doubt on the earlier inferences. Based on published studies, we coded 56 species of Acer for four sexual strategies, dioecy, monoecy with dichogamous or duodichogamous flowering, monoecy with heterodichogamous flowering, or labile sex expression, in which individuals reverse their sex allocation depending on environment-phenotype interactions. Using Bayesian character mapping, we infer an average of 15 transformations, a third of them involving changes from monoecy-cum-duodichogamy to dioecy; less frequent were changes from this strategy to heterodichogamy; dioecy rarely reverts to other sexual systems. Contra the earlier inferences, we found no switches between heterodichogamy and dioecy. Unexpectedly, most of the species with labile sex expression are grouped together, suggesting that phenotypic plasticity in Acer may be a heritable sexual strategy. Because of the complex flowering phenologies, however, a concern remains that monoecy in Acer might not always be distinguishable from labile sex expression, which needs to be addressed by long-term monitoring of monoecious trees. The 13 dioecious species occur in phylogenetically disparate clades that date back to the Late Eocene and Oligocene, judging from a fossil-calibrated relaxed molecular clock. © 2007 The Author(s).",89,17894810,Journal,re,Review,100,5,5,Dioecy | Heterodichogamy | Inference of character evolution | Labile sex | Phenotypic plasticity | Sexual systems | Stochastic mapping of characters,22104,undefined,1,TRUE,all,All Open Access,38,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/35748942245,SCOPUS_ID:35748942245,2-s2.0-35748942245,Evolution of host specificity drives reproductive isolation among RNA viruses,Duffy S.,Evolution,00143820,15585646,61,11,2614-2622,2007-11-01,November 2007,10.1111/j.1558-5646.2007.00226.x,"Ecological speciation hypotheses claim that assortative mating evolves as a consequence of divergent natural selection for ecologically important traits. Reproductive isolation is expected to be particularly likely to evolve by this mechanism in species such as phytophagous insects that mate in the habitats in which they eat. We tested this expectation by monitoring the evolution of reproductive isolation in laboratory populations of an RNA virus that undergoes genetic exchange only when multiple virus genotypes coinfect the same host. We subjected four populations of the RNA bacteriophage φ6 to 150 generations of natural selection on a novel host. Although there was no direct selection acting on host range in our experiment, three of the four populations lost the ability to infect one or more alternative hosts. In the most extreme case, one of the populations evolved a host range that does not contain any of the hosts infectible by the wild-type φ6. Whole genome sequencing confirmed that the resulting reproductive isolation was due to a single nucleotide change, highlighting the ease with which an emerging RNA virus can decouple its evolutionary fate from that of its ancestor. Our results uniquely demonstrate the evolution of reproductive isolation in allopatric experimental populations. Furthermore, our data confirm the biological credibility of simple ""no-gene"" mechanisms of assortative mating, in which this trait arises as a pleiotropic effect of genes responsible for ecological adaptation. © 2007 The Author(s).",64,17908251,Journal,ar,Article,100,3,3,Assortative mating | Bacteriophage | Experimental evolution | Host shift | Parapatry,22104,R01GM067940,1,TRUE,all,All Open Access,39,NIGMS,National Institute of General Medical Sciences
true,https://api.elsevier.com/content/abstract/scopus_id/35748937926,SCOPUS_ID:35748937926,2-s2.0-35748937926,The accumulation of reproductive barriers during speciation: Postmating barriers in two behaviorally isolated species of darters (Percidae: Etheostoma),Mendelson T.,Evolution,00143820,15585646,61,11,2596-2606,2007-11-01,November 2007,10.1111/j.1558-5646.2007.00220.x,"Identifying the manner in which reproductive barriers accumulate during lineage divergence is central to establishing general principles of species formation. One outstanding question is which isolating mechanisms form the first complete barrier to gene flow in a given lineage or under a particular set of conditions. To identify these initial reproductive barriers requires examining lineages in very early stages of divergence, before multiple reproductive barriers have evolved to completion. We quantified the strength of three postmating barriers in a pair of darter species and compared these estimates to each other and to the strength of behavioral isolation (BI) reported in a previous study. Results reveal no evidence of gametic incompatibility but intermediate levels of conspecific sperm precedence and hybrid inviability. As BI is nearly complete, our analysis comparing the strength of multiple reproductive barriers implicates the evolution of mate choice as central to both the origin and maintenance of these species. Further examination of ecological isolation and hybrid sterility is necessary to determine the role of these barriers in darter speciation. © 2007 The Author(s).",66,17894811,Journal,ar,Article,100,3,3,Behavioral isolation | Conspecific sperm precedence | Etheostoma | Gametic incompatibility | Hybrid inviability | Reproductive isolation | Speciation,22104,undefined,1,TRUE,all,All Open Access,40,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/35748937325,SCOPUS_ID:35748937325,2-s2.0-35748937325,Geographic variation in avian incubation periods and parental influences on embryonic temperature,Martin T.,Evolution,00143820,15585646,61,11,2558-2569,2007-11-01,November 2007,10.1111/j.1558-5646.2007.00204.x,"Theory predicts shorter embryonic periods in species with greater embryo mortality risk and smaller body size. Field studies of 80 passerine species on three continents yielded data that largely conflicted with theory; incubation (embryonic) periods were longer rather than shorter in smaller species, and egg (embryo) mortality risk explained some variation within regions, but did not explain larger differences in incubation periods among geographic regions. Incubation behavior of parents seems to explain these discrepancies. Bird embryos are effectively ectothermic and depend on warmth provided by parents sitting on the eggs to attain proper temperatures for development. Parents of smaller species, plus tropical and southern hemisphere species, commonly exhibited lower nest attentiveness (percent of time spent on the nest incubating) than larger and northern hemisphere species. Lower nest attentiveness produced cooler minimum and average embryonic temperatures that were correlated with longer incubation periods independent of nest predation risk or body size. We experimentally tested this correlation by swapping eggs of species with cool incubation temperatures with eggs of species with warm incubation temperatures and similar egg mass. Incubation periods changed (shortened or lengthened) as expected and verified the importance of egg temperature on development rate. Slower development resulting from cooler temperatures may simply be a cost imposed on embryos by parents and may not enhance offspring quality. At the same time, incubation periods of transferred eggs did not match host species and reflect intrinsic differences among species that may result from nest predation and other selection pressures. Thus, geographic variation in embryonic development may reflect more complex interactions than previously recognized. © 2007 The Author(s).",191,17714499,Journal,ar,Article,100,5,5,Development rates | Developmental trade-offs | Egg temperature | Life history | Nest attentiveness | Nest predation | Parental care | Passerines,22104,undefined,1,TRUE,all,All Open Access,41,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/35748935526,SCOPUS_ID:35748935526,2-s2.0-35748935526,Functional equivalence of morphologies enables morphological and ecological diversity,Young R.,Evolution,00143820,15585646,61,11,2480-2492,2007-11-01,November 2007,10.1111/j.1558-5646.2007.00210.x,"Diversity in organismal forms among taxa is thought to reflect distinct selection pressures across environments. The central assumption underlying this expectation is that taxa experiencing similar selection have similar response to that selection. However, because selection acts on trait function, taxa similarity in selection response depends crucially on the relationship between function and morphology. Further, when a trait consists of multiple parts, changes in function in response to selection can result from modification of different parts, and adaptation to the same environment might result in functional but not morphological similarity. Here, we address the extent to which functional and morphological diversity in masticatory apparatus of soricid shrews reflects a shared ecological characteristic of their diet type. We examine the factors limiting morphological variation across shrew species by assessing the relative contribution of trait function (biomechanics of the jaw), ecology, and phylogeny to species similarity in mandibular traits. We found that species that shared diet type were functionally but not morphologically similar. The presence of multiple semi-independently varying traits enabled functional equivalence of composite foraging morphologies and resulted in variable response to selection exerted by similar diet. We show that functional equivalence of multiple morphologies enabled persistence of differences in habitat use (e.g., habitat moisture and coverage) among species that specialize on the same diet. We discuss the importance of developmental and functional integration among traits for evolutionary diversification of morphological structures that generate equivalent functions. © 2007 The Author(s).",54,17725641,Journal,ar,Article,100,3,3,Adaptation | Biomechanics | Mandible | Morphological integration | Redundancy | Sorex,22104,undefined,1,TRUE,all,All Open Access,42,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/35748935074,SCOPUS_ID:35748935074,2-s2.0-35748935074,Contrasting patterns of synonymous and nonsynonymous sequence evolution in asexual and sexual freshwater snail lineages,Johnson S.,Evolution,00143820,15585646,61,11,2728-2735,2007-11-01,November 2007,10.1111/j.1558-5646.2007.00233.x,"In asexual lineages, both synonymous and nonsynonymous sequence polymorphism may be reduced due to severe founder effects when asexual lineages originate. However, mildly deleterious (nonsynonymous) mutations may accumulate after asexual lineages are formed, because the efficiency of purifying selection is reduced even in the nonrecombining mitochondrial genome. Here we examine patterns of synonymous and nonsynonymous mitochondrial sequence polymorphism in asexual and sexual lineages of the freshwater snail Campeloma. Using clade-specific estimates, we found that synonymous sequence polymorphism was significantly reduced by 75% in asexuals relative to sexuals, whereas nonsynonymous sequence polymorphism did not differ significantly between sexuals and asexuals. Two asexual clades had high negative values for Tajima's D statistic. Coalescent simulations confirmed that various bottleneck scenarios can account for this result. We also used branch-specific estimates of the ratio of amino acid to silent substitutions, Ka/Ks. Our study revealed that Ka/Ks ratios are six times higher in terminal branches of independent asexual lineages compared to sexuals. Coalescent-based reconstruction of gene networks for all sexual and asexual clades indicated that nonsynonymous mutations occurred at a higher frequency in recently derived asexual haplotypes. These findings suggest that patterns of synonymous and nonsynonymous nucleotide polymorphism in asexual snail lineages may be shaped by both severe founder effect and relaxed purifying selection. © 2007 The Author(s).",36,17908244,Journal,ar,Article,100,2,2,Asexual reproduction | Campeloma | Deleterious mutations | Sexual reproduction | Synonymous sequence polymorphism,22104,undefined,1,TRUE,all,All Open Access,43,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/35748932658,SCOPUS_ID:35748932658,2-s2.0-35748932658,Testing the genetic constraint hypothesis in a phylogenetic context: A simulation study,Revell L.,Evolution,00143820,15585646,61,11,2720-2727,2007-11-01,November 2007,10.1111/j.1558-5646.2007.00216.x,"Quantitative genetic theory predicts that when populations diverge by drift the interspecific divergence (D matrix), calculated from species means, will be proportional to the average value of the additive genetic variance-covariance matrix, or G matrix. Most empirical studies in which this hypothesis has been investigated have ignored phylogenetic nonindependence among included taxa. Baker and Wilkinson (2003; also Revell et al. 2007) used a test for constraint in which the D matrix is calculated from phylogenetically independent contrasts (Felsenstein 1985) instead of directly from the species means. I use computer simulations to show that, on average, when the process of evolution is genetic drift, the divergence matrix calculated from independent contrasts (D IC) is more highly correlated with G than is the divergence matrix calculated ignoring phylogenetic nonindependence (D). This effect is more pronounced when speciation is initially slow but increases over time than when speciation decreases over time. Finally, when evolution is primarily by drift but phenotype space is bounded (as if by functional constraint) the average correlation is decreased between both G and D or DIC, however the correlation between G and DIC is much larger than between G and D. Although limited in scope, to my knowledge this is the first study to use individual-based quantitative genetic simulations in a phylogenetic context. © 2007 The Author(s).",12,17927779,Journal,ar,Article,100,1,1,Comparative method | Evolutionary constraint | Genetic constraint | Genetic variance-covariance matrix | Independent contrasts | Quantitative genetics,22104,undefined,1,TRUE,all,All Open Access,44,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34948837263,SCOPUS_ID:34948837263,2-s2.0-34948837263,QTL analysis of floral traits in Louisiana Iris hybrids,Bouck A.,Evolution,00143820,15585646,61,10,2308-2319,2007-10-01,October 2007,10.1111/j.1558-5646.2007.00214.x,"The formation of hybrid zones between nascent species is a widespread phenomenon. The evolutionary consequences of hybridization are influenced by numerous factors, including the action of natural selection on quantitative trait variation. Here we examine how the genetic basis of floral traits of two species of Louisiana Irises affects the extent of quantitative trait variation in their hybrids. Quantitative trait locus (QTL) mapping was used to assess the size (magnitude) of phenotypic effects of individual QTL, the degree to which QTL for different floral traits are colocalized, and the occurrence of mixed QTL effects. These aspects of quantitative genetic variation would be expected to influence (1) the number of genetic steps (in terms of QTL substitutions) separating the parental species phenotypes; (2) trait correlations; and (3) the potential for transgressive segregation in hybrid populations. Results indicate that some Louisiana Iris floral trait QTL have large effects and QTL for different traits tend to colocalize. Transgressive variation was observed for six of nine traits, despite the fact that mixed QTL effects influence few traits. Overall, our QTL results imply that the genetic basis of floral morphology and color traits might facilitate the maintenance of phenotypic divergence between Iris fulva and Iris brevicaulis, although a great deal of phenotypic variation was observed among hybrids. © 2007 The Author(s).",46,17725637,Journal,ar,Article,100,3,3,Genetic correlations | Hybridization | Pollination syndrome | Speciation | Transgressive variation,22104,undefined,1,TRUE,all,All Open Access,45,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34848918825,SCOPUS_ID:34848918825,2-s2.0-34848918825,The likelihood node density effect and consequences for evolutionary studies of molecular rates,Hugall A.,Evolution,00143820,15585646,61,10,2293-2307,2007-10-01,October 2007,10.1111/j.1558-5646.2007.00188.x,"Many molecular phylogenies show longer root-to-tip path lengths in species-rich groups, encouraging hypotheses linking cladogenesis with accelerated molecular evolution. However, the pattern can also be caused by an artifact called the node density effect (NDE): this effect occurs when the method used to reconstruct a tree underestimates multiple hits that would have been revealed by extra nodes, leading to longer root-to-tip path lengths in clades with more terminal taxa. Here we use a twofold approach to demonstrate that maximum likelihood and Bayesian methods also suffer from the NDE known to affect parsimony. First, simulations deliberately mismatching the simulation and reconstruction models show that the greater the model disparity, the greater the gap between actual and reconstructed tree lengths, and the greater the NDE. Second, taxon sampling manipulation with empirical data shows that NDE can still be present when using optimized models: across 12 datasets, 70 out of 109 sister path comparisons showed significant evidence of NDE. Unless the model fairly accurately reconstructs the real tree length - and given the complexity of real sequence evolution this may be uncommon - it will consistently produce a node density artifact. At commonly encountered divergence levels, a 10% underestimation of tree length results in ≥ 80% of simulated phylogenies showing a positive NDE. Bayesian trees have a slight but consistently stronger effect. This pervasive methodological artifact increases apparent rate heterogeneity, and can compromise investigations of factors influencing molecular evolutionary rate that use path lengths in topologically asymmetric trees. © 2007 University of Adelaide.",52,17711468,Journal,ar,Article,100,2,2,Bayesian inference | Maximum likelihood | Model misspecification | Molecular clock | Node density effect | Rate heterogeneity | Tree asymmetry,22104,undefined,0,FALSE,NA,NA,46,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34848897791,SCOPUS_ID:34848897791,2-s2.0-34848897791,The evolution of dispersal in a Levins' type metapopulation model,Jansen V.A.A.,Evolution,00143820,15585646,61,10,2386-2397,2007-10-01,October 2007,10.1111/j.1558-5646.2007.00201.x,"We study the evolution of the dispersal rate in a metapopulation model with extinction and colonization dynamics, akin to the model as originally described by Levins. To do so we extend the metapopulation model with a description of the within patch dynamics. By means of a separation of time scales we analytically derive a fitness expression from first principles for this model. The fitness function can be written as an inclusive fitness equation (Hamilton's rule). By recasting this equation in a form that emphasizes the effects of competition we show the effect of the local competition and the local population size on the evolution of dispersal. We find that the evolution of dispersal cannot be easily interpreted in terms of avoidance of kin competition, but rather that increased dispersal reduces the competitive ability. Our model also yields a testable prediction in term of relatedness and life-history parameters. © 2007 The Author(s).",24,17714501,Journal,ar,Article,100,2,2,Hamilton's rule | Inclusive fitness | Patch exploitation | Population structure | Relatedness | Structured-deme model | Virulence,22104,undefined,1,TRUE,all,All Open Access,47,NA,NA
