@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,pubmed-id,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/33746822204,SCOPUS_ID:33746822204,2-s2.0-33746822204,Local environmental effects and spatial effects in macroecological studies using mapped abundance classes: The case of the rook Corvus frugilegus in Scotland,Gimona A.,Journal of Animal Ecology,00218790,13652656,75,5,1140-1146,2006-09-01,September 2006,10.1111/j.1365-2656.2006.01134.x,"1. The study of the spatial pattern of species abundance is complicated by statistical problems, such as spatial autocorrelation of the abundance data, which lead to the confusion of environmental effects and dispersal. 2. Atlas-derived data for the rook in Scotland are used as a case study to propose an approach for assessing the likely contribution of dispersal and local environmental effects, based on a Bayesian Conditional Autoregressive (CAR) approach. 3. The availability of moist grasslands is a key factor explaining the spatial pattern of abundance. This is influenced by a combination of climatic and soil-related factors. A direct link to soil properties is for the first time reported for the wide-scale distribution of a bird species. In addition, for this species, dispersal seems to contribute significantly to the spatial pattern and produces a smoother than expected decline in abundance at the north-western edge of its distribution range. Areas where dispersal is most likely to be important are highlighted. 4. The approach described can help ecologists make more efficient use of atlas data for the investigation of the structure of species abundance, and can highlight potential sink areas at the landscape and regional scale. 5. Bayesian spatial models can deal with data autocorrelation in atlas-type data, while clearly communicating uncertainty through the estimation of the full posterior probability distribution of all parameters. © 2006 Macaulay Institute.",18,16922849,Journal,ar,Article,100,2,2,Autocorrelation | Dispersal | Ordinal probit model | Source-sink dynamics | Species distribution,29544,undefined,1,TRUE,all,All Open Access,30,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33746819058,SCOPUS_ID:33746819058,2-s2.0-33746819058,Odour-mediated long-range avoidance of interspecific competition by a solitary endoparasitoid: A time-saving foraging strategy,Tamò C.,Journal of Animal Ecology,00218790,13652656,75,5,1091-1099,2006-09-01,September 2006,10.1111/j.1365-2656.2006.01128.x,"1. In studies on optimal foraging strategies, long-range decisions in the pursuit of resource are rarely considered. This is also the case for sympatric parasitoids, which may be confronted with the decision to accept or reject host larvae that are already parasitized by a competing species. They can be expected to reject already parasitized hosts if it is likely that they will lose the resulting intrinsic competition. However, examples of such interspecific host discrimination are rare. 2. We propose that parasitoids that are not egg-limited should reject inferior hosts only if it saves them time, and that this will be achieved mainly when the parasitoids are able to detect competitors from a distance. We tested this hypothesis using the sympatric parasitoids Cotesia marginiventris (Cresson) and Campoletis sonorensis (Cameron). 3. C. sonorensis was found to be the superior intrinsic competitor but, upon contact with a host larva, both wasps readily accepted hosts that had already been parasitized by the other species. However, in an olfactometer experiment, C. marginiventris females were found to strongly avoid the odour of their superior competitor. 4. These results are in accordance with a time optimization scenario, whereby the inferior competitor accepts competition if it costs only an egg, but avoids competition if it may save time that can be allocated to the search for more profitable hosts. 5. Models on host discrimination strategies in parasitoids had not yet considered discrimination from a distance. Long-range foraging decisions can also be expected for other organisms that have to choose between resources of varying suitability and profitability. © 2006 The Authors.",32,16922844,Journal,ar,Article,100,4,4,Competition | Host discrimination | Olfaction | Optimal foraging | Parasitoids,29544,undefined,0,FALSE,all,All Open Access,31,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33746816030,SCOPUS_ID:33746816030,2-s2.0-33746816030,"Survival of Svalbard pink-footed geese Anser brachyrhynchus in relation to winter climate, density and land-use",Kéry M.,Journal of Animal Ecology,00218790,13652656,75,5,1172-1181,2006-09-01,September 2006,10.1111/j.1365-2656.2006.01140.x,"1. Global change may strongly affect population dynamics, but mechanisms remain elusive. Several Arctic goose species have increased considerably during the last decades. Climate, and land-use changes outside the breeding area have been invoked as causes but have not been tested. We analysed the relationships between conditions on wintering and migration staging areas, and survival in Svalbard pink-footed geese Anser brachyrhynchus. Using mark-recapture data from 14 winters (1989-2002) we estimated survival rates and tested for time trends, and effects of climate, goose density and land-use. 2. Resighting rates differed for males and females, were higher for birds recorded during the previous winter and changed smoothly over time. Survival rates did not differ between sexes, varied over time with a nonsignificant negative trend, and were higher for the first interval after marking (0.88-0.97) than afterwards (0.74-0.93). Average survival estimates were 0.967 (SE 0.026) for the first and 0.861 (SE 0.023) for all later survival intervals. 3. We combined 16 winter and spring climate covariates into two principal components axes. F1 was related to warm/wet winters and an early spring on the Norwegian staging areas and F2 to dry/cold winters. We expected that F1 would be positively related to survival and F2 negatively. F1 explained 23% of survival variation (F1,10 = 3.24; one-sided P = 0.051) when alone in a model and 28% (F1,9 = 4.50; one-sided P = 0.031) in a model that assumed a trend for survival. In contrast, neither F2 nor density, land-use, or scaring practices on important Norwegian spring staging areas had discernible effects on survival. 4. Climate change may thus affect goose population dynamics, with warmer winters and earlier springs enhancing survival and fecundity. A possible mechanism is increased food availability on Danish wintering and Norwegian staging areas. As geese are among the main herbivores in Arctic ecosystems, climate change, by increasing goose populations, may have important indirect effects on Arctic vegetation. Our study also highlights the importance of events outside the breeding area for the population dynamics of migrant species. © 2006 The Authors.",62,16922853,Journal,ar,Article,100,3,3,Bird migration | Climate change | Indirect effects | Migration | Population dynamics,29544,undefined,1,TRUE,all,All Open Access,32,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33746815588,SCOPUS_ID:33746815588,2-s2.0-33746815588,Population characteristics predict responses in moose body mass to temporal variation in the environment,Herfindal I.,Journal of Animal Ecology,00218790,13652656,75,5,1110-1118,2006-09-01,September 2006,10.1111/j.1365-2656.2006.01138.x,"1. A general problem in population ecology is to predict under which conditions stochastic variation in the environment has the stronger effect on ecological processes. By analysing temporal variation in a fitness-related trait, body mass, in 21 Norwegian moose Alces alces (L.) populations, we examined whether the influence of temporal variation in different environmental variables were related to different parameters that were assumed to reflect important characteristics of the fundamental niche space of the moose. 2. Body mass during autumn was positively related to early access to fresh vegetation in spring, and to variables reflecting slow phenological development (low June temperature, a long spring with a slow plant progression during spring). In contrast, variables related to food quantity and winter conditions had only a minor influence on temporal variation in body mass. 3. The magnitude of the effects of environmental variation on body mass was larger in populations with small mean body mass or living at higher densities than in populations with large-sized individuals or living at lower densities. 4. These results indicate that the strongest influence of environmental stochasticity on moose body mass occurs towards the borders of the fundamental niche space, and suggests that populations living under good environmental conditions are partly buffered against fluctuations in environmental conditions. © 2006 The Authors.",77,16922846,Journal,ar,Article,100,5,5,Alces alces | Environmental variation | Fundamental niche | Life-history variation | Normalized difference vegetation index,29544,undefined,1,TRUE,all,All Open Access,33,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33746814809,SCOPUS_ID:33746814809,2-s2.0-33746814809,Variation in probability of first reproduction of Weddell seals,Hadley G.,Journal of Animal Ecology,00218790,13652656,75,5,1058-1070,2006-09-01,September 2006,10.1111/j.1365-2656.2006.01118.x,"1. For many species, when to begin reproduction is an important life-history decision that varies by individual and can have substantial implications for lifetime reproductive success and fitness. 2. We estimated age-specific probabilities of first-time breeding and modelled variation in these rates to determine age at first reproduction and understand why it varies in a population of Weddell seals in Erebus Bay, Antarctica. We used multistate mark-recapture modelling methods and encounter histories of 4965 known-age female seals to test predictions about age-related variation in probability of first reproduction and the effects of annual variation, cohort and population density. 3. Mean age at first reproduction in this southerly located study population (7.62 years of age, SD = 1.71) was greater than age at first reproduction for a Weddell seal population at a more northerly and typical latitude for breeding Weddell seals (mean 4-5 years of age). This difference suggests that age at first reproduction may be influenced by whether a population inhabits the core or periphery of its range. 4. Age at first reproduction varied from 4 to 14 years, but there was no age by which all seals recruited to the breeding population, suggesting that individual heterogeneity exists among females in this population. 5. In the best model, the probability of breeding for the first time varied by age and year, and the amount of annual variation varied with age (average variance ratio for age-specific rates 4.3%). 6. Our results affirmed the predictions of life-history theory that age at first reproduction in long-lived mammals will be sensitive to environmental variation. In terms of life-history evolution, this variability suggests that Weddell seals display flexibility in age at first reproduction in order to maximize reproductive output under varying environmental conditions. Future analyses will attempt to test predictions regarding relationships between environmental covariates and annual variation in age at first reproduction and evaluate the relationship between age at first reproduction and lifetime reproductive success. © 2006 The Authors.",55,16922841,Journal,ar,Article,100,4,4,Age-specific recruitment | Life-history traits | Long-lived | Multistate model | Pinnipeds,29544,undefined,1,TRUE,all,All Open Access,34,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33746812557,SCOPUS_ID:33746812557,2-s2.0-33746812557,Movement trajectories and habitat partitioning of small mammals in logged and unlogged rain forests on Borneo,Wells K.,Journal of Animal Ecology,00218790,13652656,75,5,1212-1223,2006-09-01,September 2006,10.1111/j.1365-2656.2006.01144.x,"1. Non-volant animals in tropical rain forests differ in their ability to exploit the habitat above the forest floor and also in their response to habitat variability. It is predicted that specific movement trajectories are determined both by intrinsic factors such as ecological specialization, morphology and body size and by structural features of the surrounding habitat such as undergrowth and availability of supportive structures. 2. We applied spool-and-line tracking in order to describe movement trajectories and habitat segregation of eight species of small mammals from an assemblage of Muridae, Tupaiidae and Sciuridae in the rain forest of Borneo where we followed a total of 13 525 m path. We also analysed specific changes in the movement patterns of the small mammals in relation to habitat stratification between logged and unlogged forests. Variables related to climbing activity of the tracked species as well as the supportive structures of the vegetation and undergrowth density were measured along their tracks. 3. Movement patterns of the small mammals differed significantly between species. Most similarities were found in congeneric species that converged strongly in body size and morphology. All species were affected in their movement patterns by the altered forest structure in logged forests with most differences found in Leopoldamys sabanus. However, the large proportions of short step lengths found in all species for both forest types and similar path tortuosity suggest that the main movement strategies of the small mammals were not influenced by logging but comprised generally a response to the heterogeneous habitat as opposed to random movement strategies predicted for homogeneous environments. 4. Overall shifts in microhabitat use showed no coherent trend among species. Multivariate (principal component) analysis revealed contrasting trends for convergent species, in particular for Maxomys rajah and M. surifer as well as for Tupaia longipes and T. tana, suggesting that each species was uniquely affected in its movement trajectories by a multiple set of environmental and intrinsic features. © 2006 The Authors.",44,16922857,Journal,ar,Article,100,4,4,Community structure | Forest degradation | Small mammal stratification | Vertical habitat segregation,29544,undefined,1,TRUE,all,All Open Access,35,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33746808093,SCOPUS_ID:33746808093,2-s2.0-33746808093,Effects of parental effort on blood stress protein HSP60 and immunoglobulins in female blue tits: A brood size manipulation experiment,Merino S.,Journal of Animal Ecology,00218790,13652656,75,5,1147-1153,2006-09-01,September 2006,10.1111/j.1365-2656.2006.01135.x,"1. Physiological stress in animals may impose a limit for investment in current reproduction in the wild. A brood manipulation experiment was conducted in a population of blue tits Cyanistes caeruleus to study the effect of parental effort on changes in two types of proteins related with stress: the blood stress protein HSP60 and the plasma immunoglobulins. 2. Levels of HSP60 were reduced across the experiment for females attending reduced broods, and females attending enlarged broods experienced a reduction of immunoglobulin levels. Moreover, the overall changes in the levels of both proteins were positively related. 3. By controlling for the change in immunoglobulin levels we found an increase in HSP60 for females in the enlarged treatment, presumably to offset deleterious effects derived from increased effort. 4. Maternal effort was able to partially compensate for the effect of treatment as nestlings did not differ in mass and levels of immunoglobulins and HSP60 among treatments. 5. Physiological stress as reflected in stress and immunoglobulin proteins may limit maternal effort in breeding blue tits. © 2006 The Authors.",31,16922850,Journal,ar,Article,100,7,7,Haemoproteus | Heat-shock proteins | Parasites | Parental investment | Reproductive stress,29544,undefined,1,TRUE,all,All Open Access,36,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33746808092,SCOPUS_ID:33746808092,2-s2.0-33746808092,Peppers and poisons: The evolutionary ecology of bad taste,Ruxton G.,Journal of Animal Ecology,00218790,13652656,75,5,1224-1226,2006-09-01,September 2006,10.1111/j.1365-2656.2006.01133.x,NA,10,16922858,Journal,sh,Short Survey,100,2,2,NA,29544,undefined,1,TRUE,all,All Open Access,37,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33746801903,SCOPUS_ID:33746801903,2-s2.0-33746801903,Why do we still use stepwise modelling in ecology and behaviour?,Whittingham M.J.,Journal of Animal Ecology,00218790,13652656,75,5,1182-1189,2006-09-01,September 2006,10.1111/j.1365-2656.2006.01141.x,"1. The biases and shortcomings of stepwise multiple regression are well established within the statistical literature. However, an examination of papers published in 2004 by three leading ecological and behavioural journals suggested that the use of this technique remains widespread: of 65 papers in which a multiple regression approach was used, 57% of studies used a stepwise procedure. 2. The principal drawbacks of stepwise multiple regression include bias in parameter estimation, inconsistencies among model selection algorithms, an inherent (but often overlooked) problem of multiple hypothesis testing, and an inappropriate focus or reliance on a single best model. We discuss each of these issues with examples. 3. We use a worked example of data on yellowhammer distribution collected over 4 years to highlight the pitfalls of stepwise regression. We show that stepwise regression allows models containing significant predictors to be obtained from each year's data. In spite of the significance of the selected models, they vary substantially between years and suggest patterns that are at odds with those determined by analysing the full, 4-year data set. 4. An information theoretic (IT) analysis of the yellowhammer data set illustrates why the varying outcomes of stepwise analyses arise. In particular, the IT approach identifies large numbers of competing models that could describe the data equally well, showing that no one model should be relied upon for inference. © 2006 The Authors.",1003,16922854,Journal,ar,Article,100,4,4,Ecological modelling | Habitat selection | Minimum adequate model | Multivariate statistical analysis | Statistical bias,29544,undefined,1,TRUE,all,All Open Access,38,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33746800641,SCOPUS_ID:33746800641,2-s2.0-33746800641,Keeping pace with movement analysis,Hays G.,Journal of Animal Ecology,00218790,13652656,75,5,1045,2006-09-01,September 2006,10.1111/j.1365-2656.2006.01147.x,NA,0,NA,Journal,ed,Editorial,100,1,1,NA,29544,undefined,1,TRUE,all,All Open Access,39,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33746797039,SCOPUS_ID:33746797039,2-s2.0-33746797039,Moving towards acceleration for estimates of activity-specific metabolic rate in free-living animals: The case of the cormorant,Wilson R.,Journal of Animal Ecology,00218790,13652656,75,5,1081-1090,2006-09-01,September 2006,10.1111/j.1365-2656.2006.01127.x,"1. Time and energy are key currencies in animal ecology, and judicious management of these is a primary focus for natural selection. At present, however, there are only two main methods for estimation of rate of energy expenditure in the field, heart rate and doubly labelled water, both of which have been used with success; but both also have their limitations. 2. The deployment of data loggers that measure acceleration is emerging as a powerful tool for quantifying the behaviour of free-living animals. Given that animal movement requires the use of energy, the accelerometry technique potentially has application in the quantification of rate of energy expenditure during activity. 3. In the present study, we test the hypothesis that acceleration can serve as a proxy for rate of energy expenditure in free-living animals. We measured rate of energy expenditure as rates of O2 consumption (V̇O2) and CO2 production (V̇CO2) in great cormorants (Phalacrocorax carbo) at rest and during pedestrian exercise. V̇O2 and V̇CO2 were then related to overall dynamic body acceleration (ODBA) measured with an externally attached three-axis accelerometer. 4. Both V̇O2 and V̇CO2 were significantly positively associated with ODBA in great cormorants. This suggests that accelerometric measurements of ODBA can be used to estimate V̇O2 and V̇CO2 and, with some additional assumptions regarding metabolic substrate use and the energy equivalence of O2 and CO2, that ODBA can be used to estimate the activity specific rate of energy expenditure of free-living cormorants. 5. To verify that the approach identifies expected trends in V̇O2 from situations with variable power requirements, we measured ODBA in free-living imperial cormorants (Phalacrocorax atriceps) during foraging trips. We compared ODBA during return and outward foraging flights, when birds are expected to be laden and not laden with captured fish, respectively. We also examined changes in ODBA during the descent phase of diving, when power requirements are predicted to decrease with depth due to changes in buoyancy associated with compression of plumage and respiratory air. 6. In free-living imperial cormorants, ODBA, and hence estimated V̇O2, was higher during the return flight of a foraging bout, and decreased with depth during the descent phase of a dive, supporting the use of accelerometry for the determination of activity-specific rate of energy expenditure. © 2006 The Authors.",435,16922843,Journal,ar,Article,100,7,7,Doubly-labelled water | Dynamic acceleration | Energy expenditure | Heart rate | Oxygen consumption,29544,undefined,0,FALSE,all,All Open Access,40,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33746793567,SCOPUS_ID:33746793567,2-s2.0-33746793567,Causes and consequences of adaptive seasonal sex ratio variation in house sparrows,Husby A.,Journal of Animal Ecology,00218790,13652656,75,5,1128-1139,2006-09-01,September 2006,10.1111/j.1365-2656.2006.01132.x,"1. Here we examine how sex ratio variation in house sparrow broods interacts with other demographic traits and parental characteristics to improve the understanding of adaptive significance and demographic effects on variation in sex ratio. 2. The sex ratio in complete broods did not deviate significantly from parity (54.9% males). 3. There was sex-specific seasonal variation in the probability of recruitment. Male nestlings that hatched late in the breeding season had larger probability of surviving than early hatched males. 4. An adaptive adjustment of sex ratio should favour production of an excess of males late in the breeding season. Accordingly, the proportion of male offspring increased throughout the breeding season. 5. A significant nonlinear relationship was present between sex ratio and age of the female. However, there was no relationship between parental phenotype and standardized hatch day that could explain the observed seasonal change in sex ratio. 6. The sex-specific number of offspring recruited by a pair to subsequent generations was closely related to the brood sex ratio. 7. These results indicate an adaptive adjustment of sex ratio to seasonal variation in environmental conditions that affects the offspring fitness of the two sexes differently. Our results also suggest that such a sex ratio variation can strongly influence the demography and structural composition of small passerine populations. © 2006 The Authors.",47,16922848,Journal,ar,Article,100,4,4,Adaptive sex ratio variation | Demography | House sparrow | Population dynamics | Sex-specific survival,29544,undefined,1,TRUE,all,All Open Access,41,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33746788898,SCOPUS_ID:33746788898,2-s2.0-33746788898,Temporal and intrapopulation variation in prey choice of wintering geese determined by stable isotope analysis,Inger R.,Journal of Animal Ecology,00218790,13652656,75,5,1190-1200,2006-09-01,September 2006,10.1111/j.1365-2656.2006.01142.x,"1. Individual variability in prey preferences can have marked effects on many demographic parameters from individual survival and fecundity to the vital rates of entire populations. A population level response is ultimately determined by individual prey choices; however, the effect of individual dietary choice is often overlooked. 2. We determined prey choice by individual consumers, light-bellied Brent geese Branta bernicla, during the overwintering period. Two hundred and eighty-one individuals were sampled at distinct temporal points over two winters. Stable isotopic ratios of carbon and nitrogen for blood cells and blood plasma, from each sampled individual were measured. Isotopic ratios for potential prey items were also measured. 3. δ15N and δ13C for blood samples were both significantly different between sample months. Generally we found a decrease in both isotopic ratios during the course of the winter. All potential prey items were also isotopically distinct. Multisource mixing models (ISOSOURCE) were used to determine the range of possible contribution to the diet of individuals. 4. During early winter, diet consisted almost exclusively of sea grass Zostera spp. The level of Zostera spp. in the diet dropped until mid-winter, and was supplemented by the utilization of green algae Ulva lactuca, and Enteromorpha spp., and terrestrial grasses. Terrestrial grass comprised an increasing proportion of the diet in late winter, representing virtually the exclusive food source by April. 5. By examining intrapopulation variability in resource utilization we highlight a number of ecologically important factors not addressed by previous population level studies. © 2006 The Authors.",83,16922855,Journal,ar,Article,100,7,7,Branta bernicla | Diet choice | Habitat utilization | Individual sampling | ISOSOURCE | Prey choice | Stable isotopes,29544,lsmsf010002,1,TRUE,all,All Open Access,42,NERC,Natural Environment Research Council
true,https://api.elsevier.com/content/abstract/scopus_id/33748517205,SCOPUS_ID:33748517205,2-s2.0-33748517205,A functional response model of a predator population foraging in a patchy habitat,Nachman G.,Journal of Animal Ecology,00218790,13652656,75,4,948-958,2006-07-01,July 2006,10.1111/j.1365-2656.2006.01114.x,"1. Functional response models (e.g. Holling's disc equation) that do not take the spatial distributions of prey and predators into account are likely to produce biased estimates of predation rates. 2. To investigate the consequences of ignoring prey distribution and predator aggregation, a general analytical model of a predator population occupying a patchy environment with a single species of prey is developed. 3. The model includes the density and the spatial distribution of the prey population, the aggregative response of the predators and their mutual interference. 4. The model provides explicit solutions to a number of scenarios that can be independently combined: the prey has an even, random or clumped distribution, and the predators show a convex, sigmoid, linear or no aggregative response. 5. The model is parameterized with data from an acarine predator-prey system consisting of Phytoseiulus persimis and Tetranychus urticae inhabiting greenhouse cucumbers. 6. The model fits empirical data quite well and much better than if prey and predators were assumed to be evenly distributed among patches, or if the predators were distributed independently of the prey. 7. The analyses show that if the predators do not show an aggregative response it will always be an advantage to the prey to adopt a patchy distribution. On the other hand, if the predators are capable of responding to the distribution of prey, then it will be an advantage to the prey to be evenly distributed when its density is low and switch to a more patchy distribution when its density increases. The effect of mutual interference is negligible unless predator density is very high. 8. The model shows that prey patchiness and predator aggregation in combination can change the functional response at the population level from type II to type III, indicating that these factors may contribute to stabilization of predator-prey dynamics. © 2006 The Author.",55,17009758,Journal,ar,Article,100,1,1,Aggregative response | Mutual interference | Spatial distribution | Stability,29544,undefined,1,TRUE,all,All Open Access,43,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33748517002,SCOPUS_ID:33748517002,2-s2.0-33748517002,Application of random effects to the study of resource selection by animals,Gillies C.,Journal of Animal Ecology,00218790,13652656,75,4,887-898,2006-07-01,July 2006,10.1111/j.1365-2656.2006.01106.x,"1. Resource selection estimated by logistic regression is used increasingly in studies to identify critical resources for animal populations and to predict species occurrence. 2. Most frequently, individual animals are monitored and pooled to estimate population-level effects without regard to group or individual-level variation. Pooling assumes that both observations and their errors are independent, and resource selection is constant given individual variation in resource availability. 3. Although researchers have identified ways to minimize autocorrelation, variation between individuals caused by differences in selection or available resources, including functional responses in resource selection, have not been well addressed. 4. Here we review random-effects models and their application to resource selection modelling to overcome these common limitations. We present a simple case study of an analysis of resource selection by grizzly bears in the foothills of the Canadian Rocky Mountains with and without random effects. 5. Both categorical and continuous variables in the grizzly bear model differed in interpretation, both in statistical significance and coefficient sign, depending on how a random effect was included. We used a simulation approach to clarify the application of random effects under three common situations for telemetry studies: (a) discrepancies in sample sizes among individuals; (b) differences among individuals in selection where availability is constant; and (c) differences in availability with and without a functional response in resource selection. 6. We found that random intercepts accounted for unbalanced sample designs, and models with random intercepts and coefficients improved model fit given the variation in selection among individuals and functional responses in selection. Our empirical example and simulations demonstrate how including random effects in resource selection models can aid interpretation and address difficult assumptions limiting their generality. This approach will allow researchers to appropriately estimate marginal (population) and conditional (individual) responses, and account for complex grouping, unbalanced sample designs and autocorrelation. © 2006 The Authors.",516,17009752,Journal,re,Review,100,9,9,Functional response | Grizzly bear | Habitat selection | Random effects | Resource selection function,29544,undefined,1,TRUE,all,All Open Access,44,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33748510795,SCOPUS_ID:33748510795,2-s2.0-33748510795,Experimental and model analyses of the effects of competition on individual size variation in wood frog (Rana sylvatica) tadpoles,Peacor S.,Journal of Animal Ecology,00218790,13652656,75,4,990-999,2006-07-01,July 2006,10.1111/j.1365-2656.2006.01119.x,"1. Size variation is a ubiquitous feature of animal populations and is predicted to strongly influence species abundance and dynamics; however, the factors that determine size variation are not well understood. 2. In a mesocosm experiment, we found that the relationship between mean and variation in wood frog (Rana sylvatica) tadpole size is qualitatively different at different levels of competition created by manipulating resource supply rates or tadpole density. At low competition, relative size variation (as measured by the coefficient of variation) decreased as a function of mean size, while at high competition, relative size variation increased. Therefore, increased competition magnified differences in individual performance as measured by growth rate. 3. A model was developed to estimate the contribution of size-dependent factors (i.e. based on size alone) and size-independent factors (i.e. resulting from persistent inherent phenotypic differences other than size that affect growth) on the empirical patterns. 4. Model analysis of the low competition treatment indicated that size-dependent factors alone can describe the relationship between mean size and size variation. To fit the data, the size scaling exponent that describes the dependence of growth rate on size was determined. The estimated value, 0·83, is in the range of that derived from physiological studies. 5. At high competition, the model analysis indicated that individual differences in foraging ability, either size-based or due to inherent phenotypic differences (size-independent factors), were much more pronounced than at low competition. The model was used to quantify the changes in size-dependent or size-independent factors that underlie the effect of competition on size-variation. In contrast to results at low competition, parameters derived from physiological studies could not be used to describe the observed relationships. 6. Our experimental and model results elucidate the role of size-dependent and size-independent factors in the development of size variation, and highlight and quantify the context dependence of individual (intrapopulation) differences in competitive abilities. © 2006 The Authors.",53,17009762,Journal,ar,Article,100,2,2,Density dependence | Growth autocorrelation | Growth depensation | Individual variation | Size-variation,29544,undefined,1,TRUE,all,All Open Access,45,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33748508412,SCOPUS_ID:33748508412,2-s2.0-33748508412,"Habitat shape, metapopulation processes and the dynamics of multispecies predator-prey interactions",Bull J.,Journal of Animal Ecology,00218790,13652656,75,4,899-907,2006-07-01,July 2006,10.1111/j.1365-2656.2006.01107.x,"1. The effects of habitat shape, connectivity and the metapopulation processes of persistence and extinction are explored in a multispecies resource-consumer interaction. 2. The spatial dynamics of the indirect interaction between two prey species (Callosobruchus chinensis, Callosobruchus maculatus) and a predator (Anisopteromalus calandrae) are investigated and we show how the persistence time of this interaction is altered in different habitat configurations by the presence of an apparent competitor. 3. Habitat structure has differential effects on the dynamics of the resource-consumer interaction. Across all habitat types, the pairwise interaction between C. chinensis and A. calandrae is highly prone to extinction, while the interaction between C. maculatus and A. calandrae shows sustained long-term fluctuations. Contrary to expectations from theory, habitat shape has no significant effect on persistence time of the full, three-species resource-consumer assemblage. 4. A stochastic metapopulation model for a range of habitat configurations, incorporating different forms of regulatory processes, highlights that it is the spatially explicit population dynamics rather than the shape of the metapopulation that is the principal determinant of interaction persistence time. © 2006 The Authors.",23,17009753,Journal,ar,Article,100,4,4,Anisopteromalus | Apparent competition | Callosobruchus | Extinction | Host-parasitoid interaction | Population dynamics | Regulatory process | Spatial arrangement | Time-series,29544,undefined,1,TRUE,all,All Open Access,46,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33748505219,SCOPUS_ID:33748505219,2-s2.0-33748505219,Ecosystem alteration modifies the relative strengths of bottom-up and top-down forces in a herbivore population,Moreau G.,Journal of Animal Ecology,00218790,13652656,75,4,853-861,2006-07-01,July 2006,10.1111/j.1365-2656.2006.01109.x,"1. Ecosystem alterations can affect the abundance, distribution and diversity of plants and animals, and thus potentially change the relative strength of bottom-up (the plant resource) and top-down (natural enemies) trophic forces acting on herbivore populations. 2. The hypothesis that alterations of the forest ecosystem associated with precommercial thinning have contributed to the increased severity of outbreaks of Neodiprion abietis (Harris), a sawfly defoliator, through the reduction of trophic forces acting on N. abietis larvae, was tested using exclusion techniques. 3. The relative contributions to N. abietis larval mortality of bottom-up and top-down forces both increased with increasing levels of defoliation and were both reduced by thinning. The reduction of bottom-up and top-down forces caused a 58% mean increase in N. abietis larval survival in thinned compared with untreated stands, which is less than would be expected by the sum of the effects of thinning on each source of mortality. Evidence indicates that the partly compensatory, partly additive nature of the mortality associated with trophic forces in the system under study is responsible for this discrepancy. 4. To our knowledge, this is the first study to show the impact of ecosystem alterations on the balance between bottom-up and top-down forces acting on an eruptive herbivore population along a gradient of host-plant defoliation, and how this can lead to increased outbreak severity. It is stressed that accurate estimates of the relative contributions of bottom-up and top-down forces to mortality cannot be obtained if the additive or compensatory nature of the mortality associated with these trophic forces is overlooked. © 2006 The Authors.",32,17009749,Journal,ar,Article,100,4,4,Additive mortality | Compensatory mortality | Disturbance | Neodiprion abietis | Thinning,29544,undefined,0,FALSE,NA,NA,47,NA,NA
