@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number
true,https://api.elsevier.com/content/abstract/scopus_id/0022168858,SCOPUS_ID:0022168858,2-s2.0-0022168858,Soil response to forest clearing in the United States and the tropics: geological and biological factors.,Allen J.,Biotropica,00063606,17,1,15-27,1985-01-01,1985,10.2307/2388373,"Organic C, total N, exchangeable Ca, Mg, and K, cation exchange capacity, available P, bulk density, and pH were considered. After forest clearing, only bulk density and available P tended to return to preclearing levels. Losses of organic C, total N, and cation exchange capacity were 50% larger in soils developed on highly weathered parent materials in the tropics than in the same soils in the USA or in soils developed on young parent materials. Differences in soil response to clearing were related to local effects of temperature, rainfall, vegetation type, and soil acidity on organic matter decomposition.-from Author",87,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,11
true,https://api.elsevier.com/content/abstract/scopus_id/0022168629,SCOPUS_ID:0022168629,2-s2.0-0022168629,"Germination response in a large-seeded neotropical tree species, Gustavia superba ( Lecythidaceae).",Sork V.,Biotropica,00063606,17,2,130-136,1985-01-01,1985,10.2307/2388505,"Although seedling densities of G. superba in a tropical moist forest in Panama varied inversely with age of forest, there was no evidence that germination success contributes to this pattern. This species germinates readily under most conditions: the overall mean was 85.4% and only 6 of 72 plots had <70% germination. Germination percent was reduced and mean number of days until germination was increased in the largest light gap. Burial of seeds and microsite conditions had minor effects on germination. Seedling mortality occurring soon after germination was not large (5.7%). -from Author",30,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,12
true,https://api.elsevier.com/content/abstract/scopus_id/0022168566,SCOPUS_ID:0022168566,2-s2.0-0022168566,Spatial variation in the structure and litterfall of a Sumatran rain forest.,Van Schaik C.,Biotropica,00063606,17,3,196-205,1985-01-01,1985,10.2307/2388217,"The forest consisted of a series of topographical units of increasing age and decreasing pH and fertility. With increasing soil age, production of leaf litter and fruit decreased whereas the proportion of mature-phase forest increased and gap cover decreased. There is variation in the growth strategies of trees depending on soil fertility; this results in higher tree longevity on poor soils, and hence in forest with fewer gaps and with more large trees, than on rich soils. -from Authors",115,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,13
true,https://api.elsevier.com/content/abstract/scopus_id/0022168454,SCOPUS_ID:0022168454,2-s2.0-0022168454,Pollen carrying by the nectar-feeding bat Glossophaga soricina in a suburban environment.,Lemke T.O.,Biotropica,00063606,17,2,107-111,1985-01-01,1985,10.2307/2388502,Five species of plants were visited by Glossophaga soricina in a suburban area in Colombia. Agave desmettiana was the only species to flower year-round and the only one not observed to be visited by other pollen vectors.-from Author,22,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,14
true,https://api.elsevier.com/content/abstract/scopus_id/0022168453,SCOPUS_ID:0022168453,2-s2.0-0022168453,"Brackish water and soil components of mangrove forests on Iriomote Island, Japan.",Kuraishi S.,Biotropica,00063606,17,4,277-286,1985-01-01,1985,10.2307/2388590,"Fringe and riverine forests of mangroves occur along the Shiira River of Iriomote Island. Sonneratia alba is distributed around the river mouth as a fringe forest. A mixed forest of Rhizophora stylosa and Bruguiera gymnorrhiza, a pure forest of Bruguiera, and a mixed forst of Bruguiera and nonmangrove plants are seen between 0-0.4, 0.4-1.5, and 1.5-2.0 km from the river mouth, respectively. The soils of Bruguiera-dominated forests 1) contained less sand and more clay for a lower bulk density than fringe forest soils; 2) had more humus, lower phosphate absorption, and a higher cation exchange capacity than those of the fringe forests; and 3) were always in a highly reduced state.-from Authors",6,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,15
true,https://api.elsevier.com/content/abstract/scopus_id/0022168408,SCOPUS_ID:0022168408,2-s2.0-0022168408,"Breeding productivity and the non-breeding element in some montane forest birds in Malawi, south-central Africa.",Dowsett-Lemaire F.,Biotropica,00063606,17,2,137-144,1985-01-01,1985,10.2307/2388506,"Secondary productivity (0.4-1.9 young/breeding pair) was low as a result of small clutches, short breeding seasons and, in some species, low nesting success. Most of the 7 studied species could replace failed clutches, but 2nd broods were suspected in only moustached green tinkerbird Pagoniulus leucomystax. In most species the first breeding attempt was delayed until age 2 yr. Unfavorable environmental conditions in some seasons were associated with decreased secondary productivity, and some pairs even refrained from attempting to breed. -from Author",8,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,16
true,https://api.elsevier.com/content/abstract/scopus_id/0022168368,SCOPUS_ID:0022168368,2-s2.0-0022168368,The influence of leaf- monkeys on their feeding trees in a cyclone-disturbed environment.,Dittus W.,Biotropica,00063606,17,2,100-106,1985-01-01,1985,10.2307/2388501,A cyclone in November 1978 caused extensive damage to a site of natural dry evergreen forest in Sri Lanka. The cyclone destroyed >50% of the woody vegetation that had produced most of the food for 2 species of leaf-eating monkeys (langurs). This caused an imbalance between the langur populations and their natural food supply and resulted in overbrowsing on feeding trees not destroyed by the cyclone. Preferentially browsed tree species that were relatively rare and/or small in size died at significantly greater rates due to overbrowsing than those which were buffered against overbrowsing by virtue of being large in tree size and/or relatively abundant.-from Author,18,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,17
true,https://api.elsevier.com/content/abstract/scopus_id/0022167152,SCOPUS_ID:0022167152,2-s2.0-0022167152,"Foraging behavior of the African insectivorous bat, Scotophilus leucogaster.",Barclay R.,Biotropica,00063606,17,1,65-70,1985-01-01,1985,10.2307/2388381,"Scotophilus leucogaster was studied in Zimbabwe, during January and February (normally the wet season). Diet and foraging behavior appear to be variable. Individuals foraged primarily over floodplains for an average of <1 hr at dusk and spent the rest of the night in small tree-cavity roosts. Adults averaged shorter feeding periods and remained closer to the roost area than did subadults. Hemipterans and coleopterans were the primary prey items although a number of other insect orders were eaten. Diet varied between adults and subadults and from night to night. It was also more varied than that previously reported for this species during the wet season, a fact potentially due to previous abnormally dry conditions. -from Author",21,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,18
true,https://api.elsevier.com/content/abstract/scopus_id/0022166901,SCOPUS_ID:0022166901,2-s2.0-0022166901,"Site fidelity and survival rates of some montane forest birds in Malawi, south-central Africa.",Dowsett R.,Biotropica,00063606,17,2,145-154,1985-01-01,1985,10.2307/2388507,"From 1972-1982, 2030 forest birds of 33 species were banded in a study area on the Nyika Plateau, Malawi/Zambia. Movements and survival of these birds, particularly starred robin Pogonocichla stellata, were monitored during three breeding seasons, 1979-1982. Overall, average movement recorded was 165 m. Five species of passerines moved from the largest forest into the smallest patches (c2.5 km), but most territorial adults were strictly sedentary, especially during the breeding season. Most species maintained long-term pair bonds, but all female Pogonocichla left the study area in the nonbreeding season and returned regularly to the same territory each year. -from Author",25,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,19
true,https://api.elsevier.com/content/abstract/scopus_id/0022166641,SCOPUS_ID:0022166641,2-s2.0-0022166641,Tree mortality in mangrove forests.,Jimenez J.A.,Biotropica,00063606,17,3,177-185,1985-01-01,1985,10.2307/2388214,"Twenty-eight worldwide reports of massive mangrove tree mortalities are reviewed. Normal tree mortality, described using structural data from 114 mangrove stands, is density dependent, follows orderly time dependent patterns dictated by stand maturation and usually occurs in the smaller diameter size classes. Disease and other biotic factors are not primary causes of massive mangrove mortalities. Instead, these factors appear to attack forests weakened by changes in the physical environment. Mangrove enviornments are dynamic and cyclical and mangrove associations adapt to such environments by both growing and dying fast. Mangrove species' characteristics such as the capacity to produce large quantities of propagules that take advantage of dispersal agents, sharp species zonations, and even-aged populations contribute to the rapid growth-mortality cycles in mangroves. Humans may tilt the balance towards higher mortality rates by introducing chronic stressors that inhibit regeneration mechanisms.-from Authors",156,Journal,ar,Article,100,3,3,13817,undefined,0,FALSE,20
true,https://api.elsevier.com/content/abstract/scopus_id/0022166453,SCOPUS_ID:0022166453,2-s2.0-0022166453,"Microbiology of the larval provisions of the stingless bee, Trigona hypogea, an obligate necrophage.",Gilliam M.,Biotropica,00063606,17,1,28-31,1985-01-01,1985,10.2307/2388374,"Five species of the genus Bacillus were the only microbes found in the larval provisions of Trigona hypogea, a bee for which dead animal tissue has replaced pollen as the sole protein source. They may have a fundamental role in the metabolic conversion, fermentation, and preservation of the food of perennial colonial insects that rely on stored food in tropical environments. -from Author",30,Journal,ar,Article,100,4,4,13817,undefined,0,FALSE,21
true,https://api.elsevier.com/content/abstract/scopus_id/0022166452,SCOPUS_ID:0022166452,2-s2.0-0022166452,"Adjusting foraging effort to resources in adjacent colonies of the leaf-cutter ant, Atta colombica.",Shepherd J.D.,Biotropica,00063606,17,3,245-252,1985-01-01,1985,10.2307/2388225,"A colony located in older, secondary forest used 130 different resource species and had a dietary diversity equal to 30.7 equally-used species. This colony showed a cyclical annual pattern of gradually changing diet. An adjacent colony in younger, secondary forest used 103 plant species and had a dietary diversity of only 11.8 equally-utilized species. Foraging by this colony was governed by the availability of a small number of high quality resource species. Tree species eliciting a strong recruitment of foragers from the colony were denser in the younger forest suggesting that the colony in the younger forest was specializing in a richer resource environment. A weak correlation between maximum harvest rates and the synchrony of leaf production may indicate that the phenology of leaf production serves as a predator-avoidance mechanism. -from Author",37,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,22
true,https://api.elsevier.com/content/abstract/scopus_id/0022166450,SCOPUS_ID:0022166450,2-s2.0-0022166450,Interactions among leaf-top herbivores of Heliconia imbricata ( Zingiberales: Heliconiaceae).,McCoy E.,Biotropica,00063606,17,4,326-329,1985-01-01,1985,10.2307/2388596,"One study consisted of monitoring the colonization of experimental patches of habitat (cacao leaves) to see if colonists preferred uninhabited patches. A 2nd study involved placing various numbers of Cephaloleia consanguinea larvae under experimental patches, and monitoring their departure. Evidence for interference between colonist and resident individuals of some morphotypes and among C. consanguinea larvae at high densities was obtained. Neither experiment indicated that interference contributes significantly to guild structure among these Costa Rican herbivores. -from Author",8,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,23
true,https://api.elsevier.com/content/abstract/scopus_id/0022166103,SCOPUS_ID:0022166103,2-s2.0-0022166103,"Seed weight as a function of life form, elevation and life zone in neotropical forests.",Rockwood L.,Biotropica,00063606,17,1,32-39,1985-01-01,1985,10.2307/2388375,"Tropical species show significant differences in seed weight means among trees, shrubs and herbs (largest to smallest). Tropical epiphytes, however, show a biomodal pattern; though seeds from some plant families (eg Orchidaceae) are tiny, many epiphyte seeds (primarily from Melastomataceae, Gesneriaceae and Bromeliaceae) were equivalent to, or larger than, those of shrubs. Seeds from tropical herbaceous vines were comparable in weight to those of herbs, while seeds of woody lianas (all from Bignoniaceae) were comparable to trees in weight. Seed weights analyzed by elevation and life zone showed no conclusive patterns.-from Author",26,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,24
true,https://api.elsevier.com/content/abstract/scopus_id/0022165935,SCOPUS_ID:0022165935,2-s2.0-0022165935,"Some floral nectar-sugar compositions from Durango and Sinaloa, Mexico.",Freeman C.,Biotropica,00063606,17,4,309-313,1985-01-01,1985,10.2307/2388593,"Nectar-sugar compositions of 34 species and 18 families of tropical and subtropical plants from W-central Mexico were determined. Most are hummingbird-pollinated, but hawkmoth, bee, perching bird and taxa of unknown or uncertain pollinators are also represented.-from Authors",20,Journal,ar,Article,100,3,3,13817,undefined,0,FALSE,25
true,https://api.elsevier.com/content/abstract/scopus_id/0022165934,SCOPUS_ID:0022165934,2-s2.0-0022165934,"Herbivory and defense in pioneer, gap and understory trees of tropical rain forests in French Guiana.",Newbery D.,Biotropica,00063606,17,3,238-244,1985-01-01,1985,10.2307/2388224,"Mature leaves of the shaded forest understory were more heavily (>3-fold) grazed than those on pioneer trees and small trees which grow up from the saplings in lighted gaps; young leaves did not differ significantly in levels of defoliation between vegetation types. Defoliation levels averaged 5.5% on mature leaves. Herbivory on mature leaves was significantly negatively correlated with total leaf phenols. These chemicals may be deterring herbivory on pioneer and gap leaves, but a more likely primary cause is that total phenols are higher in plants in direct light than in those in shade conditions.-from Authors",29,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,26
true,https://api.elsevier.com/content/abstract/scopus_id/0022165894,SCOPUS_ID:0022165894,2-s2.0-0022165894,A migration of Urania fulgens (Uraniidae) in Costa Rica.,Odendaal F.J.,Biotropica,00063606,17,1,46-49,1985-01-01,1985,10.2307/2388377,"A migration of the diurnal moth Urania fulgens showed unusual timing, taking place in the dry season and consisting of females with large batches of mature eggs. The migrant/non-migrant ratio may differ among migrations, and migrations may take place for different reasons, some of which may relate to seasonally modulated availability of larval food plants. -from Authors",1,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,27
true,https://api.elsevier.com/content/abstract/scopus_id/0022165893,SCOPUS_ID:0022165893,2-s2.0-0022165893,Seasonal predation by merlins on sooty mustached bats in western Puerto Rico.,Rodriguez-Duran A.,Biotropica,00063606,17,1,71-74,1985-01-01,1985,10.2307/2388382,"Predation by Falco columbarius on the insectivorous bat Pteronotus fuliginosus was studied in winter at a cave. Falcons were present from October-April, reaching maximum densities in January and February. Predation efficiency of falcons was greater at the more exposed of 2 flyways used by bats. The falcon using the most easily observed perch captured an average of 5.1 bats/day. In the first season falcons took 1.5% of the bat standing crop. By the end of the 2nd year the exposed flyway was no longer used by bats. -from Authors",29,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,28
true,https://api.elsevier.com/content/abstract/scopus_id/0022165648,SCOPUS_ID:0022165648,2-s2.0-0022165648,"Mice ( Peromyscus maniculatus, P. spicilegus and Microtus mexicanus) as predators of overwintering monarch butterflies ( Danaus plexippus) in Mexico.",Brower L.P.,Biotropica,00063606,17,2,89-99,1985-01-01,1985,10.2307/2388500,"Mice do not select or reject butterflies on the basis of cardenolide content. Rather than being adversely affected by feeding on monarchs, female mice were found to be larger, heavier, and reproductively more active in the butterfly colonies than outside them. The mutual impact between the Peromyscus population and the butterflies may be substantial. -from Authors",20,Journal,ar,Article,100,5,5,13817,undefined,0,FALSE,29
true,https://api.elsevier.com/content/abstract/scopus_id/0022163948,SCOPUS_ID:0022163948,2-s2.0-0022163948,"On the accuracy of estimating aboveground tree biomass in an evergreen forest near Manaus, Brazil. A simulation study.",Hase H.,Biotropica,00063606,17,3,191-195,1985-01-01,1985,10.2307/2388216,"Confidence intervals for the estimates of leaf biomass and twig/wood biomass in a tropical rain forest were calculated using data from a complete inventory. The influence of sample size and calculation method (mean tree technique or regression technique) on the accuracy and precision of the biomass estimates is discerned. A stratified random sample of 10-15% of all trees, selected on the basis of D2H, will yield confidence intervals (P = 0.05) of 75-125% and 90-110% for the estimate of leaf biomass or twig/wood biomass per unit area, respectively. -Authors",4,Journal,ar,Article,100,3,3,13817,undefined,0,FALSE,30
true,https://api.elsevier.com/content/abstract/scopus_id/0022163947,SCOPUS_ID:0022163947,2-s2.0-0022163947,Bat pollination of an old world Heliconia.,Kress W.,Biotropica,00063606,17,4,302-308,1985-01-01,1985,10.2307/2388592,"In the Solomon Islands Heliconia solomonensis with pendent, green, inconspicuous inflorescences is pollinated by the macroglossine bat Melonycteris woodfordi. The green and white, odorless flowers open in the evening and produce copious (>200 microliters/night), moderately concentrated, sucrose-dominant nectar. H. solomonensis is probably self-incompatible. Melonycteris is a solitary forager that visits inflorescences of Heliconia in a sequential fashion. Nectar is taken from open flowers by the bat in such a fashion that pollen is deposited on the underside of its neck and chin.-from Author",30,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,31
true,https://api.elsevier.com/content/abstract/scopus_id/0022163946,SCOPUS_ID:0022163946,2-s2.0-0022163946,The role of nectar and oil in the pollination of Drymonia serrulata ( Gesneriaceae) by Epicharis bees ( Anthophoridae) in Panama.,Steiner K.,Biotropica,00063606,17,3,217-229,1985-01-01,1985,10.2307/2388222,"The main pollinators of Drymonia serrulata in Panama are Epicharis monozona and E. rustica. Visitors that remove nectar, but are ineffectivce pollinators include 7 Euglossa spp. and 3 species of matinal butterflies (Hesperiidae).-from Author",28,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,32
true,https://api.elsevier.com/content/abstract/scopus_id/0022163781,SCOPUS_ID:0022163781,2-s2.0-0022163781,"Euryphagy in a tropical snake, Coniophanes fissidens.",Seib R.,Biotropica,00063606,17,1,57-64,1985-01-01,1985,10.2307/2388380,"Coniophanes fissidens exhibits individual, ontogenetic, temporal and geographic variation in diet. -from Author",6,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,33
true,https://api.elsevier.com/content/abstract/scopus_id/0022163740,SCOPUS_ID:0022163740,2-s2.0-0022163740,A disturbing synergism between cattle ranch burning practices and selective tree harvesting in the eastern Amazon.,Uhl C.,Biotropica,00063606,17,4,265-268,1985-01-01,1985,10.2307/2388588,"The combination of pasture burning to control weeds and selective timber harvesting is resulting in the spread of wildfires in Amazonian rain forests in Para, Brazil. -from Authors",160,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,34
true,https://api.elsevier.com/content/abstract/scopus_id/0022163602,SCOPUS_ID:0022163602,2-s2.0-0022163602,The influence of fruit size and structure on composition of frugivore assemblages in New Guinea.,Pratt T.K.,Biotropica,00063606,17,4,314-321,1985-01-01,1985,10.2307/2388594,"Large (diam. >12 mm) structurally unprotected fruits were taken mostly by fruit-pigeons and bowerbirds; structurally-protected fruits were taken mostly by birds of paradise; and small, structurally-unprotected fruits were taken by nearly all species. Fruit-pigeons have short, thin bills; small feet; and fewer behaviors for reaching and handling fruits. Birds of paradise use complex food-handling techniques for removing fruits in capsules and other protective structures that are similar to techniques used to capture insects hidden in bark and dried foliage. Attracting specific feeding assemblages might be regarded as an adaptation of the plant for enhancing particular patterns of seed dispersal.-from Authors",37,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,35
