@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number
true,https://api.elsevier.com/content/abstract/scopus_id/0033845998,SCOPUS_ID:0033845998,2-s2.0-0033845998,Assembly rules: Desert rodent communities are structured at scales from local to continental,Brown J.,American Naturalist,00030147,156,3,314-321,2000-09-05,2000,10.1086/303385,NA,80,Journal,no,Note,100,3,3,Assembly rule | Coexistence | Competition | Desert rodent | Functional group | Null model,12604,undefined,0,FALSE,NA,NA,11
true,https://api.elsevier.com/content/abstract/scopus_id/0033841893,SCOPUS_ID:0033841893,2-s2.0-0033841893,The diverse effects of intraspecific competition on the selective advantage to resistance: A model and its predictions,Weis A.E.,American Naturalist,00030147,156,3,276-292,2000-09-05,2000,10.1086/303386,"We constructed a model to investigate conditions under which intraspecific competition amplifies or diminishes the selective advantage to resistance. The growth trajectories of competing individual plants were depicted by logistic difference equations that incorporated basic costs (lowered growth rate) and benefits (lowered damage) of defense. Analytical results showed that when competition is absent, resistance is favored by high damage, low cost, and slow growth rate. Competition makes selection more complex. When herbivore damage reduces the size of a susceptible plant, resistant neighbors can usurp its resources and thus suppress its regrowth. This competitive interaction amplifies the relative fitness of the resistants. Numerical simulations explored a broader range of conditions. Three factors were varied: competition mode (symmetric vs. asymmetric), resistance type (damage avoidance vs. damage reduction), and timing of attack (early, mid, or late season). We found that competition mode had drastic effects on outcomes. Under symmetric competition, increased plant density intensified the selective advantage of resistance, damage avoidance was more strongly favored than damage reduction, and resistance to late attack was more favored than to early attack. Asymmetric competition had opposite effects: selection acted against resistance at high density, damage reduction was more strongly favored, and resistance against early attack was more favored. Interestingly, the two competition modes induced opposite patterns of density-dependent selection. The difference between the symmetric and asymmetric cases is explained by the fact that resistance costs during the preattack phase are more strongly amplified by asymmetric competition. When resistance is induced, so that pre-attack costs of resistance are zero, asymmetric competition more strongly amplified the benefits during the postattack phase. The prediction that selection on resistance will be plant density-dependent has complex implications for the evolutionary dynamics of defense evolution.",43,Journal,re,Review,100,2,2,Competition | Costs of resistance | Herbivory | Model | Plants | Resistance,12604,undefined,0,FALSE,all,All Open Access,12
true,https://api.elsevier.com/content/abstract/scopus_id/0033837883,SCOPUS_ID:0033837883,2-s2.0-0033837883,Allocation to mate guarding or increased sperm production in a Mediterranean Wrasse,Alonzo S.,American Naturalist,00030147,156,3,266-275,2000-09-05,2000,10.1086/303391,"An excellent body of literature exists that examines sperm expenditure when males allocate only to sperm production. However, in many species, males can also allocate energy to behaviors that influence sperm competition. We model whether males in sperm competition should allocate energy to mate guarding or additional sperm production. Mate guarding is predicted to lead to greater reproductive success than increased sperm output, and mate-guarding males are not predicted to alter their allocation to sperm production with increasing sperm competition. Only when mate guarding is ineffective or greatly reduces sperm production are males predicted to allocate to sperm production. In a Mediterranean wrasse Symphodus ocellatus three male alternative reproductive behaviors coexist. While nesting males and satellites guard mates to decrease sperm competition, sneaker males only compete via sperm production. Sneakers produce four times as much sperm per spawn as either nesting males or satellites. As predicted by the model, mate guarding but not sperm production increased with increased risk of sperm competition in nesting males. We argue that this can be explained by nesting males allocating to mate guarding rather than sperm production. Considering allocation among behaviors that affect sperm competition enhances our ability to explain and to predict sperm allocation patterns.",100,Journal,re,Review,100,2,2,Alternative behaviors | Energetic trade-off | Energy allocation model | Labridae | Sperm competition,12604,undefined,0,FALSE,NA,NA,13
true,https://api.elsevier.com/content/abstract/scopus_id/0033837594,SCOPUS_ID:0033837594,2-s2.0-0033837594,"Effects of multiple, predator-induced behaviors on short-term producer-grazer dynamics in open systems",Diehl S.,American Naturalist,00030147,156,3,293-313,2000-09-05,2000,10.1086/303390,"We investigated the population consequences of multiple behavioral responses of grazers to a foraging return-predation risk trade-off in an open system consisting of primary producers, grazers, and predators. Using a dynamical model where grazers adjust their foraging activity and emigration rate to the densities of predators and producers, we explored how changes in control variables (predator density, grazer immigration, and producer immigration and carrying capacity) affect the dynamics of producers and grazers at temporal scales shorter than consumer and predator reproduction. The model predicts that producer biomass increases and that both the density of foraging grazers and the feeding rate of predators decrease with predator density. These predictions hold although total (foraging + nonforaging) grazer density may actually increase with predator density. The latter will occur whenever the benefit of higher resource density outweighs the increased risk of predation. In this case, per capita grazer emigration decreases with predator density, which might be misinterpreted as a direct 'freezing' response to predators. Increased grazer immigration is predicted to result in decreased producer density and increased densities of both foraging and total grazers, as well as increased grazer emigration and predator feeding rates. Increased producer immigration or carrying capacity should increase producer and grazer densities and predator feeding rate but decrease per capita grazer emigration. Manipulation of predator (trout) densities in a set of nine large (50 m2) stream channels produced results in broad agreement with model predictions. Most notably, a positive effect of trout on benthic algal biomass was mainly mediated through grazer behavior (changes in the use of epibenthic surfaces and in emigration rate) rather than through consumptive reductions of grazer numbers by trout.",81,Journal,re,Review,100,7,7,Baetis | Benthic algae | Enrichment | Immigration | Population model | Trout,12604,undefined,0,FALSE,NA,NA,14
true,https://api.elsevier.com/content/abstract/scopus_id/0033837528,SCOPUS_ID:0033837528,2-s2.0-0033837528,Geometrical games between a host and a parasitoid,Djemai I.,American Naturalist,00030147,156,3,257-265,2000-09-05,2000,10.1086/303388,"Avoiding detection by parasitoids is nearly impossible for most leafminers in their visually striking mines, and they often suffer from a high mortality rate by a great variety of parasitoid species. The leafminer-parasitoid interaction bears a strong resemblance to the princess-monster game developed in game theory, in which a 'monster' (parasitoid) selects an optimal search strategy to capture the 'princess' (leafminer), while the princess selects an optimal strategy to hide from the monster. This article attempts to illustrate and to quantify the additional complexity that occurs when the princess can modify the arena in which the monster searches. Feeding activity of the leafminer Phyllonorycter malella creates feeding windows, which are spots on the mine. Its main parasitoid Sympiesis sericeicornis is able to insert its ovipositor only through these feeding windows. Parasitism risk depends both on the leafminer-feeding pattern, which determines the structure of the arena in which the parasitoid searches, and on the position of the leafminer within the mine. The adaptive value of observed patterns of mine development and leafminer behavior is evaluated by comparing them to predictions from a simulation model of random patterns and leafminer positions. The leafminer creates a heterogeneous environment by leaving a central area of uneaten tissue. This area acts as a protecting shield and greatly diminishes the risk of parasitism. Hence, by controlling the structure of the arena in which the princess-monster game is played, the leafminer defines some of the rules of the game.",39,Journal,re,Review,100,3,3,Evasive behavior | Feeding behavior | Game theory | Leafminer | Parasitoid | Risk of predation,12604,undefined,0,FALSE,NA,NA,15
true,https://api.elsevier.com/content/abstract/scopus_id/0034131088,SCOPUS_ID:0034131088,2-s2.0-0034131088,Forced matings in natural populations of Drosophila,Markow T.,American Naturalist,00030147,156,1,100-103,2000-01-01,2000,10.1086/303368,NA,65,Journal,no,Note,100,1,1,Drosophila | Female choice | Forced mating | Natural populations | Sexual selection,12604,undefined,0,FALSE,NA,NA,16
true,https://api.elsevier.com/content/abstract/scopus_id/0034127286,SCOPUS_ID:0034127286,2-s2.0-0034127286,Nonlinear dynamics and the evolution of semelparous and iteroparous reproductive strategies,Ranta E.,American Naturalist,00030147,155,2,294-300,2000-01-01,2000,10.1086/303318,NA,15,Journal,ar,Article,100,4,4,Iteropary | Life history | Nonlinear dynamics | Persistence | Semelpary,12604,undefined,0,FALSE,NA,NA,17
true,https://api.elsevier.com/content/abstract/scopus_id/0034127251,SCOPUS_ID:0034127251,2-s2.0-0034127251,The effects of a bottleneck on inbreeding depression and the genetic load,Kirkpatrick M.,American Naturalist,00030147,155,2,154-167,2000-01-01,2000,10.1086/303312,"We study the effects of a population bottleneck on the inbreeding depression and genetic load caused by deleterious mutations in an outcrossing population. The calculations assume that loci have multiplicative fitness effects and that linkage disequilibrium is negligible. Inbreeding depression decreases immediately after a sudden reduction of population size, but the drop is at most only several percentage points, even for severe bottlenecks. Highly recessive mutations experience a purging process that causes inbreeding depression to decline for a number of additional generations. On the basis of available parameter estimates, the absolute fall in inbreeding depression may often be only a few percentage points for bottlenecks of 10 or more individuals. With a very high lethal mutation rate and a very slow population growth, however, the decline may be on the order of 25%. We examine when purging might favor a switch from outbreeding to selfing and find it occurs only under very limited conditions unless population growth is very slow. In contrast to inbreeding depression, a bottleneck causes an immediate increase in the genetic load. Purging causes the load to decline and then overshoot its equilibrium value. The changes are typically modest: the absolute increase in the total genetic load will be at most a few percentage points for bottlenecks of size 10 or more unless the lethal mutation rate is very high and the population growth rate very slow.",162,Journal,ar,Article,100,2,2,Bottlenecks | Deleterious mutations | Genetic load | Inbreeding depression | Self-fertilization,12604,undefined,0,FALSE,NA,NA,18
true,https://api.elsevier.com/content/abstract/scopus_id/0034127117,SCOPUS_ID:0034127117,2-s2.0-0034127117,Trophic interactions during primary succession: Herbivores slow a plant reinvasion at Mount St. Helens,Fagan W.F.,American Naturalist,00030147,155,2,238-251,2000-01-01,2000,10.1086/303320,"Lupines (Lupinus lepidus var. lobbii), the earliest plant colonists of primary successional habitats at Mount St. Helens, were expected to strongly affect successional trajectories through facilitative effects. However, their effects remain localized because initially high rates of reinvasive spread were short lived, despite widespread habitat availability. We experimentally tested whether insect herbivores, by reducing plant growth and fecundity at the edge of the expanding lupine population, could curtail the rate of reinvasion and whether those herbivores had comparable impacts in the older, more successionally advanced core region. We found that removing insect herbivores increased both the areal growth of individual lupine plants and the production of new plants in the edge region, thereby accelerating the lupine's intrinsic rate of increase at the front of the lupine reinvasion. We found no such impacts of herbivory in the core region, where low plant quality or a complex of recently arrived natural enemies may hold herbivores in check. In the context of invasion theory, herbivore-mediated decreases in lupine population growth rate in the edge region translate into decreased rates of lupine spread, which we quantify here using diffusion models. In the Mount St. Helens system, decreased rate of lupine reinvasion will result in reductions in rates of soil formation, nitrogen input, and entrapment of seeds and detritus that are likely to postpone or alter trajectories of primary succession. If the type of spatial subtleties in herbivore effects we found here are common, with herbivory focused on the edge of an expanding plant population and suppressed or ineffective in the larger, denser central region (where the plants might be more readily noticed and studied), then insect herbivores may have stronger impacts on the dynamics of primary succession and plant invasions than previously recognized.",106,Journal,ar,Article,100,2,2,Colonization | Herbivory | Invasion | Lupine | Mount St. Helens | Primary succession,12604,undefined,0,FALSE,NA,NA,19
true,https://api.elsevier.com/content/abstract/scopus_id/0034124961,SCOPUS_ID:0034124961,2-s2.0-0034124961,"Ectotherms, temperature, and trade-offs: Size and number of eggs in a carabid beetle",Ernsting G.,American Naturalist,00030147,155,6,804-813,2000-01-01,2000,10.1086/303361,"We studied the allocation of total egg mass to size and number in the carabid beetle Notiophilus biguttatus F. at several temperature and day length regimes. Eggs increase in number and decrease in size with increasing (constant) temperature. Day length interacts with temperature: at short day the effect of temperature on size and number of eggs is weaker than at long day. In diurnally fluctuating temperature regimes, egg size is affected disproportionately by the high temperature period. All treatments, however, are similar in affecting number and size of eggs in an opposite direction. Consequently, egg size is explained to a high degree by egg production rate. The relationship between size and number of eggs among treatments is furthermore characterized by a decrease in egg size with an increase in total egg mass production. Within treatments, rate of egg production and egg size are negatively correlated among females in the low-temperature groups but not in the high-temperature groups; the correlations among females are also characterized by a decrease in egg size, with an increase in total egg mass production. Hence, possible trade-offs between size and number of eggs are masked by phenotypic variation in reproductive effort. The observations enable us to propose a simple conceptual model that explains the within-treatment correlation by the same causal factor as the negative relationship among treatment means.",62,Journal,ar,Article,100,2,2,Carabidae | Day length | Egg size | Fecundity | Temperature | Trade-off,12604,undefined,0,FALSE,NA,NA,20
true,https://api.elsevier.com/content/abstract/scopus_id/0034123660,SCOPUS_ID:0034123660,2-s2.0-0034123660,Vertebrate secondary sexual characteristics - Physiological mechanisms and evolutionary patterns,Emerson S.,American Naturalist,00030147,156,1,84-91,2000-01-01,2000,10.1086/303370,"As most commonly presented, the organization-activation theory of sexual differentiation emphasizes the importance of the relative age of the organism for understanding steroid hormone effects. However, considering the actual physiological mechanisms of tissue enlargement (hyperplasia/hypertrophy) provides an additional perspective for interpreting patterns of evolutionary change in sexual dimorphism. Using that focus, it is possible to suggest mechanistic explanations for patterns of allometry and the size of some secondary sexual characteristics produced by 'runaway' selection. It can also lead to the formulation of testable hypotheses regarding the type of sexually dimorphic characters that might evolve through 'good genes' models; the relationship between intrasexual competition, polygyny, and the development and size of male weapons; and the control and type of secondary sexual characteristics that will be present in males with associated and disassociated reproductive patterns.",34,Journal,ar,Article,100,1,1,Hormones | Sexual dimorphism | Sexual selection,12604,undefined,0,FALSE,NA,NA,21
true,https://api.elsevier.com/content/abstract/scopus_id/0034123322,SCOPUS_ID:0034123322,2-s2.0-0034123322,"High and dry: Drought stress, sex-allocation trade-offs, and selection on flower size in the alpine wildflower Polemonium viscosum (Polemoniaceae)",Galen C.,American Naturalist,00030147,156,1,72-83,2000-01-01,2000,10.1086/303373,"Sex-allocation trade-offs may maintain variation in secondary sexual characteristics if such traits vary in their benefits or costs in association with different genders. In Polemonium viscosum, large flowers benefit both male and female aspects of reproduction. In this study, I explore how resource investment in flower size influences the cost of allocation to male and female function. Large flowers exact a water cost in P. viscosum under dry conditions. In an extreme drought in 1997, experimentally watered plants had higher survival and fecundity than controls. By comparing allocation patterns between plants dying from drought and survivors, I tested whether the demographic cost of large flowers increases with allocation to fecundity. Controls that died showed a positive relationship between flower size and fruit production, while survivors showed a negative relationship or trade-off. Watered plants showed no such trade-off. To test whether drought affects the relationship of corolla size to male function, I used leaf-water potential in 1998 to classify plants as stressed or unstressed. Corolla size showed positive correlations to pollen per flower regardless of drought stress. I conclude that under drought the demographic cost of producing large flowers is gender dependent, such that viability selection favors either small-flowered plants with female-biased reproduction or larger-flowered plants with male-biased reproduction.",150,Journal,ar,Article,100,1,1,Drought stress | Flower size | Polemonium viscosum | Sex-allocation trade-offs,12604,undefined,0,FALSE,NA,NA,22
true,https://api.elsevier.com/content/abstract/scopus_id/0034122410,SCOPUS_ID:0034122410,2-s2.0-0034122410,Coevolution of contrary choices in host-parasitoid systems,Schreiber S.,American Naturalist,00030147,155,5,637-648,2000-01-01,2000,10.1086/303347,"We investigate patch selection strategies of hosts and parasitoids in heterogeneous environments. Previous theoretical work showed that when host traits vary among patches, coevolved populations of hosts and parasitoids make congruent choices (i.e., hosts and parasitoids preferentially select the same patches) and exhibit direct density dependence in the distribution of percent parasitism. However, host-parasitoid systems in the field show a range of patterns in percent parasitism, while behavioral studies indicate that hosts and parasitoids can exhibit contrary choices (i.e., hosts avoid patches favored by the parasitoid). We extend previous theory by permitting life-history traits of the parasitoid as well as the host to vary among patches. Our analysis implies that in coevolutionarily stable populations, hosts preferentially select patches that intrinsically support higher host equilibrium numbers (i.e., the equilibrium number achieved by hosts when both populations are confined to a single patch) and that parasitoids preferentially select patches that intrinsically support higher parasitoid equilibrium numbers (i.e., the equilibrium number achieved by the parasitoids when both populations are confined to a patch). Using this result, we show how variation in life-history traits among patches leads to contrary or congruent choices or leads to direct density dependence, inverse density dependence, or density independence in the distribution of percent parasitism. In addition, we determine when populations playing the coevolutionarily stable strategies are ecologically stable. Our analysis shows that heterogeneous environments containing patches where the intrinsic rate of growth of the host and the survivorship rate of the parasitoid are low result in the coevolved populations exhibiting contrary choices and, as a result, promote ecological stability.",23,Journal,ar,Article,100,3,3,Coevolution | Evolutionarily stable strategies | Host parasitoid interactions | Inverse density dependence | Spatial models,12604,undefined,0,FALSE,NA,NA,23
