@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,dc:description,citedby-count,pubmed-id,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number
true,https://api.elsevier.com/content/abstract/scopus_id/16644399134,SCOPUS_ID:16644399134,2-s2.0-16644399134,Polymorphisms of octopine dehydrogenase (Odh) in mollusks and implications for the neutralism-selectionism hypothesis,Pérez J.,Revista de Biologia Tropical,00347744,48,1 SUPPL. 1,187-191,2000-12-01,December 2000,"Octopine dehydrogenase (Odh) was examined in several species of bivalves and gastropods and complemented with bibliographic data, to assess the controversy between neutralism and selectionism in explaining the maintenance of genetic variation in natural populations. This debate was the center of the molecular evolution and population genetic research in the 1970s and 1980s, but waned thereafter, without resolution. Although DNA data have been produced, implications are not understood. We examined the polymorphims of Odh in several species of bivalves and gastropods, and the kinetic properties (apparent Km) of the different isozymes in the scallop Euvola ziczac that indicates an apparent case of overdominance of the heterozygous individuals. The question ""which of the two hypothesis is correct"" has shifted with time to ""how much influence did each factor have in the maintenance of genetic variation"".",0,15266807,Journal,ar,Article,100,6,6,Neutralism | Octopine dehydrogenase | Polymorphism | Selectionism,13567,undefined,0,FALSE,11
true,https://api.elsevier.com/content/abstract/scopus_id/16644389046,SCOPUS_ID:16644389046,2-s2.0-16644389046,"Efectos de la hiposa + &amp;linidad en Thalassia testudinum (Hydrocharitaceae) del Parque Nacional Morrocoy, Venezuela",Pérez D.,Revista de Biologia Tropical,00347744,48,1 SUPPL. 1,251-260,2000-12-01,December 2000,"The year 1996 had a high pluviosity in Morrocoy National Park (western coastal zone, Venezuela) and low salinity in December 1996 affected the seagrass beds, dominated by Thalassia testudinum. Patches without T. testudinum were observed in localities of the park that used to have very dense populations of this plant. Sampling was done at Las Luisas to determine leaf productivity, turnover rate, short shoot density and relative biomass of plant sections, in order to compare with data obtained in September 1996, previous to the event. Green leaves, roots and rhizomes were the most affected parts. Mean green leaf biomass decreased in January and February 1997 to 5 % of the plant's total biomass; mean root biomass decreased in March to 40 % and mean rhizome biomass decreased in February to 30%. The density of the active short shoots decreased to a minimum in February, but in April it reached a value similar to that of September 1996. The density of the inactive short shoots decreased to a minimum in March, and they dissappeared in April, matching the increasing density of the active short shoots between these two months. In February 1997,56 % of the inactive short shoots showed evidence of leaf initiation. In January 1997 the leaf productivity and turnover rate values (2.72 ±0.35 g/m2/d and 2.15% leaf DW/d) were similar to the annual mean previously determined from Las Luisas (2.35±0.72 g/m2/d and 1.96% leaf DW/d). Nevertheless, the values of productivity and turnover rate detected at Las Luisas in April 1997 (4.88 ±2.14 g/m2/d and 4.66% leaf DW/d) were higher than those values previously reported for this location. In response to the mortality episode, the leaf productivity and turnover rate of T. testudinum increased and the leaf initiation was activated in the inactive short shoots.",7,15266815,Journal,ar,Article,100,2,2,Caribbean | Hyposalinity | Mortality | Seagrasses | Thalassia testudinum,13567,undefined,0,FALSE,12
true,https://api.elsevier.com/content/abstract/scopus_id/16644381548,SCOPUS_ID:16644381548,2-s2.0-16644381548,"Estructura de una comunidad arrecifal en Falcón, Venezuela, antes y después de una mortalidad masiva",Villamizar E.,Revista de Biologia Tropical,00347744,48,1 SUPPL. 1,19-30,2000-12-01,December 2000,"Morrocoy National Park used to be considered the most important continental coral reef of Venezuela. However, in January of 1996, there was a massive mortality of the benthic organisms for unknown reasons. The coral reef community was monitored since 1995, the year before the event, and yearly after that, until June 1999, by sampling linear transects and quadrats. A total of 26 hard corals were recorded in the study site (Playa Mero) in 1995 (36.56% cover), which already had some deterioration because 90.86% of the living coral cover was represented basically by four species, M. annularis with 51.36% Colpophyllia natans with 18.22%, Agaricia agaricites with 11.58% and Porites porites with 9.70%. Three months after the event, living coral cover was only 4.84% and algae, particularly Dyctiola spp. covered most of the surface (81.89%). Benthic organisms suffered massive mortality over the whole depth gradient and in most park reefs. Even after three years the reef community shows highly perturbed conditions, with 85% of the total cover represented by the categories: dead coral, dead coral overgrowth by algae and sand. From the initial coral richness of the area (26 species) only nine species were observed although in very low cover (<1%), except for M. annularis and M. franksi, which presented lightly higher percentages.",11,15266789,Journal,ar,Article,100,1,1,Coral reefs | Impact | Mortality event | Reef community structure | Venezuela,13567,undefined,0,FALSE,13
true,https://api.elsevier.com/content/abstract/scopus_id/16644380909,SCOPUS_ID:16644380909,2-s2.0-16644380909,"Crecimiento, mortalidad y tasa de explotación de Priacanthus arenatus (Perciformes: Priacanthidae), en la pesca de arrastre del nororiente de Venezuela",Toledo J.,Revista de Biologia Tropical,00347744,48,1 SUPPL. 1,133-136,2000-12-01,December 2000,"We analyzed growth, mortality and exploitation rate of Priacanhus arenatus, captured by the shrimp trawling fishery (1989-1996), in northeastern Venezuela. The growth coefficient (K) and the asymptotic length (L8) were estimated by length-frequency data using the Battacharya method and other routines of the FISAT program. Total mortality (Z) and exploitation (E) rates were obtained by length-converted catch curve analysis, based on length-frequency data, and the Berverton and Holt's yield per recruit model, respectively. The mean growth parameters L and K were estimated as 474.7 mm and 0.69 year-1, respectively. Mean total mortality was 4.03 and the exploitation rate range was 0.70-0.80. Results indicated that the population is overexploited.",2,15272462,Journal,ar,Article,100,3,3,Asymptotic length | Growth | Northeastern Venezuela | Priacanthus arenatus | Shrimp trawling fishery,13567,undefined,0,FALSE,14
true,https://api.elsevier.com/content/abstract/scopus_id/16644379388,SCOPUS_ID:16644379388,2-s2.0-16644379388,"Evaluación del ambiente aledaño a un expendio de combustible dentro del Parque Nacional Morrocoy, Venezuela. II: Calidad de aguas, sedimentos y biota",Rada M.,Revista de Biologia Tropical,00347744,48,1 SUPPL. 1,39-50,2000-12-01,December 2000,"This paper is the second part of a base line study carried out in the coastal region near a marine service station located in Morrocoy National Park, Venezuela. Results from a physical and chemical characterization of the water and sediments of four sites located around the service station are presented. The physical and chemical factors measured in water included: temperature, salinity, specific conductance, dissolved oxygen, saturation percentage of dissolved oxygen, pH, total suspended solids, transparency, oil and grease, total residual petroleum hydrocarbon, vanadium and lead, total coliform bacteria, and the presence of coliform bacteria. The factors measured in sediments include: granulometry, organic material, total carbonates, vanadium, lead, oil and grease, and total hydrocarbons. In addition, the amount of vanadium and lead in sample tissue from three species which are abundant and widely distributed in each site was measured in order to evaluate the potential of these species as bio-indicators. The water in the area where this study was conducted is shallow, warm, and thermally homogeneous, with high salinity and normal pH and dissolved oxygen, and supersaturated with oxygen in certain hours in sites adjacent to abundant underwater vegetation. The water is moderately turbid with a tendency towards less dissolved oxygen with increased depth. The estimated values of NMP/100 ml of the coliform fecal organisms is within legal limits even though the total number of water coliforms measured in Site 2 was ten times higher than in Site 1. This increase is associated with the proximity of Site 2 to an outflow of pre-treated sewage. The values of TRPH in the water collected from each site were low and very close to the detection limit (0.8/ml). Vanadium was not found, while lead was detected in 11 of the 12 samples. Compared to the values measured for Site 1, which was the local reference, only one sample had a concentration of three times the maximum baseline. The amount of lead found in all analyzed samples was acceptable, according to the standards set by the State of Washington (maximum value: 292 mg/kg), while the concentration of lead in the sediments around the supply dock were 1.5 to 3.4 times greater than the Dutch norm. It can be concluded that there is no evidence of an accumulation of Va or Pb in the species selected as bioindicators. An observation program is proposed in which variables similar to those measured for this characterization will be studied with some modifications. A more intense sampling of some variables is recommended (lead in water and sediments, total coliform and fecal matter in consecutive samples and in days following a high concentration of visitors) as is the elimination or minimization of other variables.",0,15266791,Journal,re,Review,100,2,2,Bacteriology | Base line | Hydrocarbons | Lead | Vanadium | Water quality,13567,undefined,0,FALSE,15
true,https://api.elsevier.com/content/abstract/scopus_id/16644376560,SCOPUS_ID:16644376560,2-s2.0-16644376560,Cinética de incorporación del mercurio en Emerita portoricensis (Crustacea: Decapoda),García E.,Revista de Biologia Tropical,00347744,48,1 SUPPL. 1,215-223,2000-12-01,December 2000,"Benthic test species used in toxicity assays are the best indicators of sediment toxicity because they live in direct contact with sediments and the water column. Mercury chloride is one the most toxic metallic salts. Its strong affinity for particles explains the high Hg content found in benthic populations. The genus Emerita is abundantly found in Venezuelan coasts and is a good bioaccumulator of pollutants, but the lexicological assays performend on this genus are scarce. The present experimental test reports on the distribution of mercury in the water column and sediment, using static bioassay in short term (24hr) and the ability of Emerita portoricensis to bioconcentrate mercury under experimental conditions. Our results suggest that the Hg transference from water to sediment is enhanced in the presence of Emerita. The kinetic uptake of Hg in Emerita portoricensis shows a mechanism of rapid absorption reaching high metal concentrations in short exposure times.",0,15266811,Journal,ar,Article,100,3,3,Bioconcentration factor | Emerita portoricensis | Mercury,13567,undefined,0,FALSE,16
true,https://api.elsevier.com/content/abstract/scopus_id/16644375296,SCOPUS_ID:16644375296,2-s2.0-16644375296,Efecto in vitro de una sustancia alcaloidea aislada de Amphimedon viridis (Porifera) sobre promastigotes de Leishmania mexicana,Marchán M. E.,Revista de Biologia Tropical,00347744,48,1 SUPPL. 1,31-38,2000-12-01,December 2000,"The dose dependent antiproliferative effect of an alkaloidal substance extracted from the sponge Amphimedon viridis was tested on Leishmania mexicana promastigotes. Sponges were collected in Isla Larga, Venezuela (10° 20′ 20″-10° 24″ N, 64° 19′-64° 22′ W), cut and dipped in methanol for vacum filtering extraction every 24 hr. The aqueous extract was separated by chromatography over silica gel. The parasites were from the Venezuelan NR strain. Their growth rate was reduced by 50 % with a dose of 10 μg/ml in 48 hr, whilst concentrations of 30 and 40 μg/ml induce leishmanicidal action after 110 and 20 min, respectively. Lysis is preceded by an immediate increase in cellular volume associated with progressive damage of cellular content and the destruction of organelles. These findings suggest that one important factor associated with the antiproliferative effect of this alkaloidal substance on L. mexicana promastigotes is the loss of the plasma membrane selective permeability.",9,15266790,Journal,ar,Article,100,4,4,Alkaloid | Amphimedon | Leishmania | Marine sponge | Natural product,13567,undefined,0,FALSE,17
true,https://api.elsevier.com/content/abstract/scopus_id/16644375061,SCOPUS_ID:16644375061,2-s2.0-16644375061,Ingestión y digestión de siete especies de microalgas por larvas de Strombus gigas (Mesogastropoda: Strombidae),Patiño-Súarez V.,Revista de Biologia Tropical,00347744,48,1 SUPPL. 1,87-93,2000-12-01,December 2000,"The potential nutritional value of seven microalgal diets as measured by their ingestibility and digestibility to queen conch Strombus gigas larvae was tested with 30 day old larvae reared at 28°C and fed at 1 000 cells • ml-1. The algae were Tetraselmis suecica, Tetraselmis chuii, Isochrysis aff. galbana, Dunaliella tertiolecta, Chlamydomonas coccoides, Chaetoceros sp. and Thalassiosira fluviatilis. Ingestion and digestion were measured by the four nutritional stages studied with epifluorescence microscopy with live larvae. Temporal and absolute indices showed that arvae fed Chaetoceros sp. and T. fluviatilis had lower ingestion and digestion lev - els. The other algae are recommend to feed S. gigas larvae.",1,15266796,Journal,ar,Article,100,2,2,Digestion | Gastropod | Ingestion | Larva | Nutrition,13567,undefined,0,FALSE,18
true,https://api.elsevier.com/content/abstract/scopus_id/16644366028,SCOPUS_ID:16644366028,2-s2.0-16644366028,"Fauna bentónica asociada a una pradera de Thalassia testudinum (Hydrocharitaceae) en el Pa + &amp;rque Nacional Morrocoy, Venezuela",Rodríguez C.,Revista de Biologia Tropical,00347744,48,1 SUPPL. 1,243-249,2000-12-01,December 2000,"The benthic fauna and diel variation in a shallow seagrass bed (Thalassia testudimim) were studied in Playa Mero, Venezuela. Samples of organisms and sediments were taken using PVC cylinders, 5cm in diameter, along a transect perpendicular to the coast. Seagrass cover, shoot density and biomass were estimated. The seagrass cover was homogeneous along the transect. The intermediate zone had the highest number of shoots and of above-ground and rhizome biomass. Composition and abundance of benthic organisms were related with seagrass and sediment characteristics. Sediment organic matter content and organism abundance were highest near the shore. Molluscs, polychaetes, oligochaetes and nematodes were the most abundant groups. Species richness was higher in daytime (40 versus 28 at night). Gastropods were the most abundant organisms both at day and night while polychaetes and crustaceans increased during the day, and holoturids were more numerous at night.",5,15266814,Journal,ar,Article,100,2,2,Community structure | Diel variation | Macroinvertebrates | Seagrass | Venezuela,13567,undefined,0,FALSE,19
true,https://api.elsevier.com/content/abstract/scopus_id/1642389835,SCOPUS_ID:1642389835,2-s2.0-1642389835,Actividad antimicrobiana de extractos orgánicos aislados de Aplysina fistularis (Demospongiae: Aplysinidae),Morales T.,Revista de Biologia Tropical,00347744,48,1 SUPPL. 1,199-206,2000-12-01,December 2000,"Organic extracts of the sponge Aplysina fistularis (Pallas 1766) were tested for antimicrobial activity against Gram positive bacteria (Staphylococcus aureus) and Gram negative bacteria (Escherichia coli, Klebsiella pneumoniae and Pseudomonas aeruginosa). The minimal inhibitory concentration (MIC) and toxic activity of extract were determined. Susceptibility trials of organic fractions obtained by VLC: Hexane, EtOAc and CHCl3 showed that EtOAc fraction has antibacterial activity against E. coli, while CHCl3 fraction inhibited E. coli and S. aureus growth. The later refractioning of EtOAc fraction and the biodirected assays showed that fractions F12 and F13 of EtOAc/Hex and EtOAc F14 were bioactive against Gram positive and Gram negative bacteria. Only EtOAc/MeOH Sf2 from subfractionig of EtOAc F14 produced inhibition for E. coli and S. aureus. In Sf2 EtOAc/MeOH, MIC was moderate for S. aureus (MIC > 256 g/ml). F4 CHCl3/MeOH produced a high inhibition in S. aureus (MIC = 0.125 g/ml) and for E. coli (MIC > 16 g/ml). F10 CHCl3/MeOH showed a moderate activity against S. aureus (MIC > 128 g/ml) and low activity against E. coli (MIC = 512 g/ml). F10 CHCL3/MeOH did no present toxic activity against Artemia salina. The fractions F4 CHCL3/MeOH and Sf2 EtOAc/MeOH were toxic for this organism when the concentration was higher than 100 μg/ml. LC50 in both cases was 548.4 and 243.4 μg/ml respectively. Secondary metabolites of medium polarity obtained from A. fistularis have a wide spectrum of anti bacterial activity. Toxicity analysis suggests that only F10 CHCL3/MeOH has potential as an antimicrobial agent for clinical use.",2,15266809,Journal,ar,Article,100,5,5,Antimicrobial activity | Aplysina fistularis | Artemia salina | Organic extract,13567,undefined,0,FALSE,20
true,https://api.elsevier.com/content/abstract/scopus_id/1642368731,SCOPUS_ID:1642368731,2-s2.0-1642368731,"Efecto de la alimentación sobre la condición fisiológica del mejillón Perna viridis (Bivalvia: Mytilidae), según el cociente ARN/ADN",Bracho B. M.,Revista de Biologia Tropical,00347744,48,1 SUPPL. 1,171-182,2000-12-01,December 2000,"The green mussel, Perna viridis, became widespread in the northern coast of Sucre State since its arrival to Venezuela in 1993. RNA/DNA and Protein/DNA ratios were used to study the effect of starvation on its instantaneous growth. The mussels were collected in La Esmeralda and Chacopata, acclimatized in the laboratory for four weeks and maintained for another six weeks in two groups: one fed ad libitum and another without food (this later group was later fed for two additional weeks). Protein (colorimetric method), and nucleic acid concentrations (RNA and DNA, fluorometric method with ethidium bromide) were measured in adductor muscle, digestive gland and gills. The instantaneous growth was assessed using RNA/DNA and Protein/DNA rations. These indexes were always higher in the fed organisms. Animals from Chacopata were in better physiological condition that those from La Esmeralda during the abstinence time (six weeks). Muscle was the best tissue to determine instantaneous growth. The RNA/DNA ratio is a reliable index to determine the physiological condition and instantaneous growth of this species.",5,15266805,Journal,ar,Article,100,4,4,Biochemical index | Perna viridis | Physiological condition | Starvation,13567,undefined,0,FALSE,21
