@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/0142091124,SCOPUS_ID:0142091124,2-s2.0-0142091124,Canopy gaps in subtropical forest in South Africa: Size of the species pool and not the number of available niches limits species richness,Lawes M.J.,Journal of Tropical Ecology,02664674,19,5,549-556,2003-09-01,September 2003,10.1017/S0266467403003602,"We consider whether species richness in canopy gaps in coastal scarp forest (South Africa) is constrained by competition for a limited number of available niches or is a chance effect of recruitment and dispersal limitation on species derived from the surrounding species pool. In so doing we confirm findings from relatively species-poor New Zealand Nothofagus forest. We investigate the contrasting roles of determinism and chance, and the putative assembly of woody plants in gaps, using a technique in which the species richness of small, replicate local assemblages (0.25-m2 quadrats) are sampled within regions (the surrounding gap) that vary in total species richness. The form of the regression of local species richness against regional species richness indicates the extent to which community assembly is under local-ecological control (niche limited). Species richness of local assemblages was not niche limited and increased as a constant proportion of the size of the species pool in a gap. We argue that, in general, species assembly in these forest gaps is chance-driven, and discuss the management implications this has for selective pole-harvesting in these forests.",10,Journal,ar,Article,100,2,2,Gap-phase regeneration | Harvesting | Local-regional processes | Niche limitation | Species availability | Species pool | Subtropical forest,23435,undefined,0,FALSE,11,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0142091110,SCOPUS_ID:0142091110,2-s2.0-0142091110,"Determinants of day-range length in the black howler monkey at Lamanai, Belize",Arrowood H.,Journal of Tropical Ecology,02664674,19,5,591-594,2003-09-01,September 2003,10.1017/S026646740300364X,NA,6,Journal,ar,Article,100,3,3,Alouatta | Day range | Feeding competition | Folivory | Group size | Group spread | Habitat quality | Primate,23435,undefined,0,FALSE,12,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0142059573,SCOPUS_ID:0142059573,2-s2.0-0142059573,Vertical stratification of small mammals in the Atlantic rain forest of south-eastern Brazil,Vieira E.M.,Journal of Tropical Ecology,02664674,19,5,501-507,2003-09-01,September 2003,10.1017/S0266467403003559,"Patterns of vertical stratification and canopy utilization by rodents and marsupials were analysed in two contiguous Atlantic forests at different altitudes (100 m and 900 m asl). Twenty-two species were captured using live traps placed at ground level, in the understorey (1.5-2.0 m), and in the canopy (6-15 m) over 2 y; seven species (32%) were mainly or exclusively arboreal. Community composition and relative abundance of species in the different vertical strata were not similar, with a general reduction in the number of species, and in abundance in the upper layers. The following species were captured mainly or exclusively in the canopy: Micoureus demerarae and Gracilinanus microtarsus (Didelphimorphia, Didelphidae); Wilfredomys pictipes, Oecomys aff. concolor, and Rhipidomys aff. macrurus (Rodentia, Muridae); and Nelomys nigrispinus (Rodentia, Echimyidae). Our results indicated that altitudinal changes in Atlantic forest areas may alter the community composition of different forest layers but they do not seem to alter greatly specific patterns of vertical habitat utilization. Similar-sized species tended to differ in their patterns of vertical utilization of habitat with the exception of terrestrial akodontine rodents (genera Akodon, Thaptomys, Oxymycterus and Brucepattersonius). Rodents (mainly Oryzomys russatus) dominated captures at ground level at both sites but Akodontinii were numerous only at the highest site. Unlike other neotropical forests, marsupials did not dominate canopy captures.",110,Journal,ar,Article,100,2,2,Brazilian Atlantic Forest | Canopy ecology | Marsupials | Rodents,23435,undefined,0,FALSE,13,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0142059570,SCOPUS_ID:0142059570,2-s2.0-0142059570,Dew deposition on epiphytic bromeliad leaves: An important event in a Mexican tropical dry deciduous forest,Andrade J.,Journal of Tropical Ecology,02664674,19,5,479-488,2003-09-01,September 2003,10.1017/S0266467403003535,"Dew deposition was calculated for leaves of the epiphytic bromeliads Tillandsia brachycaulos and T. elongata in a tropical dry deciduous forest in Yucatán, Mexico, over one year. Plant characteristics and water relations were also measured. Estimations were made by using energy balance analysis and the Penman-Monteith equation. Dew accumulation was also quantified using a cloth-plate method and by change in mass of whole plants. Tissue water content and total leaf area were similar in the two species, but maximum tank water content was three-fold greater for T. elongata than for T. brachycaulos, which had a lower degree of tissue desiccation tolerance than T. elongata. Succulence for T. brachycaulos changed little during most of the year, decreasing significantly only during one month in the dry season. Leaf water potential and osmotic pressure did not change significantly after a dew-deposition event. Theoretical dew per night on leaves was greatest during the early dry season (about 0.72 mm) compared with 0.34 mm in the rainy season and 0.008 mm in the late dry season. Dew amounts alone are not adequate to support growth but may maintain a favourable water balance for epiphytic bromeliads during the driest months of the year.",56,Journal,ar,Article,100,1,1,Bromeliaceae | Crassulacean acid metabolism | Energy balance | Epiphytes | Relative water content | Succulence | Tillandsia | Water relations | Yucatán,23435,undefined,0,FALSE,14,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0142059568,SCOPUS_ID:0142059568,2-s2.0-0142059568,"The role of tree size in the leafing phenology of a seasonally dry tropical forest in Belize, Central America",Sayer E.,Journal of Tropical Ecology,02664674,19,5,539-548,2003-09-01,September 2003,10.1017/S0266467403003596,"Leafing phenology of two dry-forest sites on soils of different depth (S = shallow, D = deep) at Shipstern Reserve, Belize, were compared at the start of the rainy season (April-June 2000). Trees ≥ 2.5 cm dbh were recorded weekly for 8 wk in three 0.04-ha plots per site. Ten species were analysed individually for their phenological patterns, of which the three most common were Bursera simaruba, Metopium brownei and Jatropha gaumeri. Trees were divided into those in the canopy (> 10 cm dbh) and the subcanopy (≤ 10 cm dbh). Site S had larger trees on average than site D. The proportion of trees flushing leaves at any one time was generally higher in site S than in site D, for both canopy and subcanopy trees. Leaf flush started 2 wk earlier in site S than site D for subcanopy trees, but only 0.5 wk earlier for the canopy trees. Leaf flush duration was 1.5 wk longer in site S than site D. Large trees in the subcanopy flushed leaves earlier than small ones at both sites but in the canopy just at site D. Large trees flushed leaves earlier than small ones in three species and small trees flushed leaves more rapidly in two species. Bursera and Jatropha followed the general trends but Metopium, with larger trees in site D than site S, showed the converse with onset of flushing 1 wk earlier in site D than site S. Differences in response of the canopy and subcanopy trees on each site can be accounted for by the predominance of spring-flushing or stem-succulent species in site S and a tendency for evergreen species to occur in site D. Early flushing of relatively larger trees in site D most likely requires access to deeper soil water reserves but small and large trees utilize stored tree water in site S.",15,Journal,ar,Article,100,2,2,Hardwood trees | Leaf flush | Onset | Sampling interval | Soil depth | Spring-flushing trees | Tree size,23435,undefined,0,FALSE,15,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/0142059552,SCOPUS_ID:0142059552,2-s2.0-0142059552,Accounting for fine root mass sample losses in the washing process: A case study from a tropical montane forest of Colombia,Sierra C.A.,Journal of Tropical Ecology,02664674,19,5,599-601,2003-09-01,September 2003,10.1017/S0266467403003663,NA,12,Journal,ar,Article,100,3,3,Fine roots | Root washing | Soil cores | Wet sieving,23435,undefined,0,FALSE,16,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0142027541,SCOPUS_ID:0142027541,2-s2.0-0142027541,The impact of drought on the population dynamics of canopy-tree seedlings in an aseasonal Malaysian rain forest,Delissio L.,Journal of Tropical Ecology,02664674,19,5,489-500,2003-09-01,September 2003,10.1017/S0266467403003547,"In the first 3 mo of 1998, an aseasonal tropical rain forest at Lambir Hills National Park on the north-west coast of Borneo suffered an unusually severe drought. Extreme climatic events such as this one are expected to influence tree population structure and community dynamics through differential effects on growth and mortality. The demographics of seedlings of seven shade-tolerant tree species, including two dipterocarps, during this severe drought were contrasted with baseline demographic data from two earlier census intervals, one of which included a slight drought, and one of which included no drought. Hemispherical photographs were used to document an opening of the canopy that resulted from the dieback and mortality of large trees during the severe 1998 drought. Seedlings that experienced an increase in canopy openness were less likely to die than other seedlings. Rates of mortality and height loss were significantly increased in association with drought. The overall mortality rates during the severe drought and slight drought census intervals were 8.2% y-1 and 7.3% y-1 respectively, compared with 4.9% y-1 for the non-drought census interval. The incidence of height loss during the severe drought census interval was 27.5%, compared with rates of 11.7% and 20.1% for earlier census intervals. Dipterocarp species were less affected than some non-dipterocarp species, and the smallest seedlings suffered the greatest impact. If droughts in this region continue to increase in intensity and severity, they may ultimately cause a change in the species population densities and stand structure of the understorey seedling community of this rain forest.",47,Journal,ar,Article,100,2,2,Dipterocarps | El Niño Southern Oscillation Event | Height loss | Lambir Hills National Park | Mortality | Population dynamics | Sarawak | Shade-tolerant tree seedlings | Tropical rain forest,23435,undefined,0,FALSE,17,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0142027539,SCOPUS_ID:0142027539,2-s2.0-0142027539,Environmental and spatial influences upon species composition of a termite assemblage across neotropical forest islands,Davies R.G.,Journal of Tropical Ecology,02664674,19,5,509-524,2003-09-01,September 2003,10.1017/S0266467403003560,"Patterns of species composition in a neotropical termite assemblage were studied in relation to early effects of forest fragmentation as well as other sources of environmental and spatial heterogeneity. Termite diversity surveys were carried out at three mainland forest sites, and 10 islands of varying size, in an area of lowland tropical forest that had been flooded 4 y earlier, during the creation of the Petit Saut hydroelectric project in French Guiana. The 'ghost forest' of dead emergent trees in the flooded zone was also studied for its influence on island termite assemblages. Results suggested that the effects of forest fragmentation upon the total assemblage, and upon soil-feeders in particular, were subordinate to the influence of forest understorey palm density, and the closely associated gradients of soil humus depth and soil pH. Moreover, gradients for these three variables were uncorrelated with forest fragmentation and probably reflected spatial environmental heterogeneity pre-dating inundation events. Nevertheless, factors associated with forest fragmentation appeared to have had a significant effect on changes in termite species composition across the study site, primarily in structuring the wood- and leaf-litter-feeder assemblage. Effects upon the latter were not apparently a result of influx of species from the ghost forest. Purely spatial variation also influenced β-diversity changes in species composition across the site. In conclusion, the effects of forest fragmentation upon termites appear to have been relatively mild compared with other faunal groups, 4 y after flooding. Nevertheless, we predict that the effects of fragmentation on termite assemblages will ultimately be negative. This study also points to the importance of Amazonian understorey palms in structuring a tropical forest termite assemblage.",84,Journal,ar,Article,100,6,6,Diversity | French Guiana | Palms | Similarity | Spatial autocorrelation | Tropical forest fragmentation,23435,undefined,0,FALSE,18,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0142027537,SCOPUS_ID:0142027537,2-s2.0-0142027537,"Leaf quality and herbivory responses to soil nutrient addition in secondary tropical dry forests of Yucatán, Mexico",Campo J.,Journal of Tropical Ecology,02664674,19,5,525-530,2003-09-01,September 2003,10.1017/S0266467403003572,"Leaf quality (nutrient concentration) and herbivory were studied in a set of dominant tree species in regenerating, secondary tropical dry forests growing on limestone in the Yucatán Peninsula. The study's objective was to assess how variation in nutrient availability affects leaf nitrogen and phosphorus concentrations and herbivory. Our study included an area of young forest (10 y old), with phosphorus-poor soils, and an area of old forest (∼60 y old), in which soil P was comparatively less limiting. The foliage of representative species of each site was studied, including Acacia gaumeri, Leucaena leucocephala and Lysiloma latisiliquum at the young forest site, and A. gaumeri, Bursera simaruba and Pithecellobium dulce at the old forest. Four independent plots (12 x 12 m) at each forest were either left intact (controls) or fertilized with N, with P, or with N plus P for three consecutive years. Relaxation of nutrient limitations at the young forest resulted in an increase in leaf phosphorus and herbivory in all species. In contrast, N and P fertilization at the old forest site did not consistently affect leaf nutrient concentration and leaf damage. In this site the main response to fertilization was an increase in leaf nitrogen only in B. simaruba and an increase in herbivory in A. gaumeri; leaf phosphorus was unaffected by soil fertilization. Overall, we observed that, subsequent to nutrient addition, leaf phosphorus concentration and herbivory in the leguminous species increased at the young site; leaf nitrogen concentration in the non-leguminous species increased at the old site while herbivory only increased in A. gaumeri, following a pattern similar to that observed in the young site. We conclude that the regulatory mechanisms of leaf quality and damage by herbivores will vary, depending on the details of the site's nutrient limitations and the identity of species.",58,Journal,ar,Article,100,2,2,Leaf nutrients | Limestone | Nitrogen | Phosphorus | Soil nutrient limitation,23435,undefined,0,FALSE,19,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0142027527,SCOPUS_ID:0142027527,2-s2.0-0142027527,Seedling dynamics after different intensities of human disturbance in a tropical dry limestone forest in Jamaica,McLaren K.P.,Journal of Tropical Ecology,02664674,19,5,567-578,2003-09-01,September 2003,10.1017/S0266467403003626,"The Hellshire Hills are an extensive area of tropical dry forest over limestone, located on the south coast of Jamaica. Despite being a protected area, they are subject to encroachment and clearance by charcoal burners, leaving a relatively pristine core within more disturbed areas of forest. Future management requires a consideration of the forest's resilience to such disturbance, and this study reports on seedling dynamics before and after different intensities of disturbance. The study was conducted within twelve 225-m2 plots comprising four blocks and three treatments. The treatments were removal of all trees (≥ 2 cm dbh), removal of 50% of stems (> 5 cm) and an uncut control plot. Seedling dynamics were monitored before and 3, 8, 13 and 20 mo after the application of treatments. The study indicates that regeneration by seed was not severely affected by this small-scale disturbance. However, the density of some species was affected by the environmental conditions created by partial and clear cutting, and seasonal effects were more pronounced after disturbance. Biomass recovery by seedlings was negligible in comparison with coppice regrowth which clearly offers considerable resilience to disturbance in this dry forest where successful regeneration by seed is highly susceptible to rainfall seasonality. This will likely affect long-term species diversity if the present rate of clearance continues.",27,Journal,ar,Article,100,2,2,Disturbance | Light intensity | Regeneration | Seedling mortality | Seedling recruitment | Tropical dry forest,23435,undefined,0,FALSE,20,NA,NA
