@_fa,@seq,author-url,authid,authname,surname,given-name,initials,entry_number,afid.@_fa,afid.$
true,1,https://api.elsevier.com/content/author/author_id/56231971700,56231971700,Pierce R.,Pierce,R. H.,R.H.,21,true,60011252
true,2,https://api.elsevier.com/content/author/author_id/57210468660,57210468660,Henry M.,Henry,M. S.,M.S.,21,true,60011252
true,3,https://api.elsevier.com/content/author/author_id/8518918800,8518918800,Blum T.,Blum,T. C.,T.C.,21,true,60011252
true,4,https://api.elsevier.com/content/author/author_id/57213401853,57213401853,Mueller E.,Mueller,E. M.,E.M.,21,true,101576135
true,1,https://api.elsevier.com/content/author/author_id/36752921200,36752921200,Hardin M.P.,Hardin,M. P.,M.P.,22,true,100617151
true,2,https://api.elsevier.com/content/author/author_id/6507951396,6507951396,Legore R.S.,Legore,R. S.,R.S.,22,true,100641825
true,1,https://api.elsevier.com/content/author/author_id/8645956900,8645956900,Armstrong H.,Armstrong,Hyacinth G.,H.G.,23,true,101216903
true,1,https://api.elsevier.com/content/author/author_id/8638585100,8638585100,Juman R.,Juman,Rahanna A.,R.A.,24,true,60071714
true,1,https://api.elsevier.com/content/author/author_id/8645954300,8645954300,Nemeth R.,Nemeth,Richard S.,R.S.,25,true,60027576
true,1,https://api.elsevier.com/content/author/author_id/8624045300,8624045300,Norville W.,Norville,Wendy,W.,26,true,60071714
true,1,https://api.elsevier.com/content/author/author_id/7102871537,7102871537,Warner G.,Warner,G. F.,G.F.,27,true,60071347
true,1,https://api.elsevier.com/content/author/author_id/6506191003,6506191003,Segnini De Bravo M.I.,Segnini De Bravo,M. I.,M.I.,28,true,60025791
true,2,https://api.elsevier.com/content/author/author_id/57196572769,57196572769,Medina J.,Medina,J.,J.,28,true,60044202
true,3,https://api.elsevier.com/content/author/author_id/8305790300,8305790300,Marcano S.,Marcano,S.,S.,28,true,60039702
true,4,https://api.elsevier.com/content/author/author_id/7005850474,7005850474,Finol H.J.,Finol,H. J.,H.J.,28,true,60039702
true,5,https://api.elsevier.com/content/author/author_id/6602802543,6602802543,Boada-Sucre A.,Boada-Sucre,A.,A.,28,true,60039702
true,1,https://api.elsevier.com/content/author/author_id/57214140379,57214140379,Shapiro A.,Shapiro,A. C.,A.C.,29,true,60027716
true,2,https://api.elsevier.com/content/author/author_id/8624044400,8624044400,Rohmann S.,Rohmann,S. O.,S.O.,29,true,60027716
true,1,https://api.elsevier.com/content/author/author_id/7801397942,7801397942,Habit E.,Habit,Evelyn,E.,30,true,60001282
true,2,https://api.elsevier.com/content/author/author_id/6507517399,6507517399,Victoriano P.,Victoriano,Pedro,P.,30,true,60001282
true,3,https://api.elsevier.com/content/author/author_id/7005661376,7005661376,Campos H.,Campos,Hugo,H.,30,true,60003634
true,1,https://api.elsevier.com/content/author/author_id/6603820092,6603820092,Monge-Nájera J.,Monge-Nájera,Julián,J.,31,true,60071929
true,2,https://api.elsevier.com/content/author/author_id/7102897190,7102897190,Nielsen V.,Nielsen,Vanessa,V.,31,true,60071929
true,1,https://api.elsevier.com/content/author/author_id/9041148800,9041148800,Isaías A.Q.,Isaías,Alejandra Quintanar,A.Q.,32,true,60028381
true,2,https://api.elsevier.com/content/author/author_id/9043319300,9043319300,Núñez M.V.,Núñez,Mariana Velázquez,M.V.,32,true,60028381
true,3,https://api.elsevier.com/content/author/author_id/15031151500,15031151500,Arenas F.S.,Arenas,Fortunato Solares,F.S.,32,true,60017983
true,4,https://api.elsevier.com/content/author/author_id/9038118400,9038118400,Pérez Olvera C.D.L.P.,Pérez Olvera,Carmen De La Paz,C.D.L.P.,32,true,60028381
true,5,https://api.elsevier.com/content/author/author_id/6602157630,6602157630,Torre-Blanco A.,Torre-Blanco,Alfonso,A.,32,true,60032442
true,1,https://api.elsevier.com/content/author/author_id/9042317700,9042317700,Cortés-Castelán J.C.,Cortés-Castelán,José C.,J.C.,33,true,60015438
true,2,https://api.elsevier.com/content/author/author_id/6603860117,6603860117,Islebe G.A.,Islebe,Gerald A.,G.A.,33,true,60015438
true,1,https://api.elsevier.com/content/author/author_id/6602529906,6602529906,Retana-Salazar A.,Retana-Salazar,Axel P.,A.P.,34,true,60071929
true,2,https://api.elsevier.com/content/author/author_id/6507466355,6507466355,Soto-Rodríguez G.,Soto-Rodríguez,Gerardo A.,G.A.,34,NA,NA
true,1,https://api.elsevier.com/content/author/author_id/6602729897,6602729897,Camillo E.,Camillo,Evandro,E.,35,true,60008088
true,1,https://api.elsevier.com/content/author/author_id/9041026900,9041026900,Barboza P.,Barboza,Patricia Venegas,P.V.,36,true,100606842
true,2,https://api.elsevier.com/content/author/author_id/9039621300,9039621300,Madriz J.,Madriz,Julio Rivera,J.R.,36,true,100606842
true,1,https://api.elsevier.com/content/author/author_id/6603085287,6603085287,Riosmena-Rodríguez R.,Riosmena-Rodríguez,R.,R.,37,true,60031287
true,2,https://api.elsevier.com/content/author/author_id/6508032634,6508032634,Hinojosa-Arango G.,Hinojosa-Arango,G.,G.,37,true,60031287
true,3,https://api.elsevier.com/content/author/author_id/56013676900,56013676900,López-Vivas J.,López-Vivas,J. M.,J.M.,37,true,60031287
true,4,https://api.elsevier.com/content/author/author_id/9037423700,9037423700,León-Cisneros K.,León-Cisneros,K.,K.,37,true,60031287
true,5,https://api.elsevier.com/content/author/author_id/9037968900,9037968900,Holguin-Acosta E.,Holguin-Acosta,E.,E.,37,true,60031287
true,1,https://api.elsevier.com/content/author/author_id/6603911002,6603911002,Solórzano A.,Solórzano,Alejandro,A.,38,true,114971460
true,1,https://api.elsevier.com/content/author/author_id/9133077800,9133077800,Lasso-Alcalá O.,Lasso-Alcalá,Oscar M.,O.M.,39,true,60092336
true,2,https://api.elsevier.com/content/author/author_id/55666034000,55666034000,Lasso A. C.,Lasso A.,Carlos,C.,39,true,60092336
true,3,https://api.elsevier.com/content/author/author_id/55495913200,55495913200,Smith M.,Smith,Michael L.,M.L.,39,true,100311675
true,1,https://api.elsevier.com/content/author/author_id/15035836000,15035836000,Merchán M.,Merchán,Manuel,M.,40,true,60071929
true,2,https://api.elsevier.com/content/author/author_id/57200581637,57200581637,Coll M.,Coll,Marta,M.,40,true,60023020
true,3,https://api.elsevier.com/content/author/author_id/15032422300,15032422300,Fournier R.,Fournier,Raúl,R.,40,NA,NA
true,1,https://api.elsevier.com/content/author/author_id/6602392194,6602392194,Silva-Matos D.,Silva-Matos,Dalva M.,D.M.,41,true,60000036
true,2,https://api.elsevier.com/content/author/author_id/9045388300,9045388300,Fonseca G.,Fonseca,Giovana D.F.M.,G.D.F.M.,41,true,60000036
true,3,https://api.elsevier.com/content/author/author_id/9044225900,9044225900,Silva-Lima L.,Silva-Lima,Leonardo,L.,41,true,60000036
true,1,https://api.elsevier.com/content/author/author_id/7403362763,7403362763,Sánchez E.,Sánchez,Ethel,E.,42,true,60071929
true,2,https://api.elsevier.com/content/author/author_id/7004526676,7004526676,Espinoza A.,Espinoza,Ana M.,A.M.,42,true,60071929
true,1,https://api.elsevier.com/content/author/author_id/7801331889,7801331889,Prieto A. A.,Prieto A.,Antulio,A.,43,true,60025791
true,2,https://api.elsevier.com/content/author/author_id/7103184412,7103184412,Ruíz L.,Ruíz,Lilia J.,L.J.,43,true,60025791
true,3,https://api.elsevier.com/content/author/author_id/7202945177,7202945177,García N.,García,Natividad,N.,43,true,60025791
true,1,https://api.elsevier.com/content/author/author_id/9043912300,9043912300,Olivares T.S.,Olivares,Tania S.,T.S.,44,NA,NA
true,2,https://api.elsevier.com/content/author/author_id/57225430052,57225430052,Torres S.A.,Torres,Sergio A.,S.A.,44,true,60001282
true,3,https://api.elsevier.com/content/author/author_id/55601672900,55601672900,Zúñiga L.A.,Zúñiga,Liliana A.,L.A.,44,true,60001282
true,1,https://api.elsevier.com/content/author/author_id/7004436948,7004436948,Farji-Brener A.G.,Farji-Brener,Alejandro G.,A.G.,45,true,60017346
true,2,https://api.elsevier.com/content/author/author_id/57196591200,57196591200,Durán S.,Durán,Sandra,S.,45,true,60066812
true,3,https://api.elsevier.com/content/author/author_id/55181280500,55181280500,Valerio A.,Valerio,Alejandro,A.,45,true,60004862
true,4,https://api.elsevier.com/content/author/author_id/9045303100,9045303100,Herbas E.,Herbas,Estela,E.,45,NA,NA
true,5,https://api.elsevier.com/content/author/author_id/57197065935,57197065935,Castañeda M.,Castañeda,Mario,M.,45,true,60032442
true,6,https://api.elsevier.com/content/author/author_id/36172607400,36172607400,Ochoa J.,Ochoa,José,J.,45,NA,NA
true,7,https://api.elsevier.com/content/author/author_id/7006732974,7006732974,Romo M.,Romo,Mónica,M.,45,NA,NA
true,1,https://api.elsevier.com/content/author/author_id/23093709600,23093709600,García-Robledo C.,García-Robledo,Carlos,C.,46,true,60052106
true,1,https://api.elsevier.com/content/author/author_id/6506174407,6506174407,Serna A.E.,Serna,Adolfo Espejo,A.E.,47,true,60028381
true,2,https://api.elsevier.com/content/author/author_id/6505999816,6505999816,López-Ferrari A.R.,López-Ferrari,Ana Rosa,A.R.,47,true,60028381
true,3,https://api.elsevier.com/content/author/author_id/9038487400,9038487400,Machorro R.J.,Machorro,Rolando Jiménez,R.J.,47,true,101832701
true,4,https://api.elsevier.com/content/author/author_id/9039930400,9039930400,Saldaña L.S.,Saldaña,Luis Sánchez,L.S.,47,true,101832701
true,1,https://api.elsevier.com/content/author/author_id/9133077800,9133077800,Lasso-Alcalá O.,Lasso-Alcalá,Oscar M.,O.M.,48,true,60092336
true,2,https://api.elsevier.com/content/author/author_id/55666034000,55666034000,Lasso A. C.,Lasso A.,Carlos,C.,48,NA,NA
true,3,https://api.elsevier.com/content/author/author_id/56208939400,56208939400,Pezold F.,Pezold,Frank,F.,48,true,60023651
true,4,https://api.elsevier.com/content/author/author_id/55495913200,55495913200,Smith M.,Smith,Michael L.,M.L.,48,true,100311675
true,1,https://api.elsevier.com/content/author/author_id/13204448100,13204448100,Laporta C.,Laporta,Cecilia,C.,49,true,60001563
true,1,https://api.elsevier.com/content/author/author_id/6507466355,6507466355,Soto-Rodríguez G.,Soto-Rodríguez,Gerardo A.,G.A.,50,NA,NA
true,2,https://api.elsevier.com/content/author/author_id/6602529906,6602529906,Retana-Salazar A.,Retana-Salazar,Axel P.,A.P.,50,true,60071929
true,1,https://api.elsevier.com/content/author/author_id/8678037000,8678037000,Akinpelu A.,Akinpelu,Akinsola I.,A.I.,51,true,60011031
true,1,https://api.elsevier.com/content/author/author_id/6701579548,6701579548,Castrillo M.,Castrillo,M.,M.,52,true,60026438
true,2,https://api.elsevier.com/content/author/author_id/9038357500,9038357500,Vizcaíno D.,Vizcaíno,D.,D.,52,true,60026438
true,3,https://api.elsevier.com/content/author/author_id/9041726100,9041726100,Moreno E.,Moreno,E.,E.,52,true,60026438
true,4,https://api.elsevier.com/content/author/author_id/9036163200,9036163200,Latorraca Z.,Latorraca,Z.,Z.,52,true,60026438
true,1,https://api.elsevier.com/content/author/author_id/15030953800,15030953800,Castro-Castro V.,Castro-Castro,Vicente,V.,53,true,100814891
true,2,https://api.elsevier.com/content/author/author_id/15037060400,15037060400,Siu-Rodas Y.,Siu-Rodas,Yadira,Y.,53,true,100814891
true,3,https://api.elsevier.com/content/author/author_id/15033314400,15033314400,González-Huerta L.V.,González-Huerta,Luz V.,L.V.,53,true,100814891
true,4,https://api.elsevier.com/content/author/author_id/7102397532,7102397532,Sokolov M.Y.,Sokolov,Mikhail Y.,M.Y.,53,true,100814891
true,1,https://api.elsevier.com/content/author/author_id/11142271600,11142271600,May-Collado L.,May-Collado,Laura,L.,54,true,60071929
true,2,https://api.elsevier.com/content/author/author_id/56341656300,56341656300,Gerrodette T.,Gerrodette,Tim,T.,54,true,60098861
true,3,https://api.elsevier.com/content/author/author_id/6701329071,6701329071,Calambokidis J.,Calambokidis,John,J.,54,true,60008514
true,4,https://api.elsevier.com/content/author/author_id/7402496438,7402496438,Rasmussen K.,Rasmussen,Kristin,K.,54,true,60008514
true,5,https://api.elsevier.com/content/author/author_id/15036937300,15036937300,Sereg I.,Sereg,Irena,I.,54,true,60020420
true,1,https://api.elsevier.com/content/author/author_id/11142271600,11142271600,May-Collado L.,May-Collado,Laura,L.,55,true,60071929
true,2,https://api.elsevier.com/content/author/author_id/56223612600,56223612600,Ramírez A.M.,Ramírez,Alvaro Morales,A.M.,55,true,60071929
true,1,https://api.elsevier.com/content/author/author_id/9043485500,9043485500,Hites N.,Hites,N. L.,N.L.,56,true,60000145
true,2,https://api.elsevier.com/content/author/author_id/9042385700,9042385700,Mourão M.,Mourão,M. A.N.,M.A.N.,56,true,60021606
true,3,https://api.elsevier.com/content/author/author_id/9044338600,9044338600,Araújo F.,Araújo,F. O.,F.O.,56,true,60021606
true,4,https://api.elsevier.com/content/author/author_id/15036061700,15036061700,Melo M.,Melo,M. V.C.,M.V.C.,56,true,60021606
true,5,https://api.elsevier.com/content/author/author_id/6602726216,6602726216,De Biseau J.,De Biseau,J. C.,J.C.,56,true,60000145
true,6,https://api.elsevier.com/content/author/author_id/6602919748,6602919748,Quinet Y.,Quinet,Y.,Y.,56,true,60021606
true,1,https://api.elsevier.com/content/author/author_id/6603732134,6603732134,Vázquez S.H.,Vázquez,Salvador Hernández,S.H.,57,true,60008943
true,1,https://api.elsevier.com/content/author/author_id/15035915400,15035915400,Muñoz-Romo M.,Muñoz-Romo,Mariana,M.,58,true,60002439
true,2,https://api.elsevier.com/content/author/author_id/7005907751,7005907751,Sosa M.,Sosa,Maricela,M.,58,NA,NA
true,3,https://api.elsevier.com/content/author/author_id/9041950300,9041950300,Quintero Y.,Quintero,Yveth Casart,Y.C.,58,true,60007866
true,1,https://api.elsevier.com/content/author/author_id/7801386754,7801386754,Rejas D.,Rejas,Danny,D.,59,true,60025063
true,2,https://api.elsevier.com/content/author/author_id/6604092295,6604092295,Muylaert K.,Muylaert,Koenraad,K.,59,true,60033316
true,3,https://api.elsevier.com/content/author/author_id/7004998563,7004998563,De Meester L.,De Meester,Luc,L.,59,true,60025063
true,1,https://api.elsevier.com/content/author/author_id/9041904800,9041904800,García E.,García,Elmer G.,E.G.,60,true,60071929
true,2,https://api.elsevier.com/content/author/author_id/35606374500,35606374500,Di Stefano J.,Di Stefano,José F.,J.F.,60,true,60071929
true,1,https://api.elsevier.com/content/author/author_id/19338193300,19338193300,Salas-Garza A.,Salas-Garza,A.,A.,61,true,60005618
true,2,https://api.elsevier.com/content/author/author_id/6506701534,6506701534,Carpizo-Ituarte E.,Carpizo-Ituarte,E.,E.,61,true,60005618
true,3,https://api.elsevier.com/content/author/author_id/6507701413,6507701413,Parés-Sierra G.,Parés-Sierra,G.,G.,61,true,60005618
true,4,https://api.elsevier.com/content/author/author_id/19337425400,19337425400,Martínez-López R.,Martínez-López,R.,R.,61,true,60005618
true,5,https://api.elsevier.com/content/author/author_id/19337677200,19337677200,Quintana-Rodríguez R.,Quintana-Rodríguez,R.,R.,61,true,60005618
true,1,https://api.elsevier.com/content/author/author_id/19337335400,19337335400,Laguarda-Figueras A.,Laguarda-Figueras,Alfredo,A.,62,true,60032442
true,2,https://api.elsevier.com/content/author/author_id/6602696378,6602696378,Solis-Marín F.,Solis-Marín,Francisco A.,F.A.,62,true,60032442
true,3,https://api.elsevier.com/content/author/author_id/19336881700,19336881700,Durán-González A.,Durán-González,Alicia,A.,62,true,60032442
true,4,https://api.elsevier.com/content/author/author_id/19336835600,19336835600,Ahearn C.,Ahearn,Cynthia Gust,C.G.,62,true,60032442
true,5,https://api.elsevier.com/content/author/author_id/6504320910,6504320910,Buitrón Sánchez B.,Buitrón Sánchez,Blanca Estela,B.E.,62,true,60032442
true,6,https://api.elsevier.com/content/author/author_id/19337842300,19337842300,Torres-Vega J.,Torres-Vega,Juan,J.,62,true,60032442
true,1,https://api.elsevier.com/content/author/author_id/19337392300,19337392300,Neira R.,Neira,Raúl,R.,63,true,60066812
true,2,https://api.elsevier.com/content/author/author_id/6602284850,6602284850,Cantera J.,Cantera,Jaime R.,J.R.,63,true,60066812
true,1,https://api.elsevier.com/content/author/author_id/8392187600,8392187600,Rubilar T.,Rubilar,Tamara,T.,64,true,60004518
true,2,https://api.elsevier.com/content/author/author_id/6506847957,6506847957,Pastor C.,Pastor,Catalina,C.,64,true,60004518
true,3,https://api.elsevier.com/content/author/author_id/19336793700,19336793700,Díaz de Vivar E.,Díaz de Vivar,Enriqueta,E.,64,true,60004518
true,1,https://api.elsevier.com/content/author/author_id/19336849000,19336849000,Abreu-Pérez M.,Abreu-Pérez,Mercedes,M.,65,true,120661581
true,2,https://api.elsevier.com/content/author/author_id/6602696378,6602696378,Solís-Marín F.,Solís-Marín,Francisco A.,F.A.,65,true,120661581
true,3,https://api.elsevier.com/content/author/author_id/19337335400,19337335400,Laguarda-Figueras A.,Laguarda-Figueras,Alfredo,A.,65,true,120661581
true,1,https://api.elsevier.com/content/author/author_id/19337151800,19337151800,Herrera-Escalante T.,Herrera-Escalante,T.,T.,66,true,60004432
true,2,https://api.elsevier.com/content/author/author_id/57202916743,57202916743,López-Pérez R.,López-Pérez,R. A.,R.A.,66,true,60004432
true,3,https://api.elsevier.com/content/author/author_id/7801432132,7801432132,Leyte-Morales G.,Leyte-Morales,G. E.,G.E.,66,true,60004432
true,1,https://api.elsevier.com/content/author/author_id/6504323654,6504323654,Benavides-Serrato M.,Benavides-Serrato,Milena,M.,67,true,60071503
true,2,https://api.elsevier.com/content/author/author_id/7801424507,7801424507,Borrero-Pérez G.,Borrero-Pérez,Giomar Helena,G.H.,67,true,60071503
true,3,https://api.elsevier.com/content/author/author_id/7801581621,7801581621,Solano O.,Solano,Oscar D.,O.D.,67,true,60071503
true,4,https://api.elsevier.com/content/author/author_id/6603449794,6603449794,Rodolfo Navas G.,Rodolfo Navas,Gabriel,G.,67,true,60071503
true,1,https://api.elsevier.com/content/author/author_id/19336737500,19336737500,Bolaños N.,Bolaños,Natalie,N.,68,true,60071929
true,2,https://api.elsevier.com/content/author/author_id/19336941900,19336941900,Bourg A.,Bourg,Amandine,A.,68,true,60071929
true,3,https://api.elsevier.com/content/author/author_id/55436472500,55436472500,Gómez J.,Gómez,Javier,J.,68,true,60071929
true,4,https://api.elsevier.com/content/author/author_id/7006237966,7006237966,Alvarado J.J.,Alvarado,Juan José,J.J.,68,true,60071929
true,1,https://api.elsevier.com/content/author/author_id/7202227974,7202227974,Martínez S.,Martínez,Sergio,S.,69,true,106587887
true,2,https://api.elsevier.com/content/author/author_id/6701412865,6701412865,Mooi R.,Mooi,Rich,R.,69,true,106587887
true,1,https://api.elsevier.com/content/author/author_id/19337335400,19337335400,Laguarda-Figueras A.,Laguarda-Figueras,Alfredo,A.,70,true,60032442
true,2,https://api.elsevier.com/content/author/author_id/6506828848,6506828848,Gutiérrez-Castro A.,Gutiérrez-Castro,Adriana,A.,70,true,60032442
true,3,https://api.elsevier.com/content/author/author_id/6602696378,6602696378,Solís-Marín F.,Solís-Marín,Francisco A.,F.A.,70,true,60032442
true,4,https://api.elsevier.com/content/author/author_id/19336881700,19336881700,Durán-González A.,Durán-González,Alicia,A.,70,true,60032442
true,5,https://api.elsevier.com/content/author/author_id/19337842300,19337842300,Torres-Vega J.,Torres-Vega,Juan,J.,70,true,60032442
true,1,https://api.elsevier.com/content/author/author_id/6602696378,6602696378,Solís-Marín F.,Solís-Marín,Francisco A.,F.A.,71,true,60032442
true,2,https://api.elsevier.com/content/author/author_id/19337335400,19337335400,Laguarda-Figueras A.,Laguarda-Figueras,Alfredo,A.,71,true,60032442
true,3,https://api.elsevier.com/content/author/author_id/19336881700,19336881700,Durán-González A.,Durán-González,Alicia,A.,71,true,60032442
true,4,https://api.elsevier.com/content/author/author_id/19336835600,19336835600,Ahearn C.,Ahearn,Cynthia Gust,C.G.,71,true,60032442
true,5,https://api.elsevier.com/content/author/author_id/19337842300,19337842300,Torres Vega J.,Torres Vega,Juan,J.,71,true,60032442
true,1,https://api.elsevier.com/content/author/author_id/19336857200,19336857200,del Valle García R.,del Valle García,Rosa,R.,72,true,101521870
true,2,https://api.elsevier.com/content/author/author_id/6602696378,6602696378,Solís-Marín F.,Solís-Marín,Francisco A.,F.A.,72,true,101521870
true,3,https://api.elsevier.com/content/author/author_id/19336849000,19336849000,Abreu Pérez M.,Abreu Pérez,Mercedes,M.,72,true,101521870
true,4,https://api.elsevier.com/content/author/author_id/19337335400,19337335400,Laguarda-Figueras A.,Laguarda-Figueras,Alfredo,A.,72,true,101521870
true,5,https://api.elsevier.com/content/author/author_id/19336881700,19336881700,Durán-González A.,Durán-González,Alicia,A.,72,true,101521870
true,1,https://api.elsevier.com/content/author/author_id/6603601727,6603601727,Arana P.,Arana,Patricio M.,P.M.,73,true,60023520
true,1,https://api.elsevier.com/content/author/author_id/19337213100,19337213100,Enrique Barraza J.,Enrique Barraza,José,J.,74,NA,NA
true,2,https://api.elsevier.com/content/author/author_id/19337376700,19337376700,Roberto Hasbún C.,Roberto Hasbún,Carlos,C.,74,NA,NA
true,1,https://api.elsevier.com/content/author/author_id/57193433261,57193433261,Astudillo D.,Astudillo,David,D.,75,true,101142345
true,2,https://api.elsevier.com/content/author/author_id/7006497704,7006497704,Rosas J.,Rosas,Jesús,J.,75,true,101142345
true,3,https://api.elsevier.com/content/author/author_id/6603724174,6603724174,Velásquez A.,Velásquez,Aidé,A.,75,true,101142345
true,4,https://api.elsevier.com/content/author/author_id/7007067285,7007067285,Cabrera T.,Cabrera,Tomas,T.,75,true,101142345
true,5,https://api.elsevier.com/content/author/author_id/12140061900,12140061900,Maneiro C.,Maneiro,Carlos,C.,75,true,101142345
true,1,https://api.elsevier.com/content/author/author_id/7006237966,7006237966,Alvarado J.J.,Alvarado,Juan José,J.J.,76,true,60071929
true,2,https://api.elsevier.com/content/author/author_id/36986990000,36986990000,Fernández C.,Fernández,Cindy,C.,76,true,60071929
