@_fa,@seq,author-url,authid,authname,surname,given-name,initials,entry_number,afid.@_fa,afid.$
true,2,https://api.elsevier.com/content/author/author_id/12241499400,12241499400,Ebrahimzadeh M.A.,Ebrahimzadeh,Mohammad Ali,M.A.,4,true,60123645
true,3,https://api.elsevier.com/content/author/author_id/16022734200,16022734200,Sharif M.,Sharif,Mehdi,M.,4,true,60123655
true,4,https://api.elsevier.com/content/author/author_id/55067754700,55067754700,Ahmadpour E.,Ahmadpour,Ehsan,E.,4,true,60123655
true,5,https://api.elsevier.com/content/author/author_id/56716297800,56716297800,Edalatian S.,Edalatian,Sara,S.,4,true,60017810
true,6,https://api.elsevier.com/content/author/author_id/57221473541,57221473541,Esboei B.R.,Esboei,Bahman Rahimi,B.R.,4,true,60017810
true,7,https://api.elsevier.com/content/author/author_id/56168398100,56168398100,Sarvi S.,Sarvi,Shahabeddin,S.,4,true,60123655
true,1,https://api.elsevier.com/content/author/author_id/35423150800,35423150800,Yepes A.,Yepes,Adriana,A.,5,true,101082369
true,2,https://api.elsevier.com/content/author/author_id/56714927300,56714927300,Herrera J.,Herrera,Johana,J.,5,true,101082369
true,3,https://api.elsevier.com/content/author/author_id/55465884700,55465884700,Phillips J.,Phillips,Juan,J.,5,true,101082369
true,4,https://api.elsevier.com/content/author/author_id/55608807800,55608807800,Cabrera E.,Cabrera,Edersson,E.,5,true,101082369
true,5,https://api.elsevier.com/content/author/author_id/56715432400,56715432400,Galindo G.,Galindo,Gustavo,G.,5,true,101082369
true,6,https://api.elsevier.com/content/author/author_id/56715371900,56715371900,Granados E.,Granados,Edwin,E.,5,true,101082369
true,7,https://api.elsevier.com/content/author/author_id/7003574981,7003574981,Duque Á.,Duque,Álvaro,Á.,5,true,60052098
true,8,https://api.elsevier.com/content/author/author_id/57191895337,57191895337,Barbosa A.,Barbosa,Adriana,A.,5,true,101082369
true,9,https://api.elsevier.com/content/author/author_id/56505180500,56505180500,Olarte C.,Olarte,Claudia,C.,5,true,101082369
true,10,https://api.elsevier.com/content/author/author_id/56714949600,56714949600,Cardona M.,Cardona,María,M.,5,true,101082369
true,1,https://api.elsevier.com/content/author/author_id/40160930600,40160930600,Arceo S.D.B.,Arceo,Sandra Díaz Barriga,S.D.B.,6,true,124512904
true,2,https://api.elsevier.com/content/author/author_id/56938497500,56938497500,Martínez-Tabche L.,Martínez-Tabche,Laura,L.,6,true,60019176
true,3,https://api.elsevier.com/content/author/author_id/20435288400,20435288400,Álvarez-González I.,Álvarez-González,Isela,I.,6,true,60019176
true,4,https://api.elsevier.com/content/author/author_id/6701711198,6701711198,López E.L.,López,Eugenia López,E.L.,6,true,60019176
true,5,https://api.elsevier.com/content/author/author_id/56938362900,56938362900,Madrigal-Bujaidar E.,Madrigal-Bujaidar,Eduardo,E.,6,true,60019176
true,1,https://api.elsevier.com/content/author/author_id/56716567200,56716567200,Adrianzén M.U.,Adrianzén,Marisabel Ureta,M.U.,7,true,60120795
true,1,https://api.elsevier.com/content/author/author_id/36105011600,36105011600,Rodríguez-Ibarra L.E.,Rodríguez-Ibarra,Luz Estela,L.E.,8,true,60017903
true,2,https://api.elsevier.com/content/author/author_id/24278728600,24278728600,Abdo-De La Parra M.I.,Abdo-De La Parra,María Isabel,M.I.,8,true,60017903
true,3,https://api.elsevier.com/content/author/author_id/6504364776,6504364776,Aguilar-Zárate G.,Aguilar-Zárate,Gabriela,G.,8,true,60017903
true,4,https://api.elsevier.com/content/author/author_id/6505489475,6505489475,Velasco-Blanco G.,Velasco-Blanco,Gabriela,G.,8,true,60017903
true,5,https://api.elsevier.com/content/author/author_id/56013700600,56013700600,Ibarra-Castro L.,Ibarra-Castro,Leonardo,L.,8,true,60017903
true,1,https://api.elsevier.com/content/author/author_id/56013580800,56013580800,Renán X.,Renán,Ximena,X.,9,true,60010531
true,2,https://api.elsevier.com/content/author/author_id/53878489600,53878489600,Trejo-Martínez J.,Trejo-Martínez,Jorge,J.,9,true,60010531
true,3,https://api.elsevier.com/content/author/author_id/56716317900,56716317900,Caballero-Arango D.,Caballero-Arango,Doralice,D.,9,true,60010531
true,4,https://api.elsevier.com/content/author/author_id/6603566360,6603566360,Brulé T.,Brulé,Thierry,T.,9,true,60010531
true,1,https://api.elsevier.com/content/author/author_id/6602194849,6602194849,Parra-Tabla V.,Parra-Tabla,Víctor,V.,10,true,60000409
true,1,https://api.elsevier.com/content/author/author_id/37014395600,37014395600,Ávila D.D.,Ávila,Dennis Denis,D.D.,11,true,60046703
true,1,https://api.elsevier.com/content/author/author_id/56340367300,56340367300,Alhassan E.H.,Alhassan,Elliot Haruna,E.H.,12,true,60071894
true,1,https://api.elsevier.com/content/author/author_id/56715399700,56715399700,Guerrieri A.,Guerrieri,Atenas,A.,13,true,60025791
true,2,https://api.elsevier.com/content/author/author_id/6506636858,6506636858,Eslava N.,Eslava,Nora,N.,13,true,60025791
true,3,https://api.elsevier.com/content/author/author_id/7202218830,7202218830,González L.W.,González,Leo Walter,L.W.,13,true,60025791
true,4,https://api.elsevier.com/content/author/author_id/56715786600,56715786600,Guevara F.,Guevara,Francisco,F.,13,true,60025791
true,1,https://api.elsevier.com/content/author/author_id/7102679463,7102679463,Vaughan C.,Vaughan,Christopher,C.,14,true,60071929
true,1,https://api.elsevier.com/content/author/author_id/24398947400,24398947400,Fakoya K.A.,Fakoya,Kafayat A.,K.A.,15,true,60025593
true,2,https://api.elsevier.com/content/author/author_id/26022854600,26022854600,Anetekhai M.A.,Anetekhai,Martins A.,M.A.,15,true,60025593
true,3,https://api.elsevier.com/content/author/author_id/6504433895,6504433895,Akintola S.L.,Akintola,Shehu L.,S.L.,15,true,60025593
true,4,https://api.elsevier.com/content/author/author_id/56715278900,56715278900,Saba A.O.,Saba,Abdulwakil O.,A.O.,15,true,60025593
true,5,https://api.elsevier.com/content/author/author_id/56715647600,56715647600,Abass M.A.,Abass,Mikhail A.,M.A.,15,true,100320829
true,1,https://api.elsevier.com/content/author/author_id/56716262200,56716262200,Hernández-Nicolás N.,Hernández-Nicolás,Nancy,N.,16,true,60033065
true,2,https://api.elsevier.com/content/author/author_id/8604321500,8604321500,Córdova-Téllez L.,Córdova-Téllez,Leobigildo,L.,16,true,60033065
true,3,https://api.elsevier.com/content/author/author_id/56013700500,56013700500,Romero-Manzanares A.,Romero-Manzanares,Angélica,A.,16,true,60033065
true,4,https://api.elsevier.com/content/author/author_id/6506761097,6506761097,Jiménez-Ramírez J.,Jiménez-Ramírez,Jaime,J.,16,true,60032442
true,5,https://api.elsevier.com/content/author/author_id/56002667100,56002667100,Lobato-Ortiz R.,Lobato-Ortiz,Ricardo,R.,16,true,60033065
true,6,https://api.elsevier.com/content/author/author_id/8683115000,8683115000,Cuevas-Sánchez J.,Cuevas-Sánchez,Jesús,J.,16,true,60010597
true,1,https://api.elsevier.com/content/author/author_id/55939107300,55939107300,Di Pardo A.F.,Di Pardo,Agustina Fernández,A.F.,17,true,60001563
true,2,https://api.elsevier.com/content/author/author_id/6505929560,6505929560,Chiocchio V.M.,Chiocchio,Viviana M.,V.M.,17,true,60004518
true,3,https://api.elsevier.com/content/author/author_id/23484590600,23484590600,Barrera V.,Barrera,Viviana,V.,17,true,60071009
true,4,https://api.elsevier.com/content/author/author_id/54079252300,54079252300,Colombo R.P.,Colombo,Roxana P.,R.P.,17,true,60001563
true,5,https://api.elsevier.com/content/author/author_id/55462428400,55462428400,Martinez A.E.,Martinez,Alicia E.,A.E.,17,true,60001563
true,6,https://api.elsevier.com/content/author/author_id/6602796828,6602796828,Gasoni L.,Gasoni,Laura,L.,17,true,60071009
true,7,https://api.elsevier.com/content/author/author_id/6603700740,6603700740,Godeas A.M.,Godeas,Alicia M.,A.M.,17,true,60001563
true,1,https://api.elsevier.com/content/author/author_id/24587368500,24587368500,Núñez A L.A.,Núñez A,Luis Alberto,L.A.,18,true,60070354
true,2,https://api.elsevier.com/content/author/author_id/57197360925,57197360925,Isaza C.,Isaza,Carolina,C.,18,true,60055696
true,3,https://api.elsevier.com/content/author/author_id/57202051853,57202051853,Galeano G.,Galeano,Gloria,G.,18,true,60055696
true,1,https://api.elsevier.com/content/author/author_id/55481030200,55481030200,Delgado C.M.L.,Delgado,Carolina Maria Luzia,C.M.L.,19,true,60017609
true,2,https://api.elsevier.com/content/author/author_id/57202821697,57202821697,de Paula A.S.,de Paula,Alexandre Souza,A.S.,19,true,60017609
true,3,https://api.elsevier.com/content/author/author_id/15074295800,15074295800,Santos M.,Santos,Marisa,M.,19,true,60017609
true,4,https://api.elsevier.com/content/author/author_id/6508339977,6508339977,Paulilo M.T.S.,Paulilo,Maria Terezinha Silveira,M.T.S.,19,true,60017609
true,1,https://api.elsevier.com/content/author/author_id/56715373400,56715373400,Gallardo L.I.,Gallardo,Luciana Irene,L.I.,20,true,60018064
true,2,https://api.elsevier.com/content/author/author_id/56243263900,56243263900,Franceschini M.C.,Franceschini,María Celeste,M.C.,20,true,60018064
true,3,https://api.elsevier.com/content/author/author_id/55316082700,55316082700,Poi A.S.G.,Poi,Alicia Susana Guadalupe,A.S.G.,20,true,60018064
true,4,https://api.elsevier.com/content/author/author_id/6508133861,6508133861,De Wysiecki M.L.,De Wysiecki,María Laura,M.L.,20,true,60031769
true,1,https://api.elsevier.com/content/author/author_id/55210142500,55210142500,Mir J.I.,Mir,Javaid Iqbal,J.I.,21,true,60114721
true,2,https://api.elsevier.com/content/author/author_id/56715004900,56715004900,Saxena N.,Saxena,Neha,N.,21,true,60114721
true,3,https://api.elsevier.com/content/author/author_id/15048440800,15048440800,Patiyal R.S.,Patiyal,Rabindar Singh,R.S.,21,true,60114721
true,4,https://api.elsevier.com/content/author/author_id/23006085000,23006085000,Sahoo P.K.,Sahoo,Prabhati Kumari,P.K.,21,true,60114721
true,1,https://api.elsevier.com/content/author/author_id/15135858800,15135858800,Duarte I.C.S.,Duarte,Iolanda Cristina Silveira,I.C.S.,22,true,60013792
true,2,https://api.elsevier.com/content/author/author_id/56716031800,56716031800,de França P.,de França,Paula,P.,22,true,60013792
true,3,https://api.elsevier.com/content/author/author_id/35574263900,35574263900,Okada D.Y.,Okada,Dagoberto Yukio,D.Y.,22,true,60008088
true,4,https://api.elsevier.com/content/author/author_id/56705279300,56705279300,do Prado P.F.,do Prado,Pierre Ferreira,P.F.,22,true,60013792
true,5,https://api.elsevier.com/content/author/author_id/6507213022,6507213022,Varesche M.B.A.,Varesche,Maria Bernadete Amancio,M.B.A.,22,true,60008088
true,1,https://api.elsevier.com/content/author/author_id/57202609858,57202609858,Figueroa J.A.V.,Figueroa,Jhon Alexander Vargas,J.A.V.,23,true,60066812
true,2,https://api.elsevier.com/content/author/author_id/56716392700,56716392700,Palacio O.L.D.,Palacio,Olga Lucía Duque,O.L.D.,23,true,60066812
true,3,https://api.elsevier.com/content/author/author_id/56714516000,56714516000,González A.M.T.,González,Alba Marina Torres,A.M.T.,23,true,60066812
true,1,https://api.elsevier.com/content/author/author_id/56716541000,56716541000,Sandel V.,Sandel,Vera,V.,24,true,60071924
true,2,https://api.elsevier.com/content/author/author_id/37039635500,37039635500,Martínez-Fernández D.,Martínez-Fernández,Damián,D.,24,true,115420106
true,3,https://api.elsevier.com/content/author/author_id/54941426600,54941426600,Wangpraseurt D.,Wangpraseurt,Daniel,D.,24,true,60023932
true,4,https://api.elsevier.com/content/author/author_id/15069717100,15069717100,Sierra L.,Sierra,Luis,L.,24,true,60071924
true,1,https://api.elsevier.com/content/author/author_id/56587579400,56587579400,Lopes T.,Lopes,Taise Miranda,T.M.,25,true,60029498
true,2,https://api.elsevier.com/content/author/author_id/55235685100,55235685100,De Oliveira F.,De Oliveira,Fernando Garcia,F.G.,25,true,60029498
true,3,https://api.elsevier.com/content/author/author_id/6507001338,6507001338,Bialetzki A.,Bialetzki,Andréa,A.,25,true,60029498
true,4,https://api.elsevier.com/content/author/author_id/8614711600,8614711600,Agostinho A.,Agostinho,Angelo Antonio,A.A.,25,true,60029498
true,1,https://api.elsevier.com/content/author/author_id/56716442900,56716442900,Henaomuñoz L.M.,Henaomuñoz,Liliana Marcela,L.M.,26,true,60056455
true,2,https://api.elsevier.com/content/author/author_id/55803608400,55803608400,Rojas C.M.M.,Rojas,Claudia Marsela Montes,C.M.M.,26,true,60056455
true,3,https://api.elsevier.com/content/author/author_id/57196350481,57196350481,Bautista M.H.B.,Bautista,Manuel Hernando Bernal,M.H.B.,26,true,60056455
true,1,https://api.elsevier.com/content/author/author_id/15073829000,15073829000,Chaverri C.,Chaverri,Carlos,C.,27,true,60071929
true,2,https://api.elsevier.com/content/author/author_id/6603806641,6603806641,Cicció J.,Cicció,José F.,J.F.,27,true,60071929
true,1,https://api.elsevier.com/content/author/author_id/57151458500,57151458500,Barrios-Torres P.L.,Barrios-Torres,Pilar Liliana,P.L.,28,true,60019176
true,2,https://api.elsevier.com/content/author/author_id/8266309700,8266309700,Villegas-Guzmán G.A.,Villegas-Guzmán,Gabriel A.,G.A.,28,true,60019176
true,1,https://api.elsevier.com/content/author/author_id/56000742000,56000742000,Hernández-Gallegos O.,Hernández-Gallegos,Oswaldo,O.,29,true,60002281
true,2,https://api.elsevier.com/content/author/author_id/56811287000,56811287000,López-Moreno A.E.,López-Moreno,Ana Esthela,A.E.,29,true,60002281
true,3,https://api.elsevier.com/content/author/author_id/24436205500,24436205500,Méndez-Sánchez J.F.,Méndez-Sánchez,José Fernando,J.F.,29,true,60002281
true,4,https://api.elsevier.com/content/author/author_id/25226147000,25226147000,Rheubert J.L.,Rheubert,Justin Lloyd,J.L.,29,true,60087935
true,5,https://api.elsevier.com/content/author/author_id/56013841900,56013841900,Méndez-de la Cruz F.R.,Méndez-de la Cruz,Fausto Roberto,F.R.,29,true,60019333
true,1,https://api.elsevier.com/content/author/author_id/56663218400,56663218400,Lutz M.C.G.,Lutz,María Constanza Gómez,M.C.G.,30,true,60018064
true,2,https://api.elsevier.com/content/author/author_id/6602474011,6602474011,Kehr A.I.,Kehr,Arturo I.,A.I.,30,true,60018064
true,3,https://api.elsevier.com/content/author/author_id/7202848289,7202848289,Fernández L.A.,Fernández,Liliana A.,L.A.,30,true,60004518
true,1,https://api.elsevier.com/content/author/author_id/57216915432,57216915432,Velázquez-Abunader I.,Velázquez-Abunader,Iván,I.,31,true,60010531
true,2,https://api.elsevier.com/content/author/author_id/6603245162,6603245162,Gómez-Muñoz V.M.,Gómez-Muñoz,Victor Manuel,V.M.,31,true,60004432
true,3,https://api.elsevier.com/content/author/author_id/7005570061,7005570061,Salas S.,Salas,Silvia,S.,31,true,60010531
true,4,https://api.elsevier.com/content/author/author_id/56013647100,56013647100,Ruiz-Velazco J.M.J.,Ruiz-Velazco,Javier M.J.,J.M.J.,31,true,60004046
true,1,https://api.elsevier.com/content/author/author_id/6508019316,6508019316,Benavides A.M.S.,Benavides,Ana Margarita Silva,A.M.S.,32,true,60071929
true,2,https://api.elsevier.com/content/author/author_id/57188702645,57188702645,Barboza J.P.,Barboza,Jorge Picado,J.P.,32,true,60071919
true,3,https://api.elsevier.com/content/author/author_id/57149889900,57149889900,Rodríguez F.M.,Rodríguez,Fernando Mora,F.M.,32,true,60071929
true,4,https://api.elsevier.com/content/author/author_id/57151208800,57151208800,Gairaud C.G.,Gairaud,Carmen Gonzalez,C.G.,32,true,60071929
true,1,https://api.elsevier.com/content/author/author_id/24477836500,24477836500,Nunes L.A.,Nunes,Lorena Andrade,L.A.,33,true,60015403
true,2,https://api.elsevier.com/content/author/author_id/8072324600,8072324600,de Araújo E.D.,de Araújo,Edilson Divino,E.D.,33,true,60003079
true,3,https://api.elsevier.com/content/author/author_id/6701715080,6701715080,Marchini L.C.,Marchini,Luís Carlos,L.C.,33,true,60008088
true,1,https://api.elsevier.com/content/author/author_id/57150433000,57150433000,Osorio R.A.F.,Osorio,Ramón Alexis Fernández,R.A.F.,34,true,113092483
true,2,https://api.elsevier.com/content/author/author_id/57192543854,57192543854,Wong R.I.C.,Wong,Raúl Igor Corrada,R.I.C.,34,true,113092483
true,3,https://api.elsevier.com/content/author/author_id/14036755700,14036755700,Armenteros M.,Armenteros,Maickel,M.,34,true,60046703
true,1,https://api.elsevier.com/content/author/author_id/7101946034,7101946034,Fajardo L.,Fajardo,Laurie,L.,35,true,60007866
true,2,https://api.elsevier.com/content/author/author_id/7003502297,7003502297,Lovera M.,Lovera,Milagros,M.,35,true,60007866
true,3,https://api.elsevier.com/content/author/author_id/56449277100,56449277100,Arrindell P.,Arrindell,Pauline,P.,35,true,60007866
true,4,https://api.elsevier.com/content/author/author_id/55375732000,55375732000,Aguilar V.H.,Aguilar,Victor Hugo,V.H.,35,true,60001197
true,5,https://api.elsevier.com/content/author/author_id/54582459900,54582459900,Hasmy Z.,Hasmy,Zamira,Z.,35,true,116404867
true,6,https://api.elsevier.com/content/author/author_id/56043960700,56043960700,Cuenca G.,Cuenca,Gisela,G.,35,true,60007866
true,1,https://api.elsevier.com/content/author/author_id/55367096700,55367096700,Ocaña F.A.,Ocaña,Frank A.,F.A.,36,true,60015438
true,1,https://api.elsevier.com/content/author/author_id/55608772200,55608772200,Buitrago S.,Buitrago,Sindy,S.,37,true,60077378
true,2,https://api.elsevier.com/content/author/author_id/55609339000,55609339000,Vanegas L.,Vanegas,Leidy,L.,37,true,60077378
true,3,https://api.elsevier.com/content/author/author_id/57201642624,57201642624,Ramos C.,Ramos,Carolina,C.,37,true,60077378
true,1,https://api.elsevier.com/content/author/author_id/6506019569,6506019569,Ospina-Torres R.,Ospina-Torres,Rodulfo,R.,38,true,60055696
true,2,https://api.elsevier.com/content/author/author_id/57151371600,57151371600,Montoya-Pfeiffer P.M.,Montoya-Pfeiffer,Paula María,P.M.,38,true,60055696
true,3,https://api.elsevier.com/content/author/author_id/14326065600,14326065600,Parra-H A.,Parra-H,Alejandro,A.,38,true,60055696
true,4,https://api.elsevier.com/content/author/author_id/56968106100,56968106100,Solarte V.,Solarte,Víctor,V.,38,true,60055696
true,5,https://api.elsevier.com/content/author/author_id/7102841721,7102841721,Otero J.T.,Otero,Joel Tupac,J.T.,38,true,60172553
true,1,https://api.elsevier.com/content/author/author_id/57150060500,57150060500,Hernández F.E.,Hernández,Facundo E.,F.E.,39,true,60025699
true,2,https://api.elsevier.com/content/author/author_id/6602758408,6602758408,Pioli R.N.,Pioli,Rosanna N.,R.N.,39,true,60025699
true,3,https://api.elsevier.com/content/author/author_id/56818872400,56818872400,Peruzzo A.M.,Peruzzo,Alejandra M.,A.M.,39,true,60025699
true,4,https://api.elsevier.com/content/author/author_id/55496483300,55496483300,Formento Á.N.,Formento,Ángela N.,Á.N.,39,true,124891641
true,5,https://api.elsevier.com/content/author/author_id/6602556787,6602556787,Pratta G.R.,Pratta,Guillermo R.,G.R.,39,true,60025699
true,1,https://api.elsevier.com/content/author/author_id/57151287900,57151287900,Silva Costa E.C.,Silva Costa,Elainne Cristina,E.C.,40,true,60026891
true,2,https://api.elsevier.com/content/author/author_id/21741392900,21741392900,Lopes S.d.F.,Lopes,Sérgio de Faria,S.d.F.,40,true,60026891
true,3,https://api.elsevier.com/content/author/author_id/15831078400,15831078400,De Melo J.I.M.,De Melo,José Iranildo Miranda,J.I.M.,40,true,60026891
true,1,https://api.elsevier.com/content/author/author_id/57151501500,57151501500,Antonio Guzmán Q. J.A.,Antonio Guzmán Q.,J. A.,J.A.,41,true,60071929
true,2,https://api.elsevier.com/content/author/author_id/57151334100,57151334100,Vega S. H.,Vega S.,Heiner,H.,41,true,60071924
true,1,https://api.elsevier.com/content/author/author_id/56497918400,56497918400,Arroyo-Arce S.,Arroyo-Arce,Stephanny,S.,42,true,124512982
true,2,https://api.elsevier.com/content/author/author_id/16029678900,16029678900,Salom-Pérez R.,Salom-Pérez,Roberto,R.,42,NA,NA
true,1,https://api.elsevier.com/content/author/author_id/54880565600,54880565600,Charre-Medellín J.F.,Charre-Medellín,Juan Felipe,J.F.,43,true,60032816
true,2,https://api.elsevier.com/content/author/author_id/55995917900,55995917900,Monterrubio-Rico T.C.,Monterrubio-Rico,Tiberio Cesar,T.C.,43,true,60032816
true,3,https://api.elsevier.com/content/author/author_id/56433529000,56433529000,Guido-Lemus D.,Guido-Lemus,Daniel,D.,43,true,60032816
true,4,https://api.elsevier.com/content/author/author_id/55867504900,55867504900,Mendoza E.,Mendoza,Eduardo,E.,43,true,60032816
true,1,https://api.elsevier.com/content/author/author_id/56367705800,56367705800,Sousa M.M.d.O.,Sousa,Marla Melise de Oliveira,M.M.d.O.,44,true,60033203
true,2,https://api.elsevier.com/content/author/author_id/57150236400,57150236400,Lopes S.I.M.,Lopes,Suzany Iasnaya Moreira,S.I.M.,44,true,60033203
true,3,https://api.elsevier.com/content/author/author_id/55441489100,55441489100,da Costa R.S.,da Costa,Rodrigo Silva,R.S.,44,true,60033203
true,4,https://api.elsevier.com/content/author/author_id/16053040100,16053040100,Novaes J.L.C.,Novaes,José Luís Costa,J.L.C.,44,true,60033203
true,1,https://api.elsevier.com/content/author/author_id/23097739900,23097739900,Guzman H.M.,Guzman,Héctor M.,H.M.,45,true,60030522
true,2,https://api.elsevier.com/content/author/author_id/8669202200,8669202200,Díaz-Ferguson E.,Díaz-Ferguson,Edgardo,E.,45,true,60106594
true,3,https://api.elsevier.com/content/author/author_id/24722226000,24722226000,Vega A.J.,Vega,Angel J.,A.J.,45,true,60105337
true,4,https://api.elsevier.com/content/author/author_id/55992435700,55992435700,Robles Y.A.,Robles,Yolany A.,Y.A.,45,true,60105337
true,1,https://api.elsevier.com/content/author/author_id/36515276400,36515276400,Mattos I.,Mattos,Ingrid,I.,46,true,60000036
true,2,https://api.elsevier.com/content/author/author_id/6504807326,6504807326,Miras Mermudes J.R.,Miras Mermudes,José Ricardo,J.R.,46,true,60000036
true,3,https://api.elsevier.com/content/author/author_id/56013707600,56013707600,Reyes-Castillo P.,Reyes-Castillo,Pedro,P.,46,true,60024712
true,1,https://api.elsevier.com/content/author/author_id/56070774800,56070774800,Hernández-Ramírez A.M.,Hernández-Ramírez,Angélica María,A.M.,47,true,60007909
true,2,https://api.elsevier.com/content/author/author_id/57151273400,57151273400,García-Méndez S.,García-Méndez,Socorro,S.,47,true,60024830
true,1,https://api.elsevier.com/content/author/author_id/53983764100,53983764100,Ávila-Nájera D.M.,Ávila-Nájera,Dulce María,D.M.,48,true,60033065
true,2,https://api.elsevier.com/content/author/author_id/56013690100,56013690100,Chávez C.,Chávez,Cuauhtémoc,C.,48,true,60112837
true,3,https://api.elsevier.com/content/author/author_id/57151250400,57151250400,Lazcano-Barrero M.A.,Lazcano-Barrero,Marco A.,M.A.,48,true,124891560
true,4,https://api.elsevier.com/content/author/author_id/24822884300,24822884300,Pérez-Elizalde S.,Pérez-Elizalde,Sergio,S.,48,true,60033065
true,5,https://api.elsevier.com/content/author/author_id/8861672500,8861672500,Alcántara-Carbajal J.L.,Alcántara-Carbajal,José Luis,J.L.,48,true,60033065
true,1,https://api.elsevier.com/content/author/author_id/35740514000,35740514000,Herrera-Valdivia E.,Herrera-Valdivia,Eloísa,E.,49,true,60021746
true,2,https://api.elsevier.com/content/author/author_id/7006900421,7006900421,López-Martínez J.,López-Martínez,Juana,J.,49,true,60021746
true,3,https://api.elsevier.com/content/author/author_id/56002773000,56002773000,Vargasmachuca S.C.,Vargasmachuca,Sergio Castillo,S.C.,49,true,60004046
true,1,https://api.elsevier.com/content/author/author_id/6603820092,6603820092,Monge-Nájera J.,Monge-Nájera,Julián,J.,50,true,60113197
true,1,https://api.elsevier.com/content/author/author_id/56644798500,56644798500,Docile T.N.,Docile,Tatiana N.,T.N.,51,true,60000036
true,2,https://api.elsevier.com/content/author/author_id/14818880700,14818880700,Figueiró R.,Figueiró,Ronaldo,R.,51,true,112568566
true,3,https://api.elsevier.com/content/author/author_id/14017964700,14017964700,Gil-Azevedo L.H.,Gil-Azevedo,Leonardo H.,L.H.,51,true,60000036
true,4,https://api.elsevier.com/content/author/author_id/6602545222,6602545222,Nessimian J.L.,Nessimian,Jorge L.,J.L.,51,true,60000036
true,1,https://api.elsevier.com/content/author/author_id/56201700500,56201700500,Tesfaye G.,Tesfaye,Gashaw,G.,52,true,60072176
true,2,https://api.elsevier.com/content/author/author_id/7403304576,7403304576,Wolff M.,Wolff,Matthias,M.,52,true,60072176
true,1,https://api.elsevier.com/content/author/author_id/56414717500,56414717500,Neeman N.,Neeman,Noga,N.,53,true,60071929
true,2,https://api.elsevier.com/content/author/author_id/36957407400,36957407400,Harrison E.,Harrison,Emma,E.,53,true,115753267
true,3,https://api.elsevier.com/content/author/author_id/7004077683,7004077683,Wehrtmann I.S.,Wehrtmann,Ingo S.,I.S.,53,true,60071929
true,4,https://api.elsevier.com/content/author/author_id/8509701600,8509701600,Bolaños F.,Bolaños,Federico,F.,53,true,60071929
true,1,https://api.elsevier.com/content/author/author_id/56818644400,56818644400,Ramos de Andrade J.,Ramos de Andrade,Juliana,J.,54,true,60000958
true,2,https://api.elsevier.com/content/author/author_id/55510423600,55510423600,Andrade da Silva K.,Andrade da Silva,Kleber,K.,54,true,60031482
true,3,https://api.elsevier.com/content/author/author_id/56879216600,56879216600,Fraga dos Santos J.M.,Fraga dos Santos,Josiene Maria,J.M.,54,true,60000958
true,4,https://api.elsevier.com/content/author/author_id/56879197400,56879197400,Melo dos Santos D.,Melo dos Santos,Danielle,D.,54,true,60000958
true,5,https://api.elsevier.com/content/author/author_id/56878979200,56878979200,Pereira Guerra T.,Pereira Guerra,Thiago,T.,54,true,60000958
