"","ISO","NAME","X","Y","2010","2020","2030","2040","2050","2060","2070","2080","2090","2100"
"28","AFG","Khost(Matun)","70.0112550304503","33.3346240110909","140524.166078186","191865.718139318","247963.428632646","286117.12670517","325502.188583053","353278.898169053","369635.384103402","385683.970242595","390913.791488585","392727.420703718"
"29","AFG","Andar","68.4469633834898","33.305842893623","138445.854578647","189028.080034038","244296.121723274","281885.537710609","320688.10599116","348054.006130195","364168.584400133","379979.816623231","385132.290335773","386919.096502892"
"30","AFG","Khogayani","70.1202741461253","34.2172727366215","136592.890301359","186498.121439226","241026.453678602","278112.77157578","316396.004892423","343395.638843656","359294.539020749","374894.153145361","379977.665965155","381740.557454524"
"31","AFG","Koshk","62.2362313741475","35.0056910975527","128812.01481516","175874.445066853","227296.626153789","262270.359558737","298372.827309993","323834.454491737","338827.689942266","353538.687866806","358332.623533675","359995.093696984"
"32","AFG","Balkh","66.8894269290843","36.8126108171503","127444.186697566","174006.870745669","224883.010337488","259485.36490796","295204.468028397","320395.723462375","335229.748849678","349784.53373285","354527.563589353","356172.380326175"
"33","AFG","Paghman","68.9363740722883","34.5480725932807","127061.391634441","173484.218651468","224207.545191775","258705.967124398","294317.783308584","319433.373555597","334222.843033119","348733.910741405","353462.694295582","355102.57061305"
"34","AFG","Surkh Rod","70.2744391700757","34.393848584036","126187.556117589","172291.120811747","222665.609332153","256926.776297139","292293.680400629","317236.54394835","331924.30224879","346335.573424173","351031.835856331","352660.434301339"
"35","AFG","Nad Ali","63.8614450221094","31.6259413558506","124850.233519164","170465.197428662","220305.822357798","254203.893037855","289195.982369198","313874.504042664","328406.603007907","342665.145029894","347311.636961127","348922.97568916"
"36","AFG","Markazi Bihsud","67.6911303946134","34.4048144247548","124599.301022771","170122.584873337","219863.036722434","253692.976753","288614.736601711","313243.657702745","327746.549066461","341976.433300284","346613.586395801","348221.686545595"
"37","AFG","Nahri Sarraj","64.6085256273744","31.8293626690109","123966.557512258","169258.663802459","218746.522355613","252404.666277857","287149.085509577","311652.935363263","326082.177755285","340239.79940954","344853.403989902","346453.337842408"
"38","AFG","Saydabad","68.6597969147894","33.9293847257576","121323.401883584","165649.811553035","214082.513663106","247023.014744054","281026.630092048","305008.020582783","319129.609572054","332985.369190974","337500.604701809","339066.425530184"
"39","AFG","Sholgara","66.8610886407623","36.3048729232312","121200.395757901","165481.864221993","213865.461881065","246772.565584811","280741.705696221","304698.782180862","318806.053718404","332647.76540195","337158.42305214","338722.656342162"
"40","AFG","Bihsud","70.5072125684458","34.4438084196937","119066.977514056","162568.985712406","210100.915773338","242428.77536691","275799.976974998","299335.351337943","313194.300992699","326792.365285103","331223.624520275","332760.323545102"
"41","AFG","Nijrab","69.6333665465039","35.0422428681434","118879.024154012","162312.362190575","209769.260650379","242046.089051587","275364.612498174","298862.835059808","312699.907648322","326276.506695473","330700.770959581","332235.044225804"
"42","AFG","Spin Boldak","66.1813260741725","30.9834534451364","118663.517421816","162018.11846659","209388.985928242","241607.302124594","274865.424956685","298321.049379642","312133.037792727","325685.024857101","330101.26870936","331632.760608389"
"43","AFG","Lal Wa Sarjangal","66.2766082469608","34.6026750827207","117092.975209096","159873.766943849","206617.668775137","238409.567259386","271227.510270767","294372.693463914","308001.876653324","321374.499678832","325732.293406383","327243.51561572"
"44","AFG","Farah","62.2357340328634","32.2475257258062","115853.073462212","158180.857846949","204429.78681216","235885.039734222","268355.472360831","291255.570372549","304740.433648532","317971.453485462","322283.102377716","323778.322200455"
"45","AFG","Waras","66.9734985951257","34.1513472234719","114710.592566869","156620.963036234","202413.809860559","233558.867943177","265709.09457239","288383.364095507","301735.246879831","314835.789492999","319104.919215588","320585.393982104"
"46","AFG","Zurmat","69.0415650136556","33.4232003255828","112969.809876205","154244.172407332","199342.093041108","230014.511441578","261676.844522647","284007.02223152","297156.284438977","310058.02067072","314262.364509469","315720.372433212"
"47","AFG","Dawlatabad","66.8013688258476","37.062469441594","111723.019786283","152541.858259894","197142.056178336","227475.958763496","258788.850846545","280872.581789648","293876.72230638","306636.068665164","310794.011308421","312235.927943417"
"48","AFG","Padkhvab-E Shaneh","69.0460039300667","33.9649989429719","111008.600208316","151566.420161203","195881.41942824","226021.350046616","257134.009955582","279076.52515129","291997.509908381","304675.265858508","308806.620287141","310239.316499384"
"49","AFG","Bagram","69.3332067130044","34.9279364595564","110315.82970847","150620.540792777","194658.983791783","224610.820381762","255529.315758285","277334.894471671","290175.243340625","302773.88131872","306879.453236204","308303.208432442"
"50","AFG","Lashkar Gah","64.557739869508","31.5644278031936","108608.504683991","148289.431837918","191646.305057047","221134.586051476","251574.565144206","273042.665453006","285684.288091963","298087.940727055","302129.971938794","303531.692102692"
"51","AFG","Aybak","67.9779107656866","36.2164495491356","108597.680144931","148274.652472786","191627.204500228","221112.546525463","251549.491797374","273015.452473638","285655.815176842","298058.231593621","302099.859953623","303501.440414146"
"52","AFG","Tirin Kot","65.9120867239803","32.679049313508","108295.577100253","147862.173827748","191094.125323534","220497.443390363","250849.717481223","272255.962958519","284861.162000277","297229.076687776","301259.461822036","302657.143288363"
"53","AFG","Sangcharak","66.3375163589023","35.8436714735289","106920.860639621","145985.194456026","188668.354607439","217698.423586669","247665.40243346","268799.91457865","281245.101779885","293456.016741635","297435.239705332","298815.178843026"
"54","AFG","Nawur","67.7398587458601","33.8457720263244","105112.178567579","143515.696900389","185476.825204302","214015.819149167","243475.874117221","264252.873116802","276487.536507815","288491.890627813","292403.800728594","293760.396702345"
"55","AFG","Acheen","70.6616921731389","34.0573225644278","105046.247284213","143425.677130951","185360.485449128","213881.578399814","243323.154641058","264087.121333373","276314.110570259","288310.934996896","292220.391364372","293576.136417565"
"56","AFG","Pashtun Zarghun","62.7560546471062","34.1834656499278","103981.506260302","141971.925033454","183481.685223777","211713.69047741","240856.849070779","261410.353726344","273513.411101065","285388.636599097","289258.467004834","290600.470326044"
"57","AFG","Sia Gird ( Ghorbund)","68.7876859973379","35.0103886169577","102968.91983368","140589.382604319","181694.914954012","209651.992998526","238511.351444332","258864.70320173","270849.899313818","282609.482207845","286441.627664757","287770.562370244"
"58","AFG","Qarghayi","70.1549986867131","34.5246200991316","102302.718656981","139679.779859397","180519.362502475","208295.560352069","236968.200916533","257189.868016925","269097.52081045","280781.020086486","284588.371850148","285908.708447915"
"59","AFG","Alingar","70.4180871622443","34.8224506407853","100992.94943071","137891.476678465","178208.195127298","205628.777704455","233934.325949768","253897.09751327","265652.298080785","277186.21494095","280944.821644469","282248.254133853"
"60","AFG","Bala Murghab","63.4697127917486","35.4618533971243","100430.073399584","137122.949691619","177214.966172677","204482.722351761","232630.511914463","252482.022586079","264171.706494482","275641.340002372","279378.998415583","280675.166329463"
"61","AFG","Pasaband","65.0892408724219","33.5904648741832","99162.6182805476","135392.420392565","174978.464610522","201902.094214927","229694.650939862","249295.630092684","260837.786978473","272162.67056026","275853.158697391","277132.968616081"
"62","AFG","Nawa-I- Barak Zayi","64.0987411679037","31.3438690695219","98222.85148033","134109.302783406","173320.188995725","199988.662638314","227517.828555744","246933.048702007","258365.820256587","269583.377612111","273238.890893917","274506.572019591"
"63","AFG","Gulran","61.5664114907557","35.1319431638476","97693.4331153907","133386.457470603","172385.998125819","198910.729456934","226291.513956105","245602.086620139","256973.235862477","268130.330904148","271766.141073741","273026.989434343"
"64","AFG","Chimtal","66.5970606199946","36.5228903838673","97673.7521352815","133359.585897636","172351.269840692","198870.657591456","226245.926052773","245552.608475832","256921.466925893","268076.314297904","271711.392009793","272971.986364259"
"65","AFG","Sayd Khel","69.264878961679","35.0453490339313","96197.6786270863","131344.217925136","169746.648456195","195865.267680546","222826.833302849","241841.747652779","253038.796682094","264025.068829606","267605.212213762","268846.756107991"
"66","AFG","Taywara","64.3896323329703","33.481052993796","95555.0946265187","130466.861067774","168612.769946811","194556.921272663","221338.388259049","240226.286241143","251348.540902626","262261.42663574","265817.65527589","267050.905869762"
"67","AFG","Qadis","63.5868090182518","34.8179731514286","94051.4677461706","128413.872893121","165959.528963136","191495.430750083","217855.472444461","236446.15601606","247393.394147609","258134.557918701","261634.826790332","262848.671315378"
"68","AFG","Garmser","64.1316754186696","30.8529216611492","92919.8113898877","126868.757447537","163962.652568355","189191.298485052","215234.168002853","233601.162718386","244416.680294029","255028.603059672","258486.755613375","259685.994785572"
"69","AFG","Yakawlang","66.942710939775","34.9828007808699","91944.6188254735","125537.271007039","162241.86604033","187205.737550577","212975.287392736","231149.520667956","241851.529486292","252352.080220283","255773.939494797","256960.592662931"
"70","AFG","Baraki Barak","68.8861944900489","33.9298539342292","91794.0593276376","125331.703473844","161976.194659112","186899.187779664","212626.539932244","230771.012864005","241455.497121424","251938.853182517","255355.109155602","256539.819176792"
"71","AFG","Ghoryan","61.1587522174847","34.1794435714415","91404.3759214741","124799.646329104","161288.574613604","186105.764843184","211723.899446264","229791.345606719","240430.472177061","250869.324378886","254271.077689449","255450.758389137"
"72","AFG","Dashte Archi","69.1634584327826","36.9726586669345","91252.8323746327","124592.73521726","161021.166818129","185797.211478998","211372.872590606","229410.363895552","240031.851365364","250453.396510807","253849.509897057","255027.234749493"
"73","AFG","Panjwayi","65.1580148041959","31.0728749240385","91186.9010912667","124502.715447822","160904.827062955","185662.970729644","211220.153114442","229244.612112123","239858.425427808","250272.44087989","253666.100532834","254842.974464714"
"74","AFG","Malistan","67.2396483145626","33.2944785298209","91058.9747205564","124328.050223539","160679.093209632","185402.503604031","210923.831742782","228923.004174125","239521.927340012","249921.332939304","253310.231617178","254485.45450917"
"75","AFG","Zhari","65.3975907236097","31.6404540980146","89763.9662293666","122559.900722332","158393.9720483","182765.774855526","207924.147703516","225667.3422787","236115.531312785","246367.040248451","249707.74320946","250866.252497671"
"76","AFG","Chaki Wardak","68.4936040424704","34.1081028713928","88125.52463527","120322.842272857","155502.842311508","179429.792054416","204128.954751101","221548.286765111","231805.767342167","241870.15777864","245149.883635865","246287.246913214"
"77","AFG","Gardez","69.22592","33.59744","87475.0682426587","119434.736786308","154355.072488073","178105.416900342","202622.274545968","219913.034095753","230094.803988066","240084.908942277","243340.427072414","244469.395446952"
"78","AFG","Bamyan","67.6763408222194","34.7971938533565","87434.7222334347","119379.650061727","154283.879503563","178023.269576111","202528.819344137","219811.603899922","229988.677668069","239974.174899477","243228.191491322","244356.63915328"
"79","AFG","Chahar Bolak","66.6393149914445","36.8376275505265","86412.2953167582","117983.671846108","152479.745091235","175941.536164487","200160.527766023","217241.214303154","227299.28141253","237168.012205102","240383.977619271","241499.229662439"
"80","AFG","Shakardara","69.0364252890974","34.6638252428593","86204.6609766054","117700.17675131","152113.361683149","175518.777983686","199679.575385867","216719.219880712","226753.119131569","236598.137009228","239806.374994629","240918.947273057"
"81","AFG","Baghran","65.044110158737","33.0163153197236","86180.0597514688","117666.587285101","152069.951326741","175468.688151837","199622.590506702","216657.372200328","226688.407960839","236530.616251423","239737.938664696","240850.193435453"
"82","AFG","Tagab","69.679229726637","34.7971691899327","85592.5824952072","116864.470832046","151033.312015711","174272.542967295","198261.791592232","215180.449592753","225143.105203806","234918.220555041","238103.679105875","239208.351793458"
"83","AFG","Shirin Tagab","64.8322695937955","36.2514207453284","85150.7444917541","116261.204018945","150253.662014618","173372.929587296","197238.343162422","214069.665253052","223980.892577496","233705.547744863","236874.562620263","237973.532870082"
"84","AFG","Kohistanat","65.9364685045495","35.4383434066222","84761.0610855906","115729.146874204","149566.041969111","172579.506650816","196335.702676442","213089.997995766","222955.867633132","232636.018941233","235790.531154111","236884.472082427"
"85","AFG","Kishim","70.1315319290157","36.7699573802434","83840.9752654823","114472.900838013","147942.494639441","170706.146939682","194204.468195656","210776.894749397","220535.669847831","230110.742599327","233231.012414584","234313.07855602"
"86","AFG","Maymana","64.78361","35.92139","83839.0071674714","114470.213680716","147939.021810928","170702.139753134","194199.909405323","210771.946934966","220530.492954172","230105.340938703","233225.53750819","234307.578249012"
"87","AFG","Chah Ab","69.8761949494783","37.4519284894093","81955.5373710144","111898.604147806","144615.52492431","166867.262226813","189837.147056421","206036.888524751","215576.205723084","224935.951721154","227986.052088454","229043.784442014"
"88","AFG","Jawand","64.3363189866469","35.0022837597761","81511.7312695504","111292.650177407","143832.402094704","165963.641660266","188809.139836277","204921.156370619","214408.816203114","223717.877250353","226751.460696447","227803.465211629"
"89","AFG","Argo","70.4223871478575","37.0646998687993","81132.872402447","110775.372397799","143163.882606017","165192.258249799","187931.57269713","203968.702092702","213412.264173872","222678.057580156","225697.541215465","226744.65611252"
"90","AFG","Kama","70.6549847180998","34.4420836225237","80509.9693819887","109924.887113404","142064.732381759","163923.983707395","186488.715556662","202402.718825374","211773.777330989","220968.431992534","223964.73334154","225003.808944375"
"91","AFG","Qarabagh","69.1981335027091","34.8428800386932","79960.8700369401","109175.170227634","141095.813226726","162805.978660537","185216.81305369","201022.278599199","210329.424000295","219461.368678328","222437.234457416","223469.223289043"
"92","AFG","Bati Kot","70.7610855632985","34.2903159508706","79305.4933993015","108280.346847844","139939.361332009","161471.585540093","183698.735872725","199374.656393763","208605.518412048","217662.615690403","220614.090627979","221637.621055261"
"93","AFG","Mohammad Agha","69.1802212568721","34.210414532658","79275.9719291376","108240.039488394","139887.268904319","161411.477741875","183630.354017726","199300.439177302","208527.865007172","217581.590781037","220531.967032058","221555.116450135"
"94","AFG","Gurziwan","65.279936136357","35.6318789225789","79247.4345079791","108201.075707592","139836.912890885","161353.37353693","183564.251557894","199228.695868056","208452.800049125","217503.266701984","220452.580889335","221475.361998514"
"95","AFG","Chahar Dara","68.5660356723094","36.6547648553718","79183.471322624","108113.74309545","139724.045964224","161223.139974124","183416.090872064","199067.891899057","208284.551005227","217327.712731691","220274.646431507","221296.602020742"
"96","AFG","Obe","63.2504274667494","34.3605798518434","78393.2799712369","107034.849440839","138329.70531639","159614.25457515","181585.736553272","197081.344405117","206206.02820138","215158.945990995","218076.471514031","219088.228756887"
"97","AFG","Ab Kamari","62.9034586655986","34.9248486219694","76106.3500825399","103912.372662112","134294.278584675","154957.903806514","176288.422186057","191331.9840366","200190.477770319","208882.216345445","211714.63028338","212696.872013176"
"98","AFG","Kajaki","65.03871349393","32.4841797692142","75462.7820329669","103033.672226101","133158.663661035","153647.553805357","174797.69774709","189714.048717749","198497.633544023","207115.873321267","209924.33589231","210898.271621443"
"99","AFG","Khulm","67.7458900435615","36.8139228454058","75374.2176224752","102912.750147751","133002.386377965","153467.230410703","174592.552182095","189491.397068366","198264.673329395","206872.79859317","209677.965104548","210650.757806067"
"100","AFG","Dara-I-Sufi Payin","67.3835593313952","36.0718134445201","75302.3820450763","102814.668906423","132875.628137253","153320.968101705","174426.156334932","189310.801841644","198075.716710863","206675.637980379","209478.131021141","210449.996600262"
"101","AFG","Qalay-I- Zal","68.360826777287","36.8968318648511","74783.7882191971","102106.602958751","131960.537824166","152265.074446339","173224.915082125","188007.052739145","196711.605231875","205252.30040585","208035.493186136","209000.66570356"
"102","AFG","Alishing","70.0842095644161","34.825482151701","74571.233634017","101816.389970711","131585.472344798","151832.298299168","172732.565726137","187472.688780625","196152.500716768","204668.921058416","207444.203295507","208406.632546657"
"103","AFG","Bala Buluk","62.7530663827518","32.7718513867895","74476.7649294925","101687.406420471","131418.776576191","151639.95334487","172513.743790141","187235.19368795","195904.009821164","204409.641348444","207181.407788561","208142.617810256"
"104","AFG","Almar","64.2954567654136","35.9560092366537","73563.5674524225","100440.565434818","129807.384146315","149780.618786653","170398.465075522","184939.407792088","193501.931163667","201903.270818724","204641.051221416","205590.475358378"
"105","AFG","Nahrin","69.0225626497176","35.987508209385","73231.9429375813","99987.7794303294","129222.212541931","149105.407853336","169630.308904373","184105.701060509","192629.624582227","200993.091003513","203718.529493908","204663.67362747"
"106","AFG","Sabri","69.9118000797034","33.5435163844798","72452.5761252543","98923.6651408493","127846.972450917","147518.561980375","167825.027932413","182146.366545937","190579.5746935","198854.033396252","201550.466561603","202485.552052161"
"107","AFG","Rodat","70.5679675237677","34.2730150849598","72295.1282843802","98708.6925571159","127569.146169904","147197.987056545","167460.324705754","181750.541391478","190165.423200828","198421.9005463","201112.474050027","202045.527491492"
"108","AFG","Hisa-i-Awali Kohistan","69.3444400715158","35.1375173026","71991.057141692","98293.5267547809","127032.594164697","146578.876734897","166755.99159927","180986.104061929","189365.593130606","197587.343979831","200266.601012044","201195.730058701"
"109","AFG","Dihdadi","67.0073472933549","36.6368762737355","71917.2534662822","98192.7583561559","126902.363095472","146428.607239352","166585.036961774","180800.561020776","189171.459618416","197384.781706416","200061.292022243","200989.468545887"
"110","AFG","Panjab","66.9297638677166","34.4233171937854","71707.6510281185","97906.5761040608","126532.506858874","146001.841872003","166099.525791285","180273.618783903","188620.120443796","196809.504849917","199478.214491206","200403.685849497"
"111","AFG","Gizab","66.264329286309","33.402486551968","71462.6228257581","97572.0250206258","126100.139709047","145502.947146792","165531.956394798","179657.615887276","187975.597183325","196136.99810218","198796.588645065","199718.897626957"
"112","AFG","Dowshi","68.679002000441","35.6139969249196","70905.6510886658","96811.5595056691","125117.329239964","144368.913353742","164241.818730493","178257.384403378","186510.536277998","194608.328145475","197247.190135362","198162.310743592"
"113","AFG","Shahristan","66.4740671247131","33.7077234872884","70139.0769134098","95764.9117386173","123764.662534281","142808.114193342","162466.169895699","176330.210682606","184494.136198051","192504.381332273","195114.714094623","196019.941163837"
"114","AFG","Khwaja Ghar","69.4053191669431","37.0186817247309","70028.8634247979","95614.4309300039","123570.184137572","142583.711746661","162210.877637039","176053.133074484","184204.230153181","192201.888337307","194808.11933652","195711.923971369"
"115","AFG","Shirzad","69.9795917160451","34.1903905239554","69337.0769739572","94669.8951402255","122349.484915371","141175.185675081","160608.462834908","174313.97630208","182384.552032253","190303.204627831","192883.68973878","193778.566057931"
"116","AFG","Fayzabad","70.6122222255084","37.2134699416885","68784.0414328867","93914.8039398621","121373.620103313","140049.166255127","159327.44275127","172923.640447043","180929.844914243","188785.337992375","191345.241041867","192232.979788583"
"117","AFG","Dara-I-Sufi Bala","67.288892856279","35.6845840108896","68245.7666268982","93179.8664192236","120423.8015051","138953.200734282","158080.613595131","171570.413200237","179513.964498671","187307.983811602","189847.854142914","190728.645821797"
"118","AFG","Qala-I- Naw","63.1391844596534","34.821393609929","68106.0316681224","92989.0782511603","120177.230680701","138668.690489383","157756.939481471","171219.118375654","179146.405048924","186924.46590727","189459.13578889","190338.124024203"
"119","AFG","Jabalussaraj","69.1843730119816","35.1213433189363","67904.3016220024","92713.6446282519","119821.265758153","138257.953868225","157289.663472315","170711.967396504","178615.773448938","186370.795693269","188897.957883432","189774.342555847"
"120","AFG","Mahmudi Raqi","69.3998410189241","35.01368024625","67899.3813769751","92706.9267350103","119812.583686871","138247.935901855","157278.266496482","170699.597860427","178602.831214792","186357.291541708","188884.270617445","189760.591788326"
"121","AFG","Sayed Karam","69.4797267826236","33.7124462073938","67584.4856952268","92276.9815675435","119256.931124845","137606.786054194","156548.860043165","169907.947551509","177774.528229448","185493.025841805","188008.285594292","188880.542666989"
"122","AFG","Khost Wa Firing","69.6647863001449","35.9047210718479","66806.1029319053","91214.2108567117","117883.427448087","136021.943774508","154745.858466372","167951.086944152","175727.066787551","183356.669064856","185842.960115184","186705.171245183"
"123","AFG","Ali Khail (Jaji)","69.6800492389495","33.9780391794562","66155.646539294","90326.1053701633","116735.657624652","134697.568620434","153239.178261239","166315.834274794","174016.10343345","181571.420228492","184033.503551733","184887.319778921"
"124","AFG","Karukh","62.656947248636","34.5047700671225","66140.885804212","90305.9516904383","116709.611410807","134667.514721324","153204.98733374","166278.725666563","173977.276731012","181530.907773809","183992.441753773","184846.067476359"
"125","AFG","Miramor","66.9475505197842","33.8241208728343","66058.2256877531","90193.0910839783","116563.752613275","134499.212886314","153013.518139744","166070.917460472","173759.847197359","181304.038027585","183762.495685195","184615.054582008"
"126","AFG","Arghandab","65.6474861778087","31.7567630250781","64914.7607434046","88631.8526946148","114546.039247418","132171.037501995","150364.860956137","163196.237276214","170752.071981829","178165.67320481","180581.57506987","181419.376210152"
"127","AFG","Gelan","67.6549779012325","32.7136659587871","64228.8785865966","87695.3783767264","113335.758510755","130774.532990059","148776.122525006","161471.923947102","168947.924541877","176283.194477207","178673.570191314","179502.51921774"
"128","AFG","Dihrawud","65.4656930047097","32.5846964110623","64183.6123323453","87633.573758903","113255.883454963","130682.367699458","148671.270347341","161358.124215195","168828.855987734","176158.956282846","178547.647344235","179376.012156548"
"129","AFG","Aqcha","66.2116975531659","36.9025928425116","63864.7804545751","87198.254276843","112693.285235912","130033.203478701","147932.746313358","160556.578277416","167990.199215073","175283.887261694","177660.712508293","178484.962421194"
"130","AFG","Darayim","70.4685981979287","36.872475332286","63800.81726922","87110.9216647013","112580.41830925","129902.969915895","147784.585627528","160395.774308417","167821.950171175","175108.333291401","177482.778050465","178306.202443422"
"131","AFG","Sangin","64.9943251404653","32.1203739110418","63198.5792778764","86288.6515319212","111517.732784376","128676.770832244","146389.595785559","158881.743092611","166237.820711704","173455.425140335","175807.456693684","176623.108498865"
"132","AFG","Chaparhar","70.3719091535778","34.2908196660709","63093.2860342918","86144.8886165495","111331.936458948","128462.386351933","146145.700502731","158617.035020567","165960.85690098","173166.43629693","175514.549201567","0"
"133","AFG","Shinwar","70.8304289691513","34.1897059122485","62764.6136664671","85696.1333480062","110751.974097333","127793.186198437","145384.382517082","157790.750010634","165096.315660027","172264.358972656","174600.239833651","0"
"134","AFG","Shahrak","64.3387159757114","34.0930867807974","62537.298346205","85385.7666802411","110350.862404121","127330.356152156","144857.842233593","157219.277443884","164498.384442482","171640.467170538","173967.888145062","0"
"135","AFG","Musa Qaleh","64.7470009276453","32.466004031681","62425.1167595822","85232.5987143311","110152.911178899","127101.946518927","144597.991184599","156937.252021332","164203.301503953","171332.572514947","173655.818480563","0"
"136","AFG","Dahana-I- Ghuri","68.4621343272746","35.8183496250634","62374.9302603036","85164.0762032661","110064.354051826","126999.763261956","144481.742031102","156811.082753348","164071.290715664","171194.830169025","173516.208367498","0"
"137","AFG","Shahidi Hassas","65.4741529494586","32.9209092940669","62308.9989769375","85074.0564338277","109948.014296652","126865.522512602","144329.022554938","156645.330969918","163897.864778108","171013.874538108","173332.799003276","0"
